Timestamp,Usage EXACT 29479,Gradient EXACT 29479,Temperature EXACT 29479,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29476,Gradient EXACT 29476,Temperature EXACT 29476
2025-11-13 09:09:44,1,0.24,37.06,0.011725,0.011725,0.0,0,0.00,22.65
2025-11-13 09:11:44,1,0.40,38.96,0.011772,0.011772,0.0,0,0.02,22.70
2025-11-13 09:13:44,1,0.43,41.39,0.011816,0.011816,0.0,0,-0.03,22.70
2025-11-13 09:15:44,1,0.48,44.09,0.011816,0.011816,0.0,0,0.04,22.80
2025-11-13 09:17:44,1,0.48,46.55,0.011816,0.011816,0.0,0,-0.01,22.83
2025-11-13 09:19:44,1,0.47,48.85,0.012198,0.012116,0.0,0,0.02,22.87
2025-11-13 09:21:44,1,0.58,51.25,0.012116,0.012116,0.0,0,0.05,22.90
2025-11-13 09:23:44,1,0.47,52.16,0.012116,0.012116,0.0,0,0.05,22.90
2025-11-13 09:25:44,1,0.46,53.08,0.012655,0.012655,0.0,0,0.04,22.90
2025-11-13 09:27:44,1,0.49,54.33,0.012655,0.012655,0.0,0,-0.01,22.90
2025-11-13 09:29:44,1,0.51,55.00,0.012305,0.012488,0.0,0,-0.05,22.90
2025-11-13 09:31:44,1,0.49,55.62,0.012488,0.012488,0.0,0,0.04,23.00
2025-11-13 09:33:44,1,0.50,56.61,0.012589,0.012589,0.0,0,0.04,23.00
2025-11-13 09:35:44,1,0.60,58.49,0.012646,0.012646,0.0,0,0.00,23.05
2025-11-13 09:37:44,1,0.54,59.45,0.012687,0.012687,0.0,0,0.05,23.10
2025-11-13 09:39:44,0,0.52,58.40,0.013077,0.013077,0.0,0,-0.01,23.10
2025-11-13 09:41:44,0,0.51,57.53,0.013077,0.013077,0.0,0,-0.05,23.10
2025-11-13 09:43:44,0,0.50,56.78,0.01262,0.012633,0.0,0,0.00,23.17
2025-11-13 09:45:44,0,0.42,56.36,0.012633,0.012633,0.0,0,0.05,23.21
2025-11-13 09:47:44,0,0.56,56.53,0.012964,0.012964,0.0,0,0.05,23.21
2025-11-13 09:49:44,0,0.49,56.51,0.013185,0.013185,0.0,0,0.00,23.26
2025-11-13 09:51:44,0,0.50,56.03,0.013185,0.013216,0.0,0,0.05,23.31
2025-11-13 09:53:44,0,0.49,55.62,0.013241,0.013241,0.0,0,0.00,23.36
2025-11-13 09:55:44,0,0.33,54.57,0.01361,0.01361,0.0,0,0.00,23.41
2025-11-13 09:57:44,0,0.38,54.02,0.013664,0.013664,0.0,0,0.04,23.50
2025-11-13 09:59:44,0,0.32,53.70,0.013664,0.013664,0.0,0,0.00,23.56
2025-11-13 10:01:44,0,0.30,53.00,0.013683,0.013683,0.0,0,-0.02,23.63
2025-11-13 10:03:44,0,0.29,51.93,0.014733,0.014733,0.0,0,-0.00,23.71
2025-11-13 10:05:44,0,0.29,50.88,0.01496,0.014733,0.0,0,0.04,23.82
2025-11-13 10:07:44,0,0.39,50.36,0.014998,0.014998,0.0,0,0.02,23.89
2025-11-13 10:09:44,0,0.30,50.15,0.015259,0.015259,0.0,0,0.00,23.95
2025-11-13 10:11:44,0,0.39,50.15,0.015259,0.015259,0.0,0,0.01,24.02
2025-11-13 10:13:44,0,0.35,49.85,0.015259,0.015259,0.0,0,0.02,24.09
2025-11-13 10:15:44,0,0.33,49.42,0.016101,0.016101,0.0,0,0.05,24.12
2025-11-13 10:17:44,0,0.29,48.57,0.016101,0.016101,0.0,0,0.00,24.17
2025-11-13 10:19:44,0,0.27,48.14,0.016249,0.016249,0.0,0,0.04,24.23
2025-11-13 10:21:44,0,0.29,47.74,0.016249,0.016249,0.0,0,0.00,24.28
2025-11-13 10:23:44,0,0.33,47.58,0.016382,0.016382,0.0,0,0.02,24.33
2025-11-13 10:25:44,0,0.28,46.82,0.016514,0.016514,0.0,0,0.00,24.39
2025-11-13 10:27:44,0,0.27,46.42,0.016624,0.016624,0.0,0,0.03,24.41
2025-11-13 10:29:44,0,0.22,46.29,0.016646,0.016646,0.0,0,0.05,24.43
2025-11-13 10:31:44,0,0.28,45.93,0.016782,0.016782,0.0,0,0.05,24.43
2025-11-13 10:33:44,0,0.20,44.74,0.016782,0.016782,0.0,0,0.00,24.33
2025-11-13 10:35:44,0,0.25,44.54,0.017331,0.016965,0.0,0,0.02,24.33
2025-11-13 10:37:44,0,0.21,44.56,0.016965,0.017331,0.0,0,0.00,24.38
2025-11-13 10:39:44,0,0.19,44.21,0.017331,0.017327,0.0,0,0.05,24.43
2025-11-13 10:41:44,0,0.25,44.08,0.017056,0.017056,0.0,0,0.03,24.41
2025-11-13 10:43:44,0,0.29,44.09,0.017056,0.017056,0.0,0,0.05,24.43
2025-11-13 10:45:44,0,0.26,44.41,0.017056,0.017056,0.0,0,-0.04,24.43
2025-11-13 10:47:44,1,0.26,45.20,0.017419,0.017419,0.0,0,-0.04,24.43
2025-11-13 10:49:44,1,0.25,45.41,0.017854,0.017854,0.0,0,-0.04,24.43
2025-11-13 10:51:44,1,0.26,45.40,0.017889,0.017854,0.0,0,0.04,24.53
2025-11-13 10:53:44,1,0.16,44.17,0.01769,0.01769,0.0,0,0.05,24.53
2025-11-13 10:55:44,1,0.24,43.56,0.017561,0.017561,0.0,0,0.00,24.53
2025-11-13 10:57:44,1,0.25,43.56,0.017435,0.017435,0.0,0,0.05,24.64
2025-11-13 10:59:44,1,0.31,44.08,0.017435,0.017435,0.0,0,0.00,24.64
2025-11-13 11:01:44,1,0.27,44.41,0.017435,0.017435,0.0,0,0.05,24.74
2025-11-13 11:03:44,1,0.25,44.56,0.01821,0.01821,0.0,0,-0.03,24.75
2025-11-13 11:05:44,1,0.26,44.47,0.018387,0.018387,0.0,0,0.04,24.84
2025-11-13 11:07:44,1,0.26,44.28,0.018547,0.018547,0.0,0,0.03,24.84
2025-11-13 11:09:44,1,0.26,44.21,0.018655,0.018831,0.0,0,-0.04,24.84
2025-11-13 11:11:44,1,0.19,43.64,0.018838,0.018838,0.0,0,0.04,24.94
2025-11-13 11:13:44,1,0.23,43.50,0.019074,0.019074,0.0,0,0.00,24.94
2025-11-13 11:15:44,1,0.18,42.54,0.019377,0.019332,0.0,0,-0.04,24.94
2025-11-13 11:17:44,1,0.23,41.59,0.019332,0.019254,0.0,0,-0.01,24.98
2025-11-13 11:19:44,1,0.23,41.09,0.019222,0.019222,0.0,0,0.04,25.05
2025-11-13 11:21:44,1,0.17,40.70,0.019222,0.019222,0.0,0,0.05,25.05
2025-11-13 11:23:44,1,0.23,41.03,0.018907,0.019222,0.0,0,0.04,25.13
2025-11-13 11:25:44,1,0.24,41.09,0.019916,0.019916,0.0,0,-0.04,25.15
2025-11-13 11:27:44,1,0.24,41.21,0.019916,0.019916,0.0,0,0.01,25.22
2025-11-13 11:29:44,1,0.54,43.57,0.01955,0.019818,0.0,0,0.05,25.25
2025-11-13 11:31:44,1,0.67,46.89,0.019818,0.019818,0.0,0,0.05,25.25
2025-11-13 11:33:44,1,0.71,50.01,0.020029,0.020029,0.0,0,0.05,25.25
2025-11-13 11:35:44,1,0.68,53.00,0.020326,0.020326,0.0,0,0.05,25.25
2025-11-13 11:37:44,1,0.64,55.21,0.020326,0.020326,0.0,0,0.04,25.25
2025-11-13 11:39:44,1,0.58,55.95,0.020373,0.020326,0.0,0,0.05,25.25
2025-11-13 11:41:44,1,0.62,56.90,0.020297,0.020373,0.0,0,0.05,25.25
2025-11-13 11:43:44,0,0.43,57.11,0.020594,0.020594,0.0,0,0.05,25.25
2025-11-13 11:45:44,0,0.49,57.03,0.020594,0.020594,0.0,0,0.05,25.25
2025-11-13 11:47:44,0,0.44,56.28,0.020597,0.020594,0.0,0,0.05,25.25
2025-11-13 11:49:44,0,0.48,55.95,0.020597,0.020597,0.0,0,-0.03,25.25
2025-11-13 11:51:44,0,0.48,55.54,0.021051,0.021051,0.0,0,-0.05,25.25
2025-11-13 11:53:44,0,0.48,55.38,0.02135,0.021051,0.0,0,-0.05,25.25
2025-11-13 11:55:44,0,0.41,55.13,0.020906,0.020906,0.0,0,-0.05,25.25
2025-11-13 11:57:44,0,0.32,54.49,0.020906,0.020906,0.0,0,-0.05,25.25
2025-11-13 11:59:44,0,0.31,53.86,0.020988,0.020988,0.0,0,-0.05,25.25
2025-11-13 12:01:44,0,0.24,52.40,0.020988,0.020988,0.0,0,0.01,25.25
2025-11-13 12:03:44,0,0.21,50.66,0.021038,0.021038,0.0,0,0.03,25.30
2025-11-13 12:05:44,0,0.15,48.92,0.02112,0.02112,0.0,0,0.05,25.36
2025-11-13 12:07:44,0,0.13,47.51,0.02177,0.021571,0.0,0,0.00,25.36
2025-11-13 12:09:44,0,0.17,46.39,0.021571,0.02177,0.0,0,0.01,25.42
2025-11-13 12:11:44,0,0.21,45.56,0.022085,0.022085,0.0,0,-0.04,25.46
2025-11-13 12:13:44,0,0.19,44.41,0.022283,0.022283,0.0,0,-0.05,25.47
2025-11-13 12:15:44,0,0.24,43.63,0.022687,0.022643,0.0,0,0.04,25.56
2025-11-13 12:17:44,0,0.19,42.86,0.022485,0.022687,0.0,0,0.05,25.56
2025-11-13 12:19:44,0,0.19,42.32,0.022485,0.022485,0.0,0,-0.03,25.58
2025-11-13 12:21:44,0,0.14,42.18,0.022485,0.022485,0.0,0,0.04,25.66
2025-11-13 12:23:44,0,0.18,41.90,0.022454,0.022454,0.0,0,0.04,25.66
2025-11-13 12:25:44,0,0.18,41.78,0.022454,0.022454,0.0,0,-0.04,25.66
2025-11-13 12:27:44,0,0.17,41.59,0.022737,0.022737,0.0,0,0.04,25.77
2025-11-13 12:29:44,0,0.13,41.47,0.022788,0.022788,0.0,0,0.00,25.77
2025-11-13 12:31:44,0,0.12,41.21,0.023522,0.023522,0.0,0,0.05,25.87
2025-11-13 12:33:44,0,0.08,40.43,0.023522,0.023522,0.0,0,-0.02,25.87
2025-11-13 12:35:44,0,0.17,40.11,0.022652,0.023018,0.0,0,-0.00,25.98
2025-11-13 12:37:44,0,0.16,39.74,0.023018,0.023018,0.0,0,-0.01,26.02
2025-11-13 12:39:44,0,0.16,39.87,0.0235,0.0235,0.0,0,0.04,26.08
2025-11-13 12:41:44,0,0.12,39.99,0.0235,0.0235,0.0,0,0.05,26.08
2025-11-13 12:43:44,0,0.12,39.68,0.0235,0.023529,0.0,0,0.05,26.08
2025-11-13 12:45:44,0,0.12,39.38,0.023529,0.023529,0.0,0,0.05,26.08
2025-11-13 12:47:44,0,0.11,38.84,0.023894,0.023797,0.0,0,-0.04,26.08
2025-11-13 12:49:44,0,0.06,38.18,0.023797,0.023797,0.0,0,-0.05,26.08
2025-11-13 12:51:44,0,0.05,37.89,0.023797,0.023797,0.0,0,-0.00,26.13
2025-11-13 12:53:44,0,0.06,37.90,0.023545,0.023582,0.0,0,0.04,26.18
2025-11-13 12:55:44,0,0.10,37.95,0.023586,0.023586,0.0,0,0.04,26.17
2025-11-13 12:57:44,0,0.11,37.47,0.023586,0.023586,0.0,0,0.05,26.18
2025-11-13 12:59:44,0,0.02,37.37,0.024052,0.024052,0.0,0,0.05,26.18
2025-11-13 13:01:44,0,0.04,37.59,0.023948,0.024232,0.0,0,-0.04,26.18
2025-11-13 13:03:44,0,0.10,37.53,0.024232,0.024232,0.0,0,0.04,26.29
2025-11-13 13:05:44,0,0.01,37.18,0.02443,0.02443,0.0,0,0.05,26.29
2025-11-13 13:07:44,0,0.05,37.01,0.024563,0.024563,0.0,0,-0.02,26.29
2025-11-13 13:09:44,0,0.05,36.89,0.024298,0.024298,0.0,0,-0.00,26.34
2025-11-13 13:11:44,0,0.05,36.60,0.024172,0.024172,0.0,0,0.02,26.39
2025-11-13 13:13:44,0,0.03,36.42,0.024017,0.024172,0.0,0,-0.04,26.39
2025-11-13 13:15:44,0,0.10,36.13,0.024197,0.024197,0.0,0,0.04,26.39
2025-11-13 13:17:44,0,0.07,36.04,0.024462,0.024462,0.0,0,0.05,26.39
2025-11-13 13:19:44,0,0.02,35.87,0.024828,0.024828,0.0,0,0.00,26.44
2025-11-13 13:21:44,0,0.03,35.73,0.024828,0.024828,0.0,0,0.01,26.49
2025-11-13 13:23:44,0,0.00,35.44,0.024828,0.024828,0.0,0,0.00,26.54
2025-11-13 13:25:44,0,0.04,35.16,0.025124,0.025023,0.0,0,0.05,26.60
2025-11-13 13:27:44,0,0.03,34.87,0.025124,0.025124,0.0,0,0.00,26.65
2025-11-13 13:29:44,0,0.01,34.42,0.025764,0.025748,0.0,0,-0.04,26.70
2025-11-13 13:31:44,0,0.00,34.08,0.025748,0.025748,0.0,0,0.03,26.70
2025-11-13 13:33:44,0,0.00,33.75,0.025669,0.025669,0.0,0,0.05,26.70
2025-11-13 13:35:44,0,0.00,33.36,0.025007,0.025007,0.0,0,0.05,26.70
2025-11-13 13:37:44,0,-0.01,33.08,0.024837,0.024947,0.0,0,0.05,26.70
2025-11-13 13:39:44,0,-0.05,32.81,0.025007,0.025007,0.0,0,0.05,26.70
2025-11-13 13:41:44,0,-0.01,32.63,0.025338,0.025338,0.0,0,0.02,26.70
2025-11-13 13:43:44,0,-0.00,32.41,0.02561,0.02561,0.0,0,0.05,26.70
2025-11-13 13:45:44,0,-0.05,32.25,0.02561,0.02561,0.0,0,0.00,26.60
2025-11-13 13:47:44,0,-0.01,32.30,0.02561,0.025641,0.0,0,0.00,26.54
2025-11-13 13:49:44,0,-0.09,32.25,0.025641,0.025641,0.0,0,-0.01,26.49
2025-11-13 13:51:44,0,-0.01,32.25,0.025789,0.025789,0.0,0,0.04,26.49
2025-11-13 13:53:44,0,-0.00,32.25,0.025985,0.025985,0.0,0,0.04,26.49
2025-11-13 13:55:44,0,-0.04,32.30,0.026161,0.026161,0.0,0,0.05,26.49
2025-11-13 13:57:44,0,0.01,32.30,0.026161,0.026161,0.0,0,-0.00,26.43
2025-11-13 13:59:44,0,0.01,32.08,0.026439,0.026439,0.0,0,-0.00,26.39
2025-11-13 14:01:44,0,-0.04,31.82,0.026581,0.026439,0.0,0,0.04,26.39
2025-11-13 14:03:44,0,0.01,31.71,0.024815,0.024815,0.0,0,-0.04,26.29
2025-11-13 14:05:44,0,-0.04,31.43,0.023463,0.023463,0.0,0,-0.05,26.29
2025-11-13 14:07:44,0,-0.00,31.10,0.023463,0.023463,0.0,0,-0.05,26.29
2025-11-13 14:09:44,0,-0.00,30.89,0.02403,0.023961,0.0,0,-0.05,26.29
2025-11-13 14:11:44,0,0.01,30.84,0.023961,0.02403,0.0,0,0.04,26.29
2025-11-13 14:13:44,0,-0.04,30.89,0.02421,0.02421,0.0,0,0.05,26.29
2025-11-13 14:15:44,0,-0.04,31.05,0.024304,0.024304,0.0,0,0.05,26.29
2025-11-13 14:17:44,0,0.01,31.05,0.024534,0.024534,0.0,0,0.05,26.29
2025-11-13 14:19:44,0,0.01,31.05,0.024582,0.024582,0.0,0,-0.00,26.33
2025-11-13 14:21:44,0,0.01,31.00,0.025039,0.025039,0.0,0,0.04,26.44
2025-11-13 14:23:44,0,0.01,30.78,0.025272,0.025272,0.0,0,0.02,26.57
2025-11-13 14:25:44,0,-0.02,30.56,0.025108,0.025272,0.0,0,0.00,26.65
2025-11-13 14:27:44,0,0.01,30.35,0.025345,0.025345,0.0,0,0.00,26.70
2025-11-13 14:29:44,0,-0.01,30.22,0.025345,0.025663,0.0,0,0.00,26.75
2025-11-13 14:31:44,0,-0.03,30.09,0.025663,0.025663,0.0,0,0.05,26.81
2025-11-13 14:33:44,0,-0.03,29.98,0.025663,0.02571,0.0,0,0.05,26.81
2025-11-13 14:35:44,0,0.01,29.98,0.025723,0.02571,0.0,0,0.05,26.81
2025-11-13 14:37:44,0,0.01,29.98,0.02571,0.02571,0.0,0,-0.01,26.73
2025-11-13 14:39:44,0,0.01,29.98,0.025723,0.025723,0.0,0,-0.05,26.70
2025-11-13 14:41:44,0,0.01,29.98,0.025985,0.025896,0.0,0,-0.05,26.70
2025-11-13 14:43:44,0,-0.04,29.87,0.026048,0.026048,0.0,0,-0.05,26.70
2025-11-13 14:45:44,0,-0.03,29.76,0.026294,0.026294,0.0,0,-0.05,26.70
2025-11-13 14:47:44,0,0.01,29.44,0.026294,0.026294,0.0,0,-0.05,26.70
2025-11-13 14:49:44,0,0.01,29.01,0.025452,0.025452,0.0,0,-0.00,26.70
2025-11-13 14:51:44,0,0.01,28.54,0.025294,0.025294,0.0,0,-0.00,26.65
2025-11-13 14:53:44,0,0.01,28.01,0.024232,0.024232,0.0,0,-0.00,26.54
2025-11-13 14:55:44,0,0.01,27.33,0.024232,0.024226,0.0,0,0.03,26.47
2025-11-13 14:57:44,0,0.01,26.49,0.024052,0.024052,0.0,0,0.00,26.34
2025-11-13 14:59:44,0,0.03,25.77,0.023387,0.023387,0.0,0,0.05,26.29
2025-11-13 15:01:44,0,0.01,25.25,0.022618,0.022618,0.0,0,0.04,26.18
2025-11-13 15:03:44,0,0.01,24.84,0.021971,0.021993,0.0,0,0.00,26.03
2025-11-13 15:05:44,0,0.01,24.43,0.021993,0.021971,0.0,0,0.00,25.92
2025-11-13 15:07:44,0,0.01,24.02,0.020997,0.020997,0.0,0,0.00,25.82
2025-11-13 15:09:44,0,0.01,23.61,0.020975,0.020975,0.0,0,0.05,25.71
2025-11-13 15:11:44,0,0.00,23.20,0.020559,0.020559,0.0,0,0.00,25.56
2025-11-13 15:13:44,0,0.00,22.80,0.020168,0.020168,0.0,0,0.00,25.51
2025-11-13 15:15:44,0,0.00,22.54,0.019711,0.019711,0.0,0,0.03,25.44
2025-11-13 15:17:44,0,0.00,22.49,0.018611,0.018828,0.0,0,-0.04,25.36
2025-11-13 15:19:44,0,0.00,22.39,0.018815,0.01867,0.0,0,-0.05,25.36
2025-11-13 15:21:44,0,-0.03,22.52,0.01867,0.018711,0.0,0,0.04,25.36
2025-11-13 15:23:44,0,-0.00,22.60,0.018711,0.01867,0.0,0,0.05,25.36
2025-11-13 15:25:44,0,0.03,22.68,0.018601,0.018658,0.0,0,0.05,25.36
2025-11-13 15:27:44,0,0.00,22.60,0.018658,0.018601,0.0,0,-0.00,25.36
2025-11-13 15:29:44,0,0.00,22.70,0.018601,0.018601,0.0,0,-0.05,25.36
2025-11-13 15:31:44,0,0.00,22.85,0.018475,0.018475,0.0,0,-0.05,25.36
2025-11-13 15:33:44,0,0.00,23.31,0.017409,0.01781,0.0,0,-0.05,25.36
2025-11-13 15:35:44,0,-0.01,23.46,0.017866,0.017866,0.0,0,-0.05,25.36
2025-11-13 15:37:44,0,-0.01,23.70,0.017866,0.017866,0.0,0,0.04,25.30
2025-11-13 15:39:44,0,-0.00,23.76,0.017785,0.017785,0.0,0,0.05,25.25
2025-11-13 15:41:44,0,-0.00,23.46,0.01745,0.017611,0.0,0,0.05,25.25
2025-11-13 15:43:44,0,-0.00,23.36,0.017611,0.017545,0.0,0,0.05,25.25
2025-11-13 15:45:44,0,-0.00,23.31,0.017277,0.017545,0.0,0,0.05,25.25
2025-11-13 15:47:44,0,-0.05,23.36,0.017277,0.017387,0.0,0,0.05,25.25
2025-11-13 15:49:44,0,-0.00,23.36,0.017387,0.017457,0.0,0,-0.01,25.18
2025-11-13 15:51:44,0,-0.00,23.26,0.017457,0.017457,0.0,0,-0.05,25.15
2025-11-13 15:53:44,0,-0.01,23.14,0.017532,0.017457,0.0,0,-0.05,25.15
2025-11-13 15:55:44,0,-0.00,23.21,0.017457,0.017469,0.0,0,0.04,25.15
2025-11-13 15:57:44,0,-0.00,23.21,0.017469,0.017469,0.0,0,0.05,25.15
2025-11-13 15:59:44,0,-0.00,23.21,0.017469,0.017469,0.0,0,0.05,25.15
2025-11-13 16:01:44,0,-0.00,23.31,0.01763,0.017469,0.0,0,0.05,25.15
2025-11-13 16:03:44,0,-0.04,23.21,0.017204,0.017583,0.0,0,0.03,25.08
2025-11-13 16:05:44,0,-0.00,23.31,0.017583,0.017583,0.0,0,0.00,24.94
2025-11-13 16:07:44,0,-0.00,23.36,0.017586,0.017583,0.0,0,0.04,24.94
2025-11-13 16:09:44,0,-0.00,23.41,0.017759,0.017583,0.0,0,-0.04,24.94
2025-11-13 16:11:44,0,-0.00,23.46,0.01757,0.017343,0.0,0,-0.05,24.94
2025-11-13 16:13:44,0,-0.00,23.43,0.01716,0.01716,0.0,0,0.02,25.03
2025-11-13 16:15:44,0,-0.00,23.41,0.01716,0.01716,0.0,0,0.00,24.94
2025-11-13 16:17:44,0,-0.00,23.41,0.017649,0.01716,0.0,0,0.00,24.84
2025-11-13 16:19:44,0,-0.02,23.48,0.016974,0.017406,0.0,0,0.00,24.80
2025-11-13 16:21:44,0,-0.01,23.41,0.016974,0.016974,0.0,0,-0.04,24.75
2025-11-13 16:23:44,0,-0.00,23.46,0.017406,0.017406,0.0,0,0.02,24.74
2025-11-13 16:25:44,0,-0.04,23.47,0.018213,0.018213,0.0,0,0.00,24.64
2025-11-13 16:27:44,0,-0.00,23.41,0.018213,0.018213,0.0,0,0.05,24.58
2025-11-13 16:29:44,0,-0.03,23.31,0.017652,0.017652,0.0,0,0.03,24.51
2025-11-13 16:31:44,0,-0.00,23.21,0.017652,0.017652,0.0,0,0.05,24.53
2025-11-13 16:33:44,0,-0.00,23.21,0.017141,0.017141,0.0,0,0.00,24.58
2025-11-13 16:35:44,0,-0.00,23.26,0.016687,0.017141,0.0,0,0.00,24.64
2025-11-13 16:37:44,0,-0.00,23.31,0.017271,0.017271,0.0,0,-0.04,24.64
2025-11-13 16:39:44,0,-0.02,23.29,0.017271,0.017271,0.0,0,0.04,24.74
2025-11-13 16:41:44,0,-0.00,23.31,0.017053,0.01717,0.0,0,-0.03,24.75
2025-11-13 16:43:44,0,-0.00,23.36,0.01717,0.017132,0.0,0,0.02,24.82
2025-11-13 16:45:44,0,-0.00,23.46,0.017438,0.01717,0.0,0,0.05,24.84
2025-11-13 16:47:44,0,-0.05,23.53,0.017132,0.017132,0.0,0,0.02,24.84
2025-11-13 16:49:44,0,-0.00,23.61,0.017097,0.017097,0.0,0,-0.02,24.84
2025-11-13 16:51:44,0,-0.00,23.71,0.016631,0.016631,0.0,0,0.02,24.84
2025-11-13 16:53:44,0,-0.05,23.76,0.016196,0.016356,0.0,0,0.05,24.84
2025-11-13 16:55:44,0,-0.02,23.92,0.016356,0.016356,0.0,0,0.05,24.84
2025-11-13 16:57:44,0,-0.03,24.02,0.016356,0.016356,0.0,0,0.03,24.82
2025-11-13 16:59:44,0,0.01,24.11,0.016356,0.016438,0.0,0,-0.04,24.74
2025-11-13 17:01:44,0,0.02,24.12,0.016438,0.016356,0.0,0,0.04,24.74
2025-11-13 17:03:44,0,0.02,24.12,0.016019,0.016019,0.0,0,0.00,24.69
2025-11-13 17:05:44,0,0.02,24.12,0.016019,0.016019,0.0,0,0.00,24.64
2025-11-13 17:07:44,0,0.02,24.12,0.016309,0.016309,0.0,0,0.05,24.64
2025-11-13 17:09:44,0,0.02,24.12,0.016082,0.016082,0.0,0,0.04,24.63
2025-11-13 17:11:44,0,0.02,24.12,0.016066,0.016066,0.0,0,-0.01,24.57
2025-11-13 17:13:44,0,0.02,24.12,0.01542,0.016066,0.0,0,-0.05,24.54
2025-11-13 17:15:44,0,0.02,24.12,0.016252,0.016126,0.0,0,-0.05,24.53
2025-11-13 17:17:44,0,0.02,24.12,0.015798,0.015798,0.0,0,-0.05,24.53
2025-11-13 17:19:44,0,0.02,24.12,0.015338,0.015338,0.0,0,-0.01,24.53
2025-11-13 17:21:44,0,-0.02,24.04,0.015338,0.015338,0.0,0,0.04,24.53
2025-11-13 17:23:44,0,0.02,24.02,0.015593,0.015593,0.0,0,0.05,24.53
2025-11-13 17:25:44,0,-0.03,23.97,0.015524,0.015524,0.0,0,0.05,24.53
2025-11-13 17:27:44,0,0.02,23.92,0.015228,0.015228,0.0,0,-0.01,24.46
2025-11-13 17:29:44,0,-0.03,23.87,0.015215,0.015215,0.0,0,-0.00,24.43
2025-11-13 17:31:44,0,0.02,23.82,0.014666,0.014666,0.0,0,0.04,24.43
2025-11-13 17:33:44,0,-0.02,23.77,0.014197,0.014244,0.0,0,0.05,24.43
2025-11-13 17:35:44,0,0.02,23.71,0.014559,0.014559,0.0,0,-0.02,24.35
2025-11-13 17:37:44,0,-0.01,23.68,0.014559,0.014559,0.0,0,-0.05,24.33
2025-11-13 17:39:44,0,0.02,23.61,0.014559,0.014559,0.0,0,-0.03,24.33
2025-11-13 17:41:44,0,-0.01,23.51,0.014487,0.014487,0.0,0,0.01,24.33
2025-11-13 17:43:44,0,0.02,23.51,0.014045,0.014045,0.0,0,0.05,24.33
2025-11-13 17:45:44,0,0.02,23.51,0.014291,0.014291,0.0,0,0.05,24.33
2025-11-13 17:47:44,0,0.02,23.51,0.014335,0.014335,0.0,0,0.05,24.33
2025-11-13 17:49:44,0,-0.03,23.45,0.014335,0.014291,0.0,0,0.04,24.32
2025-11-13 17:51:44,0,-0.02,23.47,0.013774,0.013951,0.0,0,-0.00,24.27
2025-11-13 17:53:44,0,-0.05,23.41,0.013951,0.013774,0.0,0,-0.05,24.23
2025-11-13 17:55:44,0,-0.00,23.41,0.013951,0.013951,0.0,0,0.01,24.23
2025-11-13 17:57:44,0,0.03,23.41,0.013755,0.013755,0.0,0,0.05,24.23
2025-11-13 17:59:44,0,0.03,23.41,0.013755,0.013755,0.0,0,0.05,24.23
2025-11-13 18:01:44,0,0.03,23.41,0.013755,0.013755,0.0,0,0.03,24.21
2025-11-13 18:03:44,0,0.03,23.41,0.013699,0.013746,0.0,0,-0.04,24.13
2025-11-13 18:05:44,0,-0.01,23.36,0.013699,0.013699,0.0,0,-0.05,24.12
2025-11-13 18:07:44,0,-0.05,23.31,0.013677,0.013677,0.0,0,0.03,24.12
2025-11-13 18:09:44,0,0.01,23.31,0.013677,0.013677,0.0,0,0.05,24.12
2025-11-13 18:11:44,0,0.03,23.31,0.013182,0.013182,0.0,0,0.05,24.12
2025-11-13 18:13:44,0,-0.01,23.26,0.013018,0.013018,0.0,0,0.00,24.08
2025-11-13 18:15:44,0,0.03,23.21,0.013018,0.013018,0.0,0,-0.02,24.02
2025-11-13 18:17:44,0,0.03,23.21,0.01303,0.01303,0.0,0,0.04,24.02
2025-11-13 18:19:44,0,-0.01,23.16,0.01303,0.01303,0.0,0,0.05,24.02
2025-11-13 18:21:44,0,-0.05,23.10,0.012917,0.012917,0.0,0,0.05,24.02
2025-11-13 18:23:44,0,-0.05,23.10,0.012917,0.012917,0.0,0,0.05,24.02
2025-11-13 18:25:44,0,-0.03,23.14,0.012646,0.012646,0.0,0,0.05,24.02
2025-11-13 18:27:44,0,-0.03,23.12,0.012646,0.012646,0.0,0,0.00,23.98
2025-11-13 18:29:44,0,-0.03,23.10,0.012964,0.012964,0.0,0,-0.04,23.92
2025-11-13 18:31:44,0,-0.02,23.13,0.013472,0.013159,0.0,0,-0.05,23.92
2025-11-13 18:33:44,0,-0.03,23.10,0.013159,0.013159,0.0,0,-0.05,23.92
2025-11-13 18:35:44,0,-0.03,23.10,0.012967,0.012967,0.0,0,0.03,23.92
2025-11-13 18:37:44,0,0.02,23.10,0.012958,0.012967,0.0,0,0.05,23.92
2025-11-13 18:39:44,0,0.03,23.05,0.013125,0.013125,0.0,0,0.05,23.92
2025-11-13 18:41:44,0,0.03,22.85,1.760186,1.760186,0.0,0,0.05,23.92
2025-11-13 18:43:44,0,0.03,22.80,1.76053,1.76053,0.0,0,-0.01,23.85
2025-11-13 18:45:44,0,-0.01,22.76,1.76053,1.76053,0.0,0,-0.05,23.82
2025-11-13 18:47:44,0,-0.01,22.76,1.760407,1.760407,0.0,0,-0.05,23.82
2025-11-13 18:49:44,0,0.03,22.80,1.760407,1.760407,0.0,0,-0.04,23.82
