Timestamp,Usage EXACT 29555,Gradient EXACT 29555,Temperature EXACT 29555,Usage EXACT 29561,Gradient EXACT 29561,Temperature EXACT 29561,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29556,Gradient EXACT 29556,Temperature EXACT 29556
2025-11-11 21:14:05,0,0.05,31.38,0,-0.00,23.10,0.016612,0.016612,0.0,0,0.08,23.41
2025-11-11 21:16:05,0,0.03,30.35,0,-0.00,23.10,0.012665,0.012665,0.0,0,0.02,23.41
2025-11-11 21:18:05,0,0.03,29.47,0,-0.00,23.10,0.0113,0.0113,0.0,0,0.01,23.41
2025-11-11 21:20:05,0,0.04,28.80,0,-0.02,23.14,0.0113,0.0113,0.0,0,0.00,23.41
2025-11-11 21:22:05,0,0.00,28.16,0,-0.03,23.12,0.011991,0.011991,0.0,0,0.00,23.41
2025-11-11 21:24:05,0,0.00,27.80,0,-0.00,23.18,0.012449,0.012449,0.0,0,0.00,23.41
2025-11-11 21:26:05,0,0.06,27.59,0,-0.00,23.21,0.012449,0.012449,0.0,0,0.00,23.41
2025-11-11 21:28:05,0,0.02,27.38,0,-0.00,23.21,0.013487,0.013487,0.0,0,0.00,23.41
2025-11-11 21:30:05,0,0.00,27.22,0,-0.00,23.21,0.013487,0.013487,0.0,0,0.00,23.41
2025-11-11 21:32:05,0,0.02,27.12,0,-0.00,23.21,0.013241,0.013241,0.0,0,0.00,23.41
2025-11-11 21:34:05,0,0.00,27.01,0,-0.00,23.21,0.012554,0.012554,0.0,0,0.00,23.41
2025-11-11 21:36:05,0,0.05,26.96,0,-0.00,23.21,0.012137,0.012137,0.0,0,0.00,23.41
2025-11-11 21:38:05,0,0.02,26.83,0,-0.00,23.21,0.01164,0.01164,0.0,0,0.02,23.50
2025-11-11 21:40:05,0,0.05,26.75,0,-0.00,23.21,0.01164,0.01164,0.0,0,0.00,23.51
2025-11-11 21:42:05,0,0.05,26.70,0,-0.05,23.21,0.012201,0.012201,0.0,0,0.00,23.51
2025-11-11 21:44:05,0,0.00,26.60,0,-0.07,23.21,0.012471,0.012471,0.0,0,0.00,23.51
2025-11-11 21:46:05,0,0.00,26.49,0,-0.05,23.21,0.012471,0.012471,0.0,0,0.00,23.51
2025-11-11 21:48:05,0,0.00,26.39,0,-0.03,23.21,0.012777,0.012436,0.0,0,0.00,23.51
2025-11-11 21:50:05,0,0.03,26.27,0,-0.00,23.21,0.012328,0.012328,0.0,0,0.00,23.51
2025-11-11 21:52:05,0,0.00,26.13,0,-0.00,23.21,0.012328,0.012328,0.0,0,0.00,23.51
2025-11-11 21:54:05,0,0.00,26.03,0,-0.00,23.21,0.011997,0.011997,0.0,0,0.03,23.50
2025-11-11 21:56:05,0,0.00,25.92,0,-0.00,23.21,0.010994,0.010994,0.0,0,0.01,23.42
2025-11-11 21:58:05,0,0.04,25.82,0,-0.00,23.21,0.01087,0.01087,0.0,0,0.00,23.41
2025-11-11 22:00:05,0,0.00,25.66,0,-0.00,23.21,0.010526,0.010526,0.0,0,0.00,23.41
2025-11-11 22:02:05,0,0.00,25.56,0,-0.00,23.21,0.010485,0.010526,0.0,0,0.00,23.41
2025-11-11 22:04:05,0,0.00,25.46,0,-0.00,23.18,0.010746,0.010746,0.0,0,0.00,23.41
2025-11-11 22:06:05,0,0.00,25.36,0,-0.03,23.11,0.010873,0.010746,0.0,0,0.01,23.41
2025-11-11 22:08:05,0,0.00,25.25,0,-0.00,23.10,0.00931,0.00931,0.0,0,0.04,23.35
2025-11-11 22:10:05,0,0.00,25.15,0,-0.00,23.10,0.009154,0.009154,0.0,0,0.00,23.31
2025-11-11 22:12:05,0,-0.02,25.03,0,-0.00,23.10,0.009154,0.009154,0.0,0,0.00,23.31
2025-11-11 22:14:05,0,-0.00,24.89,0,-0.00,23.10,0.009072,0.009072,0.0,0,0.00,23.31
2025-11-11 22:16:05,0,-0.01,24.78,0,-0.00,23.10,0.009008,0.009148,0.0,0,0.00,23.31
2025-11-11 22:18:05,0,-0.02,24.64,0,-0.00,23.10,0.009148,0.009049,0.0,0,0.07,23.30
2025-11-11 22:20:05,0,-0.00,24.53,0,-0.00,23.10,0.00854,0.008578,0.0,0,0.01,23.21
2025-11-11 22:22:05,0,-0.01,24.43,0,-0.00,23.10,0.008578,0.008578,0.0,0,0.00,23.21
2025-11-11 22:24:05,0,-0.00,24.38,0,-0.00,23.10,0.008578,0.008578,0.0,0,0.00,23.21
2025-11-11 22:26:05,0,-0.00,24.33,0,-0.00,23.10,0.008804,0.008661,0.0,0,0.00,23.21
2025-11-11 22:28:05,0,-0.00,24.23,0,-0.00,23.10,0.008591,0.008591,0.0,0,0.04,23.30
2025-11-11 22:30:05,0,-0.00,24.23,0,-0.00,23.10,0.00847,0.00847,0.0,0,0.00,23.31
2025-11-11 22:32:05,0,-0.02,24.12,0,-0.00,23.10,0.008059,0.00798,0.0,0,0.00,23.31
2025-11-11 22:34:05,0,-0.00,24.12,0,-0.00,23.10,0.00798,0.008031,0.0,0,0.00,23.31
2025-11-11 22:36:05,0,-0.00,24.02,0,-0.00,23.10,0.008034,0.008031,0.0,0,0.00,23.31
2025-11-11 22:38:05,0,-0.03,23.97,0,-0.00,23.10,0.008031,0.008031,0.0,0,0.00,23.31
2025-11-11 22:40:05,0,-0.00,23.92,0,0.01,23.09,0.007585,0.007585,0.0,0,0.00,23.31
2025-11-11 22:42:05,0,-0.00,23.92,0,0.01,23.02,0.007407,0.007407,0.0,0,0.00,23.31
2025-11-11 22:44:05,0,-0.02,23.89,0,0.00,23.00,0.007407,0.007601,0.0,0,0.00,23.31
2025-11-11 22:46:05,0,-0.09,23.82,0,0.00,23.05,0.007601,0.007601,0.0,0,0.00,23.31
2025-11-11 22:48:05,0,-0.01,23.82,0,0.00,23.15,0.007894,0.007894,0.0,0,0.00,23.31
2025-11-11 22:50:05,0,-0.05,23.76,0,-0.04,23.21,0.011402,0.011402,0.0,0,0.00,23.31
2025-11-11 22:52:05,0,-0.00,23.71,0,-0.00,23.31,0.011284,0.011284,0.0,0,0.05,23.26
2025-11-11 22:54:05,0,-0.05,23.66,0,-0.00,23.31,0.011268,0.011268,0.0,0,0.00,23.21
2025-11-11 22:56:05,0,-0.00,23.61,0,-0.04,23.31,0.011268,0.011179,0.0,0,0.00,23.21
2025-11-11 22:58:05,0,-0.05,23.56,0,-0.09,23.31,0.011179,0.011268,0.0,0,0.00,23.21
2025-11-11 23:00:05,0,-0.03,23.51,0,-0.06,23.36,0.011449,0.011449,0.0,0,0.00,23.21
2025-11-11 23:02:05,0,-0.00,23.51,0,-0.02,23.39,0.011449,0.011157,0.0,0,0.05,23.15
2025-11-11 23:04:05,0,-0.00,23.51,0,-0.07,23.34,0.010494,0.010981,0.0,0,0.00,23.10
2025-11-11 23:06:05,0,-0.02,23.41,0,-0.08,23.31,0.010981,0.010981,0.0,0,0.00,23.10
2025-11-11 23:08:05,0,-0.00,23.41,0,-0.01,23.31,0.011153,0.011153,0.0,0,0.00,23.10
2025-11-11 23:10:05,0,-0.00,23.41,0,-0.00,23.31,0.011268,0.011268,0.0,0,0.00,23.10
2025-11-11 23:12:05,0,-0.00,23.41,0,-0.00,23.31,0.011268,0.011268,0.0,0,0.00,23.10
2025-11-11 23:14:05,0,-0.00,23.41,0,-0.00,23.31,0.011204,0.011204,0.0,0,0.00,23.10
2025-11-11 23:16:05,0,-0.00,23.41,0,-0.00,23.31,0.010924,0.010924,0.0,0,0.00,23.10
2025-11-11 23:18:05,0,-0.00,23.41,0,-0.00,23.31,0.010876,0.010876,0.0,0,0.06,23.10
2025-11-11 23:20:05,0,-0.00,23.41,0,-0.09,23.21,0.010364,0.010364,0.0,0,0.10,23.10
2025-11-11 23:22:05,0,-0.00,23.41,0,-0.01,23.21,0.009743,0.010364,0.0,0,0.10,23.10
2025-11-11 23:24:05,0,-0.00,23.41,0,-0.00,23.21,0.010775,0.010307,0.0,0,0.06,23.07
2025-11-11 23:26:05,0,-0.04,23.36,0,-0.00,23.21,0.010307,0.010307,0.0,0,0.01,23.00
2025-11-11 23:28:05,0,-0.05,23.35,0,-0.05,23.21,0.010307,0.010307,0.0,0,0.00,23.00
2025-11-11 23:30:05,0,-0.02,23.39,0,-0.09,23.51,0.010612,0.010612,0.0,0,0.00,23.00
2025-11-11 23:32:05,0,-0.00,23.41,0,-0.05,23.92,0.010612,0.010612,0.0,0,0.00,23.00
2025-11-11 23:34:05,0,-0.05,23.36,0,-0.05,24.22,0.009899,0.009899,0.0,0,0.00,23.00
2025-11-11 23:36:05,0,-0.08,23.31,0,-0.01,24.48,0.009909,0.009909,0.0,0,0.00,23.00
2025-11-11 23:38:05,0,-0.03,23.31,0,-0.05,24.58,0.009909,0.009909,0.0,0,0.00,23.00
2025-11-11 23:40:05,0,-0.09,23.31,0,-0.05,24.69,0.009797,0.009797,0.0,0,0.00,23.00
2025-11-11 23:42:05,0,-0.07,23.31,0,-0.09,24.75,0.009797,0.009256,0.0,0,0.00,23.00
2025-11-11 23:44:05,0,-0.10,23.31,0,-0.01,24.84,0.009209,0.009209,0.0,0,0.00,23.00
2025-11-11 23:46:05,0,-0.05,23.31,0,-0.00,24.84,0.009193,0.009209,0.0,0,0.00,23.00
2025-11-11 23:48:05,0,-0.01,23.31,0,-0.00,24.84,0.009715,0.009715,0.0,0,0.00,23.00
2025-11-11 23:50:05,0,-0.00,23.31,0,-0.00,24.84,0.010386,0.010154,0.0,0,0.00,23.00
2025-11-11 23:52:05,0,-0.00,23.31,0,-0.05,24.80,0.009715,0.010288,0.0,0,0.00,23.00
2025-11-11 23:54:05,0,-0.00,23.31,0,-0.09,24.74,0.010033,0.010033,0.0,0,0.00,23.00
2025-11-11 23:56:05,0,-0.00,23.31,0,-0.01,24.74,0.010033,0.010033,0.0,0,0.00,23.00
2025-11-11 23:58:05,0,-0.00,23.31,0,-0.03,24.71,0.010109,0.010109,0.0,0,0.00,23.00
2025-11-12 00:00:05,0,-0.00,23.31,0,-0.05,24.64,0.010304,0.010173,0.0,0,0.00,23.00
2025-11-12 00:02:05,0,-0.00,23.31,0,-0.00,24.64,0.010173,0.010173,0.0,0,0.00,22.99
2025-11-12 00:04:05,0,-0.00,23.31,0,-0.09,24.53,0.009641,0.009641,0.0,0,0.05,22.99
2025-11-12 00:06:05,0,-0.00,23.31,0,-0.01,24.53,0.009575,0.009575,0.0,0,0.04,22.99
2025-11-12 00:08:05,0,-0.00,23.31,0,-0.05,24.48,0.009415,0.00953,0.0,0,0.04,22.98
2025-11-12 00:10:05,0,-0.05,23.25,0,-0.00,24.43,0.009457,0.009457,0.0,0,0.06,22.97
2025-11-12 00:12:05,0,-0.10,23.21,0,-0.05,24.38,0.009457,0.009463,0.0,0,0.04,22.94
2025-11-12 00:14:05,0,-0.10,23.21,0,-0.04,24.33,0.009463,0.009463,0.0,0,0.00,22.90
2025-11-12 00:16:05,0,-0.05,23.21,0,-0.00,24.33,0.009689,0.009689,0.0,0,0.03,22.93
2025-11-12 00:18:05,0,-0.01,23.21,0,-0.05,24.23,0.009689,0.009689,0.0,0,0.00,22.90
2025-11-12 00:20:05,0,-0.00,23.21,0,-0.00,24.23,0.009702,0.009689,0.0,0,0.00,22.90
2025-11-12 00:22:05,0,-0.00,23.21,0,-0.05,24.17,0.009511,0.009511,0.0,0,0.00,22.90
2025-11-12 00:24:05,0,-0.00,23.21,0,-0.01,24.12,0.009377,0.00939,0.0,0,0.00,22.90
2025-11-12 00:26:05,0,-0.00,23.21,0,-0.00,24.12,0.00939,0.00939,0.0,0,0.00,22.90
2025-11-12 00:28:05,0,-0.00,23.21,0,-0.05,24.06,0.009431,0.009431,0.0,0,0.00,22.90
2025-11-12 00:30:05,0,-0.00,23.21,0,-0.01,24.02,0.009431,0.009431,0.0,0,0.00,22.90
2025-11-12 00:32:05,0,-0.00,23.21,0,-0.00,24.02,0.009078,0.009078,0.0,0,0.00,22.90
2025-11-12 00:34:05,0,-0.00,23.21,0,-0.09,23.92,0.009078,0.009078,0.0,0,0.00,22.90
2025-11-12 00:36:05,0,-0.00,23.21,0,-0.01,23.92,0.009078,0.009078,0.0,0,0.00,22.90
2025-11-12 00:38:05,0,-0.00,23.21,0,-0.00,23.92,0.00931,0.00931,0.0,0,0.00,22.90
2025-11-12 00:40:05,0,-0.00,23.21,0,-0.05,23.86,0.009323,0.009323,0.0,0,0.00,22.90
2025-11-12 00:42:05,0,-0.00,23.21,0,-0.01,23.82,0.009345,0.009345,0.0,0,0.00,22.90
2025-11-12 00:44:05,0,-0.00,23.21,0,-0.00,23.82,0.009345,0.009345,0.0,0,0.00,22.90
2025-11-12 00:46:05,0,-0.00,23.21,0,-0.01,23.81,0.010208,0.009861,0.0,0,0.00,22.90
2025-11-12 00:48:05,0,-0.00,23.21,0,-0.05,23.71,0.009861,0.009861,0.0,0,0.00,22.90
2025-11-12 00:50:05,0,0.00,23.21,0,-0.00,23.71,0.009355,0.009718,0.0,0,0.00,22.90
2025-11-12 00:52:05,0,0.00,23.21,0,-0.00,23.71,0.009718,0.009696,0.0,0,0.00,22.90
2025-11-12 00:54:05,0,0.00,23.21,0,-0.05,23.61,0.009696,0.009718,0.0,0,0.00,22.91
2025-11-12 00:56:05,0,-0.01,23.20,0,-0.00,23.61,0.009718,0.009718,0.0,0,0.01,22.97
2025-11-12 00:58:05,0,-0.06,23.13,0,-0.05,23.52,0.010431,0.010431,0.0,0,0.00,23.00
2025-11-12 01:00:05,0,-0.10,23.10,0,-0.00,23.51,0.010615,0.010615,0.0,0,0.00,23.00
2025-11-12 01:02:05,0,-0.10,23.10,0,-0.03,23.48,0.010625,0.010615,0.0,0,0.00,23.00
2025-11-12 01:04:05,0,-0.05,23.10,0,-0.05,23.41,0.010421,0.010421,0.0,0,0.00,23.00
2025-11-12 01:06:05,0,-0.00,23.10,0,-0.00,23.41,0.010148,0.010202,0.0,0,0.00,23.00
2025-11-12 01:08:05,0,-0.00,23.10,0,-0.00,23.41,0.010202,0.010183,0.0,0,0.00,23.00
2025-11-12 01:10:05,0,-0.00,23.10,0,-0.00,23.41,0.010183,0.010202,0.0,0,0.00,23.00
2025-11-12 01:12:05,0,-0.00,23.10,0,-0.08,23.31,0.010351,0.010351,0.0,0,0.00,23.00
2025-11-12 01:14:05,0,-0.00,23.10,0,-0.01,23.31,0.010564,0.010564,0.0,0,0.00,23.00
2025-11-12 01:16:05,0,-0.00,23.10,0,-0.00,23.31,0.010564,0.010564,0.0,0,0.00,23.00
2025-11-12 01:18:05,0,-0.00,23.10,0,-0.00,23.31,0.010536,0.010536,0.0,0,0.00,23.00
2025-11-12 01:20:05,0,-0.00,23.10,0,-0.00,23.31,0.010494,0.010536,0.0,0,0.00,23.00
2025-11-12 01:22:05,0,-0.00,23.10,0,-0.01,23.30,0.010698,0.010698,0.0,0,0.00,23.00
2025-11-12 01:24:05,0,-0.08,23.01,0,-0.07,23.21,0.010698,0.010698,0.0,0,0.00,23.00
2025-11-12 01:26:05,0,-0.10,23.00,0,-0.03,23.21,0.010698,0.010698,0.0,0,0.00,23.00
2025-11-12 01:28:05,0,-0.09,23.01,0,-0.00,23.21,0.011195,0.010424,0.0,0,0.00,23.00
2025-11-12 01:30:05,0,-0.02,23.00,0,-0.00,23.21,0.010424,0.010424,0.0,0,0.00,23.00
2025-11-12 01:32:05,0,-0.06,23.00,0,-0.00,23.21,0.010424,0.010424,0.0,0,0.00,23.00
2025-11-12 01:34:05,0,-0.01,23.00,0,-0.00,23.21,0.010584,0.010584,0.0,0,0.00,23.00
2025-11-12 01:36:05,0,-0.00,23.00,0,-0.00,23.21,0.010781,0.010644,0.0,0,0.00,23.00
2025-11-12 01:38:05,0,-0.00,23.00,0,-0.01,23.20,0.010644,0.010644,0.0,0,0.00,23.00
2025-11-12 01:40:05,0,-0.00,23.00,0,-0.07,23.11,0.010367,0.010367,0.0,0,0.00,23.00
2025-11-12 01:42:05,0,-0.03,22.97,0,-0.01,23.10,0.010367,0.010367,0.0,0,0.00,23.00
2025-11-12 01:44:05,0,-0.05,22.90,0,-0.00,23.10,0.01074,0.010428,0.0,0,0.04,22.99
2025-11-12 01:46:05,0,-0.00,22.90,0,-0.00,23.10,0.010428,0.010428,0.0,0,0.00,22.90
2025-11-12 01:48:05,0,-0.00,22.90,0,-0.00,23.10,0.010428,0.010428,0.0,0,0.00,22.90
2025-11-12 01:50:05,0,-0.03,22.87,0,-0.00,23.10,0.010125,0.010125,0.0,0,0.00,22.90
2025-11-12 01:52:05,0,-0.07,22.80,0,-0.00,23.10,0.00996,0.00996,0.0,0,0.00,22.90
2025-11-12 01:54:05,0,-0.01,22.80,0,-0.02,23.05,0.00996,0.00996,0.0,0,0.00,22.90
2025-11-12 01:56:05,0,-0.00,22.80,0,-0.00,23.00,0.010017,0.00996,0.0,0,0.00,22.90
2025-11-12 01:58:05,0,-0.00,22.80,0,-0.00,23.00,0.009953,0.009953,0.0,0,0.00,22.90
2025-11-12 02:00:05,0,-0.00,22.80,0,-0.00,23.00,0.010017,0.009953,0.0,0,0.00,22.90
2025-11-12 02:02:05,0,-0.00,22.80,0,-0.00,23.00,0.010119,0.009953,0.0,0,0.00,22.90
2025-11-12 02:04:05,0,-0.05,22.74,0,-0.00,23.00,0.009578,0.009578,0.0,0,0.00,22.90
2025-11-12 02:06:05,0,-0.07,22.70,0,-0.00,23.00,0.010043,0.009867,0.0,0,0.00,22.90
2025-11-12 02:08:05,0,-0.01,22.70,0,-0.01,22.99,0.009867,0.009867,0.0,0,0.00,22.90
2025-11-12 02:10:05,0,-0.00,22.70,0,-0.07,22.92,0.009867,0.009867,0.0,0,0.00,22.90
2025-11-12 02:12:05,0,-0.00,22.70,0,-0.05,22.90,0.009466,0.009867,0.0,0,0.00,22.90
2025-11-12 02:14:05,0,-0.00,22.70,0,-0.01,22.90,0.009466,0.009466,0.0,0,0.00,22.90
2025-11-12 02:16:05,0,-0.00,22.70,0,-0.00,22.90,0.009466,0.009466,0.0,0,0.04,22.90
2025-11-12 02:18:05,0,-0.00,22.70,0,-0.00,22.90,0.009428,0.009428,0.0,0,0.03,22.90
2025-11-12 02:20:05,0,-0.00,22.70,0,-0.00,22.90,0.009428,0.009428,0.0,0,0.06,22.90
2025-11-12 02:22:05,0,-0.00,22.70,0,-0.00,22.90,0.008941,0.009314,0.0,0,0.05,22.90
2025-11-12 02:24:05,0,-0.00,22.70,0,-0.00,22.90,0.009314,0.009314,0.0,0,0.04,22.90
2025-11-12 02:26:05,0,-0.00,22.70,0,-0.00,22.90,0.009368,0.009368,0.0,0,0.06,22.90
2025-11-12 02:28:05,0,-0.00,22.70,0,-0.00,22.90,0.009556,0.009556,0.0,0,0.03,22.90
2025-11-12 02:30:05,0,-0.00,22.70,0,-0.00,22.90,0.009552,0.009552,0.0,0,0.05,22.90
2025-11-12 02:32:05,0,-0.00,22.70,0,-0.00,22.90,0.009552,0.009552,0.0,0,0.04,22.90
2025-11-12 02:34:05,0,-0.00,22.70,0,-0.01,22.89,0.009845,0.009715,0.0,0,0.02,22.90
2025-11-12 02:36:05,0,-0.00,22.70,0,-0.05,22.84,0.009715,0.009715,0.0,0,0.06,22.90
2025-11-12 02:38:05,0,0.00,22.70,0,-0.01,22.80,0.009244,0.009244,0.0,0,0.08,22.89
2025-11-12 02:40:05,0,0.00,22.70,0,-0.00,22.80,0.009193,0.009193,0.0,0,0.07,22.87
2025-11-12 02:42:05,0,0.00,22.70,0,-0.00,22.80,0.009161,0.009161,0.0,0,0.04,22.84
2025-11-12 02:44:05,0,0.00,22.70,0,-0.00,22.80,0.009161,0.009154,0.0,0,0.01,22.82
2025-11-12 02:46:05,0,0.00,22.70,0,-0.00,22.80,0.009078,0.009078,0.0,0,0.00,22.81
2025-11-12 02:48:05,0,-0.01,22.69,0,-0.00,22.80,0.009078,0.009078,0.0,0,0.00,22.81
2025-11-12 02:50:05,0,-0.05,22.63,0,-0.00,22.80,0.009043,0.009043,0.0,0,0.00,22.80
2025-11-12 02:52:05,0,-0.04,22.65,0,-0.00,22.80,0.009043,0.009043,0.0,0,0.00,22.80
2025-11-12 02:54:05,0,-0.06,22.63,0,-0.00,22.80,0.009193,0.009193,0.0,0,0.00,22.80
2025-11-12 02:56:05,0,-0.09,22.60,0,-0.00,22.80,0.009193,0.009193,0.0,0,0.00,22.80
2025-11-12 02:58:05,0,-0.08,22.60,0,-0.01,22.79,0.009193,0.009193,0.0,0,0.00,22.80
2025-11-12 03:00:05,0,-0.09,22.60,0,-0.05,22.74,0.009441,0.009441,0.0,0,0.00,22.80
2025-11-12 03:02:05,0,-0.05,22.60,0,-0.07,22.70,0.009406,0.009406,0.0,0,0.00,22.80
2025-11-12 03:04:05,0,-0.01,22.60,0,-0.04,22.70,0.009046,0.009046,0.0,0,0.00,22.80
2025-11-12 03:06:05,0,-0.04,22.60,0,-0.01,22.70,0.008909,0.009046,0.0,0,0.00,22.80
2025-11-12 03:08:05,0,-0.08,22.60,0,-0.00,22.70,0.009215,0.009215,0.0,0,0.00,22.80
2025-11-12 03:10:05,0,-0.09,22.60,0,-0.00,22.70,0.009431,0.009431,0.0,0,0.00,22.80
2025-11-12 03:12:05,0,-0.10,22.60,0,-0.00,22.70,0.009664,0.009431,0.0,0,0.00,22.80
2025-11-12 03:14:05,0,-0.05,22.65,0,-0.00,22.70,0.008852,0.008852,0.0,0,0.00,22.80
2025-11-12 03:16:05,0,-0.01,22.70,0,-0.00,22.70,0.009167,0.008852,0.0,0,0.00,22.80
2025-11-12 03:18:05,0,-0.00,22.70,0,-0.00,22.70,0.009167,0.009167,0.0,0,0.00,22.80
2025-11-12 03:20:05,0,-0.02,22.67,0,-0.00,22.70,0.009167,0.009167,0.0,0,0.00,22.80
2025-11-12 03:22:05,0,-0.06,22.63,0,-0.00,22.70,0.009253,0.009167,0.0,0,0.00,22.80
2025-11-12 03:24:05,0,-0.09,22.60,0,-0.00,22.70,0.009253,0.009253,0.0,0,0.00,22.80
2025-11-12 03:26:05,0,-0.08,22.61,0,-0.00,22.70,0.009253,0.008795,0.0,0,0.00,22.80
2025-11-12 03:28:05,0,-0.04,22.60,0,-0.00,22.70,0.008734,0.008734,0.0,0,0.00,22.80
2025-11-12 03:30:05,0,-0.00,22.60,0,-0.00,22.70,0.008734,0.008734,0.0,0,0.00,22.80
2025-11-12 03:32:05,0,-0.00,22.60,0,-0.00,22.70,0.009018,0.009018,0.0,0,0.00,22.80
2025-11-12 03:34:05,0,-0.00,22.60,0,-0.00,22.70,0.009018,0.009018,0.0,0,0.00,22.80
2025-11-12 03:36:05,0,-0.00,22.60,0,0.01,22.68,0.009463,0.009018,0.0,0,0.00,22.80
2025-11-12 03:38:05,0,-0.00,22.60,0,-0.04,22.64,0.008897,0.009129,0.0,0,0.00,22.80
2025-11-12 03:40:05,0,-0.00,22.60,0,-0.06,22.61,0.009129,0.009129,0.0,0,0.00,22.80
2025-11-12 03:42:05,0,-0.00,22.60,0,-0.01,22.60,0.009129,0.009129,0.0,0,0.00,22.80
2025-11-12 03:44:05,0,-0.00,22.60,0,-0.00,22.60,0.009116,0.009116,0.0,0,0.00,22.80
2025-11-12 03:46:05,0,-0.00,22.60,0,-0.00,22.60,0.009088,0.009088,0.0,0,0.00,22.80
2025-11-12 03:48:05,0,-0.06,22.53,0,-0.00,22.60,0.008722,0.008722,0.0,0,0.00,22.80
2025-11-12 03:50:05,0,-0.06,22.53,0,-0.00,22.60,0.008616,0.008616,0.0,0,0.00,22.80
2025-11-12 03:52:05,0,-0.10,22.49,0,-0.00,22.60,0.008419,0.008419,0.0,0,0.00,22.80
2025-11-12 03:54:05,0,-0.01,22.49,0,-0.00,22.60,0.008028,0.008238,0.0,0,0.00,22.80
2025-11-12 03:56:05,0,-0.00,22.49,0,-0.00,22.60,0.008238,0.008238,0.0,0,0.00,22.80
2025-11-12 03:58:05,0,-0.00,22.49,0,-0.00,22.60,0.008652,0.008652,0.0,0,0.00,22.80
2025-11-12 04:00:05,0,-0.05,22.49,0,-0.00,22.60,0.008652,0.008785,0.0,0,0.00,22.80
2025-11-12 04:02:05,0,-0.10,22.49,0,-0.00,22.60,0.008785,0.008712,0.0,0,0.00,22.80
2025-11-12 04:04:05,0,-0.10,22.49,0,-0.00,22.60,0.008578,0.008712,0.0,0,0.00,22.80
2025-11-12 04:06:05,0,-0.10,22.49,0,-0.00,22.60,0.008712,0.008712,0.0,0,0.00,22.80
2025-11-12 04:08:05,0,-0.04,22.49,0,-0.00,22.60,0.008664,0.008712,0.0,0,0.00,22.80
2025-11-12 04:10:05,0,-0.00,22.49,0,-0.00,22.60,0.008699,0.008699,0.0,0,0.01,22.80
2025-11-12 04:12:05,0,-0.00,22.49,0,-0.03,22.57,0.008722,0.008722,0.0,0,0.00,22.80
2025-11-12 04:14:05,0,0.06,22.49,0,-0.09,22.50,0.008722,0.008722,0.0,0,0.03,22.80
2025-11-12 04:16:05,0,0.07,22.49,0,-0.10,22.49,0.008295,0.008441,0.0,0,0.05,22.80
2025-11-12 04:18:05,0,0.06,22.48,0,-0.06,22.49,0.008441,0.008295,0.0,0,0.09,22.80
2025-11-12 04:20:05,0,-0.01,22.40,0,-0.02,22.49,0.008441,0.008441,0.0,0,0.07,22.77
2025-11-12 04:22:05,0,0.03,22.39,0,-0.00,22.49,0.008897,0.008897,0.0,0,0.08,22.78
2025-11-12 04:24:05,0,0.03,22.39,0,-0.00,22.49,0.008897,0.008897,0.0,0,0.08,22.78
2025-11-12 04:26:05,0,0.05,22.39,0,-0.00,22.49,0.008193,0.008639,0.0,0,0.06,22.76
2025-11-12 04:28:05,0,0.07,22.39,0,-0.00,22.49,0.008639,0.008639,0.0,0,0.04,22.74
2025-11-12 04:30:05,0,0.07,22.39,0,-0.00,22.49,0.008737,0.008737,0.0,0,0.03,22.73
2025-11-12 04:32:05,0,0.07,22.39,0,-0.00,22.49,0.008737,0.008737,0.0,0,0.00,22.70
2025-11-12 04:34:05,0,0.07,22.39,0,-0.00,22.49,0.008206,0.008206,0.0,0,0.00,22.70
2025-11-12 04:36:05,0,0.07,22.39,0,-0.00,22.49,0.008206,0.008206,0.0,0,0.00,22.70
2025-11-12 04:38:05,0,0.07,22.39,0,-0.00,22.49,0.008419,0.008419,0.0,0,0.00,22.70
2025-11-12 04:40:05,0,0.07,22.39,0,-0.00,22.49,0.008785,0.008435,0.0,0,0.00,22.70
2025-11-12 04:42:05,0,0.04,22.36,0,-0.00,22.49,0.008785,0.008435,0.0,0,0.00,22.70
2025-11-12 04:44:05,0,0.01,22.33,0,-0.00,22.49,0.008435,0.008435,0.0,0,0.00,22.70
2025-11-12 04:46:05,0,-0.01,22.31,0,-0.00,22.49,0.008206,0.008206,0.0,0,0.00,22.70
2025-11-12 04:48:05,0,-0.01,22.29,0,-0.00,22.49,0.00841,0.00841,0.0,0,0.00,22.70
2025-11-12 04:50:05,0,0.06,22.29,0,-0.00,22.49,0.008658,0.00841,0.0,0,0.00,22.70
2025-11-12 04:52:05,0,0.07,22.29,0,-0.00,22.49,0.00841,0.00841,0.0,0,0.00,22.70
2025-11-12 04:54:05,0,0.07,22.29,0,-0.01,22.47,0.008362,0.008362,0.0,0,0.00,22.70
2025-11-12 04:56:05,0,0.07,22.29,0,-0.05,22.39,0.008464,0.008464,0.0,0,0.00,22.70
2025-11-12 04:58:05,0,0.07,22.29,0,-0.00,22.39,0.008505,0.008464,0.0,0,0.00,22.70
2025-11-12 05:00:05,0,0.07,22.29,0,-0.00,22.39,0.008094,0.008094,0.0,0,0.00,22.70
2025-11-12 05:02:05,0,0.07,22.29,0,-0.00,22.39,0.008069,0.008069,0.0,0,0.00,22.70
2025-11-12 05:04:05,0,0.07,22.29,0,-0.00,22.39,0.007795,0.008069,0.0,0,0.00,22.70
