Timestamp,Usage EXACT 29466,Gradient EXACT 29466,Temperature EXACT 29466,Usage EXACT 29472,Gradient EXACT 29472,Temperature EXACT 29472
2025-11-22 05:55:39,0,0.62,60.89,0,0.05,20.38
2025-11-22 05:57:39,0,0.68,59.97,0,0.05,20.38
2025-11-22 05:59:39,0,0.62,59.54,0,0.05,20.38
2025-11-22 06:01:39,0,0.52,59.09,0,0.04,20.38
2025-11-22 06:03:39,0,0.66,58.83,0,0.04,20.38
2025-11-22 06:05:39,0,0.68,58.48,0,-0.00,20.38
2025-11-22 06:07:39,0,0.59,57.96,0,-0.04,20.38
2025-11-22 06:09:39,0,0.54,57.53,0,-0.06,20.38
2025-11-22 06:11:39,0,0.56,56.95,0,-0.06,20.38
2025-11-22 06:13:39,0,0.56,56.53,0,-0.06,20.38
2025-11-22 06:15:39,0,0.48,56.28,0,-0.06,20.38
2025-11-22 06:17:39,0,0.48,55.72,0,-0.05,20.38
2025-11-22 06:19:39,0,0.45,54.73,0,-0.06,20.38
2025-11-22 06:21:39,0,0.50,53.62,0,-0.05,20.38
2025-11-22 06:23:39,0,0.57,53.00,0,-0.05,20.38
2025-11-22 06:25:39,0,0.50,52.54,0,0.03,20.48
2025-11-22 06:27:39,0,0.48,52.45,0,0.02,20.48
2025-11-22 06:29:39,0,0.53,52.16,0,0.00,20.53
2025-11-22 06:31:39,0,0.43,52.01,0,-0.04,20.58
2025-11-22 06:33:39,0,0.41,51.63,0,0.03,20.68
2025-11-22 06:35:39,0,0.40,50.96,0,0.00,20.68
2025-11-22 06:37:39,0,0.36,50.45,0,-0.02,20.72
2025-11-22 06:39:39,0,0.39,49.93,0,-0.04,20.70
2025-11-22 06:41:39,0,0.39,49.93,0,-0.06,20.68
2025-11-22 06:43:39,0,0.39,50.15,0,-0.03,20.68
2025-11-22 06:45:39,0,0.37,50.08,0,-0.03,20.68
2025-11-22 06:47:39,0,0.32,49.35,0,-0.06,20.68
2025-11-22 06:49:39,0,0.50,48.92,0,-0.06,20.68
2025-11-22 06:51:39,1,0.70,51.11,0,-0.05,20.68
2025-11-22 06:53:39,1,0.83,54.42,0,0.03,20.78
2025-11-22 06:55:39,1,0.97,57.46,0,0.04,20.78
2025-11-22 06:57:39,1,1.04,59.99,0,0.04,20.78
2025-11-22 06:59:39,1,1.11,62.94,0,0.04,20.78
2025-11-22 07:01:39,1,1.11,65.33,0,0.04,20.78
2025-11-22 07:03:39,1,1.11,68.04,0,0.04,20.78
2025-11-22 07:05:39,1,1.12,69.79,0,0.04,20.78
2025-11-22 07:07:39,1,1.22,72.37,0,0.04,20.78
2025-11-22 07:09:39,1,1.28,74.18,0,0.04,20.78
2025-11-22 07:11:39,1,1.08,74.58,0,0.00,20.78
2025-11-22 07:13:39,1,1.20,75.34,0,-0.01,20.83
2025-11-22 07:15:39,1,1.24,76.39,0,0.04,20.88
2025-11-22 07:17:39,1,1.28,77.21,0,0.04,20.88
2025-11-22 07:19:39,1,1.35,78.42,0,0.02,20.88
2025-11-22 07:21:39,0,1.32,78.56,0,-0.02,20.88
2025-11-22 07:23:39,0,1.19,78.28,0,-0.06,20.88
2025-11-22 07:25:39,0,1.03,77.06,0,0.00,20.94
2025-11-22 07:27:39,0,1.10,76.26,0,0.04,20.98
2025-11-22 07:29:39,0,1.07,74.83,0,0.04,20.98
2025-11-22 07:31:39,0,0.94,73.58,0,-0.02,20.98
2025-11-22 07:33:39,0,0.86,72.84,0,0.01,21.05
2025-11-22 07:35:39,0,0.84,70.83,0,0.04,21.08
2025-11-22 07:37:39,0,0.84,69.24,0,0.01,21.08
2025-11-22 07:39:39,0,0.89,68.36,0,-0.05,21.08
2025-11-22 07:41:39,0,0.86,67.29,0,-0.01,21.14
2025-11-22 07:43:39,0,0.85,66.87,0,0.04,21.18
2025-11-22 07:45:39,0,0.82,66.03,0,0.00,21.23
2025-11-22 07:47:39,0,0.78,65.62,0,0.04,21.33
2025-11-22 07:49:39,0,0.62,64.62,0,-0.01,21.43
2025-11-22 07:51:39,0,0.74,63.13,0,-0.01,21.58
2025-11-22 07:53:39,0,0.57,61.63,0,-0.01,21.69
2025-11-22 07:55:39,0,0.52,59.98,0,0.04,21.84
2025-11-22 07:57:39,0,0.60,59.09,0,-0.01,21.94
2025-11-22 07:59:39,0,0.59,58.22,0,-0.01,22.09
2025-11-22 08:01:39,0,0.64,57.37,0,0.01,22.21
2025-11-22 08:03:39,0,0.56,56.20,0,-0.01,22.29
2025-11-22 08:05:39,0,0.46,55.05,0,-0.01,22.39
2025-11-22 08:07:39,0,0.50,54.25,0,0.04,22.54
2025-11-22 08:09:39,0,0.45,53.70,0,0.03,22.64
2025-11-22 08:11:39,0,0.42,52.69,0,-0.01,22.70
2025-11-22 08:13:39,0,0.46,51.60,0,0.01,22.80
2025-11-22 08:15:39,0,0.34,50.07,0,0.03,22.89
2025-11-22 08:17:39,0,0.39,48.99,0,0.01,22.94
2025-11-22 08:19:39,0,0.34,47.95,0,-0.01,23.00
2025-11-22 08:21:39,0,0.34,47.10,0,0.04,23.10
2025-11-22 08:23:39,0,0.28,46.40,0,-0.01,23.15
2025-11-22 08:25:39,0,0.23,45.14,0,-0.02,23.21
2025-11-22 08:27:39,0,0.22,43.89,0,0.03,23.31
2025-11-22 08:29:39,0,0.31,42.98,0,-0.01,23.35
2025-11-22 08:31:39,0,0.32,42.84,0,0.03,23.41
2025-11-22 08:33:39,0,0.22,42.29,0,-0.04,23.41
2025-11-22 08:35:39,0,0.28,41.93,0,0.03,23.51
2025-11-22 08:37:39,0,0.33,41.96,0,-0.04,23.51
2025-11-22 08:39:39,0,0.23,41.65,0,0.03,23.61
2025-11-22 08:41:39,0,0.28,41.53,0,-0.01,23.66
2025-11-22 08:43:39,1,0.38,42.08,0,0.02,23.74
2025-11-22 08:45:39,1,0.49,45.01,0,0.03,23.86
2025-11-22 08:47:39,1,0.54,47.87,0,-0.01,23.92
2025-11-22 08:49:39,1,0.58,49.93,0,-0.01,24.02
2025-11-22 08:51:39,1,0.52,50.15,0,0.04,24.12
2025-11-22 08:53:39,1,0.57,50.29,0,-0.01,24.12
2025-11-22 08:55:39,1,0.59,51.18,0,-0.02,24.16
2025-11-22 08:57:39,1,0.60,53.37,0,0.03,24.23
2025-11-22 08:59:39,1,0.59,55.79,0,-0.01,24.23
2025-11-22 09:01:39,1,0.62,57.78,0,-0.01,24.28
2025-11-22 09:03:39,1,0.64,59.01,0,0.04,24.33
2025-11-22 09:05:39,1,0.84,60.81,0,-0.01,24.33
2025-11-22 09:07:39,1,0.89,63.34,0,-0.00,24.39
2025-11-22 09:09:39,1,0.96,65.63,0,0.04,24.43
2025-11-22 09:11:39,1,1.15,68.92,0,-0.02,24.43
2025-11-22 09:13:39,1,1.03,71.53,0,-0.01,24.48
2025-11-22 09:15:39,1,0.98,73.95,0,0.03,24.53
2025-11-22 09:17:39,1,1.14,75.99,0,0.04,24.53
2025-11-22 09:19:39,1,1.20,78.15,0,0.04,24.53
2025-11-22 09:21:39,1,1.16,79.84,0,-0.04,24.53
2025-11-22 09:23:39,1,1.02,79.84,0,0.02,24.63
2025-11-22 09:25:39,1,1.00,79.69,0,0.04,24.64
2025-11-22 09:27:39,1,1.00,79.69,0,-0.01,24.64
2025-11-22 09:29:39,1,1.01,79.69,0,0.01,24.70
2025-11-22 09:31:39,1,0.91,79.72,0,0.01,24.74
2025-11-22 09:33:39,1,1.02,80.27,0,-0.02,24.78
2025-11-22 09:35:39,0,1.05,80.42,0,0.03,24.84
2025-11-22 09:37:39,0,1.04,79.98,0,-0.01,24.84
2025-11-22 09:39:39,0,0.91,79.55,0,0.03,24.93
2025-11-22 09:41:39,0,0.76,79.12,0,0.01,24.94
2025-11-22 09:43:39,0,0.85,78.01,0,-0.01,24.99
2025-11-22 09:45:39,0,0.80,76.66,0,-0.00,25.10
2025-11-22 09:47:39,0,0.68,74.83,0,-0.01,25.15
2025-11-22 09:49:39,0,0.64,73.45,0,0.02,25.23
2025-11-22 09:51:39,0,0.71,72.34,0,0.04,25.30
2025-11-22 09:53:39,0,0.71,71.63,0,-0.01,25.36
2025-11-22 09:55:39,0,0.73,70.72,0,0.04,25.46
2025-11-22 09:57:39,0,0.67,69.01,0,-0.01,25.51
2025-11-22 09:59:39,0,0.68,68.26,0,-0.00,25.61
2025-11-22 10:01:39,0,0.56,66.97,0,-0.01,25.66
2025-11-22 10:03:39,0,0.52,64.92,0,0.04,25.77
2025-11-22 10:05:39,0,0.49,62.86,0,0.00,25.82
2025-11-22 10:07:39,0,0.46,60.62,0,-0.01,25.87
2025-11-22 10:09:39,0,0.44,58.74,0,0.04,25.98
2025-11-22 10:11:39,0,0.44,57.03,0,-0.01,26.03
2025-11-22 10:13:39,0,0.36,55.41,0,0.01,26.08
2025-11-22 10:15:39,0,0.39,54.17,0,0.00,26.14
2025-11-22 10:17:39,0,0.39,53.15,0,-0.01,26.18
2025-11-22 10:19:39,0,0.41,52.23,0,0.04,26.29
2025-11-22 10:21:39,0,0.38,51.40,0,-0.01,26.34
2025-11-22 10:23:39,0,0.44,50.96,0,0.04,26.39
2025-11-22 10:25:39,0,0.38,50.36,0,-0.01,26.43
2025-11-22 10:27:39,0,0.37,49.78,0,0.04,26.49
2025-11-22 10:29:39,0,0.36,49.28,0,-0.03,26.49
2025-11-22 10:31:39,0,0.37,48.87,0,-0.00,26.55
2025-11-22 10:33:39,0,0.38,48.44,0,0.04,26.60
2025-11-22 10:35:39,0,0.40,48.19,0,0.04,26.60
2025-11-22 10:37:39,0,0.35,47.73,0,0.00,26.60
2025-11-22 10:39:39,0,0.39,46.96,0,-0.02,26.64
2025-11-22 10:41:39,0,0.34,46.62,0,0.03,26.70
2025-11-22 10:43:39,0,0.37,46.31,0,-0.01,26.70
2025-11-22 10:45:39,0,0.33,45.80,0,-0.01,26.75
2025-11-22 10:47:39,0,0.33,44.87,0,-0.01,26.81
2025-11-22 10:49:39,0,0.33,44.60,0,0.02,26.89
2025-11-22 10:51:39,0,0.36,44.21,0,-0.01,26.96
2025-11-22 10:53:39,1,0.45,45.07,0,-0.00,27.06
2025-11-22 10:55:39,1,0.63,47.10,0,-0.01,27.12
2025-11-22 10:57:39,1,0.58,49.06,0,0.03,27.22
2025-11-22 10:59:39,1,0.64,52.12,0,0.03,27.32
2025-11-22 11:01:39,1,0.60,55.95,0,-0.01,27.38
2025-11-22 11:03:39,1,0.56,58.66,0,-0.01,27.48
2025-11-22 11:05:39,1,0.41,59.01,0,-0.01,27.54
2025-11-22 11:07:39,1,0.47,59.18,0,0.03,27.63
2025-11-22 11:09:39,1,0.39,58.31,0,-0.01,27.64
2025-11-22 11:11:39,1,0.50,58.15,0,0.03,27.74
2025-11-22 11:13:39,1,0.72,58.16,0,0.00,27.80
2025-11-22 11:15:39,1,0.73,58.14,0,-0.02,27.89
2025-11-22 11:17:39,1,0.82,59.01,0,-0.00,27.97
2025-11-22 11:19:39,1,0.87,60.80,0,-0.01,28.06
2025-11-22 11:21:39,1,0.91,63.05,0,0.03,28.16
2025-11-22 11:23:39,1,0.95,64.92,0,-0.02,28.17
2025-11-22 11:25:39,1,1.02,67.17,0,0.03,28.27
2025-11-22 11:27:39,1,1.06,69.02,0,-0.04,28.27
2025-11-22 11:29:39,1,1.10,70.72,0,0.02,28.37
2025-11-22 11:31:39,1,1.05,72.97,0,-0.01,28.38
2025-11-22 11:33:39,1,1.10,74.96,0,0.01,28.46
2025-11-22 11:35:39,1,1.06,76.30,0,0.00,28.49
2025-11-22 11:37:39,1,1.04,77.19,0,0.02,28.57
2025-11-22 11:39:39,1,1.05,77.87,0,0.04,28.59
2025-11-22 11:41:39,1,1.07,78.56,0,0.04,28.59
2025-11-22 11:43:39,1,1.08,78.84,0,-0.01,28.59
2025-11-22 11:45:39,1,1.10,79.41,0,-0.01,28.64
2025-11-22 11:47:39,0,1.11,79.55,0,0.04,28.70
2025-11-22 11:49:39,0,1.11,79.55,0,0.01,28.70
2025-11-22 11:51:39,0,1.11,79.27,0,-0.01,28.75
2025-11-22 11:53:39,0,0.97,78.17,0,0.04,28.80
2025-11-22 11:55:39,0,0.98,77.78,0,0.04,28.80
2025-11-22 11:57:39,0,1.03,77.06,0,-0.01,28.85
2025-11-22 11:59:39,0,1.00,76.25,0,-0.00,28.91
2025-11-22 12:01:39,0,1.01,75.73,0,-0.01,28.96
2025-11-22 12:03:39,0,0.98,75.60,0,-0.01,29.02
2025-11-22 12:05:39,0,1.01,75.47,0,0.04,29.12
2025-11-22 12:07:39,0,1.01,75.47,0,0.04,29.12
2025-11-22 12:09:39,0,0.99,75.09,0,-0.01,29.17
2025-11-22 12:11:39,0,0.77,74.32,0,0.04,29.23
2025-11-22 12:13:39,0,0.82,73.70,0,-0.01,29.28
2025-11-22 12:15:39,0,0.93,72.96,0,0.04,29.33
2025-11-22 12:17:39,0,0.93,72.24,0,-0.01,29.37
2025-11-22 12:19:39,0,0.79,71.14,0,0.04,29.44
2025-11-22 12:21:39,0,0.79,70.14,0,-0.01,29.44
2025-11-22 12:23:39,0,0.86,69.58,0,-0.05,29.44
2025-11-22 12:25:39,0,0.76,69.14,0,-0.01,29.44
2025-11-22 12:27:39,0,0.84,68.58,0,-0.05,29.44
2025-11-22 12:29:39,0,0.80,67.68,0,0.03,29.55
2025-11-22 12:31:39,0,0.82,66.97,0,-0.01,29.55
2025-11-22 12:33:39,0,0.80,66.24,0,0.04,29.65
2025-11-22 12:35:39,0,0.80,65.24,0,-0.01,29.65
2025-11-22 12:37:39,0,0.77,64.42,0,0.03,29.75
2025-11-22 12:39:39,0,0.67,63.63,0,0.01,29.76
2025-11-22 12:41:39,0,0.65,63.34,0,-0.03,29.79
2025-11-22 12:43:39,0,0.65,63.34,0,0.03,29.87
2025-11-22 12:45:39,0,0.73,62.67,0,0.04,29.87
2025-11-22 12:47:39,0,0.64,62.00,0,0.04,29.87
2025-11-22 12:49:39,0,0.62,62.27,0,0.04,29.87
2025-11-22 12:51:39,1,0.62,63.14,0,0.04,29.87
2025-11-22 12:53:39,1,0.65,62.86,0,0.04,29.87
2025-11-22 12:55:39,1,0.63,61.82,0,0.04,29.87
2025-11-22 12:57:39,1,0.55,61.63,0,-0.04,29.87
2025-11-22 12:59:39,1,0.44,62.99,0,0.03,29.98
2025-11-22 13:01:39,1,0.48,64.32,0,0.04,29.98
2025-11-22 13:03:39,1,0.56,64.52,0,0.01,29.98
2025-11-22 13:05:39,1,0.57,63.73,0,0.04,29.98
2025-11-22 13:07:39,1,0.58,63.94,0,-0.05,29.87
2025-11-22 13:09:39,1,0.56,63.15,0,0.00,29.95
2025-11-22 13:11:39,1,0.54,62.10,0,0.04,29.98
2025-11-22 13:13:39,1,0.53,61.35,0,-0.01,29.98
2025-11-22 13:15:39,1,0.53,60.62,0,0.02,30.08
2025-11-22 13:17:39,1,0.60,60.07,0,0.01,30.16
2025-11-22 13:19:39,1,0.68,59.36,0,0.00,30.19
2025-11-22 13:21:39,1,0.55,58.68,0,-0.04,30.19
2025-11-22 13:23:39,1,0.58,58.22,0,0.01,30.19
2025-11-22 13:25:39,1,0.58,57.79,0,0.04,30.19
2025-11-22 13:27:39,1,0.57,57.28,0,0.04,30.19
2025-11-22 13:29:39,1,0.56,56.78,0,0.04,30.19
2025-11-22 13:31:39,1,0.53,55.95,0,0.01,30.19
2025-11-22 13:33:39,1,0.55,54.89,0,0.02,30.28
2025-11-22 13:35:39,1,0.82,55.79,0,-0.01,30.35
2025-11-22 13:37:39,1,0.98,58.05,0,0.04,30.41
2025-11-22 13:39:39,1,1.05,60.53,0,-0.01,30.41
2025-11-22 13:41:39,1,1.02,62.57,0,0.03,30.51
2025-11-22 13:43:39,1,1.07,64.62,0,0.04,30.51
2025-11-22 13:45:39,1,1.10,66.03,0,0.04,30.51
2025-11-22 13:47:39,1,1.12,67.27,0,-0.01,30.46
2025-11-22 13:49:39,1,1.11,68.34,0,0.04,30.41
2025-11-22 13:51:39,1,1.08,69.13,0,0.04,30.30
2025-11-22 13:53:39,1,1.15,70.09,0,-0.01,30.19
2025-11-22 13:55:39,1,1.13,71.18,0,0.04,30.19
2025-11-22 13:57:39,1,1.15,71.76,0,0.04,30.19
2025-11-22 13:59:39,1,1.17,72.48,0,0.04,30.19
2025-11-22 14:01:39,1,1.07,72.84,0,0.04,30.19
2025-11-22 14:03:39,1,1.17,73.58,0,0.04,30.19
2025-11-22 14:05:39,1,1.18,73.82,0,0.04,30.19
2025-11-22 14:07:39,1,1.07,74.43,0,-0.05,30.19
2025-11-22 14:09:39,1,1.03,74.96,0,0.03,30.30
2025-11-22 14:11:39,1,0.99,74.96,0,0.04,30.30
2025-11-22 14:13:39,1,0.97,74.83,0,0.04,30.30
2025-11-22 14:15:39,1,1.07,74.33,0,0.04,30.30
2025-11-22 14:17:39,1,0.95,73.70,0,0.04,30.30
2025-11-22 14:19:39,1,0.98,73.46,0,0.04,30.30
2025-11-22 14:21:39,1,1.02,73.07,0,0.03,30.29
2025-11-22 14:23:39,1,0.97,72.84,0,0.03,30.29
2025-11-22 14:25:39,1,1.01,72.95,0,0.04,30.30
2025-11-22 14:27:39,1,1.06,73.09,0,0.04,30.30
2025-11-22 14:29:39,1,1.16,73.21,0,0.04,30.30
2025-11-22 14:31:39,1,1.13,73.17,0,0.04,30.30
2025-11-22 14:33:39,1,1.18,73.70,0,0.04,30.30
2025-11-22 14:35:39,1,1.17,74.45,0,0.04,30.30
2025-11-22 14:37:39,1,1.21,74.45,0,0.04,30.30
2025-11-22 14:39:39,1,1.20,74.32,0,0.04,30.30
2025-11-22 14:41:39,1,1.18,74.32,0,0.04,30.30
2025-11-22 14:43:39,1,1.12,74.01,0,0.04,30.30
2025-11-22 14:45:39,1,1.07,73.95,0,0.04,30.30
2025-11-22 14:47:39,1,1.10,73.49,0,0.04,30.30
2025-11-22 14:49:39,1,1.05,73.09,0,0.04,30.30
2025-11-22 14:51:39,1,1.01,72.84,0,-0.03,30.32
2025-11-22 14:53:39,1,1.13,72.24,0,0.03,30.41
2025-11-22 14:55:39,1,1.01,71.30,0,0.01,30.41
2025-11-22 14:57:39,1,0.98,70.48,0,-0.03,30.44
2025-11-22 14:59:39,1,1.04,69.80,0,0.03,30.51
2025-11-22 15:01:39,1,0.98,69.25,0,0.04,30.51
2025-11-22 15:03:39,1,0.85,68.15,0,0.04,30.51
2025-11-22 15:05:39,1,0.77,67.18,0,-0.05,30.51
2025-11-22 15:07:39,1,0.71,66.76,0,0.03,30.62
2025-11-22 15:09:39,1,0.71,66.97,0,0.04,30.62
2025-11-22 15:11:39,1,0.70,66.55,0,-0.04,30.62
2025-11-22 15:13:39,1,0.70,66.45,0,0.03,30.73
2025-11-22 15:15:39,1,0.79,66.34,0,0.04,30.73
2025-11-22 15:17:39,1,0.78,66.53,0,-0.05,30.73
2025-11-22 15:19:39,1,0.70,66.35,0,-0.06,30.73
2025-11-22 15:21:39,1,0.68,65.73,0,-0.01,30.78
2025-11-22 15:23:39,1,0.68,65.73,0,0.03,30.84
2025-11-22 15:25:39,1,0.79,66.24,0,0.04,30.84
2025-11-22 15:27:39,1,0.72,65.95,0,0.04,30.84
2025-11-22 15:29:39,1,0.70,65.64,0,0.04,30.84
2025-11-22 15:31:39,1,0.75,64.32,0,0.04,30.84
2025-11-22 15:33:39,1,1.02,64.62,0,0.04,30.84
2025-11-22 15:35:39,1,1.14,65.90,0,0.04,30.84
2025-11-22 15:37:39,1,1.12,67.08,0,-0.01,30.74
2025-11-22 15:39:39,1,1.14,68.13,0,-0.00,30.69
2025-11-22 15:41:39,1,1.18,68.91,0,0.04,30.62
2025-11-22 15:43:39,1,1.21,69.92,0,-0.01,30.51
2025-11-22 15:45:39,1,1.16,70.64,0,-0.01,30.41
2025-11-22 15:47:39,1,1.14,71.41,0,0.04,30.41
2025-11-22 15:49:39,1,1.43,73.84,0,-0.01,30.30
2025-11-22 15:51:39,1,1.50,78.30,0,0.03,30.30
2025-11-22 15:53:39,1,1.83,83.47,0,0.04,30.30
2025-11-22 15:55:39,1,1.97,88.86,0,0.04,30.30
2025-11-22 15:57:39,1,2.05,93.85,0,0.04,30.30
2025-11-22 15:59:39,1,2.14,98.62,0,0.04,30.30
2025-11-22 16:01:39,1,1.93,101.65,0,0.04,30.30
2025-11-22 16:03:39,1,1.85,103.52,0,0.04,30.30
2025-11-22 16:05:39,1,1.94,105.66,0,0.04,30.30
2025-11-22 16:07:39,1,1.81,108.21,0,-0.03,30.30
2025-11-22 16:09:39,1,1.78,109.61,0,0.03,30.41
2025-11-22 16:11:39,1,1.61,109.71,0,0.04,30.41
2025-11-22 16:13:39,1,1.81,109.71,0,-0.01,30.46
2025-11-22 16:15:39,1,1.84,108.81,0,0.04,30.51
2025-11-22 16:17:39,1,1.80,109.11,0,-0.05,30.51
2025-11-22 16:19:39,1,1.59,109.11,0,0.03,30.62
2025-11-22 16:21:39,1,1.88,110.33,0,0.04,30.62
2025-11-22 16:23:39,1,1.96,111.58,0,0.03,30.62
2025-11-22 16:25:39,1,1.71,111.90,0,-0.04,30.62
2025-11-22 16:27:39,0,1.70,112.22,0,-0.05,30.62
2025-11-22 16:29:39,0,1.66,111.26,0,0.03,30.62
2025-11-22 16:31:39,0,1.55,109.72,0,0.04,30.62
2025-11-22 16:33:39,0,1.51,107.63,0,0.04,30.62
2025-11-22 16:35:39,0,1.41,105.11,0,-0.05,30.51
2025-11-22 16:37:39,0,1.29,101.99,0,0.03,30.51
2025-11-22 16:39:39,0,1.38,98.62,0,0.04,30.51
2025-11-22 16:41:39,0,1.13,95.55,0,0.04,30.51
2025-11-22 16:43:39,0,1.17,92.63,0,-0.01,30.41
2025-11-22 16:45:39,0,0.92,89.57,0,-0.01,30.35
2025-11-22 16:47:39,0,1.13,86.74,0,0.04,30.30
2025-11-22 16:49:39,0,1.03,84.25,0,0.00,30.19
2025-11-22 16:51:39,0,1.04,83.29,0,-0.01,30.13
2025-11-22 16:53:39,0,0.90,82.24,0,0.02,30.08
2025-11-22 16:55:39,0,0.95,80.57,0,0.04,30.08
2025-11-22 16:57:39,0,0.91,78.71,0,-0.04,29.98
2025-11-22 16:59:39,0,0.87,76.79,0,0.03,29.98
2025-11-22 17:01:39,0,0.69,74.83,0,0.04,29.98
2025-11-22 17:03:39,0,0.55,73.11,0,-0.04,29.88
2025-11-22 17:05:39,0,0.71,71.88,0,0.01,29.87
2025-11-22 17:07:39,0,0.70,70.37,0,0.04,29.87
2025-11-22 17:09:39,0,0.67,69.14,0,0.03,29.86
2025-11-22 17:11:39,0,0.59,68.25,0,0.00,29.76
2025-11-22 17:13:39,0,0.56,67.22,0,0.04,29.76
2025-11-22 17:15:39,0,0.65,66.66,0,-0.01,29.70
2025-11-22 17:17:39,0,0.69,66.03,0,0.02,29.65
2025-11-22 17:19:39,0,0.60,65.22,0,-0.01,29.60
2025-11-22 17:21:39,0,0.59,64.62,0,0.03,29.55
2025-11-22 17:23:39,0,0.70,64.45,0,0.04,29.55
2025-11-22 17:25:39,0,0.63,63.97,0,-0.05,29.44
2025-11-22 17:27:39,0,0.74,63.53,0,-0.01,29.44
2025-11-22 17:29:39,0,0.74,62.95,0,0.03,29.44
2025-11-22 17:31:39,0,0.63,62.27,0,0.04,29.44
2025-11-22 17:33:39,0,0.62,61.72,0,0.03,29.43
2025-11-22 17:35:39,0,0.62,61.17,0,-0.05,29.33
2025-11-22 17:37:39,0,0.61,61.07,0,0.01,29.33
2025-11-22 17:39:39,0,0.59,60.69,0,0.04,29.33
2025-11-22 17:41:39,0,0.60,60.16,0,0.04,29.33
2025-11-22 17:43:39,0,0.51,59.63,0,-0.04,29.24
2025-11-22 17:45:39,0,0.57,59.18,0,-0.01,29.23
2025-11-22 17:47:39,0,0.50,58.74,0,0.03,29.23
2025-11-22 17:49:39,0,0.52,58.44,0,0.04,29.23
2025-11-22 17:51:39,0,0.56,58.14,0,-0.05,29.12
2025-11-22 17:53:39,0,0.55,57.28,0,-0.01,29.12
2025-11-22 17:55:39,0,0.53,56.44,0,0.04,29.12
2025-11-22 17:57:39,0,0.46,56.28,0,0.04,29.12
2025-11-22 17:59:39,0,0.45,55.87,0,-0.01,29.07
2025-11-22 18:01:39,0,0.43,55.62,0,-0.01,29.02
2025-11-22 18:03:39,0,0.42,54.97,0,0.04,29.02
2025-11-22 18:05:39,0,0.41,54.33,0,-0.01,28.91
2025-11-22 18:07:39,0,0.40,53.23,0,-0.01,28.85
2025-11-22 18:09:39,1,0.75,55.39,0,0.01,28.80
2025-11-22 18:11:39,1,1.01,60.54,0,-0.01,28.75
2025-11-22 18:13:39,1,1.10,66.16,0,0.04,28.70
2025-11-22 18:15:39,1,1.26,71.67,0,-0.01,28.64
2025-11-22 18:17:39,1,1.25,76.40,0,-0.01,28.59
2025-11-22 18:19:39,1,1.21,79.57,0,0.04,28.59
2025-11-22 18:21:39,1,1.25,81.30,0,0.03,28.57
2025-11-22 18:23:39,1,1.27,82.06,0,0.00,28.49
2025-11-22 18:25:39,0,1.08,82.06,0,0.04,28.49
2025-11-22 18:27:39,0,1.00,81.47,0,-0.04,28.39
2025-11-22 18:29:39,0,0.95,80.86,0,0.03,28.38
2025-11-22 18:31:39,0,0.82,80.01,0,-0.01,28.27
2025-11-22 18:33:39,0,0.75,78.15,0,-0.01,28.22
2025-11-22 18:35:39,0,0.70,75.87,0,0.02,28.15
2025-11-22 18:37:39,0,0.75,73.58,0,0.03,28.06
2025-11-22 18:39:39,0,0.71,71.41,0,0.04,28.06
2025-11-22 18:41:39,0,0.57,69.24,0,-0.01,28.00
2025-11-22 18:43:39,0,0.62,67.50,0,-0.05,27.96
2025-11-22 18:45:39,0,0.41,65.93,0,0.02,27.96
2025-11-22 18:47:39,0,0.38,64.72,0,0.04,27.96
2025-11-22 18:49:39,0,0.51,63.70,0,-0.01,27.85
2025-11-22 18:51:39,0,0.53,62.57,0,0.04,27.85
2025-11-22 18:53:39,0,0.44,61.44,0,-0.01,27.80
2025-11-22 18:55:39,0,0.41,60.34,0,0.04,27.75
2025-11-22 18:57:39,0,0.39,59.09,0,-0.01,27.69
2025-11-22 18:59:39,0,0.45,57.96,0,0.04,27.64
2025-11-22 19:01:39,0,0.30,56.70,0,0.03,27.63
2025-11-22 19:03:39,0,0.35,55.78,0,-0.01,27.58
2025-11-22 19:05:39,0,0.31,54.54,0,0.03,27.54
2025-11-22 19:07:39,0,0.33,53.70,0,-0.01,27.48
2025-11-22 19:09:39,0,0.32,52.85,0,0.04,27.43
2025-11-22 19:11:39,0,0.38,52.01,0,-0.01,27.37
2025-11-22 19:13:39,0,0.31,51.33,0,0.03,27.33
2025-11-22 19:15:39,0,0.30,50.73,0,0.01,27.30
2025-11-22 19:17:39,0,0.29,50.44,0,-0.03,27.22
2025-11-22 19:19:39,0,0.23,50.15,0,-0.03,27.22
2025-11-22 19:21:39,0,0.22,49.85,0,-0.00,27.28
2025-11-22 19:23:39,0,0.28,49.57,0,0.04,27.33
2025-11-22 19:25:39,0,0.28,49.28,0,-0.04,27.34
2025-11-22 19:27:39,0,0.28,48.99,0,0.03,27.43
2025-11-22 19:29:39,0,0.24,48.71,0,0.04,27.43
2025-11-22 19:31:39,0,0.23,48.30,0,0.04,27.43
2025-11-22 19:33:39,0,0.27,48.07,0,0.04,27.43
2025-11-22 19:35:39,0,0.21,47.86,0,-0.05,27.43
2025-11-22 19:37:39,0,0.20,47.72,0,-0.01,27.48
2025-11-22 19:39:39,1,0.20,48.28,0,0.03,27.54
2025-11-22 19:41:39,1,0.34,49.06,0,-0.05,27.54
2025-11-22 19:43:39,1,0.28,49.79,0,-0.06,27.54
2025-11-22 19:45:39,1,0.23,50.29,0,-0.06,27.54
