Timestamp,Usage EXACT 29548,Gradient EXACT 29548,Temperature EXACT 29548,Usage EXACT 29548,Gradient EXACT 29548,Temperature EXACT 29548
2025-11-22 00:50:58,0,0.01,22.60,0,0.01,22.60
2025-11-22 00:52:58,0,0.03,22.60,0,0.03,22.60
2025-11-22 00:54:58,0,-0.06,22.49,0,-0.06,22.49
2025-11-22 00:56:58,0,-0.06,22.49,0,-0.06,22.49
2025-11-22 00:58:58,0,-0.02,22.49,0,-0.02,22.49
2025-11-22 01:00:58,0,-0.00,22.49,0,-0.00,22.49
2025-11-22 01:02:58,0,0.03,22.49,0,0.03,22.49
2025-11-22 01:04:58,0,0.03,22.49,0,0.03,22.49
2025-11-22 01:06:58,0,0.03,22.49,0,0.03,22.49
2025-11-22 01:08:58,0,0.03,22.49,0,0.03,22.49
2025-11-22 01:10:58,0,0.02,22.48,0,0.02,22.48
2025-11-22 01:12:58,0,-0.04,22.41,0,-0.04,22.41
2025-11-22 01:14:58,0,-0.07,22.39,0,-0.07,22.39
2025-11-22 01:16:58,0,0.00,22.39,0,0.00,22.39
2025-11-22 01:18:58,0,0.03,22.39,0,0.03,22.39
2025-11-22 01:20:58,0,-0.02,22.34,0,-0.02,22.34
2025-11-22 01:22:58,0,-0.05,22.29,0,-0.05,22.29
2025-11-22 01:24:58,0,0.02,22.29,0,0.02,22.29
2025-11-22 01:26:58,0,0.03,22.29,0,0.03,22.29
2025-11-22 01:28:58,0,0.00,22.26,0,0.00,22.26
2025-11-22 01:30:58,0,-0.06,22.19,0,-0.06,22.19
2025-11-22 01:32:58,0,-0.04,22.19,0,-0.04,22.19
2025-11-22 01:34:58,0,0.02,22.19,0,0.02,22.19
2025-11-22 01:36:58,0,0.03,22.19,0,0.03,22.19
2025-11-22 01:38:58,0,-0.02,22.14,0,-0.02,22.14
2025-11-22 01:40:58,0,-0.06,22.09,0,-0.06,22.09
2025-11-22 01:42:58,0,-0.05,22.09,0,-0.05,22.09
2025-11-22 01:44:58,0,0.02,22.09,0,0.02,22.09
2025-11-22 01:46:58,0,0.03,22.09,0,0.03,22.09
2025-11-22 01:48:58,0,-0.02,22.04,0,-0.02,22.04
2025-11-22 01:50:58,0,-0.06,21.99,0,-0.06,21.99
2025-11-22 01:52:58,0,-0.01,21.99,0,-0.01,21.99
2025-11-22 01:54:58,0,0.03,21.99,0,0.03,21.99
2025-11-22 01:56:58,0,0.02,21.99,0,0.02,21.99
2025-11-22 01:58:58,0,0.00,21.99,0,0.00,21.99
2025-11-22 02:00:58,0,-0.04,21.99,0,-0.04,21.99
2025-11-22 02:02:58,0,-0.07,21.99,0,-0.07,21.99
2025-11-22 02:04:58,0,-0.07,21.99,0,-0.07,21.99
2025-11-22 02:06:58,0,-0.05,21.99,0,-0.05,21.99
2025-11-22 02:08:58,0,-0.01,21.99,0,-0.01,21.99
2025-11-22 02:10:58,0,0.03,21.99,0,0.03,21.99
2025-11-22 02:12:58,0,0.03,21.99,0,0.03,21.99
2025-11-22 02:14:58,0,-0.05,21.89,0,-0.05,21.89
2025-11-22 02:16:58,0,0.01,21.89,0,0.01,21.89
2025-11-22 02:18:58,0,0.00,21.85,0,0.00,21.85
2025-11-22 02:20:58,0,-0.06,21.79,0,-0.06,21.79
2025-11-22 02:22:58,0,-0.07,21.79,0,-0.07,21.79
2025-11-22 02:24:58,0,-0.01,21.79,0,-0.01,21.79
2025-11-22 02:26:58,0,0.01,21.79,0,0.01,21.79
2025-11-22 02:28:58,0,0.03,21.79,0,0.03,21.79
2025-11-22 02:30:58,0,-0.02,21.73,0,-0.02,21.73
2025-11-22 02:32:58,0,-0.05,21.70,0,-0.05,21.70
2025-11-22 02:34:58,0,-0.07,21.69,0,-0.07,21.69
2025-11-22 02:36:58,0,-0.07,21.69,0,-0.07,21.69
2025-11-22 02:38:58,0,-0.06,21.69,0,-0.06,21.69
2025-11-22 02:40:58,0,-0.02,21.69,0,-0.02,21.69
2025-11-22 02:42:58,0,-0.00,21.69,0,-0.00,21.69
2025-11-22 02:44:58,0,0.01,21.69,0,0.01,21.69
2025-11-22 02:46:58,0,0.00,21.69,0,0.00,21.69
2025-11-22 02:48:58,0,0.13,21.69,0,0.13,21.69
2025-11-22 02:50:58,0,0.15,21.69,0,0.15,21.69
2025-11-22 02:52:58,0,0.15,21.69,0,0.15,21.69
2025-11-22 02:54:58,0,0.12,21.65,0,0.12,21.65
2025-11-22 02:56:58,0,0.08,21.60,0,0.08,21.60
2025-11-22 02:58:58,0,0.07,21.58,0,0.07,21.58
2025-11-22 03:00:58,0,0.14,21.58,0,0.14,21.58
2025-11-22 03:02:58,0,0.12,21.55,0,0.12,21.55
2025-11-22 03:04:58,0,0.06,21.48,0,0.06,21.48
2025-11-22 03:06:58,0,0.05,21.48,0,0.05,21.48
2025-11-22 03:08:58,0,0.13,21.48,0,0.13,21.48
2025-11-22 03:10:58,0,0.15,21.48,0,0.15,21.48
2025-11-22 03:12:58,0,0.08,21.40,0,0.08,21.40
2025-11-22 03:14:58,0,0.08,21.38,0,0.08,21.38
2025-11-22 03:16:58,0,0.14,21.38,0,0.14,21.38
2025-11-22 03:18:58,0,0.15,21.38,0,0.15,21.38
2025-11-22 03:20:58,0,0.14,21.38,0,0.14,21.38
2025-11-22 03:22:58,0,0.13,21.38,0,0.13,21.38
2025-11-22 03:24:58,0,0.15,21.38,0,0.15,21.38
2025-11-22 03:26:58,0,0.15,21.38,0,0.15,21.38
2025-11-22 03:28:58,0,0.14,21.38,0,0.14,21.38
2025-11-22 03:30:58,0,0.07,21.38,0,0.07,21.38
2025-11-22 03:32:58,0,0.05,21.38,0,0.05,21.38
2025-11-22 03:34:58,0,0.06,21.39,0,0.06,21.39
2025-11-22 03:36:58,0,0.06,21.39,0,0.06,21.39
2025-11-22 03:38:58,0,0.05,21.38,0,0.05,21.38
2025-11-22 03:40:58,0,0.05,21.38,0,0.05,21.38
2025-11-22 03:42:58,0,0.07,21.38,0,0.07,21.38
2025-11-22 03:44:58,0,0.13,21.38,0,0.13,21.38
2025-11-22 03:46:58,0,0.15,21.38,0,0.15,21.38
2025-11-22 03:48:58,0,0.15,21.38,0,0.15,21.38
2025-11-22 03:50:58,0,0.15,21.38,0,0.15,21.38
2025-11-22 03:52:58,0,0.15,21.38,0,0.15,21.38
2025-11-22 03:54:58,0,0.15,21.38,0,0.15,21.38
2025-11-22 03:56:58,0,0.15,21.38,0,0.15,21.38
2025-11-22 03:58:58,0,0.15,21.38,0,0.15,21.38
2025-11-22 04:00:58,0,0.14,21.37,0,0.14,21.37
2025-11-22 04:02:58,0,0.06,21.28,0,0.06,21.28
2025-11-22 04:04:58,0,0.14,21.28,0,0.14,21.28
2025-11-22 04:06:58,0,0.15,21.28,0,0.15,21.28
2025-11-22 04:08:58,0,0.09,21.20,0,0.09,21.20
2025-11-22 04:10:58,0,0.05,21.18,0,0.05,21.18
2025-11-22 04:12:58,0,0.05,21.18,0,0.05,21.18
2025-11-22 04:14:58,0,0.09,21.18,0,0.09,21.18
2025-11-22 04:16:58,0,0.13,21.18,0,0.13,21.18
2025-11-22 04:18:58,0,0.15,21.18,0,0.15,21.18
2025-11-22 04:20:58,0,0.15,21.18,0,0.15,21.18
2025-11-22 04:22:58,0,0.15,21.18,0,0.15,21.18
2025-11-22 04:24:58,0,0.13,21.16,0,0.13,21.16
2025-11-22 04:26:58,0,0.06,21.08,0,0.06,21.08
2025-11-22 04:28:58,0,0.05,21.08,0,0.05,21.08
2025-11-22 04:30:58,0,0.05,21.08,0,0.05,21.08
2025-11-22 04:32:58,0,0.11,21.08,0,0.11,21.08
2025-11-22 04:34:58,0,0.15,21.08,0,0.15,21.08
2025-11-22 04:36:58,0,0.15,21.08,0,0.15,21.08
2025-11-22 04:38:58,0,0.12,21.05,0,0.12,21.05
2025-11-22 04:40:58,0,0.06,20.98,0,0.06,20.98
2025-11-22 04:42:58,0,0.07,20.98,0,0.07,20.98
2025-11-22 04:44:58,0,0.13,20.98,0,0.13,20.98
2025-11-22 04:46:58,0,0.15,20.98,0,0.15,20.98
2025-11-22 04:48:58,0,0.15,20.98,0,0.15,20.98
2025-11-22 04:50:58,0,0.15,20.98,0,0.15,20.98
2025-11-22 04:52:58,0,0.14,20.96,0,0.14,20.96
2025-11-22 04:54:58,0,0.13,20.95,0,0.13,20.95
2025-11-22 04:56:58,0,0.13,20.95,0,0.13,20.95
2025-11-22 04:58:58,0,0.13,20.95,0,0.13,20.95
2025-11-22 05:00:58,0,0.09,20.92,0,0.09,20.92
2025-11-22 05:02:58,0,0.07,20.89,0,0.07,20.89
2025-11-22 05:04:58,0,0.10,20.78,0,0.10,20.78
2025-11-22 05:06:58,0,0.10,20.68,0,0.10,20.68
2025-11-22 05:08:58,0,0.06,20.53,0,0.06,20.53
2025-11-22 05:10:58,0,0.06,20.48,0,0.06,20.48
2025-11-22 05:12:58,0,0.07,20.34,0,0.07,20.34
2025-11-22 05:14:58,0,0.10,20.23,0,0.10,20.23
2025-11-22 05:16:58,0,0.11,20.13,0,0.11,20.13
2025-11-22 05:18:58,0,0.14,20.07,0,0.14,20.07
2025-11-22 05:20:58,0,0.06,19.97,0,0.06,19.97
2025-11-22 05:22:58,0,0.05,19.97,0,0.05,19.97
2025-11-22 05:24:58,0,0.11,19.97,0,0.11,19.97
2025-11-22 05:26:58,0,0.10,19.92,0,0.10,19.92
2025-11-22 05:28:58,0,0.06,19.87,0,0.06,19.87
2025-11-22 05:30:58,0,0.12,19.97,0,0.12,19.97
2025-11-22 05:32:58,0,0.10,20.02,0,0.10,20.02
2025-11-22 05:34:58,0,0.15,20.08,0,0.15,20.08
2025-11-22 05:36:58,0,0.08,19.97,0,0.08,19.97
2025-11-22 05:38:58,0,0.14,19.97,0,0.14,19.97
2025-11-22 05:40:58,0,0.10,19.92,0,0.10,19.92
2025-11-22 05:42:58,0,0.10,19.97,0,0.10,19.97
2025-11-22 05:44:58,0,0.15,20.13,0,0.15,20.13
2025-11-22 05:46:58,0,0.14,20.22,0,0.14,20.22
2025-11-22 05:48:58,0,0.11,20.28,0,0.11,20.28
2025-11-22 05:50:58,0,0.14,20.28,0,0.14,20.28
2025-11-22 05:52:58,0,0.06,20.28,0,0.06,20.28
2025-11-22 05:54:58,0,0.07,20.10,0,0.07,20.10
2025-11-22 05:56:58,0,0.10,19.72,0,0.10,19.72
2025-11-22 05:58:58,0,0.10,19.47,0,0.10,19.47
2025-11-22 06:00:58,0,0.14,19.47,0,0.14,19.47
2025-11-22 06:02:58,1,0.19,20.48,1,0.19,20.48
2025-11-22 06:04:58,1,0.38,23.05,1,0.38,23.05
2025-11-22 06:06:58,1,0.54,27.65,1,0.54,27.65
2025-11-22 06:08:58,1,0.68,33.64,1,0.68,33.64
2025-11-22 06:10:58,1,0.75,38.22,1,0.75,38.22
2025-11-22 06:12:58,1,0.71,41.78,1,0.71,41.78
2025-11-22 06:14:58,1,0.73,44.08,1,0.73,44.08
2025-11-22 06:16:58,1,0.68,45.47,1,0.68,45.47
2025-11-22 06:18:58,1,0.69,46.76,1,0.69,46.76
2025-11-22 06:20:58,1,0.64,47.79,1,0.64,47.79
2025-11-22 06:22:58,1,0.70,48.78,1,0.70,48.78
2025-11-22 06:24:58,1,0.71,49.06,1,0.71,49.06
2025-11-22 06:26:58,1,0.65,49.42,1,0.65,49.42
2025-11-22 06:28:58,1,0.66,50.66,1,0.66,50.66
2025-11-22 06:30:58,1,0.53,51.71,1,0.53,51.71
2025-11-22 06:32:58,1,0.58,51.62,1,0.58,51.62
2025-11-22 06:34:58,1,0.66,51.93,1,0.66,51.93
2025-11-22 06:36:58,1,0.67,52.08,1,0.67,52.08
2025-11-22 06:38:58,1,0.53,52.00,1,0.53,52.00
2025-11-22 06:40:58,1,0.51,50.66,1,0.51,50.66
2025-11-22 06:42:58,1,0.57,50.07,1,0.57,50.07
2025-11-22 06:44:58,1,0.64,49.64,1,0.64,49.64
2025-11-22 06:46:58,1,0.51,49.21,1,0.51,49.21
2025-11-22 06:48:58,1,0.57,50.15,1,0.57,50.15
2025-11-22 06:50:58,1,0.59,51.41,1,0.59,51.41
2025-11-22 06:52:58,1,0.73,54.25,1,0.73,54.25
2025-11-22 06:54:58,1,0.57,54.11,1,0.57,54.11
2025-11-22 06:56:58,1,0.60,52.01,1,0.60,52.01
2025-11-22 06:58:58,1,0.52,51.11,1,0.52,51.11
2025-11-22 07:00:58,1,0.58,50.81,1,0.58,50.81
2025-11-22 07:02:58,1,0.60,51.25,1,0.60,51.25
2025-11-22 07:04:58,1,0.59,51.47,1,0.59,51.47
2025-11-22 07:06:58,1,0.52,50.29,1,0.52,50.29
2025-11-22 07:08:58,1,0.44,48.42,1,0.44,48.42
2025-11-22 07:10:58,1,0.48,48.00,1,0.48,48.00
2025-11-22 07:12:58,1,0.50,48.42,1,0.50,48.42
2025-11-22 07:14:58,1,0.48,46.28,1,0.48,46.28
2025-11-22 07:16:58,1,0.47,44.54,1,0.47,44.54
2025-11-22 07:18:58,1,0.48,46.15,1,0.48,46.15
2025-11-22 07:20:58,1,0.48,46.07,1,0.48,46.07
2025-11-22 07:22:58,1,0.46,45.87,1,0.46,45.87
2025-11-22 07:24:58,1,0.42,46.89,1,0.42,46.89
2025-11-22 07:26:58,1,0.45,46.52,1,0.45,46.52
2025-11-22 07:28:58,1,0.42,46.15,1,0.42,46.15
2025-11-22 07:30:58,1,0.42,46.96,1,0.42,46.96
2025-11-22 07:32:58,1,0.42,48.71,1,0.42,48.71
2025-11-22 07:34:58,1,0.44,51.33,1,0.44,51.33
2025-11-22 07:36:58,1,0.41,53.11,1,0.41,53.11
2025-11-22 07:38:58,1,0.46,54.17,1,0.46,54.17
2025-11-22 07:40:58,1,0.40,55.13,1,0.40,55.13
2025-11-22 07:42:58,1,0.39,55.70,1,0.39,55.70
2025-11-22 07:44:58,1,0.39,55.70,1,0.39,55.70
2025-11-22 07:46:58,1,0.32,55.70,1,0.32,55.70
2025-11-22 07:48:58,1,0.45,56.61,1,0.45,56.61
2025-11-22 07:50:58,1,0.32,56.19,1,0.32,56.19
2025-11-22 07:52:58,1,0.31,56.28,1,0.31,56.28
2025-11-22 07:54:58,1,0.29,55.62,1,0.29,55.62
2025-11-22 07:56:58,1,0.31,55.38,1,0.31,55.38
2025-11-22 07:58:58,1,0.31,55.21,1,0.31,55.21
2025-11-22 08:00:58,1,0.24,55.95,1,0.24,55.95
2025-11-22 08:02:58,1,0.23,55.87,1,0.23,55.87
2025-11-22 08:04:58,1,0.16,55.37,1,0.16,55.37
2025-11-22 08:06:58,1,0.22,54.81,1,0.22,54.81
2025-11-22 08:08:58,1,0.22,54.57,1,0.22,54.57
2025-11-22 08:10:58,1,0.16,54.01,1,0.16,54.01
2025-11-22 08:12:58,1,0.15,53.00,1,0.15,53.00
2025-11-22 08:14:58,1,0.15,51.70,1,0.15,51.70
2025-11-22 08:16:58,1,0.21,51.40,1,0.21,51.40
2025-11-22 08:18:58,1,0.29,52.69,1,0.29,52.69
2025-11-22 08:20:58,1,0.44,54.81,1,0.44,54.81
2025-11-22 08:22:58,1,0.45,56.44,1,0.45,56.44
2025-11-22 08:24:58,1,0.32,56.70,1,0.32,56.70
2025-11-22 08:26:58,1,0.30,55.13,1,0.30,55.13
2025-11-22 08:28:58,1,0.29,51.87,1,0.29,51.87
2025-11-22 08:30:58,1,0.23,47.32,1,0.23,47.32
2025-11-22 08:32:58,1,0.16,43.06,1,0.16,43.06
2025-11-22 08:34:58,1,0.13,39.50,1,0.13,39.50
2025-11-22 08:36:58,1,0.15,36.72,1,0.15,36.72
2025-11-22 08:38:58,1,0.15,34.76,1,0.15,34.76
2025-11-22 08:40:58,1,0.15,33.53,1,0.15,33.53
2025-11-22 08:42:58,1,0.25,32.86,1,0.25,32.86
2025-11-22 08:44:58,1,0.36,33.47,1,0.36,33.47
2025-11-22 08:46:58,1,0.38,34.65,1,0.38,34.65
2025-11-22 08:48:58,1,0.48,35.96,1,0.48,35.96
2025-11-22 08:50:58,1,0.61,38.30,1,0.61,38.30
2025-11-22 08:52:58,1,0.75,41.47,1,0.75,41.47
2025-11-22 08:54:58,1,0.86,45.54,1,0.86,45.54
2025-11-22 08:56:58,1,0.99,49.87,1,0.99,49.87
2025-11-22 08:58:58,1,1.03,54.59,1,1.03,54.59
2025-11-22 09:00:58,1,1.16,58.85,1,1.16,58.85
2025-11-22 09:02:58,1,1.14,62.91,1,1.14,62.91
2025-11-22 09:04:58,1,1.09,65.66,1,1.09,65.66
2025-11-22 09:06:58,1,1.11,67.62,1,1.11,67.62
2025-11-22 09:08:58,1,1.12,68.58,1,1.12,68.58
2025-11-22 09:10:58,1,0.99,68.58,1,0.99,68.58
2025-11-22 09:12:58,1,1.01,68.58,1,1.01,68.58
2025-11-22 09:14:58,1,0.94,68.18,1,0.94,68.18
2025-11-22 09:16:58,1,0.84,67.82,1,0.84,67.82
2025-11-22 09:18:58,1,0.88,67.08,1,0.88,67.08
2025-11-22 09:20:58,1,0.77,66.55,1,0.77,66.55
2025-11-22 09:22:58,1,0.94,66.04,1,0.94,66.04
2025-11-22 09:24:58,1,0.94,65.02,1,0.94,65.02
2025-11-22 09:26:58,1,0.91,64.22,1,0.91,64.22
2025-11-22 09:28:58,1,0.83,63.82,1,0.83,63.82
2025-11-22 09:30:58,1,0.90,63.34,1,0.90,63.34
2025-11-22 09:32:58,1,0.92,63.82,1,0.92,63.82
2025-11-22 09:34:58,1,0.94,65.02,1,0.94,65.02
2025-11-22 09:36:58,1,0.97,66.56,1,0.97,66.56
2025-11-22 09:38:58,1,1.02,69.70,1,1.02,69.70
2025-11-22 09:40:58,1,0.78,73.09,1,0.78,73.09
2025-11-22 09:42:58,1,0.67,75.99,1,0.67,75.99
2025-11-22 09:44:58,1,0.62,77.49,1,0.62,77.49
2025-11-22 09:46:58,1,0.66,78.42,1,0.66,78.42
2025-11-22 09:48:58,1,0.55,79.26,1,0.55,79.26
2025-11-22 09:50:58,1,0.53,79.98,1,0.53,79.98
2025-11-22 09:52:58,1,0.53,80.27,1,0.53,80.27
2025-11-22 09:54:58,1,0.44,79.69,1,0.44,79.69
2025-11-22 09:56:58,1,0.43,79.12,1,0.43,79.12
2025-11-22 09:58:58,1,0.50,78.56,1,0.50,78.56
2025-11-22 10:00:58,1,0.45,77.73,1,0.45,77.73
2025-11-22 10:02:58,1,0.51,76.92,1,0.51,76.92
2025-11-22 10:04:58,1,0.46,76.83,1,0.46,76.83
2025-11-22 10:06:58,1,0.41,76.25,1,0.41,76.25
2025-11-22 10:08:58,1,0.38,75.60,1,0.38,75.60
2025-11-22 10:10:58,1,0.30,74.73,1,0.30,74.73
2025-11-22 10:12:58,1,0.37,72.62,1,0.37,72.62
2025-11-22 10:14:58,1,0.47,72.24,1,0.47,72.24
2025-11-22 10:16:58,1,0.51,73.33,1,0.51,73.33
2025-11-22 10:18:58,1,0.40,73.21,1,0.40,73.21
2025-11-22 10:20:58,1,0.29,71.90,1,0.29,71.90
2025-11-22 10:22:58,1,0.37,70.95,1,0.37,70.95
2025-11-22 10:24:58,1,0.28,70.15,1,0.28,70.15
2025-11-22 10:26:58,1,0.44,70.48,1,0.44,70.48
2025-11-22 10:28:58,1,0.53,71.67,1,0.53,71.67
2025-11-22 10:30:58,1,0.80,74.34,1,0.80,74.34
2025-11-22 10:32:58,1,0.90,77.76,1,0.90,77.76
2025-11-22 10:34:58,1,0.82,80.87,1,0.82,80.87
2025-11-22 10:36:58,1,1.07,84.57,1,1.07,84.57
2025-11-22 10:38:58,1,0.93,85.80,1,0.93,85.80
2025-11-22 10:40:58,1,0.97,87.42,1,0.97,87.42
2025-11-22 10:42:58,1,1.02,88.48,1,1.02,88.48
2025-11-22 10:44:58,1,1.06,89.20,1,1.06,89.20
2025-11-22 10:46:58,1,1.04,88.30,1,1.04,88.30
2025-11-22 10:48:58,1,0.71,86.22,1,0.71,86.22
2025-11-22 10:50:58,1,0.84,85.39,1,0.84,85.39
2025-11-22 10:52:58,1,0.70,83.79,1,0.70,83.79
2025-11-22 10:54:58,1,0.83,82.67,1,0.83,82.67
2025-11-22 10:56:58,1,0.75,82.21,1,0.75,82.21
2025-11-22 10:58:58,1,0.64,81.45,1,0.64,81.45
2025-11-22 11:00:58,1,0.67,80.46,1,0.67,80.46
2025-11-22 11:02:58,1,0.62,79.84,1,0.62,79.84
2025-11-22 11:04:58,1,0.62,79.98,1,0.62,79.98
2025-11-22 11:06:58,1,0.64,79.00,1,0.64,79.00
2025-11-22 11:08:58,1,0.49,78.14,1,0.49,78.14
2025-11-22 11:10:58,1,0.59,77.06,1,0.59,77.06
2025-11-22 11:12:58,1,0.51,75.34,1,0.51,75.34
2025-11-22 11:14:58,1,0.46,74.32,1,0.46,74.32
2025-11-22 11:16:58,1,0.57,73.46,1,0.57,73.46
2025-11-22 11:18:58,1,0.44,71.63,1,0.44,71.63
2025-11-22 11:20:58,1,0.54,70.95,1,0.54,70.95
2025-11-22 11:22:58,1,0.55,73.21,1,0.55,73.21
2025-11-22 11:24:58,1,0.36,74.45,1,0.36,74.45
2025-11-22 11:26:58,1,0.45,74.70,1,0.45,74.70
2025-11-22 11:28:58,1,0.59,76.52,1,0.59,76.52
2025-11-22 11:30:58,1,0.87,79.13,1,0.87,79.13
2025-11-22 11:32:58,1,0.80,82.06,1,0.80,82.06
2025-11-22 11:34:58,1,0.98,85.90,1,0.98,85.90
2025-11-22 11:36:58,1,1.06,89.94,1,1.06,89.94
2025-11-22 11:38:58,1,1.06,89.57,1,1.06,89.57
2025-11-22 11:40:58,1,1.08,90.69,1,1.08,90.69
2025-11-22 11:42:58,1,1.04,91.77,1,1.04,91.77
2025-11-22 11:44:58,1,1.05,92.36,1,1.05,92.36
2025-11-22 11:46:58,1,0.94,93.22,1,0.94,93.22
2025-11-22 11:48:58,1,0.67,94.03,1,0.67,94.03
2025-11-22 11:50:58,1,0.63,94.41,1,0.63,94.41
2025-11-22 11:52:58,1,0.57,93.16,1,0.57,93.16
2025-11-22 11:54:58,1,0.47,89.63,1,0.47,89.63
2025-11-22 11:56:58,1,0.48,89.02,1,0.48,89.02
2025-11-22 11:58:58,1,0.40,88.48,1,0.40,88.48
2025-11-22 12:00:58,1,0.58,89.02,1,0.58,89.02
2025-11-22 12:02:58,1,0.53,89.11,1,0.53,89.11
2025-11-22 12:04:58,1,0.54,86.91,1,0.54,86.91
2025-11-22 12:06:58,1,0.46,85.80,1,0.46,85.80
2025-11-22 12:08:58,1,0.38,86.56,1,0.38,86.56
2025-11-22 12:10:58,0,0.46,86.73,0,0.46,86.73
2025-11-22 12:12:58,0,0.39,86.05,0,0.39,86.05
2025-11-22 12:14:58,0,0.37,85.06,0,0.37,85.06
2025-11-22 12:16:58,0,0.24,83.79,0,0.24,83.79
2025-11-22 12:18:58,0,0.31,82.06,0,0.31,82.06
2025-11-22 12:20:58,0,0.29,80.57,0,0.29,80.57
2025-11-22 12:22:58,0,0.09,78.18,0,0.09,78.18
2025-11-22 12:24:58,0,0.16,75.09,0,0.16,75.09
2025-11-22 12:26:58,0,0.27,74.71,0,0.27,74.71
2025-11-22 12:28:58,0,0.27,73.95,0,0.27,73.95
2025-11-22 12:30:58,0,0.28,72.72,0,0.28,72.72
2025-11-22 12:32:58,0,0.10,72.28,0,0.10,72.28
2025-11-22 12:34:58,0,0.26,72.48,0,0.26,72.48
2025-11-22 12:36:58,0,0.28,72.36,0,0.28,72.36
2025-11-22 12:38:58,0,0.28,72.12,0,0.28,72.12
2025-11-22 12:40:58,0,0.28,71.77,0,0.28,71.77
2025-11-22 12:42:58,0,0.28,71.53,0,0.28,71.53
2025-11-22 12:44:58,0,0.28,71.53,0,0.28,71.53
2025-11-22 12:46:58,0,0.28,71.53,0,0.28,71.53
2025-11-22 12:48:58,0,0.36,70.81,0,0.36,70.81
2025-11-22 12:50:58,0,0.28,70.60,0,0.28,70.60
2025-11-22 12:52:58,0,0.37,70.37,0,0.37,70.37
2025-11-22 12:54:58,0,0.40,70.39,0,0.40,70.39
2025-11-22 12:56:58,0,0.47,70.71,0,0.47,70.71
2025-11-22 12:58:58,0,0.30,70.95,0,0.30,70.95
2025-11-22 13:00:58,1,0.28,71.41,1,0.28,71.41
2025-11-22 13:02:58,1,0.38,71.18,1,0.38,71.18
2025-11-22 13:04:58,1,0.48,69.47,1,0.48,69.47
2025-11-22 13:06:58,1,0.43,68.71,1,0.43,68.71
2025-11-22 13:08:58,1,0.26,65.43,1,0.26,65.43
2025-11-22 13:10:58,1,0.31,61.36,1,0.31,61.36
2025-11-22 13:12:58,1,0.31,58.05,1,0.31,58.05
2025-11-22 13:14:58,1,0.50,56.61,1,0.50,56.61
2025-11-22 13:16:58,1,0.63,56.14,1,0.63,56.14
2025-11-22 13:18:58,1,0.63,57.63,1,0.63,57.63
2025-11-22 13:20:58,1,0.92,60.80,1,0.92,60.80
2025-11-22 13:22:58,1,0.97,63.03,1,0.97,63.03
2025-11-22 13:24:58,1,0.84,64.32,1,0.84,64.32
2025-11-22 13:26:58,1,0.89,65.52,1,0.89,65.52
2025-11-22 13:28:58,1,0.68,65.24,1,0.68,65.24
2025-11-22 13:30:58,1,0.72,64.42,1,0.72,64.42
2025-11-22 13:32:58,1,1.15,68.03,1,1.15,68.03
2025-11-22 13:34:58,1,1.18,70.84,1,1.18,70.84
2025-11-22 13:36:58,1,0.99,71.30,1,0.99,71.30
2025-11-22 13:38:58,0,1.07,71.53,0,1.07,71.53
2025-11-22 13:40:58,0,0.96,70.83,0,0.96,70.83
2025-11-22 13:42:58,0,0.80,69.06,0,0.80,69.06
2025-11-22 13:44:58,0,0.73,67.02,0,0.73,67.02
2025-11-22 13:46:58,0,0.67,65.12,0,0.67,65.12
2025-11-22 13:48:58,0,0.83,65.63,0,0.83,65.63
2025-11-22 13:50:58,0,0.66,64.73,0,0.66,64.73
2025-11-22 13:52:58,0,0.79,62.95,0,0.79,62.95
2025-11-22 13:54:58,0,0.63,62.57,0,0.63,62.57
2025-11-22 13:56:58,0,0.70,62.86,0,0.70,62.86
2025-11-22 13:58:58,0,0.62,62.48,0,0.62,62.48
2025-11-22 14:00:58,0,0.41,58.75,0,0.41,58.75
2025-11-22 14:02:58,0,0.44,54.66,0,0.44,54.66
2025-11-22 14:04:58,0,0.41,52.46,0,0.41,52.46
2025-11-22 14:06:58,0,0.48,51.10,0,0.48,51.10
2025-11-22 14:08:58,0,0.48,50.22,0,0.48,50.22
2025-11-22 14:10:58,0,0.41,49.07,0,0.41,49.07
2025-11-22 14:12:58,0,0.33,47.51,0,0.33,47.51
2025-11-22 14:14:58,0,0.31,46.21,0,0.31,46.21
2025-11-22 14:16:58,0,0.37,46.21,0,0.37,46.21
2025-11-22 14:18:58,0,0.44,46.48,0,0.44,46.48
2025-11-22 14:20:58,0,0.39,46.55,0,0.39,46.55
2025-11-22 14:22:58,0,0.34,46.49,0,0.34,46.49
2025-11-22 14:24:58,0,0.35,46.69,0,0.35,46.69
2025-11-22 14:26:58,0,0.31,45.74,0,0.31,45.74
2025-11-22 14:28:58,0,0.34,45.47,0,0.34,45.47
2025-11-22 14:30:58,0,0.31,45.80,0,0.31,45.80
2025-11-22 14:32:58,0,0.31,45.47,0,0.31,45.47
2025-11-22 14:34:58,0,0.33,45.29,0,0.33,45.29
2025-11-22 14:36:58,0,0.31,44.94,0,0.31,44.94
2025-11-22 14:38:58,0,0.25,44.08,0,0.25,44.08
2025-11-22 14:40:58,0,0.23,42.67,0,0.23,42.67
2025-11-22 14:42:58,0,0.29,41.78,0,0.29,41.78
2025-11-22 14:44:58,0,0.30,42.03,0,0.30,42.03
2025-11-22 14:46:58,0,0.30,42.22,0,0.30,42.22
2025-11-22 14:48:58,0,0.34,42.47,0,0.34,42.47
