Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29533,Gradient EXACT 29533,Temperature EXACT 29533,Usage EXACT 29545,Gradient EXACT 29545,Temperature EXACT 29545,Weight (kg),w_smooth,consumption (kg)
2025-11-24 21:44:59,0.643852,0.643852,0.0,0,0.00,27.75,0,0.25,50.95,2.042666,2.042666,0.0
2025-11-24 21:46:59,0.643751,0.643751,0.0,0,0.09,27.85,0,0.25,49.93,2.042441,2.042441,0.0
2025-11-24 21:48:59,0.643421,0.643751,0.0,0,0.10,27.85,0,0.31,48.92,2.042441,2.042441,0.0
2025-11-24 21:50:59,0.643421,0.643751,0.0,0,0.05,27.80,0,0.25,47.58,2.042432,2.042432,0.0
2025-11-24 21:52:59,0.643928,0.643928,0.0,0,0.01,27.75,0,0.20,46.64,2.041259,2.041259,0.0
2025-11-24 21:54:59,0.643928,0.643928,0.0,0,0.00,27.75,0,0.17,46.21,2.040685,2.040685,0.0
2025-11-24 21:56:59,0.644077,0.643928,0.0,0,0.00,27.75,0,0.18,45.74,2.040685,2.040685,0.0
2025-11-24 21:58:59,0.643969,0.643919,0.0,0,0.00,27.75,0,0.17,45.20,2.040619,2.040619,0.0
2025-11-24 22:00:59,0.643919,0.643792,0.0,0,0.05,27.75,0,0.17,44.02,2.039473,2.039473,0.0
2025-11-24 22:02:59,0.643792,0.643792,0.0,0,0.05,27.69,0,0.18,42.85,2.039038,2.039038,0.0
2025-11-24 22:04:59,0.643357,0.643773,0.0,0,0.05,27.64,0,0.17,41.84,2.03878,2.03881,0.0
2025-11-24 22:06:59,0.643773,0.643773,0.0,0,0.02,27.56,0,0.16,41.13,2.03881,2.03878,0.0
2025-11-24 22:08:59,0.64383,0.64383,0.0,0,0.09,27.54,0,0.16,40.46,2.038612,2.038612,0.0
2025-11-24 22:10:59,0.644023,0.6439,0.0,0,0.01,27.43,0,0.22,39.80,2.037631,2.037631,0.0
2025-11-24 22:12:59,0.644023,0.644023,0.0,0,0.09,27.43,0,0.17,39.31,2.037307,2.037307,0.0
2025-11-24 22:14:59,0.644023,0.644049,0.0,0,0.09,27.42,0,0.20,39.17,2.037262,2.037262,0.0
2025-11-24 22:16:59,0.644099,0.644049,0.0,0,0.09,27.42,0,0.16,39.01,2.03634,2.03634,0.0
2025-11-24 22:18:59,0.643732,0.644099,0.0,0,0.09,27.42,0,0.21,38.83,2.03617,2.03617,0.0
2025-11-24 22:20:59,0.644115,0.643732,0.0,0,0.10,27.43,0,0.22,38.60,2.03598,2.03598,0.0
2025-11-24 22:22:59,0.643732,0.643732,0.0,0,0.10,27.43,0,0.12,38.24,2.035656,2.035656,0.0
2025-11-24 22:24:59,0.643697,0.643697,0.0,0,0.10,27.43,0,0.11,38.00,2.035563,2.035563,0.0
2025-11-24 22:26:59,0.64336,0.643697,0.0,0,0.10,27.43,0,0.12,37.77,2.035563,2.035563,0.0
2025-11-24 22:28:59,0.64336,0.64336,0.0,0,0.10,27.43,0,0.11,37.41,2.035581,2.035563,0.0
2025-11-24 22:30:59,0.64336,0.643544,0.0,0,0.10,27.43,0,0.11,37.18,2.035083,2.035083,0.0
2025-11-24 22:32:59,0.643544,0.643544,0.0,0,0.10,27.43,0,0.11,36.95,2.034306,2.034567,0.0
2025-11-24 22:34:59,0.643402,0.643544,0.0,0,0.10,27.43,0,0.11,36.60,2.034567,2.034444,0.0
2025-11-24 22:36:59,0.64369,0.64369,0.0,0,0.10,27.43,0,0.11,36.36,2.034444,2.034291,0.0
2025-11-24 22:38:59,0.64369,0.64369,0.0,0,0.09,27.42,0,0.11,36.13,2.034117,2.034117,0.0
2025-11-24 22:40:59,0.643871,0.643871,0.0,0,0.10,27.43,0,0.11,35.90,2.034117,2.034117,0.0
2025-11-24 22:42:59,0.644061,0.643871,0.0,0,0.08,27.41,0,0.11,35.67,2.033778,2.033778,0.0
2025-11-24 22:44:59,0.643808,0.643843,0.0,0,0.04,27.38,0,0.06,35.39,2.033286,2.033286,0.0
2025-11-24 22:46:59,0.643843,0.643843,0.0,0,0.00,27.33,0,0.01,35.11,2.032965,2.032965,0.0
2025-11-24 22:48:59,0.643843,0.643843,0.0,0,0.00,27.33,0,0.08,34.98,2.032965,2.032965,0.0
2025-11-24 22:50:59,0.644052,0.643963,0.0,0,0.00,27.33,0,0.06,34.72,2.033403,2.033316,0.0
2025-11-24 22:52:59,0.643795,0.643963,0.0,0,0.00,27.33,0,-0.00,34.42,2.033316,2.033316,0.0
2025-11-24 22:54:59,0.643903,0.643795,0.0,0,0.00,27.33,0,-0.01,34.20,2.032368,2.032368,0.0
2025-11-24 22:56:59,0.643795,0.643795,0.0,0,0.00,27.33,0,0.09,34.08,2.031789,2.031942,0.0
2025-11-24 22:58:59,0.643478,0.643478,0.0,0,0.00,27.33,0,0.10,33.86,2.031942,2.031789,0.0
2025-11-24 23:00:59,0.643678,0.643678,0.0,0,0.04,27.33,0,0.10,33.63,2.031741,2.031741,0.0
2025-11-24 23:02:59,0.643678,0.643678,0.0,0,0.09,27.33,0,0.10,33.41,2.031609,2.031609,0.0
2025-11-24 23:04:59,0.643481,0.6435,0.0,0,0.10,27.33,0,0.10,33.19,2.031554,2.031554,0.0
2025-11-24 23:06:59,0.6435,0.6435,0.0,0,0.10,27.33,0,0.10,32.97,2.031458,2.031458,0.0
2025-11-24 23:08:59,0.643519,0.643519,0.0,0,0.10,27.33,0,0.08,32.75,2.030867,2.030867,0.0
2025-11-24 23:10:59,0.643519,0.643519,0.0,0,0.10,27.33,0,-0.00,32.52,2.030414,2.030414,0.0
2025-11-24 23:12:59,0.643376,0.643443,0.0,0,0.04,27.25,0,-0.00,32.31,2.030048,2.030048,0.0
2025-11-24 23:14:59,0.643443,0.643443,0.0,0,0.00,27.22,0,0.09,32.19,2.031765,2.031765,0.0
2025-11-24 23:16:59,0.643221,0.643443,0.0,0,0.00,27.22,0,0.05,31.98,2.031878,2.031878,0.0
2025-11-24 23:18:59,0.643437,0.643437,0.0,0,0.00,27.22,0,0.01,31.76,2.031878,2.031878,0.0
2025-11-24 23:20:59,0.643713,0.643713,0.0,0,0.01,27.22,0,0.09,31.65,2.031554,2.031554,0.0
2025-11-24 23:22:59,0.643713,0.643713,0.0,0,0.08,27.22,0,0.01,31.43,2.031293,2.031305,0.0
2025-11-24 23:24:59,0.643941,0.643941,0.0,0,0.10,27.22,0,0.09,31.32,2.031305,2.031305,0.0
2025-11-24 23:26:59,0.644287,0.644287,0.0,0,0.10,27.22,0,0.05,31.16,2.031293,2.031293,0.0
2025-11-24 23:28:59,0.644287,0.644287,0.0,0,0.10,27.22,0,0.01,31.00,2.030474,2.030474,0.0
2025-11-24 23:30:59,0.643754,0.643754,0.0,0,0.04,27.14,0,0.05,30.89,2.030129,2.030129,0.0
2025-11-24 23:32:59,0.643839,0.643839,0.0,0,0.02,27.12,0,0.00,30.73,2.030102,2.029952,0.0
2025-11-24 23:34:59,0.643979,0.643839,0.0,0,0.02,27.12,0,0.05,30.62,2.029643,2.029814,0.0
2025-11-24 23:36:59,0.643839,0.644004,0.0,0,0.02,27.12,0,0.05,30.51,2.029643,2.029643,0.0
2025-11-24 23:38:59,0.644084,0.644084,0.0,0,0.02,27.12,0,0.05,30.41,2.029364,2.029355,0.0
2025-11-24 23:40:59,0.644233,0.644084,0.0,0,0.04,27.12,0,0.04,30.29,2.029268,2.029268,0.0
2025-11-24 23:42:59,0.643735,0.644011,0.0,0,0.11,27.12,0,0.05,30.19,2.029064,2.029064,0.0
2025-11-24 23:44:59,0.644011,0.644011,0.0,0,0.12,27.12,0,0.03,30.08,2.028158,2.028158,0.0
2025-11-24 23:46:59,0.644011,0.644011,0.0,0,0.13,27.12,0,0.00,29.98,2.028158,2.028158,0.0
2025-11-24 23:48:59,0.643963,0.643963,0.0,0,0.14,27.12,0,0.05,29.92,2.028065,2.028065,0.0
2025-11-24 23:50:59,0.643738,0.6439,0.0,0,0.14,27.12,0,0.00,29.81,2.028065,2.027897,0.0
2025-11-24 23:52:59,0.6439,0.643738,0.0,0,0.09,27.07,0,0.05,29.76,2.027591,2.027591,0.0
2025-11-24 23:54:59,0.643671,0.6439,0.0,0,0.05,27.01,0,0.00,29.65,2.027525,2.027525,0.0
2025-11-24 23:56:59,0.643925,0.643801,0.0,0,0.05,27.01,0,0.04,29.60,2.027143,2.027143,0.0
2025-11-24 23:58:59,0.643801,0.643801,0.0,0,0.06,27.01,0,0.05,29.55,2.026886,2.026886,0.0
2025-11-25 00:00:59,0.643716,0.643716,0.0,0,0.06,27.01,0,0.00,29.44,2.026762,2.026762,0.0
2025-11-25 00:02:59,0.643478,0.643478,0.0,0,0.06,27.01,0,0.04,29.37,2.026603,2.026603,0.0
2025-11-25 00:04:59,0.643573,0.643573,0.0,0,0.06,27.01,0,0.05,29.33,2.026639,2.026639,0.0
2025-11-25 00:06:59,0.643573,0.643573,0.0,0,0.06,27.01,0,0.00,29.23,2.026639,2.026639,0.0
2025-11-25 00:08:59,0.643573,0.643573,0.0,0,0.09,27.01,0,0.00,29.17,2.026138,2.026138,0.0
2025-11-25 00:10:59,0.643557,0.643573,0.0,0,0.14,27.01,0,0.00,29.12,2.026111,2.026111,0.0
2025-11-25 00:12:59,0.643925,0.64389,0.0,0,0.16,27.01,0,0.02,29.07,2.025355,2.025355,0.0
2025-11-25 00:14:59,0.64389,0.64389,0.0,0,0.16,27.01,0,0.00,29.02,2.025124,2.025124,0.0
2025-11-25 00:16:59,0.643662,0.643662,0.0,0,0.16,27.01,0,0.00,28.96,2.025124,2.025124,0.0
2025-11-25 00:18:59,0.643662,0.643662,0.0,0,0.15,27.00,0,0.00,28.91,2.024941,2.02495,0.0
2025-11-25 00:20:59,0.643662,0.643662,0.0,0,0.16,27.01,0,0.01,28.85,2.02495,2.02495,0.0
2025-11-25 00:22:59,0.644347,0.644347,0.0,0,0.17,27.01,0,0.00,28.80,2.026999,2.026999,0.0
2025-11-25 00:24:59,0.644347,0.644347,0.0,0,0.11,26.95,0,0.01,28.75,2.027261,2.027261,0.0
2025-11-25 00:26:59,0.644274,0.644274,0.0,0,0.07,26.91,0,0.00,28.70,2.027261,2.027261,0.0
2025-11-25 00:28:59,0.644046,0.644046,0.0,0,0.07,26.91,0,0.00,28.70,2.026484,2.026484,0.0
2025-11-25 00:30:59,0.644046,0.644046,0.0,0,0.07,26.91,0,0.05,28.64,2.026087,2.026087,0.0
2025-11-25 00:32:59,0.644331,0.644046,0.0,0,0.07,26.91,0,0.00,28.59,2.026129,2.026129,0.0
2025-11-25 00:34:59,0.643893,0.643893,0.0,0,0.07,26.91,0,0.05,28.59,2.026129,2.026129,0.0
2025-11-25 00:36:59,0.643738,0.643738,0.0,0,0.08,26.91,0,0.00,28.49,2.026027,2.026027,0.0
2025-11-25 00:38:59,0.643624,0.643738,0.0,0,0.13,26.91,0,0.01,28.49,2.025628,2.025628,0.0
2025-11-25 00:40:59,0.643624,0.643624,0.0,0,0.17,26.91,0,0.02,28.40,2.025226,2.025226,0.0
2025-11-25 00:42:59,0.643697,0.643697,0.0,0,0.17,26.91,0,0.00,28.38,2.02516,2.02516,0.0
2025-11-25 00:44:59,0.643789,0.643789,0.0,0,0.16,26.90,0,0.00,28.32,2.024317,2.024317,0.0
2025-11-25 00:46:59,0.643878,0.643878,0.0,0,0.16,26.90,0,0.00,28.27,2.024302,2.024302,0.0
2025-11-25 00:48:59,0.643878,0.643878,0.0,0,0.12,26.87,0,0.00,28.27,2.023567,2.023567,0.0
2025-11-25 00:50:59,0.643941,0.643833,0.0,0,0.08,26.81,0,0.05,28.22,2.023366,2.023366,0.0
2025-11-25 00:52:59,0.643541,0.643541,0.0,0,0.07,26.81,0,0.00,28.17,2.023279,2.023279,0.0
2025-11-25 00:54:59,0.6433,0.6433,0.0,0,0.07,26.81,0,0.00,28.17,2.023117,2.023123,0.0
2025-11-25 00:56:59,0.643199,0.643199,0.0,0,0.07,26.81,0,0.02,28.09,2.023102,2.023102,0.0
2025-11-25 00:58:59,0.643288,0.643288,0.0,0,0.07,26.81,0,0.00,28.06,2.023102,2.023102,0.0
2025-11-25 01:00:59,0.643659,0.643659,0.0,0,0.13,26.81,0,0.01,28.06,2.023036,2.023036,0.0
2025-11-25 01:02:59,0.643659,0.643659,0.0,0,0.17,26.81,0,0.00,27.96,2.022168,2.022168,0.0
2025-11-25 01:04:59,0.643789,0.643789,0.0,0,0.17,26.81,0,0.00,27.96,2.022168,2.022168,0.0
2025-11-25 01:06:59,0.643843,0.643843,0.0,0,0.17,26.81,0,0.00,27.96,2.022334,2.022168,0.0
2025-11-25 01:08:59,0.643843,0.643843,0.0,0,0.16,26.80,0,0.00,27.85,2.022031,2.022031,0.0
2025-11-25 01:10:59,0.64383,0.64383,0.0,0,0.10,26.73,0,0.00,27.85,2.021451,2.021451,0.0
2025-11-25 01:12:59,0.643579,0.64383,0.0,0,0.07,26.70,0,0.00,27.85,2.021451,2.021451,0.0
2025-11-25 01:14:59,0.64383,0.64383,0.0,0,0.07,26.70,0,0.03,27.78,2.021634,2.021634,0.0
2025-11-25 01:16:59,0.643579,0.643652,0.0,0,0.07,26.70,0,0.00,27.75,2.021634,2.021634,0.0
2025-11-25 01:18:59,0.643433,0.643579,0.0,0,0.07,26.70,0,0.00,27.75,2.021589,2.021589,0.0
2025-11-25 01:20:59,0.643446,0.643446,0.0,0,0.07,26.70,0,0.00,27.75,2.02065,2.02065,0.0
2025-11-25 01:22:59,0.643446,0.643446,0.0,0,0.07,26.70,0,0.01,27.66,2.020611,2.020611,0.0
2025-11-25 01:24:59,0.643446,0.643446,0.0,0,0.08,26.70,0,0.00,27.64,2.020611,2.020611,0.0
2025-11-25 01:26:59,0.6431,0.643367,0.0,0,0.08,26.70,0,0.00,27.64,2.020206,2.020206,0.0
2025-11-25 01:28:59,0.643367,0.643367,0.0,0,0.08,26.70,0,0.01,27.64,2.020158,2.020206,0.0
2025-11-25 01:30:59,0.643367,0.643367,0.0,0,0.12,26.70,0,0.05,27.59,2.021058,2.021058,0.0
2025-11-25 01:32:59,0.642926,0.643367,0.0,0,0.16,26.70,0,0.00,27.54,2.021995,2.021995,0.0
2025-11-25 01:34:59,0.643858,0.643478,0.0,0,0.17,26.70,0,0.00,27.54,2.021995,2.021995,0.0
2025-11-25 01:36:59,0.643376,0.643376,0.0,0,0.17,26.70,0,0.00,27.54,2.021772,2.021772,0.0
2025-11-25 01:38:59,0.643376,0.643376,0.0,0,0.17,26.70,0,0.00,27.54,2.02176,2.02176,0.0
2025-11-25 01:40:59,0.643538,0.643538,0.0,0,0.17,26.70,0,0.03,27.51,2.021316,2.021316,0.0
2025-11-25 01:42:59,0.643538,0.643538,0.0,0,0.17,26.70,0,0.00,27.43,2.021193,2.021193,0.0
2025-11-25 01:44:59,0.643405,0.643538,0.0,0,0.15,26.68,0,0.00,27.43,2.021073,2.021073,0.0
2025-11-25 01:46:59,0.643868,0.643868,0.0,0,0.11,26.64,0,0.00,27.43,2.020704,2.020704,0.0
2025-11-25 01:48:59,0.643878,0.643878,0.0,0,0.07,26.60,0,0.00,27.43,2.020542,2.020542,0.0
2025-11-25 01:50:59,0.643804,0.643804,0.0,0,0.07,26.60,0,0.00,27.43,2.02032,2.02032,0.0
2025-11-25 01:52:59,0.643579,0.643579,0.0,0,0.07,26.60,0,0.01,27.43,2.02026,2.02026,0.0
2025-11-25 01:54:59,0.643119,0.643373,0.0,0,0.07,26.60,0,0.02,27.38,2.019855,2.019855,0.0
2025-11-25 01:56:59,0.643373,0.643373,0.0,0,0.07,26.60,0,0.00,27.33,2.019279,2.019426,0.0
2025-11-25 01:58:59,0.643373,0.643373,0.0,0,0.07,26.60,0,0.00,27.33,2.019189,2.019189,0.0
2025-11-25 02:00:59,0.64389,0.643665,0.0,0,0.07,26.60,0,0.00,27.33,2.019081,2.019081,0.0
2025-11-25 02:02:59,0.643665,0.643665,0.0,0,0.07,26.60,0,0.00,27.33,2.019081,2.019081,0.0
2025-11-25 02:04:59,0.643665,0.643665,0.0,0,0.07,26.60,0,0.00,27.33,2.01843,2.01843,0.0
2025-11-25 02:06:59,0.643424,0.643665,0.0,0,0.07,26.60,0,0.00,27.33,2.01843,2.01843,0.0
2025-11-25 02:08:59,0.643966,0.643966,0.0,0,0.07,26.60,0,0.00,27.33,2.018697,2.018697,0.0
2025-11-25 02:10:59,0.643995,0.643966,0.0,0,0.07,26.60,0,0.04,27.26,2.018808,2.018808,0.0
2025-11-25 02:12:59,0.643846,0.643846,0.0,0,0.07,26.60,0,0.00,27.22,2.018529,2.018529,0.0
2025-11-25 02:14:59,0.643846,0.643674,0.0,0,0.07,26.60,0,0.00,27.22,2.01822,2.01822,0.0
2025-11-25 02:16:59,0.643608,0.643608,0.0,0,0.07,26.60,0,0.00,27.22,2.01822,2.018196,0.0
2025-11-25 02:18:59,0.643027,0.643027,0.0,0,0.07,26.60,0,0.00,27.22,2.018196,2.018175,0.0
2025-11-25 02:20:59,0.643027,0.643027,0.0,0,0.07,26.60,0,0.00,27.22,2.017767,2.017767,0.0
2025-11-25 02:22:59,0.643399,0.643399,0.0,0,0.07,26.60,0,0.00,27.22,2.017334,2.017334,0.0
2025-11-25 02:24:59,0.643399,0.643399,0.0,0,0.07,26.60,0,0.03,27.19,2.017211,2.017211,0.0
2025-11-25 02:26:59,0.643668,0.643668,0.0,0,0.07,26.60,0,0.00,27.12,2.016656,2.016656,0.0
2025-11-25 02:28:59,0.643668,0.643668,0.0,0,0.07,26.60,0,0.00,27.12,2.016434,2.016656,0.0
2025-11-25 02:30:59,0.643668,0.643668,0.0,0,0.12,26.60,0,0.00,27.12,2.017341,2.017341,0.0
2025-11-25 02:32:59,0.643341,0.643437,0.0,0,0.17,26.60,0,0.00,27.12,2.017341,2.017341,0.0
2025-11-25 02:34:59,0.643779,0.643779,0.0,0,0.17,26.60,0,0.01,27.12,2.016779,2.016779,0.0
2025-11-25 02:36:59,0.643779,0.643779,0.0,0,0.17,26.60,0,0.00,27.01,2.016755,2.016311,0.0
2025-11-25 02:38:59,0.643878,0.643779,0.0,0,0.17,26.60,0,0.00,27.01,2.0159,2.0159,0.0
2025-11-25 02:40:59,0.643389,0.643773,0.0,0,0.17,26.60,0,0.00,27.01,2.016368,2.016197,0.0
2025-11-25 02:42:59,0.643919,0.643773,0.0,0,0.15,26.58,0,0.00,27.01,2.016197,2.016197,0.0
2025-11-25 02:44:59,0.643919,0.643919,0.0,0,0.10,26.52,0,0.00,27.01,2.015939,2.015939,0.0
2025-11-25 02:46:59,0.643557,0.643557,0.0,0,0.11,26.54,0,0.00,27.01,2.015939,2.015939,0.0
2025-11-25 02:48:59,0.643176,0.643218,0.0,0,0.07,26.49,0,0.00,27.01,2.017112,2.017112,0.0
2025-11-25 02:50:59,0.643218,0.643176,0.0,0,0.07,26.49,0,0.04,27.01,2.017086,2.017086,0.0
2025-11-25 02:52:59,0.643218,0.643218,0.0,0,0.07,26.49,0,0.05,26.96,2.016842,2.016842,0.0
2025-11-25 02:54:59,0.643662,0.643494,0.0,0,0.07,26.49,0,0.00,26.91,2.016842,2.016842,0.0
2025-11-25 02:56:59,0.643662,0.643494,0.0,0,0.07,26.49,0,0.00,26.91,2.016699,2.016699,0.0
2025-11-25 02:58:59,0.64337,0.64337,0.0,0,0.07,26.49,0,0.00,26.91,2.016245,2.016245,0.0
2025-11-25 03:00:59,0.643259,0.643259,0.0,0,0.07,26.49,0,0.00,26.91,2.016173,2.016137,0.0
2025-11-25 03:02:59,0.643104,0.643104,0.0,0,0.07,26.49,0,0.00,26.91,2.015666,2.015666,0.0
2025-11-25 03:04:59,0.643104,0.643104,0.0,0,0.08,26.49,0,0.00,26.91,2.015291,2.015291,0.0
2025-11-25 03:06:59,0.64292,0.643123,0.0,0,0.12,26.49,0,0.00,26.91,2.014949,2.015291,0.0
2025-11-25 03:08:59,0.643123,0.643123,0.0,0,0.14,26.49,0,0.03,26.91,2.014949,2.014949,0.0
2025-11-25 03:10:59,0.642913,0.643123,0.0,0,0.17,26.49,0,0.00,26.81,2.014817,2.014949,0.0
2025-11-25 03:12:59,0.642929,0.642929,0.0,0,0.17,26.49,0,0.00,26.81,2.014649,2.014649,0.0
2025-11-25 03:14:59,0.642929,0.642929,0.0,0,0.17,26.49,0,0.00,26.81,2.014373,2.014649,0.0
2025-11-25 03:16:59,0.642929,0.643427,0.0,0,0.16,26.48,0,0.00,26.81,2.01482,2.01482,0.0
2025-11-25 03:18:59,0.643427,0.643113,0.0,0,0.12,26.44,0,0.00,26.81,2.01482,2.01482,0.0
2025-11-25 03:20:59,0.643113,0.64325,0.0,0,0.07,26.39,0,0.00,26.81,2.014478,2.014478,0.0
2025-11-25 03:22:59,0.64325,0.64325,0.0,0,0.07,26.39,0,0.01,26.81,2.013521,2.013521,0.0
2025-11-25 03:24:59,0.643443,0.643443,0.0,0,0.07,26.39,0,0.02,26.72,2.013503,2.013503,0.0
2025-11-25 03:26:59,0.643256,0.643256,0.0,0,0.07,26.39,0,0.00,26.70,2.013146,2.013146,0.0
2025-11-25 03:28:59,0.643202,0.643202,0.0,0,0.16,26.39,0,0.00,26.70,2.01263,2.01263,0.0
2025-11-25 03:30:59,0.643053,0.643053,0.0,0,0.17,26.39,0,0.00,26.70,2.012509,2.012509,0.0
2025-11-25 03:32:59,0.64251,0.64251,0.0,0,0.17,26.39,0,0.00,26.70,2.01281,2.01281,0.0
2025-11-25 03:34:59,0.64251,0.64251,0.0,0,0.16,26.38,0,0.00,26.70,2.012912,2.012912,0.0
2025-11-25 03:36:59,0.642926,0.642926,0.0,0,0.08,26.29,0,0.02,26.70,2.013398,2.012912,0.0
2025-11-25 03:38:59,0.642993,0.642993,0.0,0,0.07,26.29,0,0.07,26.68,2.01229,2.01229,0.0
2025-11-25 03:40:59,0.642993,0.642993,0.0,0,0.07,26.29,0,0.01,26.60,2.012275,2.012275,0.0
2025-11-25 03:42:59,0.642993,0.642993,0.0,0,0.12,26.29,0,0.00,26.60,2.011516,2.011516,0.0
2025-11-25 03:44:59,0.642751,0.64292,0.0,0,0.16,26.29,0,0.00,26.60,2.011486,2.011516,0.0
2025-11-25 03:46:59,0.643053,0.64292,0.0,0,0.17,26.29,0,0.00,26.60,2.011552,2.011552,0.0
2025-11-25 03:48:59,0.64292,0.64292,0.0,0,0.17,26.29,0,0.00,26.60,2.011642,2.011552,0.0
2025-11-25 03:50:59,0.643284,0.64292,0.0,0,0.17,26.29,0,0.00,26.60,2.011387,2.011423,0.0
2025-11-25 03:52:59,0.643284,0.643284,0.0,0,0.17,26.29,0,0.00,26.60,2.011423,2.011387,0.0
2025-11-25 03:54:59,0.643414,0.643414,0.0,0,0.17,26.29,0,0.01,26.60,2.010949,2.011159,0.0
2025-11-25 03:56:59,0.643414,0.6433,0.0,0,0.17,26.29,0,-0.01,26.55,2.011159,2.011159,0.0
2025-11-25 03:58:59,0.642955,0.6433,0.0,0,0.17,26.29,0,-0.01,26.49,2.011159,2.011159,0.0
2025-11-25 04:00:59,0.643418,0.6433,0.0,0,0.14,26.26,0,-0.00,26.49,2.011279,2.011279,0.0
2025-11-25 04:02:59,0.642955,0.6433,0.0,0,0.10,26.20,0,-0.00,26.49,2.01259,2.01259,0.0
2025-11-25 04:04:59,0.64272,0.642955,0.0,0,0.07,26.18,0,-0.00,26.49,2.012981,2.012972,0.0
2025-11-25 04:06:59,0.643012,0.642913,0.0,0,0.07,26.18,0,-0.00,26.49,2.012972,2.012972,0.0
2025-11-25 04:08:59,0.642913,0.643012,0.0,0,0.07,26.18,0,-0.00,26.49,2.012729,2.012729,0.0
2025-11-25 04:10:59,0.642913,0.642913,0.0,0,0.07,26.18,0,-0.00,26.49,2.012155,2.012155,0.0
2025-11-25 04:12:59,0.642913,0.642913,0.0,0,0.07,26.18,0,-0.00,26.49,2.012155,2.012155,0.0
2025-11-25 04:14:59,0.642393,0.642916,0.0,0,0.07,26.18,0,-0.00,26.49,2.011675,2.011675,0.0
2025-11-25 04:16:59,0.642916,0.642602,0.0,0,0.15,26.18,0,0.05,26.46,2.011528,2.011528,0.0
2025-11-25 04:18:59,0.642602,0.642602,0.0,0,0.17,26.18,0,0.01,26.39,2.011528,2.011528,0.0
2025-11-25 04:20:59,0.642602,0.642942,0.0,0,0.17,26.18,0,0.00,26.39,2.011883,2.011528,0.0
2025-11-25 04:22:59,0.642942,0.642802,0.0,0,0.17,26.18,0,0.00,26.39,2.01136,2.01136,0.0
2025-11-25 04:24:59,0.642802,0.642802,0.0,0,0.16,26.17,0,0.00,26.39,2.010526,2.010667,0.0
2025-11-25 04:26:59,0.642802,0.642986,0.0,0,0.10,26.10,0,0.00,26.39,2.010667,2.010667,0.0
2025-11-25 04:28:59,0.643015,0.642986,0.0,0,0.07,26.08,0,0.00,26.39,2.010823,2.010823,0.0
2025-11-25 04:30:59,0.642866,0.642986,0.0,0,0.07,26.08,0,0.00,26.39,2.010823,2.010823,0.0
2025-11-25 04:32:59,0.643123,0.643123,0.0,0,0.07,26.08,0,0.00,26.39,2.010403,2.010403,0.0
2025-11-25 04:34:59,0.643421,0.643421,0.0,0,0.07,26.08,0,-0.03,26.35,2.009836,2.009836,0.0
2025-11-25 04:36:59,0.643421,0.643421,0.0,0,0.07,26.08,0,-0.01,26.29,2.009509,2.009509,0.0
2025-11-25 04:38:59,0.642875,0.642907,0.0,0,0.07,26.08,0,-0.00,26.29,2.009218,2.009218,0.0
2025-11-25 04:40:59,0.642907,0.642875,0.0,0,0.07,26.08,0,-0.00,26.29,2.008786,2.008786,0.0
2025-11-25 04:42:59,0.642339,0.642618,0.0,0,0.12,26.08,0,-0.00,26.29,2.008591,2.0089,0.0
2025-11-25 04:44:59,0.642618,0.642618,0.0,0,0.16,26.08,0,-0.00,26.29,2.009032,2.009032,0.0
2025-11-25 04:46:59,0.643031,0.642996,0.0,0,0.17,26.08,0,-0.00,26.29,2.00908,2.00908,0.0
2025-11-25 04:48:59,0.642996,0.642996,0.0,0,0.12,26.02,0,-0.01,26.20,2.00944,2.009275,0.0
2025-11-25 04:50:59,0.642916,0.642916,0.0,0,0.07,25.98,0,-0.00,26.18,2.008927,2.009275,0.0
2025-11-25 04:52:59,0.642916,0.642916,0.0,0,0.07,25.98,0,-0.00,26.18,2.009278,2.009278,0.0
2025-11-25 04:54:59,0.642761,0.642916,0.0,0,0.12,25.98,0,-0.00,26.18,2.009278,2.009278,0.0
2025-11-25 04:56:59,0.643053,0.643081,0.0,0,0.16,25.98,0,-0.00,26.18,2.00917,2.00917,0.0
2025-11-25 04:58:59,0.643081,0.643081,0.0,0,0.17,25.98,0,-0.00,26.18,2.00815,2.008618,0.0
2025-11-25 05:00:59,0.6431,0.643081,0.0,0,0.17,25.98,0,-0.00,26.18,2.008618,2.008618,0.0
2025-11-25 05:02:59,0.643015,0.6431,0.0,0,0.17,25.98,0,0.04,26.17,2.008807,2.008786,0.0
2025-11-25 05:04:59,0.643161,0.643161,0.0,0,0.17,25.98,0,0.00,26.08,2.008786,2.008618,0.0
2025-11-25 05:06:59,0.643161,0.643161,0.0,0,0.17,25.98,0,0.00,26.08,2.008414,2.008414,0.0
2025-11-25 05:08:59,0.643161,0.643161,0.0,0,0.11,25.90,0,0.00,26.08,2.008282,2.008198,0.0
2025-11-25 05:10:59,0.642729,0.643161,0.0,0,0.07,25.87,0,0.00,26.08,2.008198,2.008198,0.0
2025-11-25 05:12:59,0.643186,0.643186,0.0,0,0.07,25.87,0,0.00,26.08,2.007838,2.007838,0.0
2025-11-25 05:14:59,0.643354,0.643348,0.0,0,0.07,25.87,0,0.00,26.08,2.00758,2.00758,0.0
2025-11-25 05:16:59,0.643348,0.643354,0.0,0,0.07,25.87,0,0.00,26.08,2.00758,2.00758,0.0
