Timestamp,Weight (kg),w_smooth,consumption (kg),Weight (kg),w_smooth,consumption (kg)
2025-11-25 03:51:18,0.002064,0.002064,0,0.941413,0.941242,0.0
2025-11-25 03:52:18,0.002064,0.002064,0,0.940414,0.941239,0.0
2025-11-25 03:53:18,0.00232,0.00232,0,0.941239,0.940414,0.0
2025-11-25 03:54:18,0.002332,0.00232,0,0.940295,0.940295,0.0
2025-11-25 03:55:18,0.002332,0.00232,0,0.94009,0.940295,0.0
2025-11-25 03:56:18,0.00232,0.002326,0,0.940295,0.940295,0.0
2025-11-25 03:57:18,0.00232,0.002326,0,0.940853,0.940295,0.0
2025-11-25 03:58:18,0.002326,0.002326,0,0.940295,0.940853,0.0
2025-11-25 03:59:18,0.002326,0.002326,0,0.940853,0.940853,0.0
2025-11-25 04:00:18,0.002326,0.002326,0,0.940853,0.940853,0.0
2025-11-25 04:01:18,0.002326,0.002326,0,0.940902,0.940853,0.0
2025-11-25 04:02:18,0.002179,0.002179,0,0.940653,0.940653,0.0
2025-11-25 04:03:18,0.00187,0.00187,0,0.940653,0.940653,0.0
2025-11-25 04:04:18,0.001755,0.00187,0,0.940439,0.940439,0.0
2025-11-25 04:05:18,0.001755,0.001755,0,0.940439,0.940439,0.0
2025-11-25 04:06:18,0.00187,0.001755,0,0.940439,0.940439,0.0
2025-11-25 04:07:18,0.001698,0.00187,0,0.939993,0.939993,0.0
2025-11-25 04:08:18,0.001937,0.00187,0,0.939679,0.939993,0.0
2025-11-25 04:09:18,0.001937,0.001844,0,0.939679,0.939993,0.0
2025-11-25 04:10:18,0.001844,0.001844,0,0.940684,0.940554,0.0
2025-11-25 04:11:18,0.001653,0.001653,0,0.940554,0.940554,0.0
2025-11-25 04:12:18,0.001653,0.001653,0,0.940554,0.940554,0.0
2025-11-25 04:13:18,0.001538,0.001538,0,0.940554,0.940554,0.0
2025-11-25 04:14:18,0.001538,0.001538,0,0.940392,0.940392,0.0
2025-11-25 04:15:18,0.001538,0.001538,0,0.940392,0.940392,0.0
2025-11-25 04:16:18,0.001548,0.001548,0,0.940379,0.940392,0.0
2025-11-25 04:17:18,0.001844,0.001844,0,0.940392,0.940392,0.0
2025-11-25 04:18:18,0.001921,0.001921,0,0.940392,0.940379,0.0
2025-11-25 04:19:18,0.001921,0.001921,0,0.940133,0.940133,0.0
2025-11-25 04:20:18,0.001956,0.001956,0,0.940133,0.940133,0.0
2025-11-25 04:21:18,0.001956,0.001956,0,0.940133,0.940133,0.0
2025-11-25 04:22:18,0.002087,0.001956,0,0.940133,0.940133,0.0
2025-11-25 04:23:18,0.001643,0.001643,0,0.940255,0.940255,0.0
2025-11-25 04:24:18,0.001643,0.001643,0,0.940255,0.940255,0.0
2025-11-25 04:25:18,0.001643,0.001643,0,0.940417,0.940417,0.0
2025-11-25 04:26:18,0.002112,0.001666,0,0.940417,0.940417,0.0
2025-11-25 04:27:18,0.001666,0.002096,0,0.940417,0.940417,0.0
2025-11-25 04:28:18,0.002096,0.002096,0,0.940043,0.940239,0.0
2025-11-25 04:29:18,0.002103,0.002096,0,0.940239,0.940239,0.0
2025-11-25 04:30:18,0.002096,0.002096,0,0.940239,0.940239,0.0
2025-11-25 04:31:18,0.001985,0.002096,0,0.940588,0.940239,0.0
2025-11-25 04:32:18,0.002096,0.001985,0,0.940239,0.940588,0.0
2025-11-25 04:33:18,0.001985,0.001985,0,0.940812,0.940588,0.0
2025-11-25 04:34:18,0.001918,0.001985,0,0.940812,0.940239,0.0
2025-11-25 04:35:18,0.001985,0.001985,0,0.940189,0.940286,0.0
2025-11-25 04:36:18,0.002291,0.002291,0,0.940189,0.940286,0.0
2025-11-25 04:37:18,0.002291,0.002291,0,0.940286,0.940286,0.0
2025-11-25 04:38:18,0.002881,0.002881,0,0.940286,0.940286,0.0
2025-11-25 04:39:18,0.002881,0.002881,0,0.940286,0.940286,0.0
2025-11-25 04:40:18,0.002881,0.002881,0,0.940286,0.940286,0.0
2025-11-25 04:41:18,0.002342,0.002342,0,0.940286,0.940286,0.0
2025-11-25 04:42:18,0.002198,0.002198,0,0.940255,0.940286,0.0
2025-11-25 04:43:18,0.001739,0.001739,0,0.940255,0.940286,0.0
2025-11-25 04:44:18,0.001739,0.001739,0,0.940881,0.940881,0.0
2025-11-25 04:45:18,0.001739,0.001739,0,0.940881,0.940881,0.0
2025-11-25 04:46:18,0.001675,0.001739,0,0.940983,0.940983,0.0
2025-11-25 04:47:18,0.001867,0.001867,0,0.941024,0.940983,0.0
2025-11-25 04:48:18,0.002052,0.002052,0,0.941024,0.940983,0.0
2025-11-25 04:49:18,0.002435,0.002435,0,0.940594,0.940594,0.0
2025-11-25 04:50:18,0.003331,0.003331,0,0.940274,0.940274,0.0
2025-11-25 04:51:18,0.003331,0.003331,0,0.940274,0.940274,0.0
2025-11-25 04:52:18,0.003331,0.003331,0,0.940133,0.940133,0.0
2025-11-25 04:53:18,0.003803,0.003331,0,0.94009,0.940133,0.0
2025-11-25 04:54:18,0.002859,0.002859,0,0.940133,0.940133,0.0
2025-11-25 04:55:18,0.00276,0.002859,0,0.940336,0.940336,0.0
2025-11-25 04:56:18,0.00276,0.002859,0,0.940336,0.940336,0.0
2025-11-25 04:57:18,0.00358,0.003035,0,0.940594,0.940594,0.0
2025-11-25 04:58:18,0.003035,0.003035,0,0.940815,0.940594,0.0
2025-11-25 04:59:18,0.003035,0.003035,0,0.940594,0.940594,0.0
2025-11-25 05:00:18,0.003035,0.003035,0,0.940594,0.940594,0.0
2025-11-25 05:01:18,0.002961,0.002961,0,0.940242,0.940242,0.0
2025-11-25 05:02:18,0.002961,0.002961,0,0.940242,0.940242,0.0
2025-11-25 05:03:18,0.002961,0.002961,0,0.940242,0.940242,0.0
2025-11-25 05:04:18,0.003079,0.003079,0,0.940681,0.940681,0.0
2025-11-25 05:05:18,0.003079,0.003079,0,0.940681,0.940681,0.0
2025-11-25 05:06:18,0.003079,0.003079,0,0.940681,0.940681,0.0
2025-11-25 05:07:18,0.003079,0.003079,0,0.940423,0.940423,0.0
2025-11-25 05:08:18,0.002514,0.002757,0,0.940277,0.940277,0.0
2025-11-25 05:09:18,0.002514,0.002757,0,0.940277,0.940277,0.0
2025-11-25 05:10:18,0.002757,0.002514,0,0.939981,0.940127,0.0
2025-11-25 05:11:18,0.002757,0.002757,0,0.940127,0.94009,0.0
2025-11-25 05:12:18,0.002514,0.002757,0,0.94009,0.94009,0.0
2025-11-25 05:13:18,0.002757,0.002514,0,0.94009,0.94009,0.0
2025-11-25 05:14:18,0.002278,0.002278,0,0.94009,0.94009,0.0
2025-11-25 05:15:18,0.002176,0.002278,0,0.940127,0.940127,0.0
2025-11-25 05:16:18,0.002176,0.002278,0,0.940211,0.940211,0.0
2025-11-25 05:17:18,0.002278,0.002176,0,0.940787,0.940622,0.0
2025-11-25 05:18:18,0.002278,0.002278,0,0.940787,0.940635,0.0
2025-11-25 05:19:18,0.002176,0.002278,0,0.940622,0.940635,0.0
2025-11-25 05:20:18,0.002597,0.002597,0,0.940635,0.940622,0.0
2025-11-25 05:21:18,0.002607,0.002607,0,0.940622,0.940622,0.0
2025-11-25 05:22:18,0.002894,0.002894,0,0.940345,0.940345,0.0
2025-11-25 05:23:18,0.00298,0.00298,0,0.940236,0.940236,0.0
2025-11-25 05:24:18,0.003111,0.003111,0,0.940236,0.940236,0.0
2025-11-25 05:25:18,0.003283,0.003283,0,0.94013,0.94013,0.0
2025-11-25 05:26:18,0.003306,0.003283,0,0.94013,0.94013,0.0
2025-11-25 05:27:18,0.003283,0.003283,0,0.94013,0.94013,0.0
2025-11-25 05:28:18,0.003111,0.003111,0,0.94013,0.94013,0.0
2025-11-25 05:29:18,0.002553,0.002553,0,0.94013,0.94013,0.0
2025-11-25 05:30:18,0.002553,0.002553,0,0.940189,0.940189,0.0
2025-11-25 05:31:18,0.002486,0.002486,0,0.940189,0.940189,0.0
2025-11-25 05:32:18,0.002486,0.002486,0,0.940217,0.940217,0.0
2025-11-25 05:33:18,0.002486,0.002486,0,0.940224,0.940217,0.0
2025-11-25 05:34:18,0.00262,0.002607,0,0.940217,0.940224,0.0
2025-11-25 05:35:18,0.002607,0.00262,0,0.940224,0.940224,0.0
2025-11-25 05:36:18,0.00262,0.00262,0,0.940336,0.940224,0.0
2025-11-25 05:37:18,0.00262,0.00262,0,0.940224,0.940224,0.0
2025-11-25 05:38:18,0.002878,0.002878,0,0.940043,0.940056,0.0
2025-11-25 05:39:18,0.002878,0.002878,0,0.940056,0.940043,0.0
2025-11-25 05:40:18,0.003197,0.002878,0,0.940043,0.940043,0.0
2025-11-25 05:41:18,0.002878,0.002878,0,0.940043,0.940056,0.0
2025-11-25 05:42:18,0.002827,0.002827,0,0.940056,0.940056,0.0
2025-11-25 05:43:18,0.002827,0.002827,0,0.940059,0.940059,0.0
2025-11-25 05:44:18,0.002575,0.00261,0,0.940165,0.940059,0.0
2025-11-25 05:45:18,0.002575,0.00261,0,0.940165,0.940165,0.0
2025-11-25 05:46:18,0.00261,0.00261,0,0.940059,0.940165,0.0
2025-11-25 05:47:18,0.00261,0.00261,0,0.940221,0.940165,0.0
2025-11-25 05:48:18,0.00261,0.00261,0,0.940221,0.940059,0.0
2025-11-25 05:49:18,0.002709,0.00261,0,0.93971,0.940221,0.0
2025-11-25 05:50:18,0.00261,0.002693,0,0.939794,0.939912,0.0
2025-11-25 05:51:18,0.002693,0.002709,0,0.940221,0.939912,0.0
2025-11-25 05:52:18,0.002709,0.002709,0,0.939912,0.939912,0.0
2025-11-25 05:53:18,0.002709,0.002709,0,0.939912,0.939912,0.0
2025-11-25 05:54:18,0.003188,0.003188,0,0.939912,0.939912,0.0
2025-11-25 05:55:18,0.003188,0.003188,0,0.939912,0.939912,0.0
2025-11-25 05:56:18,0.003207,0.003188,0,0.939912,0.939912,0.0
2025-11-25 05:57:18,0.003188,0.003188,0,0.939866,0.939912,0.0
2025-11-25 05:58:18,0.003188,0.003207,0,0.939866,0.939912,0.0
2025-11-25 05:59:18,0.003207,0.003207,0,0.939987,0.939987,0.0
2025-11-25 06:00:18,0.003433,0.003433,0,0.940214,0.940214,0.0
2025-11-25 06:01:18,0.003618,0.003618,0,0.940214,0.940214,0.0
2025-11-25 06:02:18,0.003682,0.003682,0,1.295537,1.295537,0.0
2025-11-25 06:03:18,0.003832,0.003832,0,1.295537,1.295537,0.0
2025-11-25 06:04:18,0.004681,0.004681,0,1.295537,1.295537,0.0
2025-11-25 06:05:18,0.004796,0.004796,0,1.29503,1.29503,0.0
2025-11-25 06:06:18,0.004923,0.004923,0,1.294694,1.294694,0.0
2025-11-25 06:07:18,0.004923,0.004923,0,1.294694,1.294694,0.0
2025-11-25 06:08:18,0.005032,0.005032,0,1.294659,1.294659,0.0
2025-11-25 06:09:18,0.005705,0.005705,0,1.294659,1.294659,0.0
2025-11-25 06:10:18,0.006353,0.006353,0,0.916586,0.916586,0.378073
2025-11-25 06:11:18,0.006851,0.006851,0,0.911776,0.911776,0.0
2025-11-25 06:12:18,0.006851,0.006851,0,0.910754,0.911371,0.0
2025-11-25 06:13:18,0.007406,0.006991,0,0.910754,0.911371,0.0
2025-11-25 06:14:18,0.006991,0.006991,0,0.911371,0.911371,0.0
2025-11-25 06:15:18,0.006991,0.006991,0,0.911371,0.911371,0.0
2025-11-25 06:16:18,0.006991,0.006991,0,0.911371,0.911371,0.0
2025-11-25 06:17:18,0.006991,0.006991,0,0.911402,0.911402,0.0
2025-11-25 06:18:18,0.006991,0.006991,0,0.911514,0.911514,0.0
2025-11-25 06:19:18,0.006959,0.006991,0,0.911514,0.911514,0.0
2025-11-25 06:20:18,0.007195,0.00709,0,0.911582,0.911582,0.0
2025-11-25 06:21:18,0.00709,0.007195,0,0.91167,0.91167,0.0
2025-11-25 06:22:18,0.007339,0.007278,0,0.911847,0.91167,0.0
2025-11-25 06:23:18,0.007278,0.007339,0,0.91167,0.91167,0.0
2025-11-25 06:24:18,0.007339,0.007339,0,0.91167,0.911688,0.0
2025-11-25 06:25:18,0.007422,0.007422,0,0.911847,0.91167,0.0
2025-11-25 06:26:18,0.007454,0.007422,0,0.911688,0.911688,0.0
2025-11-25 06:27:18,0.007422,0.007422,0,0.91143,0.911688,0.0
2025-11-25 06:28:18,0.007422,0.007422,0,0.911688,0.911688,0.0
2025-11-25 06:29:18,0.00754,0.007422,0,0.911688,0.911688,0.0
2025-11-25 06:30:18,0.007326,0.007326,0,0.911688,0.911688,0.0
2025-11-25 06:31:18,0.007326,0.007326,0,0.911508,0.911601,0.0
2025-11-25 06:32:18,0.007326,0.007326,0,0.911601,0.911601,0.0
2025-11-25 06:33:18,0.007326,0.007326,0,0.911601,0.911601,0.0
2025-11-25 06:34:18,0.006924,0.006924,0,0.911632,0.911632,0.0
2025-11-25 06:35:18,0.006924,0.006924,0,0.911632,0.911632,0.0
2025-11-25 06:36:18,0.006924,0.006924,0,0.911947,0.911947,0.0
2025-11-25 06:37:18,0.007355,0.007355,0,0.912149,0.912149,0.0
2025-11-25 06:38:18,0.007521,0.007521,0,0.912411,0.912149,0.0
2025-11-25 06:39:18,0.00769,0.00769,0,0.912149,0.912149,0.0
2025-11-25 06:40:18,0.00769,0.00769,0,0.912025,0.912149,0.0
2025-11-25 06:41:18,0.00769,0.00769,0,0.912149,0.912149,0.0
2025-11-25 06:42:18,0.007725,0.007725,0,0.912358,0.912025,0.0
2025-11-25 06:43:18,0.007725,0.007725,0,0.912025,0.912149,0.0
2025-11-25 06:44:18,0.007773,0.007773,0,0.912025,0.912358,0.0
2025-11-25 06:45:18,0.00821,0.007795,0,0.912358,0.912358,0.0
2025-11-25 06:46:18,0.00821,0.007795,0,0.912358,0.912358,0.0
2025-11-25 06:47:18,0.007795,0.007881,0,0.912551,0.912551,0.0
2025-11-25 06:48:18,0.007795,0.007881,0,0.912569,0.912569,0.0
2025-11-25 06:49:18,0.007881,0.007881,0,0.912691,0.912569,0.0
2025-11-25 06:50:18,0.007881,0.007881,0,0.912691,0.912691,0.0
2025-11-25 06:51:18,0.007885,0.007885,0,0.912569,0.912691,0.0
2025-11-25 06:52:18,0.007885,0.007885,0,0.912691,0.912569,0.0
2025-11-25 06:53:18,0.007885,0.007885,0,0.912454,0.912557,0.0
2025-11-25 06:54:18,0.007885,0.007885,0,0.912454,0.912557,0.0
2025-11-25 06:55:18,0.007945,0.007945,0,0.912557,0.912557,0.0
2025-11-25 06:56:18,0.007945,0.007945,0,0.91261,0.912557,0.0
2025-11-25 06:57:18,0.007945,0.007945,0,0.912557,0.912557,0.0
2025-11-25 06:58:18,0.008019,0.007945,0,0.912557,0.912557,0.0
2025-11-25 06:59:18,0.007945,0.007945,0,0.912557,0.912557,0.0
2025-11-25 07:00:18,0.007556,0.007556,0,0.912485,0.912557,0.0
2025-11-25 07:01:18,0.007556,0.007556,0,0.912485,0.912557,0.0
2025-11-25 07:02:18,0.007476,0.007556,0,0.912772,0.912772,0.0
2025-11-25 07:03:18,0.007476,0.007556,0,0.912772,0.912772,0.0
2025-11-25 07:04:18,0.00769,0.00769,0,0.912772,0.912772,0.0
2025-11-25 07:05:18,0.007865,0.007865,0,0.912772,0.912772,0.0
2025-11-25 07:06:18,0.007865,0.007865,0,0.912772,0.912772,0.0
2025-11-25 07:07:18,0.008086,0.008086,0,0.912632,0.912632,0.0
2025-11-25 07:08:18,0.008086,0.008086,0,0.912632,0.912632,0.0
2025-11-25 07:09:18,0.008197,0.008197,0,0.912632,0.912632,0.0
2025-11-25 07:10:18,0.00866,0.008197,0,0.912787,0.912632,0.0
2025-11-25 07:11:18,0.008197,0.008197,0,0.912576,0.912787,0.0
2025-11-25 07:12:18,0.008197,0.008197,0,0.912875,0.912875,0.0
2025-11-25 07:13:18,0.008197,0.008197,0,0.912875,0.912875,0.0
2025-11-25 07:14:18,0.00806,0.008197,0,0.912875,0.912875,0.0
2025-11-25 07:15:18,0.00806,0.008197,0,0.912875,0.912875,0.0
2025-11-25 07:16:18,0.008296,0.008296,0,0.913267,0.913267,0.0
2025-11-25 07:17:18,0.008296,0.008296,0,0.913267,0.913267,0.0
2025-11-25 07:18:18,0.008411,0.008411,0,0.913407,0.913407,0.0
2025-11-25 07:19:18,0.008641,0.008411,0,0.913407,0.913407,0.0
2025-11-25 07:20:18,0.008411,0.008411,0,0.91369,0.913407,0.0
2025-11-25 07:21:18,0.00828,0.00828,0,0.913382,0.913382,0.0
2025-11-25 07:22:18,0.00828,0.00828,0,0.913382,0.913382,0.0
2025-11-25 07:23:18,0.008216,0.008216,0,0.912918,0.912918,0.0
2025-11-25 07:24:18,0.008216,0.008216,0,0.912918,0.912918,0.0
2025-11-25 07:25:18,0.008216,0.008216,0,0.912918,0.912918,0.0
2025-11-25 07:26:18,0.008216,0.008216,0,0.913117,0.913117,0.0
2025-11-25 07:27:18,0.008229,0.008229,0,0.913117,0.913117,0.0
2025-11-25 07:28:18,0.009608,0.009608,0,0.913725,0.913725,0.0
2025-11-25 07:29:18,0.009608,0.009608,0,0.914058,0.914058,0.0
2025-11-25 07:30:18,0.009608,0.009608,0,0.914058,0.914058,0.0
2025-11-25 07:31:18,0.009601,0.009601,0,0.914058,0.914058,0.0
2025-11-25 07:32:18,0.009445,0.009445,0,0.914347,0.914347,0.0
2025-11-25 07:33:18,0.009292,0.009292,0,0.914347,0.914347,0.0
2025-11-25 07:34:18,0.008724,0.009266,0,0.914347,0.914347,0.0
2025-11-25 07:35:18,0.009266,0.009266,0,0.914584,0.914584,0.0
2025-11-25 07:36:18,0.009266,0.009266,0,0.914584,0.914584,0.0
2025-11-25 07:37:18,0.009266,0.009266,0,0.914584,0.914584,0.0
2025-11-25 07:38:18,0.009387,0.009387,0,0.914584,0.914584,0.0
2025-11-25 07:39:18,0.009649,0.009649,0,0.914982,0.914982,0.0
2025-11-25 07:40:18,0.009729,0.009729,0,0.914982,0.914982,0.0
2025-11-25 07:41:18,0.009987,0.009987,0,0.914982,0.914982,0.0
2025-11-25 07:42:18,0.009987,0.009987,0,0.914982,0.914982,0.0
2025-11-25 07:43:18,0.009987,0.009987,0,0.914982,0.914982,0.0
2025-11-25 07:44:18,0.009987,0.009987,0,0.915014,0.914982,0.0
2025-11-25 07:45:18,0.009987,0.009987,0,0.915014,0.915014,0.0
2025-11-25 07:46:18,0.009579,0.009579,0,0.914908,0.915014,0.0
2025-11-25 07:47:18,0.009426,0.009579,0,0.915054,0.915014,0.0
2025-11-25 07:48:18,0.009579,0.009579,0,0.915054,0.915054,0.0
2025-11-25 07:49:18,0.010284,0.009579,0,0.914908,0.915054,0.0
2025-11-25 07:50:18,0.009311,0.009656,0,0.915054,0.915054,0.0
2025-11-25 07:51:18,0.009656,0.010112,0,0.915655,0.915459,0.0
2025-11-25 07:52:18,0.010125,0.010112,0,0.915655,0.915655,0.0
2025-11-25 07:53:18,0.010112,0.010112,0,0.915459,0.915655,0.0
2025-11-25 07:54:18,0.010112,0.010112,0,0.915655,0.915655,0.0
2025-11-25 07:55:18,0.010112,0.010112,0,0.915829,0.915829,0.0
2025-11-25 07:56:18,0.010112,0.010112,0,0.916091,0.916091,0.0
2025-11-25 07:57:18,0.010112,0.010112,0,0.916097,0.916097,0.0
2025-11-25 07:58:18,0.009394,0.009394,0,0.916402,0.916097,0.0
2025-11-25 07:59:18,0.009394,0.009394,0,0.916097,0.916402,0.0
2025-11-25 08:00:18,0.009394,0.009394,0,0.916567,0.916567,0.0
2025-11-25 08:01:18,0.009509,0.009509,0,0.916583,0.916583,0.0
2025-11-25 08:02:18,0.009509,0.009509,0,0.916583,0.916583,0.0
2025-11-25 08:03:18,0.009509,0.009509,0,0.916583,0.916583,0.0
2025-11-25 08:04:18,0.009349,0.009349,0,0.916676,0.916676,0.0
2025-11-25 08:05:18,0.009158,0.009158,0,0.916925,0.916925,0.0
2025-11-25 08:06:18,0.009158,0.009158,0,0.916925,0.916925,0.0
2025-11-25 08:07:18,0.009158,0.009158,0,0.917324,0.917324,0.0
2025-11-25 08:08:18,0.009017,0.009158,0,0.917324,0.917324,0.0
2025-11-25 08:09:18,0.009017,0.009017,0,0.917324,0.917324,0.0
2025-11-25 08:10:18,0.009343,0.009017,0,0.917399,0.917399,0.0
2025-11-25 08:11:18,0.008861,0.008861,0,0.917685,0.917399,0.0
2025-11-25 08:12:18,0.008861,0.008861,0,0.917685,0.917685,0.0
2025-11-25 08:13:18,0.008733,0.008861,0,0.917249,0.917685,0.0
2025-11-25 08:14:18,0.009037,0.009037,0,0.917685,0.917249,0.0
2025-11-25 08:15:18,0.009037,0.009037,0,0.917199,0.917249,0.0
2025-11-25 08:16:18,0.009084,0.009084,0,0.917199,0.917255,0.0
2025-11-25 08:17:18,0.009158,0.009158,0,0.917255,0.917255,0.0
2025-11-25 08:18:18,0.009486,0.009346,0,0.917722,0.917722,0.0
2025-11-25 08:19:18,0.009486,0.009346,0,0.917925,0.917856,0.0
2025-11-25 08:20:18,0.009346,0.009486,0,0.917925,0.917925,0.0
2025-11-25 08:21:18,0.009346,0.009346,0,0.917856,0.917925,0.0
2025-11-25 08:22:18,0.009486,0.009346,0,0.918105,0.917856,0.0
2025-11-25 08:23:18,0.009346,0.009346,0,0.917856,0.917856,0.0
2025-11-25 08:24:18,0.009346,0.009346,0,0.917573,0.917573,0.0
2025-11-25 08:25:18,0.008963,0.008963,0,0.917224,0.917224,0.0
2025-11-25 08:26:18,0.008963,0.008963,0,0.917224,0.917224,0.0
2025-11-25 08:27:18,0.008918,0.008963,0,0.917224,0.917224,0.0
2025-11-25 08:28:18,0.008963,0.008963,0,0.917261,0.917261,0.0
2025-11-25 08:29:18,0.008973,0.008973,0,0.917314,0.917302,0.0
2025-11-25 08:30:18,0.009084,0.008973,0,0.917314,0.917302,0.0
2025-11-25 08:31:18,0.008973,0.008973,0,0.917302,0.917302,0.0
2025-11-25 08:32:18,0.008973,0.008973,0,0.917261,0.917302,0.0
2025-11-25 08:33:18,0.008973,0.008973,0,0.917302,0.917302,0.0
2025-11-25 08:34:18,0.008915,0.008915,0,0.917302,0.917302,0.0
2025-11-25 08:35:18,0.008293,0.008536,0,0.917654,0.917654,0.0
2025-11-25 08:36:18,0.008536,0.008536,0,0.918015,0.918015,0.0
2025-11-25 08:37:18,0.008536,0.008536,0,0.918065,0.918065,0.0
2025-11-25 08:38:18,0.008315,0.008536,0,0.918065,0.918065,0.0
2025-11-25 08:39:18,0.008536,0.008536,0,0.918196,0.918196,0.0
2025-11-25 08:40:18,0.008564,0.008564,0,0.918429,0.918429,0.0
2025-11-25 08:41:18,0.008571,0.008571,0,0.918429,0.918429,0.0
2025-11-25 08:42:18,0.008571,0.008571,0,0.918429,0.918429,0.0
2025-11-25 08:43:18,0.008743,0.008571,0,0.918463,0.918463,0.0
2025-11-25 08:44:18,0.008571,0.008743,0,0.918463,0.918463,0.0
2025-11-25 08:45:18,0.008743,0.008743,0,0.918463,0.918463,0.0
2025-11-25 08:46:18,0.008829,0.008829,0,0.918292,0.918463,0.0
2025-11-25 08:47:18,0.008829,0.008829,0,0.918603,0.918292,0.0
2025-11-25 08:48:18,0.008829,0.008829,0,0.918264,0.918292,0.0
2025-11-25 08:49:18,0.008829,0.008829,0,0.918264,0.918348,0.0
2025-11-25 08:50:18,0.008829,0.008829,0,0.918348,0.918348,0.0
2025-11-25 08:51:18,0.008829,0.008829,0,0.918348,0.918348,0.0
2025-11-25 08:52:18,0.008555,0.008829,0,0.918348,0.918348,0.0
2025-11-25 08:53:18,0.009145,0.008829,0,0.918859,0.918594,0.0
2025-11-25 08:54:18,0.008555,0.008555,0,0.918594,0.918859,0.0
2025-11-25 08:55:18,0.009094,0.008555,0,0.918859,0.918859,0.0
2025-11-25 08:56:18,0.008299,0.008299,0,0.919198,0.918983,0.0
2025-11-25 08:57:18,0.008258,0.008299,0,0.918983,0.918983,0.0
2025-11-25 08:58:18,0.008258,0.008299,0,0.918983,0.918983,0.0
2025-11-25 08:59:18,0.008609,0.008571,0,0.919155,0.918983,0.0
2025-11-25 09:00:18,0.008571,0.008571,0,0.918983,0.918983,0.0
2025-11-25 09:01:18,0.008571,0.008571,0,0.918675,0.918983,0.0
2025-11-25 09:02:18,0.008571,0.008571,0,0.918675,0.918675,0.0
2025-11-25 09:03:18,0.008555,0.008555,0,0.919155,0.918675,0.0
2025-11-25 09:04:18,0.008555,0.008555,0,0.918675,0.918675,0.0
2025-11-25 09:05:18,0.008555,0.008555,0,0.918675,0.919155,0.0
2025-11-25 09:06:18,0.008717,0.008717,0,0.9195,0.9195,0.0
2025-11-25 09:07:18,0.008842,0.008842,0,0.9195,0.9195,0.0
2025-11-25 09:08:18,0.008842,0.008842,0,0.9195,0.9195,0.0
2025-11-25 09:09:18,0.009423,0.009078,0,0.9195,0.9195,0.0
2025-11-25 09:10:18,0.009078,0.009078,0,0.919544,0.9195,0.0
2025-11-25 09:11:18,0.009078,0.009078,0,0.919544,0.9195,0.0
2025-11-25 09:12:18,0.008724,0.008724,0,0.91941,0.91941,0.0
2025-11-25 09:13:18,0.008724,0.008724,0,0.919151,0.91941,0.0
2025-11-25 09:14:18,0.008724,0.008724,0,0.91941,0.91941,0.0
2025-11-25 09:15:18,0.008676,0.008676,0,0.91941,0.91941,0.0
2025-11-25 09:16:18,0.008673,0.008673,0,0.91993,0.91993,0.0
2025-11-25 09:17:18,0.008673,0.008673,0,0.91993,0.91993,0.0
2025-11-25 09:18:18,0.008673,0.008673,0,0.91993,0.91993,0.0
2025-11-25 09:19:18,0.008526,0.008526,0,0.919793,0.919793,0.0
2025-11-25 09:20:18,0.008526,0.008526,0,0.919584,0.919584,0.0
2025-11-25 09:21:18,0.008526,0.008526,0,0.919584,0.919584,0.0
2025-11-25 09:22:18,0.008526,0.008526,0,0.919584,0.919584,0.0
2025-11-25 09:23:18,0.008899,0.008618,0,0.919675,0.919675,0.0
2025-11-25 09:24:18,0.008899,0.008899,0,0.919836,0.919836,0.0
2025-11-25 09:25:18,0.008618,0.008899,0,0.920176,0.920176,0.0
2025-11-25 09:26:18,0.009123,0.008618,0,0.920185,0.920185,0.0
2025-11-25 09:27:18,0.008618,0.008618,0,0.9204,0.9204,0.0
2025-11-25 09:28:18,0.00851,0.00851,0,0.920537,0.9204,0.0
2025-11-25 09:29:18,0.008446,0.008446,0,0.920537,0.9204,0.0
2025-11-25 09:30:18,0.008405,0.008405,0,0.920394,0.920394,0.0
2025-11-25 09:31:18,0.008402,0.008405,0,0.920394,0.920394,0.0
2025-11-25 09:32:18,0.008405,0.008402,0,0.920316,0.920316,0.0
2025-11-25 09:33:18,0.008334,0.008402,0,0.920126,0.920126,0.0
2025-11-25 09:34:18,0.008334,0.008405,0,0.919983,0.920126,0.0
2025-11-25 09:35:18,0.008772,0.008379,0,0.920126,0.920126,0.0
2025-11-25 09:36:18,0.008772,0.008379,0,0.920126,0.920126,0.0
2025-11-25 09:37:18,0.008379,0.008379,0,0.920126,0.920126,0.0
2025-11-25 09:38:18,0.008379,0.008379,0,0.919696,0.919696,0.0
2025-11-25 09:39:18,0.007811,0.007811,0,0.919696,0.919696,0.0
2025-11-25 09:40:18,0.007562,0.007562,0,0.919696,0.919696,0.0
2025-11-25 09:41:18,0.007364,0.007364,0,0.919569,0.919569,0.0
2025-11-25 09:42:18,0.007355,0.007364,0,0.919569,0.919569,0.0
2025-11-25 09:43:18,0.007364,0.007364,0,0.918937,0.918937,0.0
2025-11-25 09:44:18,0.007364,0.007364,0,0.918937,0.918937,0.0
2025-11-25 09:45:18,0.007371,0.007371,0,0.918937,0.918937,0.0
2025-11-25 09:46:18,0.007371,0.007371,0,0.919242,0.919242,0.0
2025-11-25 09:47:18,0.007371,0.007371,0,0.919665,0.919323,0.0
