Timestamp,Usage EXACT 29333,Gradient EXACT 29333,Temperature EXACT 29333,Usage EXACT 29282,Gradient EXACT 29282,Temperature EXACT 29282,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29323,Gradient EXACT 29323,Temperature EXACT 29323,Weight (kg),w_smooth,consumption (kg)
2025-11-15 14:25:47,0,-0.03,28.01,0,0.01,27.43,7.673207,7.673097,0.0,0,-0.00,26.49,2.132796,2.132796,0.0
2025-11-15 14:27:47,0,0.02,28.10,0,0.04,27.43,7.673097,7.673207,0.0,0,-0.00,26.49,2.132133,2.132133,0.0
2025-11-15 14:29:47,0,0.00,28.19,0,0.02,27.46,7.673207,7.673207,0.0,0,-0.00,26.49,2.131903,2.131903,0.0
2025-11-15 14:31:47,0,0.03,28.27,0,0.04,27.54,7.67373,7.67373,0.0,0,-0.00,26.49,2.131903,2.131903,0.0
2025-11-15 14:33:47,0,-0.02,28.11,0,-0.01,27.43,7.673844,7.67373,0.0,0,-0.00,26.49,2.130954,2.130954,0.0
2025-11-15 14:35:47,0,0.02,28.01,0,-0.04,27.27,7.67373,7.67373,0.0,0,-0.00,26.49,2.130806,2.130806,0.0
2025-11-15 14:37:47,0,0.01,27.79,0,-0.01,27.11,7.673243,7.673243,0.0,0,-0.00,26.49,2.130561,2.130743,0.0
2025-11-15 14:39:47,0,-0.03,27.64,0,0.01,26.96,7.672268,7.672268,0.0,0,-0.00,26.49,2.130743,2.130561,0.0
2025-11-15 14:41:47,0,-0.01,27.57,0,0.02,26.84,7.672182,7.672182,0.0,0,-0.05,26.51,2.130299,2.130299,0.0
2025-11-15 14:43:47,0,-0.01,27.48,0,0.03,26.74,7.672182,7.672182,0.0,0,-0.00,26.60,2.129755,2.129755,0.0
2025-11-15 14:45:47,0,-0.02,27.39,0,-0.01,26.65,7.671569,7.671569,0.0,0,-0.01,26.61,2.129674,2.129755,0.0
2025-11-15 14:47:47,0,-0.03,27.27,0,-0.01,26.60,7.671569,7.671569,0.0,0,-0.00,26.70,2.129919,2.129919,0.0
2025-11-15 14:49:47,0,-0.04,27.22,0,0.04,26.60,7.671922,7.671569,0.0,0,-0.00,26.70,2.130057,2.130057,0.0
2025-11-15 14:51:47,0,0.01,27.21,0,0.08,26.60,7.671399,7.671399,0.0,0,-0.06,26.70,2.130278,2.130278,0.0
2025-11-15 14:53:47,0,-0.03,27.17,0,0.09,26.60,7.671264,7.671264,0.0,0,-0.02,26.79,2.130686,2.130686,0.0
2025-11-15 14:55:47,0,-0.00,27.12,0,0.01,26.50,7.671264,7.671264,0.0,0,-0.00,26.81,2.130929,2.130925,0.0
2025-11-15 14:57:47,0,0.01,27.06,0,0.04,26.49,7.670017,7.670017,0.0,0,-0.00,26.81,2.131061,2.130929,0.0
2025-11-15 14:59:47,0,0.02,27.01,0,0.08,26.49,7.670017,7.670017,0.0,0,-0.00,26.81,2.130249,2.131061,0.0
2025-11-15 15:01:47,0,0.00,26.91,0,0.09,26.49,7.671154,7.671154,0.0,0,-0.00,26.81,2.131174,2.131174,0.0
2025-11-15 15:03:47,0,-0.06,26.81,0,0.08,26.48,7.079786,7.079786,0.5913679999999992,0,-0.00,26.81,3.055682,3.055682,0.0
2025-11-15 15:05:47,0,0.01,26.91,0,0.08,26.53,6.865398,6.865398,0.0,0,-0.00,26.81,3.056374,3.056154,0.0
2025-11-15 15:07:47,0,0.02,26.91,0,0.09,26.65,6.865398,6.865114,0.0,0,-0.00,26.81,3.056374,3.056374,0.0
2025-11-15 15:09:47,0,0.02,26.91,0,0.04,26.75,6.864917,6.865177,0.0,0,-0.00,26.81,3.056374,3.056374,0.0
2025-11-15 15:11:47,0,-0.01,26.84,0,0.09,26.81,6.865335,6.865335,0.0,0,-0.02,26.81,3.056403,3.056374,0.0
2025-11-15 15:13:47,0,0.02,26.81,0,0.02,26.88,6.865479,6.865479,0.0,0,-0.04,26.84,3.056311,3.056403,0.0
2025-11-15 15:15:47,0,-0.03,26.72,0,0.04,27.01,6.865619,6.865619,0.0,0,-0.03,26.83,3.056811,3.056811,0.0
2025-11-15 15:17:47,0,0.01,26.70,0,0.04,27.17,6.865245,6.865245,0.0,0,-0.00,27.11,3.056811,3.056811,0.0
2025-11-15 15:19:47,0,-0.02,26.66,0,0.04,27.22,6.864872,6.864872,0.0,0,-0.00,27.43,3.056811,3.056811,0.0
2025-11-15 15:21:47,0,-0.03,26.61,0,0.05,27.60,6.864872,6.864872,0.0,0,-0.00,27.80,3.056988,3.056861,0.0
2025-11-15 15:23:47,0,0.02,26.60,0,0.09,28.01,6.86465,6.86465,0.0,0,-0.00,28.01,3.056861,3.056861,0.0
2025-11-15 15:25:47,0,0.02,26.60,0,0.11,28.75,6.86463,6.86463,0.0,0,0.02,28.22,3.05654,3.05654,0.0
2025-11-15 15:27:47,0,-0.04,26.53,1,0.23,30.73,6.864285,6.864285,0.0,0,0.02,28.48,3.05654,3.05654,0.0
2025-11-15 15:29:47,0,-0.00,26.49,1,0.67,36.04,6.863978,6.864285,0.0,0,0.00,28.96,3.057054,3.057054,0.0
2025-11-15 15:31:47,0,0.02,26.49,1,0.85,43.65,6.864304,6.864304,0.0,0,0.00,29.60,3.057054,3.057078,0.0
2025-11-15 15:33:47,0,0.02,26.49,1,1.01,50.53,6.864304,6.864304,0.0,0,0.09,30.24,3.057078,3.057054,0.0
2025-11-15 15:35:47,0,0.02,26.49,1,0.96,55.07,6.864103,6.864103,0.0,0,0.11,30.84,3.056821,3.057044,0.0
2025-11-15 15:37:47,0,0.02,26.49,1,0.91,57.63,6.863568,6.863568,0.0,0,0.06,31.16,3.057044,3.057044,0.0
2025-11-15 15:39:47,0,0.02,26.49,1,1.11,61.78,6.863066,6.863066,0.0,0,0.10,31.60,3.057255,3.057255,0.0
2025-11-15 15:41:47,0,0.02,26.49,1,1.07,65.40,6.862857,6.862893,0.0,0,0.11,32.03,3.05733,3.05733,0.0
2025-11-15 15:43:47,0,-0.03,26.51,1,1.58,69.84,6.862893,6.862893,0.0,1,0.17,32.77,3.057965,3.057965,0.0
2025-11-15 15:45:47,0,0.02,26.60,1,2.08,78.50,6.863078,6.862893,0.0,1,0.17,33.64,3.057965,3.057965,0.0
2025-11-15 15:47:47,0,0.02,26.60,1,2.26,87.46,6.862325,6.862325,0.0,1,0.17,34.48,3.05661,3.05661,0.0
2025-11-15 15:49:47,0,0.02,26.60,1,2.28,94.05,6.862103,6.862103,0.0,1,0.14,35.18,3.05661,3.05661,0.0
2025-11-15 15:51:47,0,0.02,26.60,1,1.86,96.81,6.861945,6.861945,0.0,1,0.16,35.65,3.057629,3.057629,0.0
2025-11-15 15:53:47,0,-0.03,26.53,1,1.63,98.11,6.86013,6.86013,0.0,1,0.18,35.96,3.057686,3.057686,0.0
2025-11-15 15:55:47,0,0.01,26.49,1,1.46,98.38,6.858782,6.858782,0.0,1,0.23,36.13,3.057934,3.057934,0.0
2025-11-15 15:57:47,0,0.02,26.49,1,1.65,98.84,6.858647,6.858647,0.0,1,0.24,36.36,3.059195,3.059195,0.0
2025-11-15 15:59:47,0,0.02,26.49,1,1.49,99.30,6.858163,6.858479,0.0,1,0.25,36.78,3.060723,3.06005,0.0
2025-11-15 16:01:47,0,-0.03,26.44,1,1.45,98.61,6.857419,6.857419,0.0,1,0.24,37.29,3.06005,3.06005,0.0
2025-11-15 16:03:47,0,-0.02,26.40,1,1.67,99.07,6.856339,6.856339,0.0,1,0.28,38.09,3.06005,3.06005,0.0
2025-11-15 16:05:47,0,0.02,26.39,1,1.48,99.07,6.856181,6.856285,0.0,1,0.33,39.17,3.060695,3.06005,0.0
2025-11-15 16:07:47,0,-0.02,26.31,1,1.68,99.54,6.856285,6.856285,0.0,1,0.27,39.86,3.059503,3.060695,0.0
2025-11-15 16:09:47,0,0.02,26.29,1,1.66,98.38,6.856285,6.856285,0.0,1,0.38,40.91,3.060792,3.060792,0.0
2025-11-15 16:11:47,0,0.02,26.29,1,1.50,98.65,6.856285,6.856285,0.0,1,0.40,42.16,3.061434,3.061163,0.0
2025-11-15 16:13:47,0,0.02,26.29,1,1.89,99.54,6.856172,6.856285,0.0,1,0.41,43.18,3.061396,3.061434,0.0
2025-11-15 16:15:47,0,0.00,26.29,0,1.48,99.74,6.856351,6.856351,0.0,1,0.40,43.76,3.061434,3.061434,0.0
2025-11-15 16:17:47,0,-0.05,26.30,0,1.25,97.29,6.856351,6.856351,0.0,1,0.42,44.21,3.062632,3.062632,0.0
2025-11-15 16:19:47,0,-0.02,26.35,0,1.21,94.45,6.856976,6.856976,0.0,1,0.42,44.74,3.063154,3.063006,0.0
2025-11-15 16:21:47,0,0.02,26.39,0,0.98,91.65,6.857069,6.857069,0.0,1,0.53,45.74,3.062657,3.063006,0.0
2025-11-15 16:23:47,0,0.02,26.39,0,0.84,88.84,6.857048,6.857048,0.0,1,0.57,47.03,3.062984,3.062984,0.0
2025-11-15 16:25:47,0,0.02,26.39,0,1.03,88.07,6.856348,6.856491,0.0,1,0.59,48.49,3.062987,3.062987,0.0
2025-11-15 16:27:47,0,0.00,26.37,0,0.77,85.24,6.856491,6.856491,0.0,1,0.62,50.14,3.06299,3.06299,0.0
2025-11-15 16:29:47,0,0.02,26.39,0,0.55,81.76,6.856524,6.856524,0.0,1,0.64,51.70,3.063389,3.063389,0.0
2025-11-15 16:31:47,0,0.02,26.39,0,0.48,79.99,6.856674,6.856674,0.0,1,0.68,53.30,3.063742,3.063742,0.0
2025-11-15 16:33:47,0,0.02,26.39,0,0.59,77.33,6.857203,6.857203,0.0,1,0.68,54.49,3.063742,3.063742,0.0
2025-11-15 16:35:47,0,0.02,26.39,0,0.81,76.48,6.857224,6.857224,0.0,1,0.63,55.46,3.06372,3.06372,0.0
2025-11-15 16:37:47,0,0.02,26.39,0,0.76,76.47,6.857224,6.857224,0.0,1,0.63,56.19,3.063625,3.06372,0.0
2025-11-15 16:39:47,0,0.02,26.39,0,0.69,76.59,6.856889,6.856889,0.0,1,0.64,56.78,3.063757,3.063757,0.0
2025-11-15 16:41:47,0,0.02,26.39,0,0.36,71.20,6.856785,6.856785,0.0,0,0.58,57.03,3.06432,3.064169,0.0
2025-11-15 16:43:47,0,0.02,26.39,0,0.43,68.73,6.857332,6.857332,0.0,0,0.56,57.12,3.064169,3.064169,0.0
2025-11-15 16:45:47,0,0.02,26.39,0,0.66,68.80,6.857786,6.857332,0.0,0,0.65,57.12,3.063585,3.063585,0.0
2025-11-15 16:47:47,0,0.02,26.39,0,0.54,68.97,6.857305,6.857305,0.0,0,0.57,56.95,3.063585,3.063585,0.0
2025-11-15 16:49:47,0,0.02,26.39,0,0.48,68.69,6.857305,6.857305,0.0,0,0.61,57.00,3.063745,3.063714,0.0
2025-11-15 16:51:47,0,0.02,26.39,0,0.36,67.41,6.856563,6.857173,0.0,0,0.64,57.03,3.063714,3.063745,0.0
2025-11-15 16:53:47,0,0.02,26.39,0,0.38,64.47,6.856563,6.856563,0.0,0,0.64,57.20,3.064346,3.063714,0.0
2025-11-15 16:55:47,0,0.02,26.39,0,0.42,64.62,6.856444,6.856563,0.0,0,0.58,57.28,3.063581,3.063581,0.0
2025-11-15 16:57:47,0,-0.02,26.35,0,0.43,64.82,6.856444,6.856444,0.0,0,0.57,57.28,3.062952,3.062952,0.0
2025-11-15 16:59:47,0,-0.00,26.29,0,0.35,64.32,6.856372,6.856372,0.0,0,0.63,57.11,3.062808,3.062952,0.0
2025-11-15 17:01:47,0,0.02,26.29,0,0.23,60.98,6.856318,6.856372,0.0,0,0.56,56.61,3.063116,3.063116,0.0
2025-11-15 17:03:47,0,0.02,26.29,0,0.31,60.09,6.856432,6.856432,0.0,0,0.54,55.78,3.063148,3.063116,0.0
2025-11-15 17:05:47,0,0.02,26.29,0,0.31,59.64,6.856432,6.856432,0.0,0,0.41,54.76,3.063365,3.063365,0.0
2025-11-15 17:07:47,0,0.02,26.29,0,0.30,58.83,6.855652,6.855696,0.0,0,0.50,53.70,3.063606,3.063606,0.0
2025-11-15 17:09:47,0,0.02,26.29,0,0.38,57.98,6.855696,6.855696,0.0,0,0.37,52.31,3.063606,3.063606,0.0
2025-11-15 17:11:47,0,0.02,26.29,0,0.36,59.36,6.855696,6.855938,0.0,0,0.34,51.03,3.063311,3.063311,0.0
2025-11-15 17:13:47,0,0.02,26.29,0,0.39,59.54,6.856288,6.855696,0.0,0,0.32,49.57,3.063311,3.063311,0.0
2025-11-15 17:15:47,0,0.00,26.26,0,0.22,57.38,6.855101,6.855101,0.0,0,0.31,47.93,3.063833,3.063833,0.0
2025-11-15 17:17:47,0,-0.01,26.23,0,0.06,54.42,6.854988,6.854988,0.0,0,0.24,46.21,3.063833,3.063833,0.0
2025-11-15 17:19:47,0,0.01,26.18,0,0.25,52.46,6.854791,6.854988,0.0,0,0.18,44.55,3.063682,3.063682,0.0
2025-11-15 17:21:47,0,-0.01,26.14,0,0.13,50.73,6.855024,6.855002,0.0,0,0.15,43.24,3.063682,3.063682,0.0
2025-11-15 17:23:47,0,0.02,26.08,0,0.24,50.36,6.855002,6.855002,0.0,0,0.20,42.22,3.063188,3.063188,0.0
2025-11-15 17:25:47,0,0.02,26.08,0,0.11,48.07,6.854602,6.854602,0.0,0,0.17,41.28,3.063188,3.063188,0.0
2025-11-15 17:27:47,0,-0.01,26.05,0,0.29,47.93,6.854061,6.854061,0.0,0,0.21,40.53,3.063481,3.063481,0.0
2025-11-15 17:29:47,0,-0.03,25.99,0,0.25,48.07,6.854061,6.854061,0.0,0,0.15,39.86,3.063811,3.063811,0.0
2025-11-15 17:31:47,0,0.02,25.98,0,0.25,48.14,6.85401,6.85401,0.0,0,0.19,39.38,3.06411,3.06411,0.0
2025-11-15 17:33:47,0,-0.02,25.94,0,0.18,46.76,6.853899,6.85401,0.0,0,0.18,38.77,3.064103,3.064103,0.0
2025-11-15 17:35:47,0,0.02,25.87,0,0.21,45.65,6.853867,6.853867,0.0,0,0.14,38.18,3.064103,3.064103,0.0
2025-11-15 17:37:47,0,0.00,25.77,0,0.11,44.48,6.853867,6.853867,0.0,0,0.13,37.59,3.064582,3.064518,0.0
2025-11-15 17:39:47,0,0.02,25.71,0,0.10,43.30,6.853553,6.853553,0.0,0,0.18,37.12,3.064518,3.064582,0.0
2025-11-15 17:41:47,0,0.02,25.66,0,0.10,42.41,6.853035,6.85308,0.0,0,0.14,36.54,3.064582,3.064582,0.0
2025-11-15 17:43:47,0,-0.01,25.60,0,0.27,42.28,6.853553,6.853553,0.0,0,0.12,35.96,3.064798,3.064798,0.0
2025-11-15 17:45:47,0,0.02,25.56,0,0.29,42.67,6.853673,6.853657,0.0,0,0.12,35.38,3.064959,3.064959,0.0
2025-11-15 17:47:47,0,0.02,25.56,0,0.29,42.60,6.853657,6.853657,0.0,0,0.10,34.82,3.064776,3.064776,0.0
2025-11-15 17:49:47,0,0.02,25.56,0,0.23,41.34,6.852836,6.852836,0.0,0,0.06,34.25,3.064719,3.064719,0.0
2025-11-15 17:51:47,0,0.02,25.56,0,0.24,40.62,6.852836,6.852836,0.0,0,0.05,33.74,3.064719,3.064719,0.0
2025-11-15 17:53:47,0,0.02,25.56,0,0.21,39.32,6.852836,6.852836,0.0,0,0.06,33.25,3.065113,3.065113,0.0
2025-11-15 17:55:47,0,-0.03,25.47,0,0.16,37.76,6.852898,6.852118,0.0,0,0.01,32.69,3.065138,3.065138,0.0
2025-11-15 17:57:47,0,-0.02,25.46,0,0.20,36.94,6.852094,6.852094,0.0,0,0.00,32.25,3.065138,3.065138,0.0
2025-11-15 17:59:47,0,-0.00,25.46,0,0.20,36.24,6.851765,6.851765,0.0,0,0.10,31.82,3.065138,3.065138,0.0
2025-11-15 18:01:47,0,0.02,25.46,0,0.20,35.33,6.851424,6.851672,0.0,0,0.03,31.29,3.064943,3.065314,0.0
2025-11-15 18:03:47,0,0.02,25.46,0,0.16,34.25,6.851424,6.851424,0.0,0,0.00,30.84,3.065314,3.065314,0.0
2025-11-15 18:05:47,0,-0.01,25.41,0,0.15,33.25,6.851424,6.851424,0.0,0,0.05,30.40,3.065798,3.065798,0.0
2025-11-15 18:07:47,0,0.01,25.36,0,0.14,32.41,6.851176,6.851176,0.0,0,0.05,29.92,3.066502,3.066266,0.0
2025-11-15 18:09:47,0,0.02,25.36,0,0.14,31.82,6.851176,6.851176,0.0,0,0.05,29.49,3.066266,3.066502,0.0
2025-11-15 18:11:47,0,0.01,25.35,0,0.14,31.54,6.851212,6.851212,0.0,0,0.04,29.12,3.066502,3.066502,0.0
2025-11-15 18:13:47,0,-0.03,25.31,0,0.19,31.49,6.851239,6.851239,0.0,0,0.05,28.80,3.066694,3.066694,0.0
2025-11-15 18:15:47,0,-0.05,25.27,0,0.14,31.32,6.851265,6.851239,0.0,0,0.05,28.54,3.066694,3.066694,0.0
2025-11-15 18:17:47,0,0.01,25.25,0,0.10,30.95,6.850985,6.850985,0.0,0,0.00,28.22,3.066496,3.066694,0.0
2025-11-15 18:19:47,0,0.02,25.25,0,0.14,30.62,6.850985,6.850985,0.0,0,0.05,27.97,3.066968,3.066968,0.0
2025-11-15 18:21:47,0,0.02,25.25,0,0.18,30.46,6.850985,6.850985,0.0,0,0.00,27.69,3.066968,3.066968,0.0
2025-11-15 18:23:47,0,0.00,25.25,0,0.19,30.30,6.851128,6.850985,0.0,0,0.02,27.44,3.066748,3.066748,0.0
2025-11-15 18:25:47,0,0.02,25.25,0,0.14,30.03,6.85001,6.85001,0.0,0,0.00,27.17,3.066748,3.066748,0.0
2025-11-15 18:27:47,0,0.03,25.24,0,0.14,29.76,6.85001,6.85001,0.0,0,0.00,26.96,3.067025,3.067025,0.0
2025-11-15 18:29:47,0,0.02,25.25,0,0.12,29.53,6.850163,6.850163,0.0,0,0.05,26.82,3.067078,3.067078,0.0
2025-11-15 18:31:47,0,0.02,25.25,0,0.14,29.60,6.850165,6.850165,0.0,0,0.00,26.65,3.067245,3.067245,0.0
2025-11-15 18:33:47,0,-0.02,25.30,0,0.17,29.78,6.850405,6.850195,0.0,0,0.03,26.53,3.067436,3.067436,0.0
2025-11-15 18:35:47,0,-0.00,25.27,0,0.14,29.76,6.850195,6.850195,0.0,0,0.00,26.34,3.06744,3.06744,0.0
2025-11-15 18:37:47,0,0.02,25.25,0,0.15,29.76,6.850195,6.850195,0.0,0,0.01,26.20,3.067644,3.067638,0.0
2025-11-15 18:39:47,0,0.02,25.23,0,0.11,29.57,6.850333,6.850333,0.0,0,0.00,26.03,3.067638,3.067644,0.0
2025-11-15 18:41:47,0,0.02,25.25,0,0.14,29.33,6.850491,6.850491,0.0,0,0.02,25.89,3.068751,3.068751,0.0
2025-11-15 18:43:47,0,-0.02,25.26,0,0.18,29.65,6.850491,6.850491,0.0,0,0.00,25.77,3.068779,3.068779,0.0
2025-11-15 18:45:47,0,-0.00,25.36,1,0.18,30.94,6.850153,6.849809,0.0,0,0.00,25.87,3.068855,3.068779,0.0
2025-11-15 18:47:47,0,-0.00,25.46,1,0.14,31.98,6.849809,6.850153,0.0,0,0.00,25.98,3.06771,3.068153,0.0
2025-11-15 18:49:47,0,0.02,25.56,1,0.15,32.58,6.850153,6.850153,0.0,0,0.00,26.08,3.068776,3.068153,0.0
2025-11-15 18:51:47,0,-0.02,25.58,1,0.15,32.92,6.851863,6.85177,0.0,0,0.00,26.18,3.068075,3.068075,0.0
2025-11-15 18:53:47,0,0.02,25.66,1,0.10,33.36,6.850087,6.850087,0.0,0,0.00,26.24,3.068075,3.068075,0.0
2025-11-15 18:55:47,0,0.00,25.66,1,0.14,33.63,6.84972,6.84972,0.0,0,0.00,26.29,3.067531,3.068075,0.0
2025-11-15 18:57:47,0,-0.02,25.73,1,0.15,33.86,6.84972,6.84972,0.0,0,0.02,26.38,3.068223,3.06776,0.0
2025-11-15 18:59:47,0,0.02,25.77,1,0.16,34.20,6.84972,6.84972,0.0,0,0.00,26.34,3.06776,3.06776,0.0
2025-11-15 19:01:47,0,-0.01,25.74,1,0.21,34.54,6.849474,6.849474,0.0,0,0.00,26.23,3.06776,3.067977,0.0
2025-11-15 19:03:47,0,0.02,25.66,1,0.36,35.79,6.849474,6.849474,0.0,0,0.00,26.13,3.068298,3.067977,0.0
2025-11-15 19:05:47,0,-0.02,25.58,1,0.40,37.59,6.849585,6.849585,0.0,0,0.00,26.03,3.068298,3.068298,0.0
2025-11-15 19:07:47,0,0.02,25.56,1,0.52,40.85,6.849717,6.849717,0.0,0,0.00,25.98,3.068393,3.068393,0.0
2025-11-15 19:09:47,0,0.02,25.56,1,0.69,46.37,6.848811,6.849717,0.0,0,0.00,25.92,3.068436,3.068436,0.0
2025-11-15 19:11:47,0,-0.02,25.58,1,0.93,53.18,6.848811,6.848811,0.0,0,0.00,25.87,3.068459,3.068459,0.0
2025-11-15 19:13:47,0,0.02,25.66,1,1.09,60.28,6.848811,6.848811,0.0,0,0.00,25.87,3.068622,3.068622,0.0
2025-11-15 19:15:47,0,-0.02,25.73,1,1.24,66.27,6.84914,6.84914,0.0,0,0.00,25.87,3.068723,3.068864,0.0
2025-11-15 19:17:47,0,0.02,25.77,1,1.19,71.07,6.849367,6.849367,0.0,0,0.00,25.87,3.069166,3.068723,0.0
2025-11-15 19:19:47,0,0.02,25.77,1,1.15,74.45,6.849367,6.849367,0.0,0,-0.03,25.88,3.068596,3.068596,0.0
2025-11-15 19:21:47,0,-0.01,25.77,1,1.12,75.47,6.848706,6.848706,0.0,0,-0.05,25.90,3.068596,3.068596,0.0
2025-11-15 19:23:47,0,-0.05,25.80,1,1.14,78.71,6.848706,6.848706,0.0,0,-0.02,25.95,3.068596,3.068596,0.0
2025-11-15 19:25:47,0,-0.00,25.85,1,1.18,80.27,6.848706,6.848706,0.0,0,-0.00,25.92,3.069046,3.069046,0.0
2025-11-15 19:27:47,0,-0.05,25.78,1,0.89,80.64,6.848721,6.848721,0.0,0,-0.00,25.87,3.069093,3.069093,0.0
2025-11-15 19:29:47,0,-0.06,25.79,0,0.90,80.71,6.848721,6.848721,0.0,0,-0.03,25.78,3.069093,3.069166,0.0
2025-11-15 19:31:47,0,-0.05,25.77,0,0.94,79.62,6.848243,6.848243,0.0,0,-0.00,25.71,3.06954,3.069093,0.0
2025-11-15 19:33:47,0,-0.03,25.78,0,0.94,79.33,6.848243,6.848243,0.0,0,-0.04,25.63,3.06871,3.069068,0.0
2025-11-15 19:35:47,0,0.01,25.77,0,0.98,77.87,6.84847,6.84847,0.0,0,-0.00,25.56,3.068584,3.069068,0.0
2025-11-15 19:37:47,0,-0.01,25.66,0,0.76,76.76,6.848778,6.84847,0.0,0,-0.02,25.47,3.069477,3.069477,0.0
2025-11-15 19:39:47,0,0.02,25.66,0,0.79,75.86,6.848413,6.848413,0.0,0,-0.00,25.46,3.069675,3.069675,0.0
2025-11-15 19:41:47,0,0.01,25.65,0,0.76,74.58,6.848557,6.848413,0.0,0,-0.05,25.41,3.06932,3.06932,0.0
2025-11-15 19:43:47,0,-0.01,25.58,0,0.77,73.70,6.848171,6.848171,0.0,0,-0.00,25.36,3.069119,3.06932,0.0
2025-11-15 19:45:47,0,0.02,25.56,0,0.80,72.18,6.848171,6.848171,0.0,0,-0.00,25.36,3.069461,3.069461,0.0
2025-11-15 19:47:47,0,-0.02,25.52,0,0.84,72.22,6.848024,6.848024,0.0,0,0.01,25.30,3.069565,3.069565,0.0
2025-11-15 19:49:47,0,0.01,25.55,0,0.76,71.78,6.848001,6.848078,0.0,0,0.00,25.25,3.069565,3.069565,0.0
2025-11-15 19:51:47,0,-0.02,25.52,0,0.71,70.48,6.848078,6.848078,0.0,0,0.00,25.25,3.0692,3.069565,0.0
2025-11-15 19:53:47,0,-0.05,25.49,0,0.55,69.52,6.848001,6.848001,0.0,0,-0.04,25.21,3.069628,3.06937,0.0
2025-11-15 19:55:47,0,0.01,25.56,0,0.68,68.91,6.847824,6.847824,0.0,0,-0.05,25.16,3.06937,3.069603,0.0
2025-11-15 19:57:47,0,-0.02,25.52,0,0.67,67.82,6.847824,6.847824,0.0,0,-0.00,25.15,3.069723,3.069603,0.0
2025-11-15 19:59:47,0,0.02,25.46,0,0.75,67.08,6.847732,6.847732,0.0,0,0.01,25.15,3.069723,3.069723,0.0
2025-11-15 20:01:47,0,0.02,25.46,0,0.66,66.45,6.847681,6.847681,0.0,0,0.05,25.15,3.069908,3.069908,0.0
2025-11-15 20:03:47,0,-0.02,25.42,0,0.45,64.62,6.847579,6.8476,0.0,0,0.05,25.10,3.07032,3.07032,0.0
2025-11-15 20:05:47,0,0.02,25.46,0,0.42,63.34,6.847531,6.847531,0.0,0,0.01,25.05,3.070596,3.070596,0.0
2025-11-15 20:07:47,0,-0.01,25.43,0,0.41,62.29,6.847295,6.847531,0.0,0,0.00,25.05,3.07032,3.07032,0.0
2025-11-15 20:09:47,0,-0.05,25.36,0,0.42,61.30,6.847295,6.847295,0.0,0,0.00,25.05,3.070141,3.070219,0.0
2025-11-15 20:11:47,0,0.01,25.36,0,0.58,61.44,6.847011,6.847143,0.0,0,0.00,25.05,3.070219,3.070219,0.0
2025-11-15 20:13:47,0,0.02,25.36,0,0.59,61.53,6.847143,6.847143,0.0,0,0.00,25.05,3.070219,3.070219,0.0
2025-11-15 20:15:47,0,0.02,25.36,0,0.59,61.63,6.847143,6.847143,0.0,0,0.00,25.05,3.07003,3.070219,0.0
2025-11-15 20:17:47,0,0.02,25.36,0,0.58,60.62,6.847206,6.847143,0.0,0,0.00,25.05,3.070241,3.070241,0.0
2025-11-15 20:19:47,0,-0.03,25.27,0,0.51,59.62,6.846365,6.846365,0.0,0,-0.02,25.00,3.070389,3.070389,0.0
2025-11-15 20:21:47,0,-0.01,25.33,0,0.39,58.13,6.845934,6.845934,0.0,0,-0.00,24.94,3.070924,3.070924,0.0
2025-11-15 20:23:47,0,0.02,25.36,0,0.48,56.61,6.845678,6.845934,0.0,0,-0.00,24.94,3.07103,3.07103,0.0
2025-11-15 20:25:47,0,-0.02,25.32,0,0.30,54.57,6.846867,6.846736,0.0,0,-0.02,24.92,3.07153,3.071367,0.0
2025-11-15 20:27:47,0,0.02,25.25,0,0.49,53.70,6.846736,6.846736,0.0,0,-0.00,24.84,3.071367,3.071367,0.0
2025-11-15 20:29:47,0,0.02,25.23,0,0.57,54.02,6.845923,6.845923,0.0,0,-0.00,24.84,3.071367,3.071367,0.0
2025-11-15 20:31:47,0,0.03,25.21,0,0.51,53.70,6.845436,6.845436,0.0,0,-0.01,24.83,3.070678,3.070678,0.0
2025-11-15 20:33:47,0,0.02,25.20,0,0.56,53.23,6.845387,6.845436,0.0,0,-0.00,24.74,3.071008,3.071008,0.0
2025-11-15 20:35:47,0,0.03,25.20,0,0.50,52.61,6.846509,6.846509,0.0,0,-0.00,24.74,3.071008,3.071008,0.0
2025-11-15 20:37:47,0,0.03,25.21,0,0.57,52.40,6.846586,6.846586,0.0,0,-0.00,24.74,3.070876,3.070876,0.0
2025-11-15 20:39:47,0,0.03,25.25,1,0.71,53.39,6.846586,6.846586,0.0,0,-0.00,24.74,3.070876,3.070876,0.0
2025-11-15 20:41:47,0,0.02,25.25,1,0.67,54.33,6.846297,6.846297,0.0,0,-0.00,24.74,3.071021,3.070924,0.0
2025-11-15 20:43:47,0,0.02,25.25,1,0.72,54.56,6.846075,6.846297,0.0,0,-0.00,24.74,3.070924,3.071006,0.0
2025-11-15 20:45:47,0,0.02,25.25,1,0.75,55.05,6.846329,6.846329,0.0,0,-0.00,24.74,3.070779,3.070924,0.0
2025-11-15 20:47:47,0,0.02,25.25,1,0.81,56.00,6.846329,6.846329,0.0,0,-0.00,24.74,3.071006,3.071006,0.0
2025-11-15 20:49:47,0,-0.02,25.27,1,0.69,55.21,6.846013,6.846329,0.0,0,-0.00,24.74,3.071625,3.071625,0.0
