Timestamp,Usage EXACT 29529,Gradient EXACT 29529,Temperature EXACT 29529,Usage EXACT 29535,Gradient EXACT 29535,Temperature EXACT 29535
2025-11-26 16:44:30,0,-0.00,22.49,0,0.04,30.55
2025-11-26 17:02:30,0,-0.00,22.49,0,0.01,30.41
2025-11-26 17:20:30,0,-0.00,22.49,0,0.01,30.30
2025-11-26 17:38:30,0,-0.00,22.49,0,0.00,29.87
2025-11-26 17:56:30,0,-0.00,22.49,0,0.05,29.60
2025-11-26 18:14:30,0,-0.00,22.49,0,0.00,29.33
2025-11-26 18:32:30,0,-0.00,22.49,0,0.00,29.02
2025-11-26 18:50:30,0,-0.00,22.49,0,0.01,28.80
2025-11-26 19:08:30,0,-0.00,22.49,0,0.00,28.70
2025-11-26 19:26:30,0,-0.00,22.41,0,0.07,28.49
2025-11-26 19:44:30,0,-0.00,22.39,0,0.00,28.27
2025-11-26 20:02:30,0,-0.00,22.39,0,0.00,28.27
2025-11-26 20:20:30,0,-0.00,22.39,0,0.00,28.27
2025-11-26 20:38:30,0,-0.00,22.39,0,0.00,28.27
2025-11-26 20:56:30,0,-0.00,22.39,0,0.04,28.20
2025-11-26 21:14:30,0,0.01,22.35,0,0.00,28.06
2025-11-26 21:32:30,0,0.00,22.29,0,0.11,28.06
2025-11-26 21:50:30,0,0.00,22.29,0,0.07,27.93
2025-11-26 22:08:30,0,0.00,22.29,0,0.08,27.82
2025-11-26 22:26:30,0,0.00,22.29,0,0.05,27.69
2025-11-26 22:44:30,0,0.00,22.29,0,0.00,27.64
2025-11-26 23:02:30,0,0.00,22.29,0,0.00,27.54
2025-11-26 23:20:30,0,0.00,22.29,0,0.07,27.40
2025-11-26 23:38:30,0,0.01,22.23,0,0.00,27.33
2025-11-26 23:56:30,0,0.02,22.19,0,0.01,27.12
2025-11-27 00:14:30,0,0.05,22.19,0,0.00,27.12
2025-11-27 00:32:30,0,0.05,22.19,0,0.08,27.01
2025-11-27 00:50:30,0,0.05,22.19,0,0.00,26.81
2025-11-27 01:08:30,0,0.05,22.19,0,0.06,26.76
2025-11-27 01:26:30,0,0.05,22.19,0,-0.01,26.68
2025-11-27 01:44:30,0,0.05,22.19,0,-0.00,26.60
2025-11-27 02:02:30,0,0.01,22.15,0,0.00,26.49
2025-11-27 02:20:30,0,-0.01,22.10,0,0.00,26.39
2025-11-27 02:38:30,0,0.04,22.09,0,0.00,26.29
2025-11-27 02:56:30,0,0.05,22.09,0,0.08,26.27
2025-11-27 03:14:30,0,0.05,22.09,0,0.00,26.18
2025-11-27 03:32:30,0,0.05,22.09,0,0.00,26.08
2025-11-27 03:50:30,0,0.05,22.09,0,0.00,25.98
2025-11-27 04:08:30,0,0.05,22.09,0,0.00,25.87
2025-11-27 04:26:30,0,0.05,22.09,0,0.00,25.77
2025-11-27 04:44:30,0,0.02,22.03,0,0.00,25.66
2025-11-27 05:02:30,0,0.05,21.99,0,0.00,25.56
2025-11-27 05:20:30,0,0.05,21.99,0,0.00,25.46
2025-11-27 05:38:30,0,0.05,21.99,0,0.02,25.46
2025-11-27 05:56:30,0,0.05,21.99,0,0.01,25.46
2025-11-27 06:14:30,0,0.04,21.95,0,0.03,25.60
2025-11-27 06:32:30,0,0.05,21.89,0,0.01,25.87
2025-11-27 06:50:30,0,0.05,21.89,0,0.00,26.08
2025-11-27 07:08:30,0,0.05,21.89,0,0.00,26.18
2025-11-27 07:26:30,0,0.05,21.89,0,0.05,26.54
2025-11-27 07:44:30,0,0.05,21.89,0,-0.00,26.70
2025-11-27 08:02:30,0,0.05,21.89,0,0.00,26.91
2025-11-27 08:20:30,0,0.10,21.88,0,0.00,27.54
2025-11-27 08:38:30,0,0.06,21.80,0,0.00,28.06
2025-11-27 08:56:30,0,0.05,21.79,0,0.06,28.68
2025-11-27 09:14:30,0,0.05,21.79,0,0.09,28.90
2025-11-27 09:32:30,0,0.05,21.79,0,0.06,29.12
2025-11-27 09:50:30,0,0.05,21.79,0,0.00,29.23
2025-11-27 10:08:30,0,0.05,21.79,0,0.00,29.60
2025-11-27 10:26:30,0,0.05,21.79,0,0.00,30.41
2025-11-27 10:44:30,0,0.05,21.79,0,0.00,31.05
2025-11-27 11:02:30,0,0.05,21.79,0,0.06,31.49
2025-11-27 11:20:30,0,0.04,21.78,0,0.05,31.82
2025-11-27 11:38:30,0,0.03,21.77,0,0.00,32.03
2025-11-27 11:56:30,0,-0.02,21.71,0,0.00,32.25
2025-11-27 12:14:30,0,-0.04,21.69,0,0.01,32.58
2025-11-27 12:32:30,0,-0.03,21.69,0,0.01,33.03
2025-11-27 12:50:30,0,-0.01,21.69,0,0.01,33.36
2025-11-27 13:08:30,0,-0.04,21.69,0,0.01,33.14
2025-11-27 13:26:30,0,-0.05,21.69,0,0.06,33.63
2025-11-27 13:44:30,0,-0.00,21.74,0,0.02,34.03
2025-11-27 14:02:30,0,0.04,21.79,0,0.01,34.03
2025-11-27 14:20:30,0,0.05,21.79,0,0.01,34.03
2025-11-27 14:38:30,0,0.05,21.79,0,-0.03,33.53
2025-11-27 14:56:30,0,0.05,21.79,0,0.12,33.25
2025-11-27 15:14:30,0,0.05,21.79,0,0.01,33.03
2025-11-27 15:32:30,0,0.05,21.79,0,0.01,32.69
2025-11-27 15:50:30,0,0.09,21.83,0,0.00,32.25
2025-11-27 16:08:30,0,0.08,21.89,0,-0.00,31.87
2025-11-27 16:26:30,0,0.05,21.89,0,0.00,30.19
2025-11-27 16:44:30,0,0.05,21.89,0,0.05,29.28
2025-11-27 17:02:30,0,0.05,21.94,0,0.01,28.75
2025-11-27 17:20:30,0,0.05,21.99,0,0.00,28.38
2025-11-27 17:38:30,0,0.04,22.00,0,0.00,28.59
2025-11-27 17:56:30,0,0.05,22.09,0,0.00,28.91
2025-11-27 18:14:30,0,0.05,22.09,0,0.02,28.92
2025-11-27 18:32:30,0,0.05,22.14,0,0.06,29.00
2025-11-27 18:50:30,0,0.05,22.19,0,0.02,28.91
2025-11-27 19:08:30,0,0.05,22.19,0,0.00,28.70
2025-11-27 19:26:30,0,0.05,22.29,0,0.00,28.70
2025-11-27 19:44:30,0,0.02,22.29,0,0.00,28.80
2025-11-27 20:02:30,0,0.05,22.39,0,0.03,28.91
2025-11-27 20:20:30,0,0.08,22.42,0,0.00,28.91
2025-11-27 20:38:30,0,0.05,22.49,0,0.10,28.90
2025-11-27 20:56:30,0,0.04,22.54,0,0.00,28.80
2025-11-27 21:14:30,0,0.05,22.60,0,0.03,28.75
2025-11-27 21:32:30,0,0.05,22.70,0,0.01,28.59
2025-11-27 21:50:30,0,0.05,22.74,0,0.10,28.49
2025-11-27 22:08:30,0,0.05,22.80,0,0.07,28.27
2025-11-27 22:26:30,0,0.06,22.84,0,0.00,28.06
2025-11-27 22:44:30,0,0.05,22.90,0,0.00,27.85
2025-11-27 23:02:30,0,0.04,22.94,0,0.00,27.75
2025-11-27 23:20:30,0,0.05,23.00,0,0.07,27.64
2025-11-27 23:38:30,0,0.05,23.05,0,0.05,27.48
2025-11-27 23:56:30,0,0.05,23.10,0,0.00,27.33
2025-11-28 00:14:30,0,0.05,23.15,0,0.00,27.22
2025-11-28 00:32:30,0,0.05,23.21,0,0.00,27.12
2025-11-28 00:50:30,0,0.04,23.25,0,0.00,27.01
2025-11-28 01:08:30,0,0.05,23.31,0,0.00,26.91
2025-11-28 01:26:30,0,0.05,23.31,0,0.00,26.81
2025-11-28 01:44:30,0,0.05,23.41,0,0.00,26.70
2025-11-28 02:02:30,0,-0.00,23.41,0,-0.00,26.60
2025-11-28 02:20:30,0,-0.05,23.42,0,0.10,26.60
2025-11-28 02:38:30,0,-0.00,23.51,0,0.03,26.48
2025-11-28 02:56:30,0,-0.00,23.51,0,0.05,26.39
2025-11-28 03:14:30,0,-0.00,23.60,0,0.00,26.29
2025-11-28 03:32:30,0,-0.00,23.61,0,0.01,26.18
2025-11-28 03:50:30,0,-0.00,23.71,0,0.00,26.08
2025-11-28 04:08:30,0,-0.00,23.76,0,0.00,25.98
2025-11-28 04:26:30,0,-0.00,23.82,0,0.00,25.87
2025-11-28 04:44:30,0,-0.00,23.87,0,0.00,25.77
2025-11-28 05:02:30,0,-0.00,23.92,0,0.10,25.77
2025-11-28 05:20:30,0,-0.02,23.95,0,0.00,25.66
2025-11-28 05:38:30,0,-0.00,24.02,0,0.00,25.56
2025-11-28 05:56:30,0,-0.00,24.02,0,0.03,25.65
2025-11-28 06:14:30,0,-0.00,24.02,0,0.00,25.77
2025-11-28 06:32:30,0,-0.02,24.06,0,0.00,25.98
2025-11-28 06:50:30,0,-0.00,24.11,0,0.00,26.18
2025-11-28 07:08:30,0,-0.00,24.12,0,0.00,26.39
2025-11-28 07:26:30,0,-0.00,24.12,0,0.00,26.70
2025-11-28 07:44:30,0,-0.00,24.23,0,0.02,27.04
2025-11-28 08:02:30,0,0.01,24.27,0,0.00,27.33
2025-11-28 08:20:30,0,0.00,24.33,0,0.01,27.65
2025-11-28 08:38:30,0,-0.01,24.37,0,0.00,28.17
2025-11-28 08:56:30,0,-0.00,24.43,0,0.03,28.62
2025-11-28 09:14:30,0,-0.00,24.52,0,0.05,29.07
2025-11-28 09:32:30,0,-0.01,24.57,0,0.05,29.49
2025-11-28 09:50:30,0,-0.00,24.64,0,0.00,29.87
2025-11-28 10:08:30,0,-0.00,24.74,0,0.02,30.13
2025-11-28 10:26:30,0,-0.00,24.79,0,0.05,30.62
2025-11-28 10:44:30,0,-0.00,24.85,0,0.00,30.95
2025-11-28 11:02:30,0,-0.00,24.94,0,0.00,31.27
2025-11-28 11:20:30,0,0.04,25.10,0,0.05,31.75
2025-11-28 11:38:30,0,-0.00,25.19,0,-0.00,32.03
2025-11-28 11:56:30,0,-0.05,25.25,0,0.00,32.36
2025-11-28 12:14:30,0,-0.05,25.36,0,0.01,32.81
2025-11-28 12:32:30,0,0.00,25.49,0,0.06,33.19
2025-11-28 12:50:30,0,-0.01,25.60,0,0.02,33.47
2025-11-28 13:08:30,0,-0.00,25.71,0,0.01,33.36
2025-11-28 13:26:30,0,-0.01,25.77,0,0.01,33.47
2025-11-28 13:44:30,0,-0.00,25.87,0,0.01,33.36
2025-11-28 14:02:30,0,-0.01,25.97,0,0.01,33.47
2025-11-28 14:20:30,0,-0.00,26.03,0,0.06,33.69
2025-11-28 14:38:30,0,-0.00,26.13,0,0.01,34.14
2025-11-28 14:56:30,0,-0.00,26.18,0,0.01,34.26
2025-11-28 15:14:30,0,-0.00,26.29,0,0.01,34.20
2025-11-28 15:32:30,0,-0.02,26.35,0,0.01,33.81
2025-11-28 15:50:30,0,-0.00,26.44,0,0.01,33.92
2025-11-28 16:08:30,0,-0.00,26.54,0,0.01,33.92
2025-11-28 16:26:30,0,-0.02,26.65,0,0.01,33.69
2025-11-28 16:44:30,0,-0.00,26.81,0,0.01,33.25
2025-11-28 17:02:30,0,-0.00,26.96,0,0.01,32.81
2025-11-28 17:20:30,0,-0.00,27.12,0,0.05,32.30
2025-11-28 17:38:30,0,-0.00,27.27,0,0.00,31.93
2025-11-28 17:56:30,0,-0.00,27.38,0,0.00,31.71
2025-11-28 18:14:30,0,-0.00,27.48,0,0.01,31.39
2025-11-28 18:32:30,0,-0.00,27.59,0,0.03,31.08
2025-11-28 18:50:30,0,-0.00,27.64,0,0.00,30.84
2025-11-28 19:08:30,0,-0.00,27.75,0,0.00,30.62
2025-11-28 19:26:30,0,-0.00,27.80,0,0.01,30.51
2025-11-28 19:44:30,0,-0.00,27.85,0,0.09,30.39
2025-11-28 20:02:30,0,-0.00,27.96,0,0.00,30.30
2025-11-28 20:20:30,0,-0.05,27.97,0,-0.00,30.19
2025-11-28 20:38:30,0,-0.00,28.06,0,0.00,30.08
2025-11-28 20:56:30,0,-0.00,28.06,0,0.00,30.19
2025-11-28 21:14:30,0,-0.03,28.14,0,-0.03,30.21
2025-11-28 21:32:30,0,-0.00,28.17,0,0.00,30.19
2025-11-28 21:50:30,0,-0.00,28.22,0,0.00,30.19
2025-11-28 22:08:30,0,-0.00,28.27,0,0.00,30.08
2025-11-28 22:26:30,0,-0.00,28.27,0,0.10,29.98
2025-11-28 22:44:30,0,-0.04,28.30,0,0.00,29.76
2025-11-28 23:02:30,0,-0.00,28.38,0,0.00,29.65
2025-11-28 23:20:30,0,-0.00,28.38,0,0.00,29.44
2025-11-28 23:38:30,0,-0.00,28.38,0,0.00,29.33
2025-11-28 23:56:30,0,-0.01,28.38,0,0.00,29.23
2025-11-29 00:14:30,0,-0.04,28.44,0,0.05,29.07
2025-11-29 00:32:30,0,-0.00,28.49,0,0.00,28.91
2025-11-29 00:50:30,0,-0.03,28.49,0,0.03,28.91
2025-11-29 01:08:30,0,-0.01,28.58,0,0.00,28.70
2025-11-29 01:26:30,0,-0.00,28.59,0,0.01,28.49
2025-11-29 01:44:30,0,-0.00,28.70,0,0.00,28.38
2025-11-29 02:02:30,0,-0.02,28.70,0,0.10,28.27
2025-11-29 02:20:30,0,-0.00,28.80,0,0.00,28.06
2025-11-29 02:38:30,0,-0.00,28.80,0,0.00,27.96
2025-11-29 02:56:30,0,-0.00,28.80,0,0.01,27.75
2025-11-29 03:14:30,0,-0.04,28.85,0,0.00,27.64
2025-11-29 03:32:30,0,-0.00,28.91,0,0.00,27.54
2025-11-29 03:50:30,0,-0.05,28.97,0,0.02,27.44
2025-11-29 04:08:30,0,-0.00,29.02,0,0.00,27.33
2025-11-29 04:26:30,0,-0.01,29.07,0,0.00,27.22
2025-11-29 04:44:30,0,-0.00,29.12,0,0.01,27.12
2025-11-29 05:02:30,0,-0.05,29.17,0,0.00,26.91
2025-11-29 05:20:30,0,-0.00,29.23,0,0.09,26.81
2025-11-29 05:38:30,0,-0.05,29.23,0,-0.00,26.60
2025-11-29 05:56:30,0,-0.00,29.33,0,-0.00,26.60
2025-11-29 06:14:30,0,-0.00,29.33,0,0.04,26.74
2025-11-29 06:32:30,0,-0.00,29.44,0,0.03,26.94
2025-11-29 06:50:30,0,-0.00,29.44,0,0.10,27.01
2025-11-29 07:08:30,0,-0.05,29.49,0,0.00,27.22
2025-11-29 07:26:30,0,-0.00,29.55,0,0.05,27.64
2025-11-29 07:44:30,0,-0.00,29.55,0,0.00,28.17
2025-11-29 08:02:30,0,-0.05,29.59,0,0.00,27.59
2025-11-29 08:20:30,0,-0.01,29.65,0,0.04,27.96
2025-11-29 08:38:30,0,-0.00,29.65,0,0.05,28.70
2025-11-29 08:56:30,0,-0.00,29.65,0,0.05,29.49
2025-11-29 09:14:30,0,-0.04,29.67,0,0.05,30.19
2025-11-29 09:32:30,0,-0.01,29.75,0,0.00,30.73
2025-11-29 09:50:30,0,-0.00,29.76,0,0.01,31.27
2025-11-29 10:08:30,0,-0.02,29.80,0,0.00,31.60
2025-11-29 10:26:30,0,-0.00,29.87,0,0.00,31.71
2025-11-29 10:44:30,0,-0.02,29.92,0,0.00,32.25
2025-11-29 11:02:30,0,-0.00,29.98,0,0.02,32.69
2025-11-29 11:20:30,0,-0.00,29.98,0,0.00,32.03
2025-11-29 11:38:30,0,-0.05,30.02,0,0.00,31.54
2025-11-29 11:56:30,0,-0.01,30.08,0,0.00,32.14
2025-11-29 12:14:30,0,-0.00,30.08,0,0.00,32.36
2025-11-29 12:32:30,0,-0.00,30.13,0,0.01,32.58
2025-11-29 12:50:30,0,-0.00,30.19,0,0.00,32.36
2025-11-29 13:08:30,0,-0.02,30.23,0,0.00,32.14
2025-11-29 13:26:30,0,-0.00,30.30,0,0.00,32.14
2025-11-29 13:44:30,0,-0.04,30.30,0,0.00,32.25
2025-11-29 14:02:30,0,-0.05,30.30,0,0.05,32.30
2025-11-29 14:20:30,0,-0.00,30.30,0,0.00,32.03
2025-11-29 14:38:30,0,-0.00,30.30,0,0.00,30.40
2025-11-29 14:56:30,0,-0.03,30.37,0,0.03,29.26
2025-11-29 15:14:30,0,-0.00,30.41,0,0.01,29.33
2025-11-29 15:32:30,0,-0.05,30.41,0,0.00,29.55
2025-11-29 15:50:30,0,-0.00,30.51,0,0.05,29.92
2025-11-29 16:08:30,0,-0.00,30.51,0,0.05,30.19
2025-11-29 16:26:30,0,-0.05,30.51,0,0.00,30.41
2025-11-29 16:44:30,0,-0.00,30.62,0,0.10,30.62
2025-11-29 17:02:30,0,-0.00,30.62,0,0.03,30.50
2025-11-29 17:20:30,0,-0.05,30.67,0,0.00,30.30
2025-11-29 17:38:30,0,-0.00,30.73,0,0.03,30.19
