Timestamp,Usage EXACT 29567,Gradient EXACT 29567,Temperature EXACT 29567,Weight (kg),w_smooth,consumption (kg),Weight (kg),w_smooth,consumption (kg),Usage EXACT 29344,Gradient EXACT 29344,Temperature EXACT 29344
2025-11-15 15:45:24,0,-0.04,27.80,1.57817,1.578004,0.0,0.475923,0.475923,0.0,0,0.06,27.06
2025-11-15 15:47:24,0,0.01,27.59,1.577489,1.577489,0.0,0.475755,0.475755,0.0,0,0.04,27.01
2025-11-15 15:49:24,0,-0.03,27.38,1.577417,1.577417,0.0,0.474664,0.474664,0.0,0,0.01,26.92
2025-11-15 15:51:24,0,-0.04,27.17,1.57679,1.57679,0.0,0.474367,0.474367,0.0,0,0.05,26.90
2025-11-15 15:53:24,0,0.04,26.96,1.57679,1.57679,0.0,0.474266,0.474266,0.0,0,0.01,26.75
2025-11-15 15:55:24,0,0.00,26.65,1.576603,1.576603,0.0,0.473288,0.473288,0.0,0,0.02,26.61
2025-11-15 15:57:24,0,0.05,26.44,1.576148,1.576148,0.0,0.472724,0.472724,0.0,0,0.02,26.45
2025-11-15 15:59:24,0,0.02,26.20,1.576097,1.576097,0.0,0.471637,0.471637,0.0,0,0.02,26.34
2025-11-15 16:01:24,0,-0.04,25.92,1.575576,1.575739,0.0,0.471318,0.471318,0.0,0,0.02,26.20
2025-11-15 16:03:24,0,-0.03,25.73,1.57604,1.57604,0.0,0.471238,0.471238,0.0,0,0.03,26.08
2025-11-15 16:05:24,0,0.04,25.61,1.576052,1.57604,0.0,0.470932,0.470932,0.0,0,0.01,25.98
2025-11-15 16:07:24,0,0.00,25.46,1.57604,1.57604,0.0,0.47042,0.47042,0.0,0,0.01,25.98
2025-11-15 16:09:24,0,0.00,25.36,1.575474,1.575474,0.0,0.47042,0.47042,0.0,0,0.01,25.98
2025-11-15 16:11:24,0,0.00,25.25,1.57523,1.57523,0.0,0.470052,0.470052,0.0,0,0.06,25.96
2025-11-15 16:13:24,0,0.04,25.15,1.574305,1.574305,0.0,0.468965,0.468965,0.0,0,0.01,25.87
2025-11-15 16:15:24,0,0.06,24.99,1.574181,1.574181,0.0,0.467831,0.467831,0.0,0,0.01,25.78
2025-11-15 16:17:24,0,0.01,24.79,1.5741,1.5741,0.0,0.466642,0.466642,0.0,0,0.01,25.66
2025-11-15 16:19:24,0,0.03,24.66,1.574034,1.574034,0.0,0.466642,0.466642,0.0,0,0.02,25.52
2025-11-15 16:21:24,0,0.01,24.48,1.574034,1.57397,0.0,0.4667,0.4667,0.0,0,0.01,25.41
2025-11-15 16:23:24,0,0.03,24.35,1.57397,1.57397,0.0,0.4667,0.4667,0.0,0,0.02,25.32
2025-11-15 16:25:24,0,0.01,24.23,1.573639,1.573639,0.0,0.472418,0.472418,0.0,0,0.01,25.25
2025-11-15 16:27:24,0,0.01,24.12,1.573482,1.573482,0.0,0.472538,0.472492,0.0,0,0.05,25.21
2025-11-15 16:29:24,0,0.01,24.07,1.573482,1.573482,0.0,0.472418,0.472418,0.0,0,0.01,25.15
2025-11-15 16:31:24,0,0.02,23.98,1.573238,1.573317,0.0,0.471863,0.471863,0.0,0,0.04,25.11
2025-11-15 16:33:24,0,0.06,23.92,1.573317,1.573317,0.0,0.471597,0.471597,0.0,0,0.01,25.05
2025-11-15 16:35:24,0,0.01,23.82,1.573317,1.573317,0.0,0.471597,0.471566,0.0,0,0.06,25.01
2025-11-15 16:37:24,0,0.01,23.76,1.573416,1.573416,0.0,0.471545,0.471545,0.0,0,0.02,24.94
2025-11-15 16:39:24,0,0.04,23.71,1.573802,1.573802,0.0,0.471281,0.47152,0.0,0,0.06,24.94
2025-11-15 16:41:24,0,0.06,23.71,1.573823,1.573823,0.0,0.47152,0.471281,0.0,0,0.01,24.84
2025-11-15 16:43:24,0,-0.01,23.63,1.573823,1.573823,0.0,0.471738,0.47152,0.0,0,0.01,24.84
2025-11-15 16:45:24,0,0.05,23.61,1.573582,1.573823,0.0,0.471416,0.471738,0.0,0,0.04,24.79
2025-11-15 16:47:24,0,0.06,23.61,1.57432,1.57432,0.0,0.47175,0.471609,0.0,0,0.08,24.82
2025-11-15 16:49:24,0,0.05,23.60,1.574564,1.57432,0.0,0.471848,0.471848,0.0,0,0.03,24.84
2025-11-15 16:51:24,0,-0.01,23.53,1.573449,1.573449,0.0,0.471848,0.471848,0.0,0,0.03,24.84
2025-11-15 16:53:24,0,-0.03,23.51,1.573407,1.573407,0.0,0.471833,0.471833,0.0,0,0.08,24.83
2025-11-15 16:55:24,0,0.02,23.51,1.573428,1.573428,0.0,0.471192,0.471192,0.0,0,0.07,24.84
2025-11-15 16:57:24,0,0.03,23.51,1.573693,1.573693,0.0,0.470935,0.470935,0.0,0,0.01,24.84
2025-11-15 16:59:24,0,-0.01,23.51,1.573693,1.573693,0.0,0.470935,0.470935,0.0,0,0.05,24.89
2025-11-15 17:01:24,0,-0.04,23.51,1.572931,1.572931,0.0,0.470935,0.470935,0.0,0,0.00,24.94
2025-11-15 17:03:24,0,-0.01,23.54,1.572931,1.572931,0.0,0.470662,0.470662,0.0,0,0.00,24.94
2025-11-15 17:05:24,0,0.03,23.59,1.57322,1.57322,0.0,0.470662,0.470662,0.0,0,0.00,24.94
2025-11-15 17:07:24,0,0.00,23.54,1.5735,1.5735,0.0,0.47038,0.470592,0.0,0,0.04,24.99
2025-11-15 17:09:24,0,0.01,23.56,1.573814,1.573814,0.0,0.470678,0.470592,0.0,0,0.04,25.05
2025-11-15 17:11:24,0,0.05,23.60,1.573916,1.573916,0.0,0.470592,0.470592,0.0,0,0.00,25.05
2025-11-15 17:13:24,0,0.05,23.61,1.573564,1.573564,0.0,0.470625,0.470592,0.0,0,0.00,25.05
2025-11-15 17:15:24,0,0.05,23.61,1.573531,1.573564,0.0,0.470573,0.470573,0.0,0,0.01,25.06
2025-11-15 17:17:24,0,0.05,23.61,1.573564,1.573531,0.0,0.470215,0.470215,0.0,0,0.00,25.05
2025-11-15 17:19:24,0,0.04,23.60,1.573516,1.573516,0.0,0.470215,0.470215,0.0,0,0.00,25.05
2025-11-15 17:21:24,0,-0.01,23.54,1.572898,1.572991,0.0,0.469964,0.469964,0.0,0,0.03,25.05
2025-11-15 17:23:24,0,-0.04,23.51,1.573516,1.572898,0.0,0.469639,0.469749,0.0,0,0.07,25.05
2025-11-15 17:25:24,0,0.01,23.51,1.573154,1.573154,0.0,0.469749,0.469639,0.0,0,0.04,24.99
2025-11-15 17:27:24,0,0.05,23.51,1.573154,1.573154,0.0,0.469639,0.469639,0.0,0,0.00,24.94
2025-11-15 17:29:24,0,0.05,23.51,1.573154,1.572895,0.0,0.469256,0.469256,0.0,0,0.00,24.94
2025-11-15 17:31:24,0,0.02,23.48,1.572702,1.572702,0.0,0.469256,0.469256,0.0,0,0.00,24.94
2025-11-15 17:33:24,0,-0.04,23.41,1.572702,1.572702,0.0,0.469256,0.469256,0.0,0,0.05,24.94
2025-11-15 17:35:24,0,0.02,23.41,1.572594,1.572594,0.0,0.4716,0.4716,0.0,0,0.00,24.84
2025-11-15 17:37:24,0,0.05,23.41,1.572274,1.572274,0.0,0.471799,0.4716,0.0,0,0.05,24.84
2025-11-15 17:39:24,0,0.05,23.41,1.572455,1.572455,0.0,0.4716,0.4716,0.0,0,0.01,24.75
2025-11-15 17:41:24,0,-0.00,23.35,1.572455,1.572455,0.0,0.471471,0.471471,0.0,0,0.00,24.74
2025-11-15 17:43:24,0,-0.00,23.31,1.572262,1.572262,0.0,0.470377,0.470414,0.0,0,0.02,24.74
2025-11-15 17:45:24,0,0.04,23.31,1.571768,1.571768,0.0,0.470414,0.470414,0.0,0,0.04,24.68
2025-11-15 17:47:24,0,-0.03,23.21,1.571768,1.571768,0.0,0.470414,0.470414,0.0,0,0.00,24.64
2025-11-15 17:49:24,0,-0.03,23.21,1.571759,1.571759,0.0,0.470337,0.470337,0.0,0,0.01,24.60
2025-11-15 17:51:24,0,0.04,23.21,1.571672,1.571759,0.0,0.469513,0.469513,0.0,0,0.00,24.53
2025-11-15 17:53:24,0,0.05,23.21,1.571672,1.571672,0.0,0.4694,0.4694,0.0,0,0.00,24.53
2025-11-15 17:55:24,0,0.04,23.20,1.571395,1.571395,0.0,0.469289,0.4694,0.0,0,0.05,24.53
2025-11-15 17:57:24,0,-0.02,23.12,1.571015,1.571015,0.0,0.4694,0.4694,0.0,0,0.09,24.53
2025-11-15 17:59:24,0,-0.00,23.10,1.571015,1.571602,0.0,0.469893,0.46943,0.0,0,0.04,24.46
2025-11-15 18:01:24,0,0.04,23.10,1.571602,1.571386,0.0,0.46943,0.46943,0.0,0,0.00,24.43
2025-11-15 18:03:24,0,0.02,23.07,1.571096,1.571096,0.0,0.468848,0.468848,0.0,0,0.00,24.43
2025-11-15 18:05:24,0,-0.04,23.00,1.571096,1.571096,0.0,0.468848,0.468848,0.0,0,0.05,24.39
2025-11-15 18:07:24,0,-0.03,23.00,1.571181,1.571181,0.0,0.469093,0.469093,0.0,0,0.00,24.33
2025-11-15 18:09:24,0,0.01,23.00,1.571181,1.571181,0.0,0.469093,0.469093,0.0,0,0.00,24.33
2025-11-15 18:11:24,0,0.05,23.00,1.57059,1.57059,0.0,0.468759,0.468759,0.0,0,0.05,24.28
2025-11-15 18:13:24,0,0.02,22.97,1.570681,1.570681,0.0,0.468511,0.468511,0.0,0,0.00,24.23
2025-11-15 18:15:24,0,-0.04,22.90,1.570952,1.570952,0.0,0.468511,0.468511,0.0,0,0.02,24.20
2025-11-15 18:17:24,0,0.01,22.90,1.571316,1.570952,0.0,0.468349,0.468349,0.0,0,0.00,24.12
2025-11-15 18:19:24,0,0.05,22.90,1.570792,1.570792,0.0,0.468903,0.468401,0.0,0,0.00,24.12
2025-11-15 18:21:24,0,0.05,22.90,1.569921,1.570256,0.0,0.468401,0.468401,0.0,0,0.00,24.12
2025-11-15 18:23:24,0,-0.02,22.81,1.570792,1.570792,0.0,0.468401,0.468401,0.0,0,0.05,24.07
2025-11-15 18:25:24,0,0.04,22.80,1.570937,1.570828,0.0,0.468459,0.468459,0.0,0,0.00,24.02
2025-11-15 18:27:24,0,0.00,22.74,1.570937,1.570937,0.0,0.46849,0.46849,0.0,0,0.00,24.02
2025-11-15 18:29:24,0,0.02,22.67,1.571238,1.571136,0.0,0.46872,0.46849,0.0,0,0.05,23.97
2025-11-15 18:31:24,0,0.00,22.60,1.571136,1.571136,0.0,0.468024,0.468355,0.0,0,0.00,23.92
2025-11-15 18:33:24,0,-0.01,22.53,1.570837,1.571136,0.0,0.468064,0.468064,0.0,0,0.04,23.86
2025-11-15 18:35:24,0,0.04,22.49,1.571711,1.571711,0.0,0.468355,0.468355,0.0,0,0.02,23.82
2025-11-15 18:37:24,0,-0.02,22.41,1.571711,1.571744,0.0,0.468545,0.468545,0.0,0,0.01,23.82
2025-11-15 18:39:24,0,-0.04,22.40,1.571744,1.571711,0.0,0.468545,0.468545,0.0,0,0.00,23.82
2025-11-15 18:41:24,0,-0.05,22.39,1.57138,1.57138,0.0,0.468468,0.468468,0.0,0,0.00,23.82
2025-11-15 18:43:24,0,-0.05,22.39,1.57138,1.57138,0.0,0.467574,0.467574,0.0,0,0.00,23.82
2025-11-15 18:45:24,0,-0.05,22.39,1.571443,1.571443,0.0,0.467187,0.467187,0.0,0,0.00,23.82
2025-11-15 18:47:24,0,-0.05,22.39,1.571596,1.571551,0.0,0.468202,0.468202,0.0,0,0.00,23.82
2025-11-15 18:49:24,0,-0.00,22.39,1.571596,1.571596,0.0,0.468395,0.468395,0.0,0,0.05,23.88
2025-11-15 18:51:24,0,0.04,22.39,1.571783,1.571783,0.0,0.468395,0.468395,0.0,0,0.06,23.88
2025-11-15 18:53:24,0,-0.01,22.32,1.571886,1.571886,0.0,0.467828,0.468395,0.0,0,0.09,23.91
2025-11-15 18:55:24,0,0.04,22.29,1.571886,1.571886,0.0,0.468395,0.468395,0.0,0,0.01,23.82
2025-11-15 18:57:24,0,0.00,22.24,1.571946,1.571919,0.0,0.468395,0.468395,0.0,0,0.00,23.82
2025-11-15 18:59:24,0,0.00,22.19,1.571919,1.571919,0.0,0.468395,0.468395,0.0,0,0.00,23.76
2025-11-15 19:01:24,0,0.00,22.14,1.571919,1.571919,0.0,0.468315,0.468177,0.0,0,0.01,23.66
2025-11-15 19:03:24,0,-0.02,22.09,1.571919,1.571919,0.0,0.468177,0.468177,0.0,0,0.00,23.61
2025-11-15 19:05:24,0,0.04,22.09,1.571961,1.571919,0.0,0.468024,0.468024,0.0,0,0.00,23.61
2025-11-15 19:07:24,0,0.05,22.09,1.571961,1.571961,0.0,0.468024,0.468024,0.0,0,0.00,23.61
2025-11-15 19:09:24,0,0.00,22.04,1.571961,1.571961,0.0,0.468502,0.468502,0.0,0,0.00,23.61
2025-11-15 19:11:24,0,0.05,21.94,1.572045,1.572045,0.0,0.478252,0.478252,0.0,0,0.00,23.61
2025-11-15 19:13:24,0,0.05,21.84,1.578956,1.577507,0.0,0.478574,0.478574,0.0,0,0.00,23.61
2025-11-15 19:15:24,0,-0.01,21.69,1.577507,1.577507,0.0,0.47866,0.47866,0.0,0,0.00,23.61
2025-11-15 19:17:24,0,0.04,21.69,1.577188,1.577188,0.0,0.47866,0.47866,0.0,0,0.00,23.61
2025-11-15 19:19:24,0,0.00,21.58,0.885765,0.885765,0.690899,0.478932,0.478932,0.0,0,0.00,23.61
2025-11-15 19:21:24,0,0.05,21.58,0.884997,0.885232,0.0,0.480204,0.480204,0.0,0,0.00,23.61
2025-11-15 19:23:24,0,0.00,21.53,0.885232,0.885232,0.0,0.480207,0.480207,0.0,0,0.02,23.61
2025-11-15 19:25:24,0,-0.04,21.48,0.885232,0.885232,0.0,0.480204,0.480207,0.0,0,0.06,23.61
2025-11-15 19:27:24,0,-0.03,21.48,0.885102,0.885232,0.0,0.479977,0.479977,0.0,0,0.08,23.61
2025-11-15 19:29:24,0,-0.04,21.48,0.885,0.885485,0.0,0.479653,0.479861,0.0,0,0.07,23.61
2025-11-15 19:31:24,0,-0.05,21.48,0.885485,0.885485,0.0,0.479653,0.479653,0.0,0,0.05,23.61
2025-11-15 19:33:24,0,-0.05,21.48,0.885027,0.885132,0.0,0.479202,0.479202,0.0,0,0.10,23.61
2025-11-15 19:35:24,0,-0.05,21.48,0.885027,0.885027,0.0,0.478834,0.478834,0.0,0,0.10,23.61
2025-11-15 19:37:24,0,0.03,21.57,0.885132,0.885084,0.0,0.478834,0.478834,0.0,0,0.05,23.61
2025-11-15 19:39:24,0,0.05,21.58,0.885084,0.885084,0.0,0.478834,0.478834,0.0,0,0.01,23.61
2025-11-15 19:41:24,0,0.05,21.58,0.885057,0.885057,0.0,0.478623,0.478623,0.0,0,0.00,23.61
2025-11-15 19:43:24,0,0.05,21.58,0.884602,0.884602,0.0,0.478623,0.478623,0.0,0,0.00,23.61
2025-11-15 19:45:24,0,0.05,21.58,0.884289,0.884289,0.0,0.478136,0.478136,0.0,0,0.00,23.61
2025-11-15 19:47:24,0,0.05,21.58,0.884289,0.884289,0.0,0.477995,0.477995,0.0,0,0.00,23.61
2025-11-15 19:49:24,0,0.04,21.58,0.884138,0.884138,0.0,0.477995,0.477995,0.0,0,0.00,23.61
2025-11-15 19:51:24,0,0.05,21.58,0.884003,0.884003,0.0,0.47801,0.477995,0.0,0,0.00,23.61
2025-11-15 19:53:24,0,0.05,21.58,0.884623,0.884623,0.0,0.47801,0.47801,0.0,0,0.00,23.61
2025-11-15 19:55:24,0,0.05,21.58,0.884852,0.884801,0.0,0.478102,0.478102,0.0,0,0.02,23.61
2025-11-15 19:57:24,0,0.05,21.58,0.884801,0.884801,0.0,0.478203,0.478102,0.0,0,0.06,23.61
2025-11-15 19:59:24,0,0.05,21.58,0.884668,0.884668,0.0,0.477885,0.477885,0.0,0,0.08,23.61
2025-11-15 20:01:24,0,0.00,21.58,0.884316,0.884316,0.0,0.477716,0.477716,0.0,0,0.05,23.61
2025-11-15 20:03:24,0,-0.04,21.59,0.883952,0.884298,0.0,0.477324,0.477449,0.0,0,0.01,23.61
2025-11-15 20:05:24,0,-0.04,21.59,0.884298,0.884045,0.0,0.4776,0.477449,0.0,0,0.00,23.61
2025-11-15 20:07:24,0,0.01,21.58,0.884045,0.884045,0.0,0.4776,0.4776,0.0,0,0.00,23.61
2025-11-15 20:09:24,0,0.05,21.58,0.884045,0.884045,0.0,0.477253,0.477253,0.0,0,0.00,23.61
2025-11-15 20:11:24,0,0.05,21.58,0.884226,0.884045,0.0,0.477039,0.477039,0.0,0,0.00,23.61
2025-11-15 20:13:24,0,0.04,21.57,0.883988,0.884153,0.0,0.477024,0.477024,0.0,0,0.00,23.61
2025-11-15 20:15:24,0,0.01,21.48,0.883988,0.883988,0.0,0.47665,0.47665,0.0,0,0.00,23.61
2025-11-15 20:17:24,0,0.01,21.44,0.8834,0.8834,0.0,0.476224,0.476539,0.0,0,0.00,23.61
2025-11-15 20:19:24,0,0.03,21.23,0.883229,0.883229,0.0,0.47665,0.47665,0.0,0,0.08,23.61
2025-11-15 20:21:24,0,0.05,21.03,0.883418,0.883418,0.0,0.476947,0.476947,0.0,0,0.03,23.53
2025-11-15 20:23:24,0,0.01,20.88,0.88365,0.883581,0.0,0.476947,0.476999,0.0,0,0.00,23.51
2025-11-15 20:25:24,0,0.05,20.83,0.883527,0.883581,0.0,0.476999,0.476947,0.0,0,0.00,23.51
2025-11-15 20:27:24,0,0.00,20.98,0.883581,0.883581,0.0,0.476567,0.476567,0.0,0,0.00,23.51
2025-11-15 20:29:24,0,0.05,21.13,0.88431,0.88409,0.0,0.476475,0.476567,0.0,0,0.05,23.51
2025-11-15 20:31:24,0,0.05,21.43,0.88409,0.88431,0.0,0.476607,0.476322,0.0,0,0.09,23.51
2025-11-15 20:33:24,0,0.05,21.79,0.883629,0.883629,0.0,0.47627,0.47627,0.0,0,0.03,23.43
2025-11-15 20:35:24,0,0.05,22.25,0.883629,0.883629,0.0,0.476236,0.476236,0.0,0,0.04,23.45
2025-11-15 20:37:24,0,0.12,22.85,0.883629,0.883629,0.0,0.476006,0.476236,0.0,0,0.07,23.51
2025-11-15 20:39:24,0,0.06,23.46,0.883777,0.883491,0.0,0.476334,0.476334,0.0,0,0.01,23.51
2025-11-15 20:41:24,0,0.13,24.21,0.88343,0.88343,0.0,0.476334,0.476334,0.0,0,0.00,23.51
2025-11-15 20:43:24,0,0.15,24.94,0.883385,0.883385,0.0,0.476064,0.476064,0.0,0,0.00,23.52
2025-11-15 20:45:24,0,0.13,25.69,0.88343,0.88343,0.0,0.475942,0.476064,0.0,0,0.05,23.61
2025-11-15 20:47:24,0,0.15,26.33,0.883451,0.883451,0.0,0.476362,0.476101,0.0,0,0.05,23.61
2025-11-15 20:49:24,1,0.16,26.86,0.883578,0.883578,0.0,0.476101,0.476101,0.0,0,0.04,23.55
2025-11-15 20:51:24,1,0.15,27.48,0.883578,0.883578,0.0,0.475743,0.475926,0.0,0,0.00,23.51
2025-11-15 20:53:24,1,0.20,28.11,0.883945,0.883945,0.0,0.475926,0.475926,0.0,0,0.05,23.46
2025-11-15 20:55:24,1,0.20,28.64,0.883945,0.883945,0.0,0.475926,0.475926,0.0,0,0.00,23.41
2025-11-15 20:57:24,1,0.24,29.12,0.883439,0.883632,0.0,0.476031,0.475926,0.0,0,0.05,23.37
2025-11-15 20:59:24,1,0.16,29.54,0.883632,0.883632,0.0,0.475859,0.475859,0.0,0,0.01,23.31
2025-11-15 21:01:24,1,0.20,29.97,0.883632,0.883632,0.0,0.47577,0.475859,0.0,0,0.00,23.31
2025-11-15 21:03:24,1,0.15,30.46,0.884138,0.883632,0.0,0.47642,0.47642,0.0,0,0.03,23.31
2025-11-15 21:05:24,1,0.20,31.00,0.883593,0.883454,0.0,0.476849,0.476849,0.0,0,0.05,23.31
2025-11-15 21:07:24,1,0.15,31.49,0.883424,0.883439,0.0,0.476849,0.476849,0.0,0,0.00,23.31
2025-11-15 21:09:24,1,0.20,31.92,0.883439,0.883424,0.0,0.476028,0.476208,0.0,0,0.04,23.31
2025-11-15 21:11:24,1,0.25,32.30,0.883439,0.883439,0.0,0.476208,0.476208,0.0,0,0.09,23.31
2025-11-15 21:13:24,1,0.21,32.30,0.883451,0.883439,0.0,0.476208,0.476208,0.0,0,0.05,23.25
2025-11-15 21:15:24,1,0.16,32.14,0.883397,0.883397,0.0,0.476104,0.476104,0.0,0,0.00,23.21
2025-11-15 21:17:24,1,0.20,32.19,0.882981,0.88299,0.0,0.475917,0.475917,0.0,0,0.00,23.21
2025-11-15 21:19:24,1,0.31,32.58,0.88299,0.88299,0.0,0.475467,0.475467,0.0,0,0.00,23.21
2025-11-15 21:21:24,1,0.27,33.08,0.883259,0.883018,0.0,0.475448,0.475448,0.0,0,0.00,23.21
2025-11-15 21:23:24,1,0.31,33.97,0.883259,0.883259,0.0,0.475347,0.475347,0.0,0,0.00,23.21
2025-11-15 21:25:24,1,0.37,35.27,0.883641,0.883641,0.0,0.475522,0.475522,0.0,0,0.00,23.21
2025-11-15 21:27:24,1,0.39,36.60,0.884021,0.883641,0.0,0.475522,0.475522,0.0,0,0.00,23.21
2025-11-15 21:29:24,1,0.43,37.79,0.883867,0.883867,0.0,0.475479,0.475479,0.0,0,0.00,23.21
2025-11-15 21:31:24,1,0.40,38.84,0.883644,0.883644,0.0,0.475341,0.475341,0.0,0,0.00,23.21
2025-11-15 21:33:24,1,0.41,39.98,0.883644,0.883644,0.0,0.475341,0.475341,0.0,0,0.00,23.21
2025-11-15 21:35:24,1,0.47,40.84,0.883171,0.883171,0.0,0.475209,0.475326,0.0,0,0.00,23.21
2025-11-15 21:37:24,1,0.48,41.22,0.883168,0.883171,0.0,0.475326,0.475326,0.0,0,0.07,23.29
2025-11-15 21:39:24,1,0.43,41.40,0.883171,0.883168,0.0,0.475737,0.475737,0.0,0,0.02,23.22
2025-11-15 21:41:24,1,0.36,41.47,0.88334,0.88334,0.0,0.475737,0.475737,0.0,0,0.00,23.21
2025-11-15 21:43:24,1,0.41,41.78,0.883539,0.883539,0.0,0.475651,0.475651,0.0,0,0.00,23.21
2025-11-15 21:45:24,1,0.37,41.90,0.883614,0.883581,0.0,0.475651,0.475651,0.0,0,0.00,23.21
2025-11-15 21:47:24,1,0.36,41.90,0.883581,0.883581,0.0,0.47482,0.475651,0.0,0,0.05,23.21
2025-11-15 21:49:24,1,0.41,41.97,0.883189,0.883189,0.0,0.475709,0.475118,0.0,0,0.05,23.15
2025-11-15 21:51:24,1,0.37,41.90,0.883189,0.883189,0.0,0.47482,0.475118,0.0,0,0.00,23.10
2025-11-15 21:53:24,1,0.40,41.51,0.883238,0.883259,0.0,0.475035,0.475035,0.0,0,0.04,23.10
2025-11-15 21:55:24,1,0.35,40.78,0.883259,0.883259,0.0,0.47551,0.47551,0.0,0,0.00,23.00
2025-11-15 21:57:24,1,0.35,40.29,0.883259,0.883259,0.0,0.475617,0.475617,0.0,0,0.05,23.05
2025-11-15 21:59:24,1,0.40,40.22,0.883259,0.883259,0.0,0.47536,0.47536,0.0,0,0.00,23.10
2025-11-15 22:01:24,1,0.30,40.05,0.882707,0.883054,0.0,0.47536,0.47536,0.0,0,0.05,23.15
2025-11-15 22:03:24,1,0.29,39.68,0.883473,0.883473,0.0,0.475448,0.475448,0.0,0,0.00,23.21
2025-11-15 22:05:24,1,0.26,39.44,0.883584,0.883584,0.0,0.475286,0.475286,0.0,0,0.04,23.25
2025-11-15 22:07:24,1,0.29,39.68,0.883584,0.883584,0.0,0.475151,0.475151,0.0,0,0.00,23.31
2025-11-15 22:09:24,1,0.34,39.99,0.883641,0.883608,0.0,0.475289,0.475289,0.0,0,0.05,23.41
2025-11-15 22:11:24,1,0.30,40.35,0.883608,0.883608,0.0,0.475498,0.475498,0.0,0,0.00,23.41
2025-11-15 22:13:24,1,0.29,40.78,0.883361,0.883608,0.0,0.475675,0.475675,0.0,0,0.00,23.41
2025-11-15 22:15:24,0,0.29,41.03,0.883608,0.883361,0.0,0.475675,0.475675,0.0,0,0.08,23.50
2025-11-15 22:17:24,0,0.25,41.09,0.883602,0.883602,0.0,0.474937,0.474937,0.0,0,0.01,23.51
2025-11-15 22:19:24,0,0.25,41.09,0.883219,0.883219,0.0,0.474921,0.474921,0.0,0,0.00,23.51
2025-11-15 22:21:24,0,0.21,40.91,0.883219,0.883189,0.0,0.475292,0.475252,0.0,0,0.08,23.60
2025-11-15 22:23:24,0,0.24,40.66,0.882939,0.882969,0.0,0.475292,0.475292,0.0,0,0.08,23.61
2025-11-15 22:25:24,0,0.28,40.23,0.882969,0.882969,0.0,0.475562,0.475252,0.0,0,0.01,23.61
2025-11-15 22:27:24,0,0.25,39.74,0.883247,0.883247,0.0,0.475179,0.475179,0.0,0,0.00,23.61
2025-11-15 22:29:24,0,0.18,39.20,0.883247,0.883247,0.0,0.474793,0.474793,0.0,0,0.07,23.70
2025-11-15 22:31:24,0,0.16,38.60,0.883012,0.883012,0.0,0.474434,0.474434,0.0,0,0.03,23.71
2025-11-15 22:33:24,0,0.15,37.94,0.882906,0.882906,0.0,0.474434,0.474434,0.0,0,0.05,23.66
2025-11-15 22:35:24,0,0.11,37.29,0.882906,0.882906,0.0,0.47482,0.47482,0.0,0,0.05,23.61
2025-11-15 22:37:24,0,0.15,36.71,0.882972,0.882972,0.0,0.47482,0.47482,0.0,0,0.00,23.51
2025-11-15 22:39:24,0,0.16,36.02,0.882972,0.883153,0.0,0.475415,0.475317,0.0,0,0.00,23.51
2025-11-15 22:41:24,0,0.11,35.38,0.883153,0.883153,0.0,0.474741,0.475179,0.0,0,0.05,23.61
2025-11-15 22:43:24,0,0.15,34.76,0.883231,0.883231,0.0,0.474986,0.474949,0.0,0,0.03,23.66
2025-11-15 22:45:24,0,0.06,33.97,0.883231,0.883231,0.0,0.474949,0.474949,0.0,0,0.00,23.71
2025-11-15 22:47:24,0,0.10,33.30,0.883135,0.883135,0.0,0.474829,0.474829,0.0,0,0.05,23.77
2025-11-15 22:49:24,0,0.07,32.55,0.882282,0.882282,0.0,0.474624,0.474624,0.0,0,0.07,23.82
2025-11-15 22:51:24,0,0.05,31.87,0.882282,0.882282,0.0,0.474229,0.474229,0.0,0,0.04,23.82
2025-11-15 22:53:24,0,0.05,31.21,0.882484,0.882484,0.0,0.474168,0.474229,0.0,0,0.09,23.82
2025-11-15 22:55:24,0,0.10,30.67,0.882554,0.882554,0.0,0.474257,0.474257,0.0,0,0.05,23.75
2025-11-15 22:57:24,0,0.05,30.08,0.882843,0.882843,0.0,0.474257,0.474257,0.0,0,0.00,23.71
2025-11-15 22:59:24,0,0.05,29.60,0.882903,0.882903,0.0,0.474217,0.474217,0.0,0,0.00,23.71
2025-11-15 23:01:24,0,0.05,29.12,0.883162,0.883162,0.0,0.474413,0.474413,0.0,0,0.08,23.71
2025-11-15 23:03:24,0,0.05,28.69,0.883262,0.883262,0.0,0.474566,0.474566,0.0,0,0.01,23.61
2025-11-15 23:05:24,0,0.05,28.27,0.883331,0.883262,0.0,0.474566,0.474566,0.0,0,0.00,23.61
2025-11-15 23:07:24,0,0.04,27.90,0.882936,0.882936,0.0,0.474719,0.474566,0.0,0,0.00,23.61
2025-11-15 23:09:24,0,0.02,27.54,0.882638,0.882746,0.0,0.474275,0.474275,0.0,0,0.00,23.61
2025-11-15 23:11:24,0,0.05,27.27,0.882746,0.882638,0.0,0.474143,0.474143,0.0,0,0.05,23.61
2025-11-15 23:13:24,0,0.05,26.96,0.882638,0.882638,0.0,0.473809,0.473809,0.0,0,0.05,23.56
2025-11-15 23:15:24,0,0.05,26.75,0.882105,0.882105,0.0,0.47365,0.47365,0.0,0,0.00,23.51
