Timestamp,Usage EXACT 29585,Gradient EXACT 29585,Temperature EXACT 29585,Usage EXACT 29276,Gradient EXACT 29276,Temperature EXACT 29276,Usage EXACT 29272,Gradient EXACT 29272,Temperature EXACT 29272,Usage EXACT 29277,Gradient EXACT 29277,Temperature EXACT 29277,Usage EXACT 29268,Gradient EXACT 29268,Temperature EXACT 29268,Usage EXACT 29610,Gradient EXACT 29610,Temperature EXACT 29610,Usage EXACT 29393,Gradient EXACT 29393,Temperature EXACT 29393,Usage EXACT 29579,Gradient EXACT 29579,Temperature EXACT 29579,Usage EXACT 29278,Gradient EXACT 29278,Temperature EXACT 29278,Weight (kg),w_smooth,consumption (kg),Weight (kg),w_smooth,consumption (kg)
2025-11-30 14:42:52,0,0.01,27.27,0,0.04,32.12,0,0.05,31.38,0,0.00,30.41,0,0.02,32.25,0,0.17,66.76,0,0.10,27.96,0,0.04,29.80,0,0.08,30.95,9.049995,9.049995,0.0,0.020193,0.020599,0.0
2025-11-30 14:48:52,0,0.00,27.26,0,0.00,31.93,0,0.14,31.27,0,0.06,30.37,0,-0.02,32.03,0,0.49,59.99,0,0.14,28.04,0,0.00,29.76,0,-0.01,30.84,9.05759,9.05759,0.0,0.025456,0.025456,0.0
2025-11-30 14:54:52,0,0.02,27.33,0,-0.00,31.82,0,0.09,31.05,0,0.01,30.30,0,-0.02,31.93,1,0.50,68.81,0,0.06,28.11,0,0.10,29.76,0,-0.01,30.84,9.050638,9.050638,0.0,0.015318,0.015318,0.0
2025-11-30 15:00:52,0,0.00,27.33,0,0.04,31.65,0,0.05,30.84,0,0.05,30.13,0,0.02,31.71,1,0.44,73.95,0,0.10,28.17,0,0.05,29.55,0,-0.01,30.84,9.051948,9.051948,0.0,0.012739,0.012739,0.0
2025-11-30 15:06:52,0,0.00,27.33,0,0.03,31.43,0,0.11,30.74,0,0.00,29.98,0,0.06,31.49,0,0.37,73.91,0,0.10,28.17,0,0.00,29.33,0,0.03,30.90,9.052155,9.052155,0.0,0.011018,0.011018,0.0
2025-11-30 15:12:52,0,0.00,27.33,0,-0.01,31.27,0,0.11,30.62,0,0.05,29.87,0,0.02,31.27,0,0.28,71.53,0,0.10,28.06,0,0.00,29.23,0,0.08,30.95,9.051253,9.051611,0.0,0.007064,0.007064,0.0
2025-11-30 15:18:52,0,0.00,27.33,0,0.04,31.16,0,0.15,30.51,0,0.00,29.76,0,0.06,31.10,0,0.27,68.70,0,0.10,28.06,0,0.00,29.12,0,0.08,30.95,9.051726,9.052166,0.0,0.007232,0.007232,0.0
2025-11-30 15:24:52,0,0.00,27.33,0,-0.01,30.95,0,0.15,30.30,0,0.00,29.65,0,0.06,30.94,0,0.07,65.12,0,0.10,28.06,0,0.05,29.07,0,0.08,30.95,9.054309,9.053735,0.0,0.008752,0.00842,0.0
2025-11-30 15:30:52,0,0.03,27.29,0,-0.01,30.73,0,0.11,30.08,0,0.00,29.55,0,0.06,30.73,0,0.18,61.63,0,0.10,27.96,0,0.03,28.94,0,0.08,30.95,9.053969,9.053969,0.0,0.00652,0.00652,0.0
2025-11-30 15:36:52,0,0.00,27.22,0,0.02,30.51,0,0.15,29.87,0,0.00,29.33,0,0.06,30.46,0,0.07,58.40,0,0.10,27.75,0,0.00,28.75,0,0.08,30.95,9.053728,9.053728,0.0,0.004579,0.005241,0.0
2025-11-30 15:42:52,0,0.01,27.13,0,0.02,30.19,0,0.20,29.55,0,0.05,29.12,0,0.06,30.13,0,0.21,55.54,0,0.10,27.54,0,0.00,28.49,0,0.08,30.95,9.058813,9.058813,0.0,0.008077,0.008077,0.0
2025-11-30 15:48:52,0,0.00,27.12,0,0.02,29.98,0,0.10,29.33,0,0.00,28.91,0,0.01,29.87,0,0.17,53.39,0,0.10,27.54,0,0.00,28.38,0,-0.01,30.95,9.060856,9.060856,0.0,0.008163,0.007436,0.0
2025-11-30 15:54:52,0,0.00,27.12,0,0.01,29.78,0,0.11,29.23,0,0.05,28.80,0,0.06,29.70,0,0.19,51.40,0,0.10,27.43,0,0.00,28.27,0,-0.01,30.95,9.058258,9.057932,0.0,0.003709,0.003709,0.0
2025-11-30 16:00:52,0,0.00,27.12,0,-0.00,29.65,0,0.12,29.13,0,0.00,28.70,0,0.02,29.55,0,0.13,49.64,0,0.10,27.33,0,0.00,28.27,0,-0.01,30.95,9.059287,9.059287,0.0,0.00313,0.00313,0.0
2025-11-30 16:06:52,0,0.00,27.12,0,-0.00,29.65,0,0.15,29.17,0,0.01,28.70,0,0.11,29.55,0,0.18,48.07,0,0.10,27.33,0,0.00,28.27,0,0.03,31.00,9.052176,9.052176,0.0,0.00513,0.00513,0.0
2025-11-30 16:12:52,0,0.05,27.10,0,0.01,29.55,0,0.11,29.12,0,0.10,28.70,0,0.06,29.44,0,0.12,46.34,0,0.10,27.33,0,0.03,28.27,0,0.08,31.05,9.057443,9.058372,0.0,0.00669,0.006058,0.0
2025-11-30 16:18:52,0,0.00,27.01,0,0.02,29.45,0,0.21,29.12,0,0.01,28.59,0,0.01,29.33,0,0.07,44.80,0,0.08,27.22,0,0.06,28.22,0,0.08,31.05,9.064121,9.064121,0.0,0.008139,0.008139,0.0
2025-11-30 16:24:52,0,0.00,27.01,0,0.00,29.44,0,0.17,29.12,0,0.01,28.59,0,0.01,29.33,0,0.07,43.63,0,0.10,27.22,0,0.09,28.26,0,0.08,31.05,9.067528,9.067528,0.0,0.010052,0.010052,0.0
2025-11-30 16:30:52,0,0.00,27.01,0,0.00,29.44,0,0.10,29.12,0,0.06,28.59,0,0.11,29.33,0,0.07,42.47,0,0.10,27.22,0,0.05,28.22,0,-0.01,31.05,9.066998,9.066998,0.0,0.011627,0.011627,0.0
2025-11-30 16:36:52,0,0.00,27.01,0,0.01,29.23,0,0.10,29.12,0,0.08,28.59,0,0.03,29.24,0,0.07,41.30,0,0.10,27.22,0,0.11,28.27,0,-0.01,31.05,9.068491,9.068295,0.0,0.012708,0.012107,0.0
2025-11-30 16:42:52,0,0.00,27.01,0,0.00,29.23,0,0.21,29.12,0,0.01,28.49,0,0.02,29.23,0,0.06,40.23,0,0.10,27.22,0,0.01,28.18,0,0.03,31.11,9.068272,9.068272,0.0,0.011671,0.011671,0.0
2025-11-30 16:48:52,0,0.00,27.01,0,0.00,29.23,0,0.13,29.02,0,0.01,28.49,0,0.01,29.12,0,0.05,39.20,0,0.10,27.22,0,0.00,28.17,0,0.04,31.12,9.066012,9.06685,0.0,0.009928,0.009928,0.0
2025-11-30 16:54:52,0,0.00,27.01,0,0.00,29.23,0,0.21,29.02,0,0.11,28.49,0,0.05,29.05,0,0.06,38.18,0,0.10,27.22,0,0.00,28.17,0,0.03,31.05,9.067923,9.067923,0.0,0.012324,0.012324,0.0
2025-11-30 17:00:52,0,0.00,27.01,0,0.02,29.13,0,0.17,28.98,0,0.01,28.38,0,0.04,29.02,0,0.06,37.06,0,0.10,27.22,0,0.00,28.17,0,0.08,31.05,9.06935,9.06935,0.0,0.012169,0.012169,0.0
2025-11-30 17:06:52,0,0.00,27.01,0,0.00,29.12,0,0.10,28.91,0,0.01,28.38,0,0.01,28.91,0,0.02,35.97,0,0.10,27.22,0,0.01,28.06,0,-0.01,30.95,9.069152,9.068713,0.0,0.012553,0.012507,0.0
2025-11-30 17:12:52,0,0.00,27.01,0,0.07,29.12,0,0.10,28.91,0,0.01,28.38,0,0.01,28.91,0,0.06,35.21,0,0.10,27.22,0,0.03,28.09,0,0.08,30.95,9.067847,9.067847,0.0,0.011293,0.011293,0.0
2025-11-30 17:18:52,0,0.00,27.01,0,0.07,29.08,0,0.10,28.91,0,0.01,28.38,0,0.05,28.91,0,0.06,34.53,0,0.10,27.22,0,0.03,28.09,0,0.08,30.95,9.065649,9.065649,0.0,0.011225,0.011225,0.0
2025-11-30 17:24:52,0,0.00,27.01,0,0.00,29.02,0,0.21,28.91,0,0.11,28.38,0,0.01,28.80,0,0.00,33.91,0,0.10,27.22,0,0.00,28.06,0,0.04,30.89,9.063654,9.063654,0.0,0.011934,0.011934,0.0
2025-11-30 17:30:52,0,0.00,27.01,0,0.00,29.02,0,0.11,28.80,0,0.02,28.27,0,0.01,28.80,0,0.06,33.41,0,0.10,27.22,0,0.00,28.06,0,-0.01,30.84,9.064005,9.064005,0.0,0.011451,0.011451,0.0
2025-11-30 17:36:52,0,0.00,27.01,0,0.04,28.94,0,0.10,28.80,0,0.01,28.27,0,0.10,28.80,0,0.01,32.97,0,0.11,27.22,0,0.00,28.06,0,-0.01,30.84,9.064419,9.064419,0.0,0.011157,0.011157,0.0
2025-11-30 17:42:52,0,0.00,27.01,0,0.00,28.91,0,0.21,28.80,0,0.01,28.27,0,0.06,28.75,0,0.00,32.75,0,0.10,27.22,0,0.00,28.06,0,-0.01,30.84,9.062307,9.062307,0.0,0.010042,0.010346,0.0
2025-11-30 17:48:52,0,0.00,27.01,0,0.00,28.91,0,0.21,28.80,0,0.01,28.27,0,0.05,28.74,0,0.02,32.47,0,0.10,27.22,0,0.00,28.06,0,-0.01,30.84,9.061721,9.061721,0.0,0.011225,0.011169,0.0
2025-11-30 17:54:52,0,0.00,27.01,0,0.00,28.91,0,0.10,28.70,0,0.10,28.27,0,0.01,28.70,0,0.01,32.19,0,0.10,27.22,0,0.00,28.06,0,-0.01,30.84,9.059799,9.059799,0.0,0.011231,0.011231,0.0
2025-11-30 18:00:52,0,0.00,27.01,0,0.05,28.84,0,0.18,28.67,0,0.11,28.27,0,0.06,28.70,0,0.06,32.03,0,0.10,27.22,0,0.00,28.06,0,-0.01,30.84,9.05876,9.05876,0.0,0.007334,0.007334,0.0
2025-11-30 18:06:52,0,0.00,27.01,0,0.00,28.80,0,0.15,28.59,0,0.10,28.26,0,0.02,28.59,0,0.04,31.82,0,0.10,27.22,0,0.00,28.06,0,0.00,30.86,9.05902,9.05902,0.0,0.004247,0.003721,0.0
2025-11-30 18:12:52,0,0.00,27.01,0,0.00,28.70,0,0.15,28.59,0,0.02,28.17,0,0.11,28.59,0,0.02,31.43,0,0.10,27.22,0,0.10,28.06,0,0.08,30.95,9.083162,9.082202,0.0,0.003529,0.003529,0.0
2025-11-30 18:18:52,0,0.00,27.01,0,0.00,28.70,0,0.04,28.49,0,0.11,28.17,0,0.02,28.49,0,0.02,31.10,0,0.10,27.22,0,0.07,28.06,0,0.08,30.95,9.082024,9.082024,0.0,0.003628,0.003566,0.0
2025-11-30 18:24:52,0,0.00,27.01,0,0.01,28.59,0,0.05,28.49,0,0.02,28.06,0,0.02,28.49,0,0.02,30.84,0,0.10,27.22,0,0.11,28.06,0,0.04,30.89,9.080838,9.080838,0.0,0.002365,0.002458,0.0
2025-11-30 18:30:52,0,0.00,27.01,0,0.00,28.59,0,0.15,28.49,0,0.01,28.06,0,0.10,28.49,0,-0.02,30.63,0,0.16,27.22,0,0.06,28.01,0,-0.01,30.84,9.080276,9.080276,0.0,0.002953,0.002805,0.0
2025-11-30 18:36:52,0,0.00,27.01,0,0.00,28.59,0,0.04,28.38,0,0.01,28.06,0,0.02,28.38,0,0.06,30.51,0,0.20,27.22,0,0.00,27.96,0,-0.01,30.84,9.065871,9.065871,0.0,0.000672,0.000672,0.0
2025-11-30 18:42:52,0,-0.00,26.91,0,0.05,28.49,0,0.05,28.28,0,0.06,27.96,0,0.07,28.32,0,0.01,30.35,0,0.10,27.12,0,0.05,27.85,0,-0.01,30.84,8.580465,8.580465,0.39130100000000034,0.006461,0.006461,0.0
2025-11-30 18:48:52,0,-0.00,26.91,0,0.02,28.38,0,0.09,28.22,0,0.06,27.75,0,0.06,28.27,0,0.01,30.03,0,0.10,27.01,0,-0.01,26.59,0,0.05,30.84,8.422966,8.422966,0.0,0.007764,0.007764,0.0
2025-11-30 18:54:52,0,-0.02,26.82,0,0.00,28.17,0,0.06,28.07,0,0.01,27.54,0,0.10,28.17,0,0.01,29.76,0,0.10,26.91,0,-0.00,25.61,0,0.08,30.84,8.423558,8.423558,0.0,0.011826,0.011826,0.0
2025-11-30 19:00:52,0,-0.00,26.81,0,0.00,28.43,0,0.09,28.01,0,0.06,28.27,0,0.02,28.80,0,0.01,29.49,0,0.10,26.81,0,-0.00,25.76,0,0.08,30.84,8.42466,8.42466,0.0,0.009173,0.009173,0.0
2025-11-30 19:06:52,0,-0.00,26.70,0,0.00,29.33,0,0.10,27.75,0,0.10,32.58,0,0.02,31.22,0,0.01,29.12,0,0.10,26.60,1,0.09,27.48,0,0.08,30.84,8.416073,8.416893,0.0,-0.004455,-0.004455,0.0
2025-11-30 19:12:52,0,-0.01,26.66,0,0.00,30.73,0,0.18,27.72,0,0.12,35.27,0,0.02,34.09,0,0.01,28.80,0,0.10,26.39,1,0.11,28.96,0,0.08,30.84,8.419252,8.419252,0.0,-0.004492,-0.004492,0.0
2025-11-30 19:18:52,0,-0.00,26.60,0,0.05,32.25,0,0.15,27.85,0,0.06,35.61,0,0.06,36.36,0,0.03,28.43,0,0.13,26.32,1,0.06,29.71,0,0.08,30.84,8.42475,8.42475,0.0,-0.00312,-0.00312,0.0
2025-11-30 19:24:52,0,-0.00,26.60,0,0.01,32.63,0,0.16,28.01,0,0.06,36.42,0,0.07,36.65,0,-0.02,27.92,0,0.10,26.18,1,0.11,30.24,0,0.04,30.79,8.424397,8.424143,0.0,-0.003337,-0.003337,0.0
2025-11-30 19:30:52,0,-0.00,26.60,0,0.04,32.08,0,0.20,28.85,0,0.07,38.48,0,0.02,34.82,0,-0.03,27.75,0,0.10,26.29,1,0.11,32.09,0,-0.01,30.73,8.420619,8.420619,0.0,-0.006167,-0.006167,0.0
2025-11-30 19:36:52,0,-0.04,26.63,0,0.01,31.82,0,0.26,29.58,0,0.01,40.11,0,0.02,33.97,0,0.01,27.85,0,0.07,26.44,1,0.17,33.69,0,-0.01,30.73,8.418405,8.418405,0.0,-0.006266,-0.006266,0.0
2025-11-30 19:42:52,0,-0.00,26.70,0,0.00,31.71,0,0.22,30.13,0,0.03,41.55,0,0.02,33.81,0,0.02,28.02,0,0.17,26.58,1,0.12,34.76,0,-0.01,30.73,8.417414,8.417414,0.0,-0.007971,-0.007971,0.0
2025-11-30 19:48:52,0,-0.00,26.70,0,0.01,31.61,0,0.21,30.78,0,0.02,39.62,0,0.02,33.69,0,0.04,28.17,0,0.10,26.60,0,0.12,35.16,0,0.02,30.73,8.41816,8.41816,0.0,-0.00921,-0.00921,0.0
2025-11-30 19:54:52,0,-0.00,26.70,0,0.00,31.32,0,0.21,31.10,0,0.01,37.06,0,0.10,33.17,0,-0.02,28.19,0,0.10,26.60,0,0.12,34.93,0,0.08,30.73,8.429312,8.429312,0.0,-0.006275,-0.006275,0.0
2025-11-30 20:00:52,0,-0.01,26.70,0,0.04,31.05,0,0.21,31.28,0,0.01,35.33,0,0.02,32.63,0,0.05,28.16,0,0.10,26.70,0,0.12,34.71,0,0.08,30.73,8.419885,8.419891,0.0,-0.005207,-0.005207,0.0
2025-11-30 20:06:52,0,-0.01,26.81,0,0.00,30.84,0,0.26,31.60,0,0.01,34.93,0,0.02,32.36,0,-0.03,28.06,0,0.10,26.70,0,0.12,34.82,0,0.02,30.65,8.418257,8.41853,0.0,-0.007139,-0.007139,0.0
2025-11-30 20:12:52,0,-0.00,26.81,0,0.00,30.73,0,0.21,31.60,0,0.01,34.54,0,0.02,32.14,0,0.06,28.17,0,0.11,26.81,0,0.08,34.59,0,-0.01,30.62,8.41805,8.41805,0.0,-0.00881,-0.00881,0.0
2025-11-30 20:18:52,0,-0.00,26.81,0,0.05,30.67,0,0.21,31.60,0,0.01,34.08,0,0.05,31.91,0,-0.03,28.17,0,0.10,26.81,0,0.12,34.31,0,0.03,30.62,8.417633,8.417633,0.0,-0.009937,-0.009937,0.0
2025-11-30 20:24:52,0,-0.00,26.81,0,0.03,30.56,0,0.21,31.43,0,0.01,33.69,0,0.07,31.65,0,0.06,28.27,0,0.10,26.81,0,0.06,33.86,0,0.08,30.62,8.417708,8.418044,0.0,-0.010869,-0.010869,0.0
2025-11-30 20:30:52,0,-0.00,26.81,0,0.00,30.41,0,0.21,31.27,0,0.01,33.30,0,0.05,31.41,0,-0.03,28.27,0,0.10,26.81,0,0.07,33.47,0,0.08,30.62,8.416381,8.416381,0.0,-0.01064,-0.01064,0.0
2025-11-30 20:36:52,0,-0.00,26.81,0,0.00,30.30,0,0.16,31.06,0,0.01,32.97,0,0.04,31.21,0,-0.03,28.27,0,0.10,26.81,0,0.11,33.19,0,0.08,30.62,8.41801,8.41801,0.0,-0.011132,-0.011132,0.0
2025-11-30 20:42:52,0,-0.00,26.81,0,0.00,30.19,0,0.21,30.95,0,0.01,32.69,0,0.02,31.05,0,0.06,28.38,0,0.04,26.85,0,0.12,32.92,0,0.08,30.62,8.417498,8.417498,0.0,-0.012194,-0.012194,0.0
2025-11-30 20:48:52,0,-0.00,26.81,0,0.00,30.19,0,0.12,30.85,0,0.06,32.52,0,0.07,31.01,0,-0.03,28.38,0,0.10,26.91,0,0.05,32.73,0,0.08,30.62,8.41667,8.41667,0.0,-0.013364,-0.013364,0.0
2025-11-30 20:54:52,0,-0.01,26.82,0,0.02,30.21,0,0.16,30.78,0,0.01,32.08,0,0.05,31.10,0,0.02,28.44,0,0.14,26.98,0,0.11,32.52,0,0.08,30.62,8.416937,8.416937,0.0,-0.011801,-0.011801,0.0
2025-11-30 21:00:52,0,-0.02,26.89,0,0.03,30.27,0,0.16,30.62,0,0.06,31.10,0,0.02,31.05,0,0.06,28.49,0,0.10,27.01,0,0.01,31.98,0,0.07,30.60,8.417103,8.417103,0.0,-0.014203,-0.013624,0.0
2025-11-30 21:06:52,0,-0.00,26.91,0,0.00,30.08,0,0.10,30.46,0,0.01,30.35,0,0.07,30.84,0,0.06,28.49,0,0.10,27.01,0,0.10,31.54,0,-0.01,30.52,8.417787,8.417787,0.0,-0.012432,-0.012377,0.0
2025-11-30 21:12:52,0,-0.00,26.91,0,0.01,29.93,0,0.14,30.30,0,0.01,29.92,0,0.07,30.56,0,-0.03,28.38,0,0.10,27.01,0,0.05,31.10,0,-0.01,30.51,8.415989,8.415989,0.0,-0.012832,-0.012832,0.0
2025-11-30 21:18:52,0,-0.00,26.91,0,0.00,29.76,0,0.09,30.08,0,0.06,29.60,0,0.03,30.31,0,0.02,28.38,0,0.08,27.04,0,0.05,30.78,0,-0.01,30.51,8.415682,8.415682,0.0,-0.013293,-0.013293,0.0
2025-11-30 21:24:52,0,-0.01,26.90,0,0.01,29.61,0,0.13,29.98,0,0.01,29.34,0,0.04,30.11,0,-0.03,28.27,0,0.09,27.11,0,0.04,30.55,0,-0.01,30.51,8.422693,8.422693,0.0,-0.013188,-0.013188,0.0
2025-11-30 21:30:52,0,-0.01,26.90,0,0.04,29.49,0,0.13,29.87,0,0.01,29.23,0,0.02,29.98,0,0.06,28.27,0,0.09,27.08,0,0.05,30.35,0,-0.01,30.51,8.42227,8.42227,0.0,-0.012352,-0.012352,0.0
2025-11-30 21:36:52,0,-0.00,26.90,0,0.02,29.35,0,0.09,29.73,0,0.02,29.12,0,0.06,29.87,0,0.06,28.27,0,0.08,27.03,0,0.10,30.19,0,0.08,30.51,8.420816,8.420816,0.0,-0.013432,-0.013432,0.0
2025-11-30 21:42:52,0,-0.03,26.87,0,0.05,29.28,0,0.06,29.59,0,0.06,29.02,0,0.06,29.71,0,-0.03,28.17,0,0.10,27.01,0,0.05,30.03,0,0.08,30.51,8.422366,8.422366,0.0,-0.01398,-0.01398,0.0
2025-11-30 21:48:52,0,-0.01,26.85,0,0.03,29.15,0,0.02,29.44,0,0.01,28.91,0,0.04,29.57,0,0.06,28.17,0,0.10,27.01,0,0.01,29.87,0,0.08,30.51,8.422859,8.422859,0.0,-0.014132,-0.014132,0.0
2025-11-30 21:54:52,0,-0.01,26.83,0,0.06,29.12,0,0.02,29.33,0,0.01,28.80,0,0.03,29.46,0,-0.03,28.06,0,0.10,27.01,0,0.05,29.76,0,0.08,30.51,8.423136,8.423136,0.0,-0.012107,-0.012107,0.0
2025-11-30 22:00:52,0,-0.03,26.81,0,0.00,29.02,0,0.07,29.28,0,0.06,28.74,0,0.08,29.44,0,0.06,28.06,0,0.10,27.01,0,0.00,29.65,0,0.08,30.51,8.426172,8.426172,0.0,-0.010457,-0.010457,0.0
2025-11-30 22:06:52,0,-0.00,26.81,0,0.00,28.91,0,0.07,29.17,0,0.01,28.70,0,0.03,29.33,0,-0.02,27.97,0,0.11,26.91,0,0.01,29.55,0,0.04,30.46,8.427,8.426925,0.0,-0.01034,-0.009659,0.0
2025-11-30 22:12:52,0,-0.00,26.81,0,0.00,28.80,0,0.12,29.12,0,0.01,28.59,0,0.02,29.23,0,-0.03,27.96,0,0.10,26.91,0,0.00,29.44,0,-0.01,30.41,8.424895,8.424895,0.0,-0.003052,-0.003052,0.0
2025-11-30 22:18:52,0,-0.00,26.81,0,0.00,28.80,0,0.04,29.02,0,0.10,28.58,0,0.06,29.15,0,0.06,27.96,0,0.10,26.91,0,0.01,29.33,0,-0.01,30.41,8.425507,8.425507,0.0,-0.002102,-0.002102,0.0
2025-11-30 22:24:52,0,-0.00,26.81,0,0.03,28.72,0,0.11,29.02,0,0.01,28.49,0,0.02,29.12,0,-0.02,27.86,0,0.10,26.91,0,0.10,29.33,0,-0.01,30.41,8.427317,8.426818,0.0,-0.001718,-0.001842,0.0
2025-11-30 22:30:52,0,-0.00,26.81,0,0.00,28.70,0,0.10,28.91,0,0.06,28.49,0,0.02,29.02,0,-0.03,27.85,0,0.05,26.81,0,0.00,29.23,0,0.08,30.41,8.426379,8.426379,0.0,-0.002483,-0.002483,0.0
2025-11-30 22:36:52,0,-0.00,26.81,0,0.06,28.65,0,0.00,28.80,0,0.01,28.38,0,0.05,28.94,0,0.06,27.85,0,0.10,26.81,0,0.00,29.12,0,0.08,30.41,8.425911,8.424842,0.0,-0.003086,-0.003086,0.0
2025-11-30 22:42:52,0,-0.00,26.81,0,0.00,28.59,0,0.11,28.80,0,0.10,28.37,0,0.02,28.91,0,-0.03,27.75,0,0.10,26.81,0,0.10,29.12,0,0.08,30.41,8.426121,8.424747,0.0,-0.004334,-0.004334,0.0
2025-11-30 22:48:52,0,-0.00,26.81,0,0.04,28.53,0,0.10,28.70,0,0.01,28.27,0,0.03,28.80,0,0.00,27.75,0,0.09,26.81,0,0.05,29.02,0,0.08,30.41,8.424343,8.424343,0.0,-0.00491,-0.004591,0.0
2025-11-30 22:54:52,0,-0.00,26.81,0,0.00,28.49,0,0.05,28.59,0,0.01,28.17,0,0.08,28.76,0,0.06,27.74,0,0.06,26.81,0,0.00,28.91,0,0.05,30.36,8.423903,8.423903,0.0,-0.003978,-0.003978,0.0
2025-11-30 23:00:52,0,-0.00,26.81,0,0.11,28.49,0,0.08,28.56,0,0.10,28.17,0,0.02,28.70,0,-0.03,27.64,0,0.05,26.81,0,0.00,28.80,0,-0.01,30.31,8.424829,8.424829,0.0,-0.007445,-0.007064,0.0
2025-11-30 23:06:52,0,-0.00,26.81,0,0.00,28.38,0,0.05,28.49,0,0.05,28.09,0,0.11,28.69,0,0.06,27.64,0,0.11,26.81,0,0.10,28.80,0,-0.01,30.30,8.427443,8.427219,0.0,-0.004284,-0.004284,0.0
2025-11-30 23:12:52,0,-0.00,26.81,0,0.00,28.38,0,0.17,28.49,0,0.01,28.06,0,0.02,28.59,0,-0.03,27.54,0,0.03,26.72,0,0.00,28.70,0,-0.01,30.30,8.428302,8.428302,0.0,-0.003647,-0.003647,0.0
2025-11-30 23:18:52,0,-0.00,26.81,0,0.00,28.38,0,0.06,28.49,0,0.05,28.11,0,0.02,28.59,0,0.06,27.64,0,0.10,26.81,0,0.00,28.70,0,-0.01,30.30,8.426743,8.426743,0.0,-0.004263,-0.004263,0.0
2025-11-30 23:24:52,0,-0.00,26.81,0,0.03,28.49,0,0.17,28.59,0,0.02,28.17,0,0.11,28.70,0,-0.01,27.64,0,0.00,26.81,0,0.05,28.76,0,-0.01,30.30,8.424616,8.425238,0.0,-0.009244,-0.009244,0.0
2025-11-30 23:30:52,0,-0.00,26.81,0,0.01,28.49,0,0.09,28.59,0,0.01,28.18,0,0.02,28.70,0,-0.03,27.64,0,0.00,26.81,0,0.11,28.80,0,-0.01,30.30,8.426015,8.426015,0.0,-0.008213,-0.008213,0.0
2025-11-30 23:36:52,0,-0.00,26.81,0,0.00,28.49,0,0.15,28.59,0,0.01,28.17,0,0.02,28.70,0,0.06,27.75,0,-0.05,26.85,0,0.02,28.70,0,-0.01,30.30,8.423248,8.423584,0.0,-0.009748,-0.009748,0.0
2025-11-30 23:42:52,0,-0.00,26.81,0,0.05,28.43,0,0.15,28.57,0,0.06,28.17,0,0.02,28.59,0,0.06,27.75,0,-0.00,26.91,0,0.03,28.70,0,-0.01,30.30,8.419986,8.419986,0.0,-0.005405,-0.005405,0.0
2025-11-30 23:48:52,0,-0.00,26.81,0,0.02,28.29,0,0.16,28.49,0,0.01,28.06,0,0.02,28.49,0,-0.03,27.64,0,-0.00,26.91,0,0.00,28.59,0,-0.01,30.30,8.42088,8.42088,0.0,-0.008365,-0.008365,0.0
2025-11-30 23:54:52,0,-0.00,26.81,0,0.02,28.29,0,0.17,28.49,0,0.07,28.06,0,0.02,28.49,0,0.03,27.64,0,-0.00,26.91,0,0.01,28.49,0,-0.01,30.30,8.42295,8.42295,0.0,-0.007894,-0.007894,0.0
2025-12-01 00:00:52,0,-0.00,26.81,0,0.00,28.27,0,0.06,28.38,0,0.01,27.96,0,0.12,28.49,0,0.03,27.60,0,-0.00,26.91,0,0.10,28.49,0,0.00,30.30,8.423903,8.424154,0.0,-0.007297,-0.007297,0.0
2025-12-01 00:06:52,0,-0.00,26.81,0,0.00,28.27,0,0.08,28.38,0,0.01,27.96,0,0.02,28.38,0,-0.03,27.54,0,-0.00,26.91,0,0.09,28.47,0,0.05,30.30,8.426081,8.426081,0.0,-0.006476,-0.006476,0.0
2025-12-01 00:12:52,0,-0.00,26.81,0,0.00,28.27,0,0.08,28.38,0,0.01,27.96,0,0.02,28.38,0,0.06,27.54,0,-0.00,26.91,0,0.00,28.38,0,0.07,30.30,8.428351,8.428351,0.0,-0.004486,-0.004486,0.0
2025-12-01 00:18:52,0,-0.00,26.81,0,0.04,28.22,0,0.18,28.38,0,0.03,27.96,0,0.07,28.32,0,0.06,27.54,0,-0.00,26.91,0,0.01,28.28,0,0.08,30.30,8.430827,8.430827,0.0,-0.002826,-0.002826,0.0
2025-12-01 00:24:52,0,-0.00,26.81,0,0.00,28.17,0,0.08,28.27,0,0.01,27.85,0,0.02,28.27,0,0.05,27.52,0,-0.00,26.91,0,0.10,28.27,0,0.08,30.30,8.429761,8.429761,0.0,-0.002876,-0.002876,0.0
2025-12-01 00:30:52,0,-0.00,26.81,0,0.03,28.09,0,0.19,28.27,0,0.06,27.85,0,0.02,28.17,0,-0.03,27.43,0,-0.00,26.91,0,0.00,28.17,0,0.08,30.30,8.431448,8.431448,0.0,-0.000796,-0.000796,0.0
2025-12-01 00:36:52,0,-0.00,26.81,0,0.00,28.06,0,0.08,28.17,0,0.01,27.75,0,0.02,28.17,0,-0.03,27.43,0,-0.00,26.91,0,0.00,28.06,0,0.08,30.30,8.427498,8.427498,0.0,-0.004077,-0.004464,0.0
2025-12-01 00:42:52,0,-0.00,26.81,0,0.05,28.02,0,0.19,28.17,0,0.02,27.64,0,0.02,28.06,0,0.06,27.43,0,-0.01,26.90,0,0.00,27.96,0,0.08,30.29,8.427841,8.427841,0.0,-0.006504,-0.006157,0.0
2025-12-01 00:48:52,0,-0.00,26.81,0,0.00,27.96,0,0.15,28.06,0,0.07,27.61,0,0.12,28.06,0,-0.03,27.33,0,-0.00,26.81,0,0.00,27.85,0,0.02,30.23,8.431182,8.431182,0.0,-0.002052,-0.002052,0.0
