Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29465,Gradient EXACT 29465,Temperature EXACT 29465,Usage EXACT 29464,Gradient EXACT 29464,Temperature EXACT 29464,Usage EXACT 29463,Gradient EXACT 29463,Temperature EXACT 29463,Weight (kg),w_smooth,consumption (kg)
2025-11-12 07:00:23,2.997798,2.997798,0.0,1,2.16,93.02,0,-0.02,24.74,1,0.16,33.41,2.219711,2.219696,0.0
2025-11-12 07:02:23,2.999056,2.999056,0.0,1,2.16,93.63,0,-0.02,24.74,1,0.16,33.58,2.219696,2.219711,0.0
2025-11-12 07:04:23,2.999056,2.999056,0.0,0,1.97,93.02,0,-0.02,24.74,1,0.16,33.58,2.22021,2.22021,0.0
2025-11-12 07:06:23,2.998962,2.998962,0.0,0,2.25,92.23,0,-0.02,24.74,1,0.16,33.52,2.220466,2.220466,0.0
2025-11-12 07:08:23,2.998713,2.998713,0.0,0,2.08,91.64,0,-0.02,24.74,1,0.16,33.30,2.219708,2.219708,0.0
2025-11-12 07:10:23,2.9987,2.998713,0.0,0,2.05,91.07,0,-0.01,24.74,1,0.15,33.14,2.219708,2.219708,0.0
2025-11-12 07:12:23,2.998912,2.998912,0.0,0,2.01,90.31,0,0.03,24.74,1,0.16,33.14,2.220093,2.220093,0.0
2025-11-12 07:14:23,2.999521,2.999521,0.0,0,2.02,90.69,0,0.07,24.73,1,0.16,33.30,2.220527,2.220093,0.0
2025-11-12 07:16:23,2.999661,2.999661,0.0,0,1.70,90.69,0,-0.00,24.65,1,0.16,33.58,2.220527,2.220527,0.0
2025-11-12 07:18:23,2.999661,2.999661,0.0,0,1.80,90.69,0,-0.02,24.64,1,0.16,33.86,2.220527,2.220527,0.0
2025-11-12 07:20:23,2.999967,2.999967,0.0,0,1.80,90.50,0,-0.02,24.64,0,0.11,33.92,2.220533,2.220533,0.0
2025-11-12 07:22:23,2.999967,2.999967,0.0,0,1.64,89.57,0,-0.02,24.64,0,0.15,33.92,2.220392,2.220533,0.0
2025-11-12 07:24:23,3.000494,3.000494,0.0,0,1.73,88.99,0,-0.02,24.64,0,0.11,33.81,2.220598,2.220598,0.0
2025-11-12 07:26:23,3.000678,3.000778,0.0,0,1.58,87.95,0,0.06,24.73,0,0.06,33.63,2.22082,2.22082,0.0
2025-11-12 07:28:23,3.000806,3.000778,0.0,0,1.56,86.76,0,0.08,24.74,0,0.10,33.41,2.22123,2.22123,0.0
2025-11-12 07:30:23,3.000806,3.000806,0.0,0,1.81,86.22,0,-0.00,24.74,0,0.10,33.03,2.221848,2.221513,0.0
2025-11-12 07:32:23,3.000719,3.000806,0.0,0,1.58,85.22,0,-0.02,24.74,0,0.05,32.58,2.221513,2.221848,0.0
2025-11-12 07:34:23,3.000903,3.000719,0.0,0,1.67,84.95,0,-0.02,24.74,0,0.05,32.14,2.222443,2.222443,0.0
2025-11-12 07:36:23,3.000903,3.000903,0.0,0,1.48,84.57,0,-0.02,24.74,0,0.04,31.65,2.222443,2.222443,0.0
2025-11-12 07:38:23,3.00123,3.00123,0.0,0,1.58,83.93,0,0.04,24.81,0,0.00,31.16,2.222581,2.222581,0.0
2025-11-12 07:40:23,3.001343,3.001343,0.0,0,1.55,82.67,0,0.08,24.84,0,0.05,30.67,2.222458,2.222458,0.0
2025-11-12 07:42:23,3.001343,3.001343,0.0,0,1.39,82.06,0,0.08,24.84,0,0.00,30.08,2.222329,2.222458,0.0
2025-11-12 07:44:23,3.001829,3.001829,0.0,0,1.36,81.45,0,0.08,24.84,0,-0.04,29.49,2.222329,2.222329,0.0
2025-11-12 07:46:23,3.001829,3.001829,0.0,0,1.47,81.01,0,0.06,24.84,0,-0.05,29.01,2.22199,2.22199,0.0
2025-11-12 07:48:23,3.002506,3.002466,0.0,0,1.34,80.13,0,0.04,24.84,0,-0.04,28.59,2.22199,2.22199,0.0
2025-11-12 07:50:23,3.002466,3.002488,0.0,0,1.54,78.98,0,0.00,24.84,0,-0.03,28.16,2.222868,2.222868,0.0
2025-11-12 07:52:23,3.002488,3.002488,0.0,0,1.42,78.42,0,0.05,24.84,0,0.01,27.85,2.222868,2.223142,0.0
2025-11-12 07:54:23,3.002466,3.002466,0.0,0,1.34,78.01,0,0.08,24.84,0,0.01,27.48,2.223382,2.223382,0.0
2025-11-12 07:56:23,3.002042,3.002241,0.0,0,1.38,77.73,0,0.04,24.84,0,0.02,27.27,2.223382,2.223644,0.0
2025-11-12 07:58:23,3.002241,3.002241,0.0,0,1.31,77.19,0,-0.00,24.84,0,-0.03,27.06,2.224158,2.224158,0.0
2025-11-12 08:00:23,3.002825,3.002825,0.0,0,1.48,76.92,0,-0.02,24.84,0,0.02,26.91,2.224158,2.224158,0.0
2025-11-12 08:02:23,3.002825,3.002825,0.0,0,1.46,76.39,0,-0.01,24.85,0,0.02,26.75,2.224078,2.224078,0.0
2025-11-12 08:04:23,3.003876,3.003876,0.0,0,1.35,75.86,0,0.06,24.93,0,0.02,26.65,2.223505,2.224078,0.0
2025-11-12 08:06:23,3.003876,3.003876,0.0,0,1.27,75.40,0,0.05,24.91,0,-0.03,26.54,2.224137,2.224137,0.0
2025-11-12 08:08:23,3.003601,3.003601,0.0,0,1.24,75.22,0,0.07,24.93,0,0.02,26.49,2.22438,2.22438,0.0
2025-11-12 08:10:23,3.003395,3.003548,0.0,0,1.33,74.70,0,-0.00,24.85,0,-0.03,26.39,2.22438,2.22438,0.0
2025-11-12 08:12:23,3.003548,3.003548,0.0,0,1.35,74.39,0,-0.02,24.84,0,-0.03,26.29,2.224392,2.224392,0.0
2025-11-12 08:14:23,3.00372,3.00372,0.0,0,1.18,74.07,0,0.07,24.94,0,0.01,26.17,2.224438,2.224438,0.0
2025-11-12 08:16:23,3.004191,3.003891,0.0,0,1.32,73.76,0,-0.01,24.94,0,-0.01,26.05,2.224996,2.224996,0.0
2025-11-12 08:18:23,3.004219,3.004219,0.0,0,1.29,73.95,0,-0.01,24.94,0,-0.00,25.96,2.225091,2.225091,0.0
2025-11-12 08:20:23,3.004488,3.004347,0.0,0,1.27,73.95,0,-0.02,24.94,0,-0.03,25.87,2.225436,2.225436,0.0
2025-11-12 08:22:23,3.004347,3.004253,0.0,0,1.39,73.95,0,-0.00,24.94,0,-0.03,25.82,2.225436,2.225436,0.0
2025-11-12 08:24:23,3.004253,3.004347,0.0,0,1.29,73.70,0,0.02,24.94,0,-0.03,25.77,2.225436,2.225436,0.0
2025-11-12 08:26:23,3.004696,3.004696,0.0,0,1.27,73.21,0,0.02,24.94,0,0.02,25.71,2.225821,2.225821,0.0
2025-11-12 08:28:23,3.005133,3.005133,0.0,0,1.22,72.60,0,0.00,24.94,0,0.02,25.61,2.225821,2.225821,0.0
2025-11-12 08:30:23,3.005308,3.005133,0.0,0,1.21,72.24,0,-0.01,24.94,0,0.00,25.52,2.22588,2.22588,0.0
2025-11-12 08:32:23,3.004896,3.004896,0.0,0,1.29,72.12,0,0.02,24.94,0,-0.03,25.46,2.22588,2.22588,0.0
2025-11-12 08:34:23,3.004896,3.004896,0.0,0,1.12,71.65,0,0.07,24.94,0,-0.00,25.39,2.225997,2.225997,0.0
2025-11-12 08:36:23,3.004896,3.004896,0.0,0,1.30,71.39,0,0.04,24.94,0,-0.03,25.36,2.225941,2.225997,0.0
2025-11-12 08:38:23,3.005189,3.005189,0.0,0,1.13,71.07,0,-0.00,24.94,0,-0.03,25.36,2.226031,2.226031,0.0
2025-11-12 08:40:23,3.006069,3.006069,0.0,0,1.09,70.71,0,0.07,24.94,0,0.02,25.36,2.226166,2.226166,0.0
2025-11-12 08:42:23,3.006088,3.006069,0.0,0,1.15,70.26,0,0.07,24.93,0,0.06,25.35,2.226708,2.226637,0.0
2025-11-12 08:44:23,3.005926,3.005926,0.0,0,1.17,69.80,0,0.08,24.94,0,-0.02,25.25,2.226637,2.226637,0.0
2025-11-12 08:46:23,3.005857,3.005857,0.0,0,1.18,69.26,0,0.03,24.89,0,0.01,25.24,2.226585,2.226585,0.0
2025-11-12 08:48:23,3.005944,3.005857,0.0,0,1.11,68.69,0,0.00,24.86,0,-0.02,25.15,2.226,2.226037,0.0
2025-11-12 08:50:23,3.006075,3.006075,0.0,0,1.06,68.28,0,-0.02,24.84,0,0.06,25.15,2.226037,2.226037,0.0
2025-11-12 08:52:23,3.00611,3.00611,0.0,0,1.08,68.04,0,-0.02,24.84,0,-0.03,25.01,2.226169,2.226169,0.0
2025-11-12 08:54:23,3.006493,3.006493,0.0,0,1.07,67.23,0,-0.02,24.84,0,-0.01,24.79,2.226576,2.226576,0.0
2025-11-12 08:56:23,3.006668,3.006668,0.0,0,0.88,62.43,0,-0.02,24.84,0,0.04,24.58,2.226687,2.226687,0.0
2025-11-12 08:58:23,3.007149,3.007149,0.0,0,0.96,58.83,0,-0.02,24.84,0,0.09,24.37,2.227099,2.227099,0.0
2025-11-12 09:00:23,3.007567,3.007554,0.0,0,1.10,58.31,0,-0.02,24.84,0,0.05,24.12,2.227817,2.227817,0.0
2025-11-12 09:02:23,3.007554,3.007554,0.0,0,1.16,58.45,0,0.03,24.89,0,0.05,23.97,2.227817,2.227817,0.0
2025-11-12 09:04:23,3.007554,3.007554,0.0,0,1.14,58.83,0,-0.02,24.94,0,0.02,23.82,2.227817,2.227817,0.0
2025-11-12 09:06:23,3.007673,3.007673,0.0,0,1.15,59.46,0,-0.02,24.94,0,0.00,23.71,2.22746,2.227817,0.0
2025-11-12 09:08:23,3.008518,3.008421,0.0,0,1.22,59.79,0,0.03,25.02,0,0.05,23.66,2.227817,2.227817,0.0
2025-11-12 09:10:23,3.008827,3.008827,0.0,0,1.15,59.72,0,-0.01,25.05,0,0.05,23.61,2.228088,2.228088,0.0
2025-11-12 09:12:23,3.008827,3.008961,0.0,0,1.23,59.80,0,0.06,25.15,0,0.00,23.51,2.228088,2.228088,0.0
2025-11-12 09:14:23,3.009014,3.009014,0.0,0,1.23,59.80,0,-0.01,25.15,0,0.05,23.51,2.228837,2.228837,0.0
2025-11-12 09:16:23,3.009482,3.009482,0.0,0,1.11,59.75,0,-0.01,25.16,0,0.04,23.45,2.228837,2.228837,0.0
2025-11-12 09:18:23,3.009582,3.009582,0.0,0,1.14,59.72,0,-0.02,24.74,0,0.05,23.41,2.229114,2.229114,0.0
2025-11-12 09:20:23,3.009735,3.009735,0.0,0,1.23,59.72,0,-0.01,24.23,0,0.09,23.41,2.229443,2.229443,0.0
2025-11-12 09:22:23,3.010537,3.010537,0.0,0,1.19,60.07,0,0.01,23.81,0,0.10,23.41,2.229918,2.229918,0.0
2025-11-12 09:24:23,3.010777,3.010715,0.0,0,1.20,60.39,0,0.03,23.46,0,0.10,23.41,2.229754,2.229754,0.0
2025-11-12 09:26:23,3.010715,3.010777,0.0,0,1.17,60.34,0,0.04,23.16,0,0.10,23.41,2.22936,2.22936,0.0
2025-11-12 09:28:23,3.010843,3.010843,0.0,0,1.08,59.98,0,-0.01,22.85,0,0.01,23.31,2.22936,2.229228,0.0
2025-11-12 09:30:23,3.011092,3.010843,0.0,0,1.08,59.73,0,0.03,22.70,0,0.00,23.31,2.22904,2.22904,0.0
2025-11-12 09:32:23,3.011092,3.011092,0.0,0,1.14,59.63,0,0.04,22.60,0,0.05,23.31,2.22904,2.22904,0.0
2025-11-12 09:34:23,3.011092,3.011092,0.0,0,1.15,59.37,0,0.03,22.49,0,0.10,23.31,2.230256,2.230256,0.0
2025-11-12 09:36:23,3.011882,3.011882,0.0,0,1.15,59.27,0,0.02,22.43,0,0.09,23.30,2.230521,2.230521,0.0
2025-11-12 09:38:23,3.012521,3.012493,0.0,0,1.20,59.18,0,0.00,22.39,0,0.02,23.21,2.231195,2.231195,0.0
2025-11-12 09:40:23,3.012493,3.012521,0.0,0,1.19,59.31,0,0.07,22.39,0,0.02,23.22,2.23131,2.231195,0.0
2025-11-12 09:42:23,3.012658,3.012521,0.0,0,1.15,59.34,0,0.08,22.39,0,0.08,23.30,2.231195,2.231195,0.0
2025-11-12 09:44:23,3.012658,3.012658,0.0,0,1.06,58.74,0,-0.01,22.29,0,0.07,23.27,2.231226,2.231195,0.0
2025-11-12 09:46:23,3.012658,3.012671,0.0,0,1.07,58.66,0,0.07,22.29,0,0.03,23.23,2.230361,2.230882,0.0
2025-11-12 09:48:23,3.012914,3.012914,0.0,0,1.05,58.83,0,0.08,22.29,0,0.04,23.25,2.230887,2.230887,0.0
2025-11-12 09:50:23,3.012939,3.012939,0.0,0,1.05,58.66,0,0.01,22.21,0,0.00,23.21,2.230887,2.230887,0.0
2025-11-12 09:52:23,3.013314,3.013314,0.0,0,1.04,58.39,0,-0.02,22.19,0,0.00,23.21,2.230946,2.230887,0.0
2025-11-12 09:54:23,3.014174,3.014174,0.0,0,1.04,58.14,0,-0.02,22.19,0,0.00,23.21,2.23082,2.230946,0.0
2025-11-12 09:56:23,3.014265,3.014265,0.0,0,1.03,57.88,0,0.03,22.25,0,0.00,23.21,2.231017,2.231017,0.0
2025-11-12 09:58:23,3.014911,3.014911,0.0,0,1.10,57.45,0,0.08,22.29,0,0.00,23.21,2.231303,2.231106,0.0
2025-11-12 10:00:23,3.015394,3.015394,0.0,0,1.10,57.11,0,0.03,22.34,0,0.00,23.21,2.231106,2.231417,0.0
2025-11-12 10:02:23,3.016243,3.016243,0.0,0,1.05,56.74,0,0.03,22.39,0,0.00,23.21,2.232267,2.232267,0.0
2025-11-12 10:04:23,3.016305,3.016305,0.0,0,1.01,56.78,0,0.02,22.43,0,0.06,23.27,2.232994,2.232994,0.0
2025-11-12 10:06:23,3.017344,3.017344,0.0,0,0.99,56.61,0,0.03,22.49,0,0.06,23.31,2.232994,2.232994,0.0
2025-11-12 10:08:23,3.017419,3.017419,0.0,0,1.00,56.61,0,0.03,22.54,0,0.01,23.31,2.232893,2.232942,0.0
2025-11-12 10:10:23,3.017588,3.017588,0.0,0,1.00,56.44,0,-0.02,22.60,0,0.00,23.31,2.232942,2.232942,0.0
2025-11-12 10:12:23,3.017681,3.017681,0.0,0,1.00,55.95,0,-0.02,22.60,0,0.06,23.37,2.233712,2.233712,0.0
2025-11-12 10:14:23,3.017588,3.017681,0.0,0,1.01,55.84,0,0.06,22.69,0,0.10,23.41,2.233816,2.233712,0.0
2025-11-12 10:16:23,3.017928,3.017928,0.0,0,0.91,55.62,0,0.04,22.70,0,0.01,23.41,2.233712,2.23373,0.0
2025-11-12 10:18:23,3.018024,3.018249,0.0,0,0.91,55.62,0,-0.01,22.70,0,0.00,23.41,2.23373,2.233552,0.0
2025-11-12 10:20:23,3.019154,3.018929,0.0,0,0.90,55.44,0,0.03,22.75,0,0.03,23.44,2.233552,2.23373,0.0
2025-11-12 10:22:23,3.018929,3.018929,0.0,0,0.98,55.21,0,0.07,22.80,0,0.09,23.51,2.23373,2.23373,0.0
2025-11-12 10:24:23,3.018929,3.018929,0.0,0,0.98,54.97,0,0.03,22.85,0,0.01,23.51,2.234362,2.234362,0.0
2025-11-12 10:26:23,3.019238,3.019238,0.0,0,0.98,54.81,0,0.03,22.90,0,0.00,23.51,2.235048,2.235048,0.0
2025-11-12 10:28:23,3.020446,3.020446,0.0,0,0.98,54.57,0,-0.01,22.90,0,0.06,23.57,2.235048,2.235048,0.0
2025-11-12 10:30:23,3.020446,3.020446,0.0,0,0.97,54.33,0,-0.02,23.00,0,0.02,23.61,2.234894,2.234962,0.0
2025-11-12 10:32:23,3.020907,3.020907,0.0,0,0.97,54.33,0,0.07,23.10,0,0.00,23.61,2.234962,2.234962,0.0
2025-11-12 10:34:23,3.020998,3.020998,0.0,0,0.97,54.57,0,-0.00,23.11,0,0.05,23.67,2.234987,2.234987,0.0
2025-11-12 10:36:23,3.020998,3.020998,0.0,0,0.95,53.85,0,0.06,23.20,0,0.04,23.71,2.235744,2.235483,0.0
2025-11-12 10:38:23,3.020549,3.020736,0.0,0,0.86,53.23,0,0.08,23.21,0,0.00,23.71,2.235058,2.235483,0.0
2025-11-12 10:40:23,3.020736,3.020739,0.0,0,0.86,52.92,0,0.03,23.21,0,0.00,23.71,2.235178,2.235178,0.0
2025-11-12 10:42:23,3.020916,3.020916,0.0,0,0.94,52.77,0,-0.01,23.21,0,0.06,23.79,2.235914,2.235914,0.0
2025-11-12 10:44:23,3.020916,3.021166,0.0,0,0.87,52.77,0,0.03,23.26,0,0.05,23.82,2.235914,2.235917,0.0
2025-11-12 10:46:23,3.021625,3.021625,0.0,0,0.89,52.95,0,0.03,23.31,0,0.01,23.82,2.236,2.236,0.0
2025-11-12 10:48:23,3.02179,3.02179,0.0,1,0.95,53.39,0,-0.02,23.31,0,0.00,23.82,2.23612,2.23612,0.0
2025-11-12 10:50:23,3.02179,3.02179,0.0,1,0.94,53.78,0,-0.02,23.31,0,0.04,23.86,2.23612,2.23612,0.0
2025-11-12 10:52:23,3.022333,3.022333,0.0,1,0.96,54.25,0,0.01,23.31,0,0.09,23.92,2.23592,2.23592,0.0
2025-11-12 10:54:23,3.022548,3.022548,0.0,1,0.88,53.70,0,0.00,23.32,0,0.05,23.92,2.235714,2.235717,0.0
2025-11-12 10:56:23,3.022913,3.022882,0.0,1,0.79,51.26,0,-0.02,23.31,0,0.01,23.92,2.235717,2.235717,0.0
2025-11-12 10:58:23,3.022882,3.022548,0.0,1,0.70,49.28,0,-0.02,23.31,0,0.00,23.92,2.235717,2.235717,0.0
2025-11-12 11:00:23,3.022155,3.02252,0.0,1,0.61,47.87,0,0.03,23.36,0,0.00,23.92,2.235375,2.235415,0.0
2025-11-12 11:02:23,3.02277,3.02277,0.0,1,0.71,46.75,0,0.07,23.41,0,0.00,23.92,2.235415,2.235415,0.0
2025-11-12 11:04:23,3.022982,3.022982,0.0,1,0.71,45.67,0,0.07,23.40,0,0.00,23.92,2.235778,2.235778,0.0
2025-11-12 11:06:23,3.023506,3.02326,0.0,1,0.77,44.81,0,0.08,23.41,0,0.00,23.92,2.235868,2.235868,0.0
2025-11-12 11:08:23,3.023553,3.023553,0.0,1,0.70,44.15,0,0.08,23.41,0,0.00,23.92,2.235868,2.235868,0.0
2025-11-12 11:10:23,3.023968,3.023968,0.0,1,0.76,44.21,0,0.03,23.41,0,0.00,23.92,2.236206,2.235868,0.0
2025-11-12 11:12:23,3.024339,3.024339,0.0,1,0.83,44.67,0,0.03,23.51,0,0.02,23.94,2.236317,2.236317,0.0
2025-11-12 11:14:23,3.025091,3.025091,0.0,1,0.78,45.07,0,0.03,23.71,0,0.06,24.02,2.236613,2.236613,0.0
2025-11-12 11:16:23,3.025565,3.025565,0.0,1,0.79,45.20,0,0.08,23.97,0,0.01,24.02,2.237229,2.237229,0.0
2025-11-12 11:18:23,3.025565,3.025565,0.0,1,0.78,45.27,0,0.03,24.12,0,0.05,24.07,2.237266,2.237266,0.0
2025-11-12 11:20:23,3.025565,3.025565,0.0,1,0.84,45.07,0,0.07,24.22,0,0.00,24.12,2.237534,2.237534,0.0
2025-11-12 11:22:23,3.025784,3.025784,0.0,1,0.84,44.87,0,0.01,24.20,0,0.00,24.12,2.239606,2.239606,0.0
2025-11-12 11:24:23,3.025924,3.025924,0.0,1,0.84,45.14,0,0.03,24.23,0,0.09,24.23,2.239606,2.239606,0.0
2025-11-12 11:26:23,3.02618,3.02618,0.0,1,0.85,45.47,0,0.02,24.16,0,0.01,24.23,2.239606,2.239606,0.0
2025-11-12 11:28:23,3.02618,3.02618,0.0,1,0.86,45.87,0,0.07,24.23,0,0.00,24.23,2.238384,2.238384,0.0
2025-11-12 11:30:23,3.025924,3.026039,0.0,1,0.93,46.69,0,0.07,24.23,0,0.00,24.23,2.236875,2.237604,0.0
2025-11-12 11:32:23,3.025924,3.025924,0.0,1,1.02,47.44,0,0.03,24.07,0,0.00,24.23,2.237604,2.237604,0.0
2025-11-12 11:34:23,3.025753,3.025718,0.0,1,1.04,48.35,0,-0.01,24.02,0,0.04,24.27,2.237604,2.237604,0.0
2025-11-12 11:36:23,3.024997,3.025403,0.0,1,1.12,49.06,0,0.07,24.02,0,0.08,24.31,2.237949,2.237949,0.0
2025-11-12 11:38:23,3.024997,3.024997,0.0,1,1.08,49.42,0,0.08,24.02,0,0.09,24.32,2.238636,2.238636,0.0
2025-11-12 11:40:23,3.025609,3.025609,0.0,1,1.07,49.13,0,0.03,23.92,0,0.10,24.33,2.238636,2.238636,0.0
2025-11-12 11:42:23,3.026295,3.026295,0.0,1,1.00,48.85,0,-0.01,23.77,0,0.02,24.23,2.238248,2.238248,0.0
2025-11-12 11:44:23,3.026039,3.026039,0.0,1,1.06,49.86,0,-0.01,23.66,0,0.00,24.23,2.237337,2.237337,0.0
2025-11-12 11:46:23,3.025075,3.025075,0.0,1,1.13,51.07,0,0.03,23.56,0,0.02,24.23,2.236776,2.236776,0.0
2025-11-12 11:48:23,3.024929,3.024929,0.0,1,1.12,52.01,0,0.06,23.44,0,0.05,24.17,2.236197,2.236197,0.0
2025-11-12 11:50:23,3.024929,3.024754,0.0,1,1.07,52.46,0,0.04,23.26,0,0.07,24.12,2.236197,2.236197,0.0
2025-11-12 11:52:23,3.024735,3.024754,0.0,1,0.99,52.23,0,0.04,23.10,0,0.11,24.09,2.236339,2.236271,0.0
2025-11-12 11:54:23,3.02529,3.025079,0.0,1,0.98,51.40,0,0.04,23.01,0,0.06,24.02,2.236108,2.236108,0.0
2025-11-12 11:56:23,3.025388,3.025388,0.0,1,0.97,50.96,0,0.03,23.00,0,0.06,24.02,2.235683,2.23584,0.0
2025-11-12 11:58:23,3.026526,3.026526,0.0,1,1.02,51.03,0,0.05,23.00,0,0.14,24.02,2.235803,2.235683,0.0
2025-11-12 12:00:23,3.026526,3.026526,0.0,1,1.05,51.25,0,0.04,23.00,0,0.06,23.92,2.235159,2.235159,0.0
2025-11-12 12:02:23,3.026436,3.026436,0.0,1,0.99,51.25,0,0.12,23.00,0,0.05,23.92,2.234808,2.234808,0.0
2025-11-12 12:04:23,3.026436,3.026436,0.0,1,1.12,51.55,0,0.09,23.00,0,0.05,23.92,2.234771,2.234808,0.0
2025-11-12 12:06:23,3.026436,3.026436,0.0,1,1.13,51.55,0,0.11,23.00,0,0.05,23.92,2.235516,2.235516,0.0
2025-11-12 12:08:23,3.026742,3.026436,0.0,1,1.13,51.85,0,0.04,22.90,0,0.06,23.92,2.235643,2.235547,0.0
2025-11-12 12:10:23,3.026033,3.026742,0.0,1,1.14,52.38,0,0.04,22.90,0,0.14,23.92,2.235292,2.235292,0.0
2025-11-12 12:12:23,3.027028,3.026033,0.0,1,1.20,52.76,0,0.12,22.90,0,0.15,23.92,2.235076,2.235076,0.0
2025-11-12 12:14:23,3.026033,3.027028,0.0,1,1.16,53.15,0,0.13,22.90,0,0.14,23.91,2.234263,2.234777,0.0
2025-11-12 12:16:23,3.027571,3.027571,0.0,1,1.17,53.62,0,0.13,22.90,0,0.08,23.84,2.235076,2.234984,0.0
2025-11-12 12:18:23,3.027749,3.027571,0.0,1,1.20,54.20,0,0.13,22.90,0,0.05,23.82,2.235282,2.235076,0.0
2025-11-12 12:20:23,3.027749,3.02774,0.0,1,1.18,54.65,0,0.13,22.90,0,0.05,23.82,2.235209,2.235209,0.0
2025-11-12 12:22:23,3.02774,3.027484,0.0,1,1.19,54.65,0,0.09,22.86,0,0.05,23.82,2.235209,2.235209,0.0
2025-11-12 12:24:23,3.027056,3.027056,0.0,1,1.13,54.73,0,0.11,22.87,0,0.05,23.82,2.235209,2.235039,0.0
2025-11-12 12:26:23,3.027056,3.027056,0.0,1,1.18,54.65,0,0.04,22.80,0,0.08,23.82,2.234432,2.234432,0.0
2025-11-12 12:28:23,3.027081,3.027081,0.0,1,1.12,54.17,0,0.04,22.80,0,0.14,23.82,2.235135,2.234546,0.0
2025-11-12 12:30:23,3.027244,3.027244,0.0,1,1.05,54.57,0,0.12,22.80,0,0.12,23.78,2.234546,2.234546,0.0
2025-11-12 12:32:23,3.027244,3.027244,0.0,1,1.09,54.65,0,0.12,22.79,0,0.06,23.71,2.23414,2.23414,0.0
2025-11-12 12:34:23,3.027244,3.027244,0.0,1,1.13,54.66,0,0.08,22.70,0,0.05,23.71,2.23414,2.23414,0.0
2025-11-12 12:36:23,3.02685,3.027244,0.0,1,1.12,54.33,0,0.08,22.60,0,0.10,23.71,2.234272,2.23414,0.0
2025-11-12 12:38:23,3.026872,3.026872,0.0,1,1.12,54.42,0,0.07,22.53,0,0.12,23.68,2.233832,2.233832,0.0
2025-11-12 12:40:23,3.026872,3.026872,0.0,1,1.20,54.73,0,0.12,22.49,0,0.06,23.61,2.233305,2.233305,0.0
2025-11-12 12:42:23,3.027478,3.027478,0.0,1,1.21,55.21,0,0.04,22.39,0,0.05,23.61,2.234251,2.234251,0.0
2025-11-12 12:44:23,3.027478,3.027478,0.0,1,1.23,56.03,0,0.12,22.39,0,0.10,23.61,2.23507,2.23507,0.0
2025-11-12 12:46:23,2.898989,2.898989,0.0,1,1.23,56.11,0,0.04,22.29,0,0.09,23.55,2.235914,2.235914,0.0
2025-11-12 12:48:23,2.898503,2.898503,0.0,1,1.10,55.87,0,0.08,22.24,0,0.05,23.51,2.235914,2.235914,0.0
2025-11-12 12:50:23,2.89909,2.899074,0.0,1,1.12,55.79,0,0.08,22.19,0,0.14,23.51,2.235597,2.235597,0.0
2025-11-12 12:52:23,2.899074,2.899074,0.0,1,1.17,55.69,0,0.12,22.19,0,0.08,23.43,2.234728,2.234728,0.0
2025-11-12 12:54:23,2.898865,2.898865,0.0,1,1.13,55.18,0,0.08,22.09,0,0.05,23.41,2.233638,2.233638,0.0
2025-11-12 12:56:23,2.898865,2.898865,0.0,1,1.07,54.49,0,0.04,21.99,0,0.14,23.41,2.233638,2.233638,0.0
2025-11-12 12:58:23,2.899077,2.899077,0.0,1,1.11,54.09,0,0.12,21.99,0,0.06,23.31,2.233776,2.233776,0.0
2025-11-12 13:00:23,2.899192,2.899108,0.0,1,1.06,53.62,0,0.04,21.89,0,0.05,23.31,2.233776,2.233776,0.0
2025-11-12 13:02:23,2.899108,2.899192,0.0,1,1.04,52.92,0,0.05,21.76,0,0.10,23.26,2.23337,2.233663,0.0
2025-11-12 13:04:23,2.899323,2.899323,0.0,1,0.97,51.64,0,0.10,21.63,0,0.10,23.21,2.233663,2.233663,0.0
2025-11-12 13:06:23,2.899323,2.899323,0.0,1,1.01,50.88,0,0.08,21.53,0,0.05,23.10,2.233835,2.233663,0.0
2025-11-12 13:08:23,2.899598,2.899598,0.0,1,0.88,50.29,0,0.04,21.48,0,0.11,23.07,2.233545,2.233545,0.0
2025-11-12 13:10:23,2.899598,2.899598,0.0,1,0.85,49.78,0,0.08,21.44,0,0.06,23.00,2.23333,2.23333,0.0
2025-11-12 13:12:23,2.899598,2.899598,0.0,1,0.98,49.35,0,0.08,21.38,0,0.09,22.98,2.23333,2.23333,0.0
2025-11-12 13:14:23,2.899798,2.899798,0.0,1,0.98,48.99,0,0.09,21.38,0,0.05,22.90,2.233256,2.233256,0.0
2025-11-12 13:16:23,2.900281,2.900281,0.0,1,0.92,48.64,0,0.11,21.38,0,0.05,22.90,2.233136,2.233136,0.0
2025-11-12 13:18:23,2.900696,2.900696,0.0,1,0.96,48.41,0,0.08,21.33,0,0.10,22.90,2.232825,2.233136,0.0
2025-11-12 13:20:23,2.901002,2.900971,0.0,1,0.92,48.00,0,0.10,21.28,0,0.10,22.85,2.233136,2.232825,0.0
2025-11-12 13:22:23,2.900971,2.90098,0.0,1,0.92,47.30,0,0.07,21.19,0,0.06,22.80,2.232394,2.232923,0.0
2025-11-12 13:24:23,2.90098,2.90098,0.0,1,0.89,46.89,0,0.12,21.18,0,0.14,22.80,2.232923,2.232923,0.0
