Timestamp,Usage EXACT 29554,Gradient EXACT 29554,Temperature EXACT 29554,Usage EXACT 29549,Gradient EXACT 29549,Temperature EXACT 29549,Weight (kg),w_smooth,consumption (kg),Weight (kg),w_smooth,consumption (kg)
2025-11-16 16:01:08,0,0.07,27.85,0,-0.05,27.86,0.302717,0.302717,0.0,1.979965,1.979965,0.0
2025-11-16 16:03:08,0,0.11,27.81,0,-0.00,27.75,0.302467,0.302467,0.0,1.978539,1.978539,0.0
2025-11-16 16:05:08,0,0.07,27.75,0,-0.00,27.64,0.299946,0.299946,0.0,1.977967,1.977967,0.0
2025-11-16 16:07:08,0,0.12,27.75,0,-0.00,27.54,0.299626,0.299626,0.0,1.9772,1.9772,0.0
2025-11-16 16:09:08,0,0.08,27.43,0,-0.00,27.45,0.299626,0.299626,0.0,1.024671,1.024671,0.9524239999999999
2025-11-16 16:11:08,0,0.07,26.85,0,-0.00,27.43,0.298172,0.298172,0.0,1.024181,1.024181,0.0
2025-11-16 16:13:08,0,0.12,26.49,0,-0.00,27.38,0.297322,0.297322,0.0,1.021213,1.021213,0.0
2025-11-16 16:15:08,0,0.07,26.23,0,-0.00,27.33,0.297322,0.297029,0.0,1.020626,1.020626,0.0
2025-11-16 16:17:08,0,0.07,26.18,0,-0.00,27.33,0.296813,0.296813,0.0,1.018252,1.018252,0.0
2025-11-16 16:19:08,0,0.07,26.08,0,-0.00,27.22,0.295685,0.295685,0.0,1.017897,1.017897,0.0
2025-11-16 16:21:08,0,0.07,25.76,0,-0.02,27.20,0.295212,0.295212,0.0,1.017834,1.017897,0.0
2025-11-16 16:23:08,0,0.07,25.41,0,-0.00,27.12,0.295212,0.295212,0.0,1.017819,1.017819,0.0
2025-11-16 16:25:08,0,0.07,25.46,0,-0.00,27.12,0.295212,0.295212,0.0,1.016579,1.016579,0.0
2025-11-16 16:27:08,0,0.12,26.02,0,-0.00,27.01,0.294511,0.294511,0.0,1.016413,1.016413,0.0
2025-11-16 16:29:08,1,0.16,26.53,0,-0.00,26.91,0.293505,0.293505,0.0,1.01505,1.01505,0.0
2025-11-16 16:31:08,1,0.17,27.27,0,-0.03,26.82,0.293076,0.293076,0.0,1.015017,1.015017,0.0
2025-11-16 16:33:08,1,0.19,28.39,0,-0.00,26.81,0.292198,0.292198,0.0,1.014195,1.014295,0.0
2025-11-16 16:35:08,1,0.22,30.08,0,-0.00,26.81,0.291671,0.291671,0.0,1.013964,1.013964,0.0
2025-11-16 16:37:08,1,0.32,32.85,0,-0.00,26.81,0.291558,0.291558,0.0,1.013596,1.013596,0.0
2025-11-16 16:39:08,1,0.45,37.01,0,-0.00,26.81,0.291549,0.291549,0.0,1.013061,1.013061,0.0
2025-11-16 16:41:08,1,0.67,42.37,0,-0.00,26.81,0.290768,0.290787,0.0,1.013019,1.013019,0.0
2025-11-16 16:43:08,1,0.99,49.70,0,0.01,26.86,0.290787,0.290787,0.0,1.013019,1.013019,0.0
2025-11-16 16:45:08,1,1.09,56.13,0,-0.01,26.84,0.290787,0.290787,0.0,1.013127,1.013019,0.0
2025-11-16 16:47:08,1,1.18,62.41,0,-0.00,26.81,0.290784,0.290784,0.0,1.012832,1.012832,0.0
2025-11-16 16:49:08,1,1.30,68.83,0,-0.00,26.81,0.289976,0.289967,0.0,1.012645,1.012645,0.0
2025-11-16 16:51:08,1,1.37,74.86,0,-0.02,26.73,0.289967,0.289967,0.0,1.012366,1.012366,0.0
2025-11-16 16:53:08,1,1.49,80.59,0,-0.00,26.70,0.289967,0.289967,0.0,1.012366,1.012366,0.0
2025-11-16 16:55:08,1,1.25,83.98,0,-0.00,26.70,0.289702,0.289702,0.0,1.011899,1.011899,0.0
2025-11-16 16:57:08,1,1.26,85.39,0,0.03,26.65,0.289445,0.289445,0.0,1.011899,1.012417,0.0
2025-11-16 16:59:08,1,1.06,85.22,0,0.00,26.60,0.289311,0.289311,0.0,1.012417,1.012417,0.0
2025-11-16 17:01:08,1,1.05,85.72,0,0.00,26.60,0.288473,0.288473,0.0,1.012113,1.012113,0.0
2025-11-16 17:03:08,1,1.26,88.13,0,0.00,26.60,0.288473,0.288473,0.0,1.012113,1.012113,0.0
2025-11-16 17:05:08,1,1.31,90.47,0,0.00,26.60,0.288845,0.288845,0.0,1.012489,1.012489,0.0
2025-11-16 17:07:08,1,1.51,91.03,0,0.00,26.60,0.289543,0.289543,0.0,1.012895,1.012895,0.0
2025-11-16 17:09:08,1,1.21,90.88,0,0.04,26.69,0.28961,0.28961,0.0,1.013133,1.013133,0.0
2025-11-16 17:11:08,1,1.11,88.82,0,0.00,26.70,0.290406,0.290406,0.0,1.013196,1.013196,0.0
2025-11-16 17:13:08,1,0.98,86.56,0,0.00,26.70,0.290762,0.290762,0.0,1.013325,1.013325,0.0
2025-11-16 17:15:08,1,1.05,86.05,0,-0.02,26.73,0.291226,0.291226,0.0,1.013353,1.013494,0.0
2025-11-16 17:17:08,1,1.16,85.06,0,-0.00,26.81,0.291747,0.291747,0.0,1.01363,1.01363,0.0
2025-11-16 17:19:08,1,1.33,84.95,0,0.01,26.86,0.292475,0.292475,0.0,1.014313,1.014313,0.0
2025-11-16 17:21:08,1,1.66,86.39,0,0.00,26.91,0.293182,0.293182,0.0,1.014827,1.014827,0.0
2025-11-16 17:23:08,1,1.60,87.78,0,-0.02,26.95,0.293451,0.293451,0.0,1.014827,1.014827,0.0
2025-11-16 17:25:08,1,1.49,88.84,0,-0.00,27.01,0.293688,0.293688,0.0,1.015342,1.015342,0.0
2025-11-16 17:27:08,1,1.45,88.84,0,0.03,27.10,0.293697,0.293697,0.0,1.015342,1.015342,0.0
2025-11-16 17:29:08,1,1.18,88.51,0,0.00,27.12,0.294231,0.294231,0.0,1.015363,1.015363,0.0
2025-11-16 17:31:08,1,1.43,91.26,0,-0.01,27.13,0.294584,0.294584,0.0,1.0161,1.0161,0.0
2025-11-16 17:33:08,1,1.36,92.63,0,-0.00,27.22,0.295286,0.295286,0.0,1.0161,1.0161,0.0
2025-11-16 17:35:08,1,1.01,91.48,0,-0.00,27.22,0.295328,0.295328,0.0,1.015613,1.015613,0.0
2025-11-16 17:37:08,1,0.56,85.89,0,-0.00,27.22,0.295383,0.295383,0.0,1.015604,1.015613,0.0
2025-11-16 17:39:08,1,0.51,81.24,0,0.01,27.28,0.295508,0.295508,0.0,1.015613,1.015613,0.0
2025-11-16 17:41:08,1,0.65,76.01,0,-0.04,27.26,0.296151,0.295828,0.0,1.016329,1.016329,0.0
2025-11-16 17:43:08,1,0.96,73.95,0,-0.00,27.22,0.295828,0.295828,0.0,1.016329,1.016329,0.0
2025-11-16 17:45:08,1,1.00,74.07,0,-0.00,27.22,0.295307,0.295307,0.0,1.015859,1.015859,0.0
2025-11-16 17:47:08,1,1.03,74.22,0,-0.00,27.22,0.294694,0.294694,0.0,1.015543,1.015543,0.0
2025-11-16 17:49:08,1,1.00,74.07,0,-0.01,27.21,0.294231,0.294231,0.0,1.015543,1.015543,0.0
2025-11-16 17:51:08,1,0.99,73.82,0,-0.00,27.12,0.294039,0.294039,0.0,1.015011,1.015011,0.0
2025-11-16 17:53:08,1,1.09,74.07,0,-0.00,27.12,0.293691,0.293691,0.0,1.014454,1.014454,0.0
2025-11-16 17:55:08,1,1.00,73.70,0,-0.00,27.06,0.293134,0.293134,0.0,1.014298,1.014298,0.0
2025-11-16 17:57:08,1,0.95,72.36,0,-0.00,27.01,0.292948,0.292948,0.0,1.013828,1.013828,0.0
2025-11-16 17:59:08,1,0.81,70.93,0,-0.00,27.01,0.292948,0.292948,0.0,1.013666,1.013666,0.0
2025-11-16 18:01:08,1,0.78,69.24,0,-0.01,26.99,0.292558,0.292558,0.0,1.013446,1.013446,0.0
2025-11-16 18:03:08,1,0.73,67.47,0,-0.00,26.91,0.291603,0.291603,0.0,1.013446,1.01319,0.0
2025-11-16 18:05:08,1,0.77,65.90,0,-0.03,26.81,0.291408,0.291408,0.0,1.01319,1.01319,0.0
2025-11-16 18:07:08,1,1.09,69.30,0,-0.00,26.81,0.290637,0.290637,0.0,1.012718,1.012718,0.0
2025-11-16 18:09:08,1,1.42,76.02,0,-0.00,26.70,0.289887,0.289887,0.0,1.011863,1.011863,0.0
2025-11-16 18:11:08,1,1.48,81.47,0,-0.00,26.60,0.289351,0.289351,0.0,1.011863,1.011731,0.0
2025-11-16 18:13:08,1,1.30,84.25,0,0.01,26.58,0.28861,0.28861,0.0,1.011658,1.011658,0.0
2025-11-16 18:15:08,1,1.32,85.55,0,0.00,26.49,0.288409,0.288409,0.0,1.011658,1.011658,0.0
2025-11-16 18:17:08,1,1.02,85.06,0,0.00,26.49,0.288409,0.288409,0.0,1.011189,1.011189,0.0
2025-11-16 18:19:08,1,0.99,82.29,0,0.00,26.49,0.288351,0.288351,0.0,0.750639,0.750639,0.2602970000000001
2025-11-16 18:21:08,1,0.98,78.99,0,-0.03,26.45,0.288156,0.288156,0.0,0.628805,0.628805,0.0
2025-11-16 18:23:08,1,1.06,76.66,0,-0.02,26.40,0.288156,0.288156,0.0,0.628121,0.628121,0.0
2025-11-16 18:25:08,1,1.05,75.99,0,-0.00,26.39,0.288089,0.288089,0.0,0.627872,0.627872,0.0
2025-11-16 18:27:08,1,1.26,77.33,0,-0.00,26.39,0.287778,0.287778,0.0,0.627237,0.627237,0.0
2025-11-16 18:29:08,1,1.35,78.01,0,0.03,26.39,0.287355,0.287419,0.0,0.62705,0.62705,0.0
2025-11-16 18:31:08,1,1.27,78.84,0,-0.02,26.29,0.287821,0.287355,0.0,0.626894,0.626894,0.0
2025-11-16 18:33:08,1,1.35,81.26,0,-0.00,26.29,0.287184,0.287184,0.0,0.62655,0.62655,0.0
2025-11-16 18:35:08,1,1.59,85.07,0,-0.00,26.29,0.287184,0.287184,0.0,0.625861,0.626358,0.0
2025-11-16 18:37:08,1,1.71,88.85,0,-0.02,26.29,0.28648,0.286586,0.0,0.625979,0.625979,0.0
2025-11-16 18:39:08,1,1.70,91.26,0,-0.02,26.33,0.286586,0.28648,0.0,0.625979,0.625979,0.0
2025-11-16 18:41:08,1,1.44,92.62,0,-0.01,26.34,0.28648,0.286556,0.0,0.625861,0.625861,0.0
2025-11-16 18:43:08,1,1.22,93.02,0,-0.00,26.39,0.286556,0.286556,0.0,0.625645,0.625645,0.0
2025-11-16 18:45:08,1,1.13,90.32,0,-0.00,26.39,0.286556,0.286556,0.0,0.624664,0.624664,0.0
2025-11-16 18:47:08,1,1.08,87.42,0,-0.00,26.39,0.286382,0.286382,0.0,0.624432,0.624432,0.0
2025-11-16 18:49:08,1,1.23,87.77,0,-0.00,26.39,0.286343,0.286379,0.0,0.624359,0.624359,0.0
2025-11-16 18:51:08,1,1.10,89.02,0,-0.00,26.39,0.285718,0.285718,0.0,0.624131,0.624131,0.0
2025-11-16 18:53:08,1,1.12,90.31,0,-0.00,26.39,0.285718,0.285718,0.0,0.624131,0.624131,0.0
2025-11-16 18:55:08,1,1.16,92.03,0,-0.00,26.39,0.285632,0.285632,0.0,0.623962,0.623962,0.0
2025-11-16 18:57:08,1,1.18,92.42,0,-0.00,26.39,0.285629,0.285629,0.0,0.623962,0.623962,0.0
2025-11-16 18:59:08,1,1.19,92.62,0,-0.03,26.44,0.285629,0.285629,0.0,0.623788,0.623932,0.0
2025-11-16 19:01:08,1,1.07,92.62,0,-0.03,26.46,0.28569,0.28569,0.0,0.623562,0.623562,0.0
2025-11-16 19:03:08,1,0.99,92.03,0,-0.00,26.49,0.28569,0.28569,0.0,0.623177,0.623177,0.0
2025-11-16 19:05:08,1,1.35,93.64,0,-0.00,26.49,0.285285,0.285657,0.0,0.623177,0.623177,0.0
2025-11-16 19:07:08,1,1.77,98.63,0,-0.00,26.49,0.285657,0.285285,0.0,0.623691,0.623691,0.0
2025-11-16 19:09:08,1,1.78,103.26,0,-0.00,26.49,0.285383,0.285383,0.0,0.623851,0.623851,0.0
2025-11-16 19:11:08,1,1.66,106.22,0,-0.00,26.49,0.285383,0.285383,0.0,0.623974,0.623851,0.0
2025-11-16 19:13:08,1,2.23,108.21,0,-0.00,26.49,0.285148,0.285148,0.0,0.623297,0.623297,0.0
2025-11-16 19:15:08,1,1.80,108.51,0,-0.00,26.49,0.285148,0.285148,0.0,0.623189,0.623189,0.0
2025-11-16 19:17:08,1,1.70,108.21,0,-0.00,26.49,0.285556,0.285556,0.0,0.623132,0.623132,0.0
2025-11-16 19:19:08,1,1.71,107.63,0,-0.00,26.49,0.285556,0.285556,0.0,0.623078,0.623132,0.0
2025-11-16 19:21:08,1,1.69,106.07,0,-0.02,26.45,0.285331,0.285331,0.0,0.623132,0.623078,0.0
2025-11-16 19:23:08,1,1.45,104.57,0,0.01,26.45,0.285386,0.285386,0.0,0.622942,0.622942,0.0
2025-11-16 19:25:08,1,1.53,103.26,0,0.00,26.49,0.285663,0.285663,0.0,0.622584,0.622584,0.0
2025-11-16 19:27:08,1,1.48,101.48,0,0.00,26.49,0.285943,0.285882,0.0,0.622388,0.622464,0.0
2025-11-16 19:29:08,1,1.35,98.81,0,0.00,26.49,0.285876,0.285943,0.0,0.622464,0.622464,0.0
2025-11-16 19:31:08,1,1.13,95.98,0,-0.02,26.49,0.285876,0.285876,0.0,0.62361,0.62361,0.0
2025-11-16 19:33:08,1,0.93,92.57,0,0.03,26.57,0.285596,0.285596,0.0,0.622957,0.622957,0.0
2025-11-16 19:35:08,1,0.72,88.49,0,-0.02,26.58,0.28495,0.28495,0.0,0.622596,0.622602,0.0
2025-11-16 19:37:08,1,0.67,84.26,0,-0.00,26.60,0.28495,0.28495,0.0,0.622602,0.622602,0.0
2025-11-16 19:39:08,1,0.60,79.73,0,-0.00,26.60,0.28512,0.28512,0.0,0.622939,0.622602,0.0
2025-11-16 19:41:08,1,0.53,76.00,0,0.02,26.60,0.285163,0.28512,0.0,0.622602,0.622602,0.0
2025-11-16 19:43:08,1,0.55,72.59,0,0.02,26.54,0.284947,0.284947,0.0,0.6225,0.6225,0.0
2025-11-16 19:45:08,1,0.45,69.70,0,0.00,26.49,0.284947,0.284947,0.0,0.622391,0.622391,0.0
2025-11-16 19:47:08,1,0.51,66.98,0,0.00,26.49,0.284645,0.284813,0.0,0.622391,0.622391,0.0
2025-11-16 19:49:08,1,0.58,66.24,0,0.00,26.49,0.284825,0.284645,0.0,0.622632,0.622632,0.0
2025-11-16 19:51:08,1,0.61,66.55,0,0.03,26.49,0.284645,0.284645,0.0,0.622373,0.622373,0.0
2025-11-16 19:53:08,1,0.82,67.72,0,-0.01,26.38,0.284566,0.284566,0.0,0.622027,0.622268,0.0
2025-11-16 19:55:08,1,0.98,69.81,0,-0.04,26.30,0.284422,0.284422,0.0,0.621946,0.621946,0.0
2025-11-16 19:57:08,1,0.94,71.32,0,-0.00,26.29,0.284243,0.284243,0.0,0.621946,0.621946,0.0
2025-11-16 19:59:08,1,0.93,72.12,0,-0.00,26.29,0.284133,0.284243,0.0,0.621916,0.621946,0.0
2025-11-16 20:01:08,0,0.94,72.24,0,-0.00,26.29,0.284121,0.284121,0.0,0.622328,0.622328,0.0
2025-11-16 20:03:08,0,0.89,71.84,0,-0.00,26.29,0.284121,0.284121,0.0,0.622328,0.622328,0.0
2025-11-16 20:05:08,0,0.87,71.06,0,-0.00,26.23,0.284121,0.284121,0.0,0.621871,0.621871,0.0
2025-11-16 20:07:08,0,0.77,70.14,0,-0.03,26.18,0.284054,0.284054,0.0,0.621795,0.621795,0.0
2025-11-16 20:09:08,0,0.76,69.02,0,-0.00,26.18,0.283855,0.283855,0.0,0.621702,0.621702,0.0
2025-11-16 20:11:08,0,0.64,67.61,0,-0.00,26.18,0.284191,0.284191,0.0,0.621702,0.621702,0.0
2025-11-16 20:13:08,0,0.69,66.35,0,-0.00,26.18,0.284282,0.284282,0.0,0.62197,0.62197,0.0
2025-11-16 20:15:08,0,0.60,64.92,0,-0.00,26.18,0.284316,0.284316,0.0,0.622124,0.622124,0.0
2025-11-16 20:17:08,0,0.48,63.53,0,-0.00,26.18,0.284316,0.284316,0.0,0.622602,0.622602,0.0
2025-11-16 20:19:08,0,0.54,62.10,0,-0.00,26.18,0.284325,0.284325,0.0,0.622602,0.622602,0.0
2025-11-16 20:21:08,0,0.45,60.61,0,-0.00,26.18,0.285075,0.284389,0.0,0.622081,0.62225,0.0
2025-11-16 20:23:08,0,0.44,59.36,0,-0.00,26.18,0.284389,0.284441,0.0,0.62225,0.62225,0.0
2025-11-16 20:25:08,0,0.50,58.22,0,-0.00,26.18,0.284968,0.284968,0.0,0.62225,0.62225,0.0
2025-11-16 20:27:08,0,0.50,57.20,0,-0.00,26.18,0.284974,0.284974,0.0,0.622247,0.622247,0.0
2025-11-16 20:29:08,0,0.41,56.20,0,-0.00,26.18,0.28512,0.28512,0.0,0.622202,0.622247,0.0
2025-11-16 20:31:08,0,0.33,55.21,0,-0.00,26.18,0.285267,0.28512,0.0,0.622265,0.622265,0.0
2025-11-16 20:33:08,0,0.39,54.42,0,-0.00,26.18,0.28512,0.285465,0.0,0.622412,0.622412,0.0
2025-11-16 20:35:08,0,0.31,53.46,0,-0.00,26.18,0.285501,0.285334,0.0,0.622921,0.622921,0.0
2025-11-16 20:37:08,0,0.36,52.54,0,-0.00,26.18,0.285334,0.285334,0.0,0.623192,0.623192,0.0
2025-11-16 20:39:08,0,0.30,51.40,0,-0.00,26.18,0.285029,0.285334,0.0,0.623192,0.623192,0.0
2025-11-16 20:41:08,0,0.29,50.44,0,-0.00,26.18,0.285434,0.285434,0.0,0.623418,0.623177,0.0
2025-11-16 20:43:08,0,0.22,49.42,0,-0.00,26.18,0.285901,0.285901,0.0,0.62296,0.62296,0.0
2025-11-16 20:45:08,0,0.27,48.56,0,-0.00,26.18,0.285901,0.285901,0.0,0.622716,0.622716,0.0
2025-11-16 20:47:08,0,0.27,47.93,0,-0.00,26.18,0.285879,0.285879,0.0,0.622716,0.622716,0.0
2025-11-16 20:49:08,0,0.23,47.24,0,-0.00,26.18,0.285879,0.285879,0.0,0.62287,0.62287,0.0
2025-11-16 20:51:08,0,0.27,46.69,0,-0.00,26.18,0.285879,0.285879,0.0,0.62287,0.62287,0.0
2025-11-16 20:53:08,0,0.25,46.26,0,-0.00,26.18,0.28576,0.285879,0.0,0.62287,0.62287,0.0
2025-11-16 20:55:08,0,0.26,45.94,0,-0.00,26.18,0.285977,0.285977,0.0,0.623032,0.623032,0.0
2025-11-16 20:57:08,0,0.21,45.61,0,-0.00,26.18,0.285977,0.285977,0.0,0.623255,0.623255,0.0
2025-11-16 20:59:08,0,0.24,45.07,0,-0.00,26.18,0.285977,0.285977,0.0,0.623511,0.623511,0.0
2025-11-16 21:01:08,0,0.17,44.54,0,-0.03,26.14,0.285916,0.285977,0.0,0.623511,0.623511,0.0
2025-11-16 21:03:08,0,0.24,44.02,0,0.02,26.14,0.28602,0.28602,0.0,0.623357,0.623357,0.0
2025-11-16 21:05:08,0,0.19,43.37,0,0.02,26.09,0.286242,0.286242,0.0,0.62321,0.62321,0.0
2025-11-16 21:07:08,0,0.13,42.73,0,0.00,26.08,0.286242,0.286242,0.0,0.622746,0.622746,0.0
2025-11-16 21:09:08,0,0.17,42.16,0,0.00,26.08,0.28633,0.28633,0.0,0.622728,0.622728,0.0
2025-11-16 21:11:08,0,0.18,41.71,0,0.00,26.08,0.286245,0.286245,0.0,0.622719,0.622719,0.0
2025-11-16 21:13:08,0,0.23,41.40,0,0.00,26.08,0.285727,0.28587,0.0,0.622719,0.622719,0.0
2025-11-16 21:15:08,0,0.13,40.90,0,0.00,26.08,0.28587,0.28587,0.0,0.623029,0.622774,0.0
2025-11-16 21:17:08,0,0.12,40.35,0,0.00,26.08,0.28587,0.28587,0.0,0.622774,0.622774,0.0
2025-11-16 21:19:08,0,0.12,39.86,0,0.00,26.08,0.285913,0.285913,0.0,0.622695,0.622695,0.0
2025-11-16 21:21:08,0,0.17,39.56,0,0.00,26.08,0.285913,0.285913,0.0,0.622391,0.622391,0.0
2025-11-16 21:23:08,0,0.18,39.26,0,0.00,26.05,0.285599,0.285681,0.0,0.622376,0.622376,0.0
2025-11-16 21:25:08,0,0.12,38.84,0,-0.02,26.00,0.285681,0.285681,0.0,0.622635,0.622569,0.0
2025-11-16 21:27:08,0,0.11,38.60,0,0.01,25.99,0.285715,0.285715,0.0,0.622635,0.622635,0.0
2025-11-16 21:29:08,0,0.11,38.36,0,0.00,25.98,0.285715,0.285715,0.0,0.622635,0.622635,0.0
2025-11-16 21:31:08,0,0.11,38.00,0,0.00,25.98,0.285523,0.285651,0.0,0.622737,0.622635,0.0
2025-11-16 21:33:08,0,0.14,37.71,0,0.00,25.98,0.285651,0.285651,0.0,0.622349,0.622539,0.0
2025-11-16 21:35:08,0,0.11,37.41,0,0.00,25.98,0.285672,0.285672,0.0,0.622539,0.622539,0.0
2025-11-16 21:37:08,0,0.11,37.18,0,0.00,25.98,0.285672,0.285672,0.0,0.62259,0.622539,0.0
2025-11-16 21:39:08,0,0.11,36.83,0,0.00,25.98,0.285648,0.285648,0.0,0.622256,0.622256,0.0
2025-11-16 21:41:08,0,0.11,36.54,0,0.00,25.98,0.285529,0.285529,0.0,0.622256,0.622256,0.0
2025-11-16 21:43:08,0,0.11,36.25,0,0.00,25.98,0.285648,0.285529,0.0,0.622506,0.622506,0.0
2025-11-16 21:45:08,0,0.11,36.02,0,0.00,25.98,0.285529,0.285529,0.0,0.623252,0.623252,0.0
2025-11-16 21:47:08,0,0.11,35.79,0,0.00,25.98,0.285398,0.285398,0.0,0.623252,0.623252,0.0
2025-11-16 21:49:08,0,0.11,35.56,0,0.00,25.98,0.285169,0.285169,0.0,0.622581,0.622581,0.0
2025-11-16 21:51:08,0,0.11,35.33,0,0.00,25.98,0.285465,0.285169,0.0,0.622412,0.622581,0.0
2025-11-16 21:53:08,0,0.11,35.04,0,-0.04,25.93,0.285465,0.285465,0.0,0.622581,0.622412,0.0
2025-11-16 21:55:08,0,0.11,34.76,0,-0.00,25.91,0.285465,0.285465,0.0,0.622358,0.62244,0.0
2025-11-16 21:57:08,0,0.11,34.53,0,-0.01,25.87,0.28498,0.28498,0.0,0.62244,0.62244,0.0
2025-11-16 21:59:08,0,0.09,34.37,0,-0.00,25.87,0.284883,0.28498,0.0,0.622358,0.622358,0.0
2025-11-16 22:01:08,0,0.06,34.11,0,-0.00,25.87,0.285221,0.285102,0.0,0.622211,0.622238,0.0
2025-11-16 22:03:08,0,0.09,33.86,0,-0.00,25.87,0.285102,0.285102,0.0,0.622238,0.622238,0.0
2025-11-16 22:05:08,0,0.11,33.75,0,-0.00,25.87,0.284712,0.284712,0.0,0.622608,0.622608,0.0
2025-11-16 22:07:08,0,0.11,33.58,0,-0.02,25.84,0.284712,0.284663,0.0,0.622608,0.622608,0.0
2025-11-16 22:09:08,0,0.03,33.44,0,0.02,25.82,0.284663,0.284663,0.0,0.621726,0.622142,0.0
2025-11-16 22:11:08,0,0.08,33.30,0,-0.02,25.77,0.28427,0.28427,0.0,0.622424,0.622424,0.0
2025-11-16 22:13:08,0,0.11,33.19,0,-0.00,25.77,0.28427,0.28427,0.0,0.622424,0.622424,0.0
2025-11-16 22:15:08,0,0.06,33.08,0,-0.00,25.77,0.284435,0.284435,0.0,0.622424,0.622424,0.0
2025-11-16 22:17:08,0,0.11,32.97,0,-0.00,25.77,0.284435,0.284435,0.0,0.622259,0.622259,0.0
2025-11-16 22:19:08,0,0.06,32.87,0,-0.00,25.77,0.284194,0.284194,0.0,0.622259,0.622259,0.0
2025-11-16 22:21:08,0,0.06,32.81,0,-0.00,25.77,0.283374,0.283374,0.0,0.622063,0.622063,0.0
2025-11-16 22:23:08,0,0.10,32.80,0,-0.00,25.77,0.28334,0.28334,0.0,0.622063,0.622063,0.0
2025-11-16 22:25:08,0,0.04,32.52,0,-0.00,25.72,0.28334,0.28334,0.0,0.621856,0.621856,0.0
2025-11-16 22:27:08,0,0.10,32.47,0,-0.00,25.66,0.28334,0.28334,0.0,0.621856,0.621856,0.0
2025-11-16 22:29:08,0,0.03,32.37,0,-0.00,25.66,0.28334,0.28334,0.0,0.621817,0.621817,0.0
2025-11-16 22:31:08,0,0.05,32.25,0,-0.00,25.66,0.283081,0.283081,0.0,0.621817,0.621817,0.0
2025-11-16 22:33:08,0,0.09,32.08,0,-0.02,25.61,0.282892,0.282892,0.0,0.62104,0.621431,0.0
2025-11-16 22:35:08,0,0.10,31.87,0,-0.00,25.56,0.282691,0.282691,0.0,0.621431,0.62104,0.0
2025-11-16 22:37:08,0,0.04,31.58,0,-0.00,25.56,0.282691,0.282752,0.0,0.621094,0.621094,0.0
2025-11-16 22:39:08,0,0.08,31.48,0,-0.01,25.52,0.282798,0.282798,0.0,0.620866,0.620866,0.0
2025-11-16 22:41:08,0,0.10,31.32,0,-0.01,25.46,0.282911,0.282911,0.0,0.620829,0.620829,0.0
2025-11-16 22:43:08,0,0.05,31.10,0,-0.00,25.46,0.282911,0.282911,0.0,0.620715,0.620715,0.0
2025-11-16 22:45:08,0,0.06,31.01,0,-0.00,25.46,0.282798,0.282798,0.0,0.62067,0.62067,0.0
2025-11-16 22:47:08,0,0.08,30.89,0,-0.02,25.36,0.282149,0.282149,0.0,0.620264,0.62067,0.0
2025-11-16 22:49:08,0,0.05,30.73,0,-0.00,25.36,0.282149,0.282149,0.0,0.620607,0.620607,0.0
2025-11-16 22:51:08,0,0.10,30.67,0,-0.04,25.32,0.28238,0.28238,0.0,0.620817,0.620607,0.0
2025-11-16 22:53:08,0,0.10,30.56,0,-0.00,25.25,0.282398,0.282398,0.0,0.620607,0.620607,0.0
2025-11-16 22:55:08,0,0.05,30.30,0,-0.00,25.25,0.282398,0.282398,0.0,0.619915,0.619915,0.0
2025-11-16 22:57:08,0,0.01,30.03,0,-0.00,25.25,0.282502,0.282398,0.0,0.619915,0.619915,0.0
2025-11-16 22:59:08,0,0.00,29.81,0,-0.00,25.17,0.282005,0.282005,0.0,0.620279,0.620279,0.0
2025-11-16 23:01:08,0,0.05,29.61,0,-0.00,25.15,0.281588,0.281588,0.0,0.620252,0.620252,0.0
2025-11-16 23:03:08,0,0.02,29.45,0,-0.00,25.15,0.28138,0.281588,0.0,0.619632,0.619632,0.0
2025-11-16 23:05:08,0,0.08,29.37,0,-0.00,25.15,0.281694,0.281646,0.0,0.619611,0.619611,0.0
2025-11-16 23:07:08,0,0.05,29.28,0,-0.04,25.08,0.281082,0.281694,0.0,0.619632,0.619632,0.0
2025-11-16 23:09:08,0,0.05,29.17,0,-0.01,25.05,0.281752,0.281752,0.0,0.619888,0.619888,0.0
2025-11-16 23:11:08,0,0.07,29.07,0,-0.00,25.05,0.281752,0.281752,0.0,0.619888,0.619888,0.0
2025-11-16 23:13:08,0,0.05,28.92,0,-0.02,25.03,0.281201,0.281201,0.0,0.619617,0.619617,0.0
2025-11-16 23:15:08,0,0.05,28.85,0,-0.06,24.97,0.281112,0.281112,0.0,0.619388,0.619487,0.0
2025-11-16 23:17:08,0,0.05,28.80,0,-0.04,24.94,0.280585,0.280951,0.0,0.619487,0.619388,0.0
2025-11-16 23:19:08,0,0.05,28.75,0,-0.00,24.94,0.280951,0.280951,0.0,0.619132,0.619292,0.0
2025-11-16 23:21:08,0,0.01,28.70,0,-0.00,24.94,0.281094,0.281094,0.0,0.619132,0.619132,0.0
2025-11-16 23:23:08,0,0.06,28.70,0,-0.00,24.94,0.281094,0.281018,0.0,0.619072,0.619132,0.0
2025-11-16 23:25:08,0,0.04,28.63,0,-0.00,24.94,0.280545,0.280804,0.0,0.619343,0.619343,0.0
2025-11-16 23:27:08,0,0.02,28.61,0,-0.00,24.94,0.280804,0.280804,0.0,0.61946,0.61946,0.0
