Timestamp,Usage EXACT 29317,Gradient EXACT 29317,Temperature EXACT 29317,Weight (kg),w_smooth,consumption (kg),Weight (kg),w_smooth,consumption (kg),Usage EXACT 29332,Gradient EXACT 29332,Temperature EXACT 29332,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29332,Gradient EXACT 29332,Temperature EXACT 29332,Usage EXACT 29317,Gradient EXACT 29317,Temperature EXACT 29317,Weight (kg),w_smooth,consumption (kg)
2025-11-16 16:49:04,0,0.10,28.75,2.135975,2.135975,0.0,0.954623,0.954623,0.0,0,0.16,29.17,0.954623,0.954623,0.0,0,0.16,29.17,0,0.10,28.75,3.811668,3.811668,0.0
2025-11-16 16:51:04,0,0.10,28.64,2.135706,2.135706,0.0,0.954386,0.954386,0.0,0,0.12,28.85,0.954386,0.954386,0.0,0,0.12,28.85,0,0.10,28.64,3.811585,3.811585,0.0
2025-11-16 16:53:04,0,0.14,28.53,2.131655,2.131655,0.0,0.954346,0.954386,0.0,0,0.12,28.54,0.954346,0.954386,0.0,0,0.12,28.54,0,0.14,28.53,3.810653,3.810653,0.0
2025-11-16 16:55:04,0,0.15,28.32,2.126522,2.126522,0.0,0.954938,0.954574,0.0,0,0.07,28.22,0.954938,0.954574,0.0,0,0.07,28.22,0,0.15,28.32,3.810454,3.810454,0.0
2025-11-16 16:57:04,0,0.12,28.11,2.123802,2.123802,0.0,0.954574,0.954938,0.0,0,0.13,28.01,0.954574,0.954938,0.0,0,0.13,28.01,0,0.12,28.11,3.809327,3.809327,0.0
2025-11-16 16:59:04,0,0.15,27.90,2.121471,2.121471,0.0,0.955029,0.955029,0.0,0,0.07,27.64,0.955029,0.955029,0.0,0,0.07,27.64,0,0.15,27.90,3.808572,3.808572,0.0
2025-11-16 17:01:04,0,0.10,27.59,2.117611,2.117611,0.0,0.955029,0.955029,0.0,0,0.11,27.32,0.955029,0.955029,0.0,0,0.11,27.32,0,0.10,27.59,3.808217,3.808572,0.0
2025-11-16 17:03:04,0,0.06,27.27,2.112976,2.112976,0.0,0.955735,0.955735,0.0,0,0.11,27.01,0.955735,0.955735,0.0,0,0.11,27.01,0,0.06,27.27,3.808936,3.808217,0.0
2025-11-16 17:05:04,0,0.11,27.06,2.112936,2.112936,0.0,0.956421,0.956421,0.0,0,0.07,26.75,0.956421,0.956421,0.0,0,0.07,26.75,0,0.11,27.06,3.807977,3.808004,0.0
2025-11-16 17:07:04,0,0.10,26.86,2.109128,2.109128,0.0,0.956616,0.956616,0.0,0,0.15,26.54,0.956616,0.956616,0.0,0,0.15,26.54,0,0.10,26.86,3.808004,3.807977,0.0
2025-11-16 17:09:04,0,0.06,26.65,2.108041,2.108041,0.0,0.959198,0.959198,0.0,0,0.15,26.34,0.959198,0.959198,0.0,0,0.15,26.34,0,0.06,26.65,3.807785,3.807785,0.0
2025-11-16 17:11:04,0,0.09,26.54,2.10535,2.10535,0.0,0.959264,0.959264,0.0,0,0.07,26.18,0.959264,0.959264,0.0,0,0.07,26.18,0,0.09,26.54,3.807355,3.807355,0.0
2025-11-16 17:13:04,0,0.14,26.44,2.105171,2.105171,0.0,0.959429,0.959429,0.0,0,0.11,26.13,0.959429,0.959429,0.0,0,0.11,26.13,0,0.14,26.44,3.805464,3.805464,0.0
2025-11-16 17:15:04,0,0.08,26.26,2.104375,2.104375,0.0,0.95968,0.959699,0.0,0,0.14,26.06,0.95968,0.959699,0.0,0,0.14,26.06,0,0.08,26.26,3.805464,3.805464,0.0
2025-11-16 17:17:04,0,0.11,26.12,2.103469,2.103469,0.0,0.959771,0.959771,0.0,0,0.12,25.98,0.959771,0.959771,0.0,0,0.12,25.98,0,0.11,26.12,3.806722,3.806722,0.0
2025-11-16 17:19:04,0,0.10,26.03,2.103469,2.103469,0.0,0.96035,0.96035,0.0,0,0.07,25.87,0.96035,0.96035,0.0,0,0.07,25.87,0,0.10,26.03,3.806767,3.806722,0.0
2025-11-16 17:21:04,0,0.10,25.92,2.103401,2.103401,0.0,0.960486,0.960486,0.0,0,0.11,25.87,0.960486,0.960486,0.0,0,0.11,25.87,0,0.10,25.92,3.806609,3.806609,0.0
2025-11-16 17:23:04,0,0.06,25.71,2.102611,2.102611,0.0,0.960922,0.960922,0.0,0,0.07,25.77,0.960922,0.960922,0.0,0,0.07,25.77,0,0.06,25.71,3.806245,3.806245,0.0
2025-11-16 17:25:04,0,0.10,25.56,2.102012,2.102012,0.0,0.960922,0.960922,0.0,0,0.07,25.71,0.960922,0.960922,0.0,0,0.07,25.71,0,0.10,25.56,3.806245,3.806245,0.0
2025-11-16 17:27:04,0,0.10,25.46,2.101542,2.101542,0.0,0.960037,0.960037,0.0,0,0.09,25.66,0.960037,0.960037,0.0,0,0.09,25.66,0,0.10,25.46,3.80549,3.80549,0.0
2025-11-16 17:29:04,0,0.05,25.36,2.100888,2.100888,0.0,0.95941,0.95941,0.0,0,0.15,25.65,0.95941,0.95941,0.0,0,0.15,25.65,0,0.05,25.36,3.805135,3.805135,0.0
2025-11-16 17:31:04,0,0.13,25.36,2.099879,2.099879,0.0,0.958805,0.959397,0.0,0,0.12,25.56,0.958805,0.959397,0.0,0,0.12,25.56,0,0.13,25.36,3.804671,3.804671,0.0
2025-11-16 17:33:04,0,0.13,25.34,2.099879,2.099879,0.0,0.959397,0.959397,0.0,0,0.12,25.51,0.959397,0.959397,0.0,0,0.12,25.51,0,0.13,25.34,3.804671,3.804671,0.0
2025-11-16 17:35:04,0,0.06,25.25,2.09954,2.099879,0.0,0.959995,0.959995,0.0,0,0.14,25.54,0.959995,0.959995,0.0,0,0.14,25.54,0,0.06,25.25,3.805502,3.805502,0.0
2025-11-16 17:37:04,0,0.14,25.36,2.099916,2.099697,0.0,0.96062,0.96062,0.0,0,0.12,25.51,0.96062,0.96062,0.0,0,0.12,25.51,0,0.14,25.36,3.806376,3.806376,0.0
2025-11-16 17:39:04,0,0.06,25.25,2.099697,2.099697,0.0,0.959794,0.959794,0.0,0,0.12,25.46,0.959794,0.959794,0.0,0,0.12,25.46,0,0.06,25.25,3.80647,3.806376,0.0
2025-11-16 17:41:04,0,0.06,25.27,2.09839,2.09839,0.0,0.959114,0.959114,0.0,0,0.07,25.36,0.959114,0.959114,0.0,0,0.07,25.36,0,0.06,25.27,3.805763,3.805763,0.0
2025-11-16 17:43:04,0,0.14,25.36,2.097231,2.097231,0.0,0.958519,0.958519,0.0,0,0.12,25.36,0.958519,0.958519,0.0,0,0.12,25.36,0,0.14,25.36,3.804899,3.804899,0.0
2025-11-16 17:45:04,0,0.06,25.36,2.097231,2.097231,0.0,0.958519,0.958519,0.0,0,0.07,25.25,0.958519,0.958519,0.0,0,0.07,25.25,0,0.06,25.36,3.804899,3.804899,0.0
2025-11-16 17:47:04,0,0.14,25.46,2.09704,2.097231,0.0,0.959429,0.959429,0.0,0,0.07,25.25,0.959429,0.959429,0.0,0,0.07,25.25,0,0.14,25.46,3.805434,3.805434,0.0
2025-11-16 17:49:04,0,0.11,25.46,2.097294,2.097294,0.0,0.959781,0.959781,0.0,0,0.16,25.25,0.959781,0.959781,0.0,0,0.16,25.25,0,0.11,25.46,3.805716,3.805535,0.0
2025-11-16 17:51:04,0,0.06,25.46,2.097294,2.097294,0.0,0.95981,0.95981,0.0,0,0.14,25.22,0.95981,0.95981,0.0,0,0.14,25.22,0,0.06,25.46,3.805434,3.805434,0.0
2025-11-16 17:53:04,0,0.09,25.50,2.097087,2.097087,0.0,0.960418,0.959862,0.0,0,0.07,25.15,0.960418,0.959862,0.0,0,0.07,25.15,0,0.09,25.50,3.805008,3.805008,0.0
2025-11-16 17:55:04,0,0.14,25.56,0.897602,0.897602,0.786735,0.959455,0.959455,0.0,0,0.07,25.15,0.959455,0.959455,0.0,0,0.07,25.15,0,0.14,25.56,3.804893,3.805008,0.0
2025-11-16 17:57:04,0,0.06,25.56,0.897153,0.897153,0.0,0.959455,0.959455,0.0,0,0.11,25.10,0.959455,0.959455,0.0,0,0.11,25.10,0,0.06,25.56,3.80534,3.80534,0.0
2025-11-16 17:59:04,0,0.14,25.66,0.898582,0.898582,0.0,0.961202,0.961202,0.0,0,0.07,25.05,0.961202,0.961202,0.0,0,0.07,25.05,0,0.14,25.66,3.807986,3.807986,0.0
2025-11-16 18:01:04,0,0.10,25.66,0.90124,0.90124,0.0,0.96301,0.96301,0.0,0,0.02,25.10,0.96301,0.96301,0.0,0,0.02,25.10,0,0.10,25.66,3.812594,3.812594,0.0
2025-11-16 18:03:04,0,0.05,25.66,0.902875,0.902875,0.0,0.963436,0.963436,0.0,0,0.06,25.15,0.963436,0.963436,0.0,0,0.06,25.15,0,0.05,25.66,3.813968,3.813885,0.0
2025-11-16 18:05:04,0,0.08,25.70,0.905748,0.905748,0.0,0.964977,0.964977,0.0,0,0.02,25.15,0.964977,0.964977,0.0,0,0.02,25.15,0,0.08,25.70,3.813885,3.813885,0.0
2025-11-16 18:07:04,0,0.12,25.76,0.90693,0.90693,0.0,0.964977,0.964977,0.0,0,0.01,25.24,0.964977,0.964977,0.0,0,0.01,25.24,0,0.12,25.76,3.813006,3.813006,0.0
2025-11-16 18:09:04,0,0.08,25.71,0.908158,0.908158,0.0,0.962704,0.962704,0.0,0,0.01,25.36,0.962704,0.962704,0.0,0,0.01,25.36,0,0.08,25.71,3.812177,3.812177,0.0
2025-11-16 18:11:04,0,0.05,25.68,0.908518,0.908518,0.0,0.962239,0.962239,0.0,0,0.01,25.41,0.962239,0.962239,0.0,0,0.01,25.41,0,0.05,25.68,3.811671,3.811671,0.0
2025-11-16 18:13:04,0,0.09,25.66,0.909584,0.909584,0.0,0.961634,0.961634,0.0,0,-0.03,25.46,0.961634,0.961634,0.0,0,-0.03,25.46,0,0.09,25.66,3.811212,3.811671,0.0
2025-11-16 18:15:04,0,0.04,25.56,0.909756,0.909756,0.0,0.961537,0.961537,0.0,0,0.01,25.51,0.961537,0.961537,0.0,0,0.01,25.51,0,0.04,25.56,3.811671,3.811212,0.0
2025-11-16 18:17:04,0,0.04,25.56,0.909756,0.909756,0.0,0.961358,0.961358,0.0,0,0.04,25.56,0.961358,0.961358,0.0,0,0.04,25.56,0,0.04,25.56,3.808607,3.808607,0.0
2025-11-16 18:19:04,0,0.09,25.52,0.909186,0.909186,0.0,0.9598,0.9598,0.0,0,-0.03,25.56,0.9598,0.9598,0.0,0,-0.03,25.56,0,0.09,25.52,3.808273,3.808273,0.0
2025-11-16 18:21:04,0,0.05,25.46,0.908747,0.908747,0.0,0.959163,0.959163,0.0,0,-0.03,25.56,0.959163,0.959163,0.0,0,-0.03,25.56,0,0.05,25.46,3.80766,3.80766,0.0
2025-11-16 18:23:04,0,0.13,25.46,0.907102,0.907102,0.0,0.959163,0.959163,0.0,0,-0.03,25.56,0.959163,0.959163,0.0,0,-0.03,25.56,0,0.13,25.46,3.807873,3.807873,0.0
2025-11-16 18:25:04,0,0.09,25.41,0.908368,0.908368,0.0,0.959322,0.959322,0.0,0,0.06,25.56,0.959322,0.959322,0.0,0,0.06,25.56,0,0.09,25.41,3.80896,3.80896,0.0
2025-11-16 18:27:04,0,0.10,25.42,0.910088,0.910088,0.0,0.961901,0.961901,0.0,0,-0.03,25.46,0.961901,0.961901,0.0,0,-0.03,25.46,0,0.10,25.42,3.810434,3.810434,0.0
2025-11-16 18:29:04,0,0.14,25.46,0.910552,0.910552,0.0,0.963364,0.963364,0.0,0,0.01,25.46,0.963364,0.963364,0.0,0,0.01,25.46,0,0.14,25.46,3.811404,3.811404,0.0
2025-11-16 18:31:04,0,0.13,25.45,0.910934,0.910934,0.0,0.963364,0.963364,0.0,0,0.01,25.41,0.963364,0.963364,0.0,0,0.01,25.41,0,0.13,25.45,3.811662,3.811662,0.0
2025-11-16 18:33:04,0,0.05,25.36,0.911285,0.911285,0.0,0.962301,0.962301,0.0,0,0.01,25.36,0.962301,0.962301,0.0,0,0.01,25.36,0,0.05,25.36,3.812038,3.812038,0.0
2025-11-16 18:35:04,0,0.04,25.36,0.912282,0.912282,0.0,0.962942,0.962942,0.0,0,0.01,25.30,0.962942,0.962942,0.0,0,0.01,25.30,0,0.04,25.36,3.814228,3.814228,0.0
2025-11-16 18:37:04,0,0.09,25.30,0.914443,0.914443,0.0,0.962942,0.962942,0.0,0,-0.02,25.25,0.962942,0.962942,0.0,0,-0.02,25.25,0,0.09,25.30,3.814619,3.814228,0.0
2025-11-16 18:39:04,0,0.11,25.25,0.914569,0.914569,0.0,0.960854,0.960854,0.0,0,0.06,25.25,0.960854,0.960854,0.0,0,0.06,25.25,0,0.11,25.25,3.81395,3.81395,0.0
2025-11-16 18:41:04,0,0.14,25.25,0.914895,0.914575,0.0,0.959937,0.959937,0.0,0,0.03,25.25,0.959937,0.959937,0.0,0,0.03,25.25,0,0.14,25.25,3.813222,3.813222,0.0
2025-11-16 18:43:04,0,0.09,25.19,0.914575,0.914575,0.0,0.958259,0.958259,0.0,0,0.06,25.25,0.958259,0.958259,0.0,0,0.06,25.25,0,0.09,25.19,3.812737,3.812737,0.0
2025-11-16 18:45:04,0,0.04,25.15,0.913657,0.913657,0.0,0.957842,0.957842,0.0,0,0.06,25.25,0.957842,0.957842,0.0,0,0.06,25.25,0,0.04,25.15,3.812017,3.812017,0.0
2025-11-16 18:47:04,0,0.09,25.21,0.913353,0.913353,0.0,0.957716,0.957716,0.0,0,-0.03,25.25,0.957716,0.957716,0.0,0,-0.03,25.25,0,0.09,25.21,3.812017,3.812017,0.0
2025-11-16 18:49:04,0,0.13,25.25,0.91278,0.91278,0.0,0.957716,0.957716,0.0,0,-0.03,25.25,0.957716,0.957716,0.0,0,-0.03,25.25,0,0.13,25.25,3.812017,3.812017,0.0
2025-11-16 18:51:04,0,0.05,25.25,0.91246,0.91246,0.0,0.957195,0.957195,0.0,0,0.01,25.30,0.957195,0.957195,0.0,0,0.01,25.30,0,0.05,25.25,3.811319,3.811319,0.0
2025-11-16 18:53:04,0,0.04,25.25,0.912332,0.912332,0.0,0.956906,0.956906,0.0,0,-0.01,25.36,0.956906,0.956906,0.0,0,-0.01,25.36,0,0.04,25.25,3.811058,3.811316,0.0
2025-11-16 18:55:04,0,0.04,25.25,0.912332,0.912332,0.0,0.956906,0.956906,0.0,0,-0.03,25.36,0.956906,0.956906,0.0,0,-0.03,25.36,0,0.04,25.25,3.811316,3.811316,0.0
2025-11-16 18:57:04,0,0.04,25.25,0.912093,0.912093,0.0,0.957446,0.957446,0.0,0,-0.03,25.36,0.957446,0.957446,0.0,0,-0.03,25.36,0,0.04,25.25,3.811316,3.811316,0.0
2025-11-16 18:59:04,0,0.09,25.20,0.91048,0.910555,0.0,0.957446,0.957446,0.0,0,-0.03,25.36,0.957446,0.957446,0.0,0,-0.03,25.36,0,0.09,25.20,3.81036,3.81036,0.0
2025-11-16 19:01:04,0,0.05,25.15,0.910555,0.91048,0.0,0.956955,0.956955,0.0,0,-0.03,25.36,0.956955,0.956955,0.0,0,-0.03,25.36,0,0.05,25.15,3.810312,3.810312,0.0
2025-11-16 19:03:04,0,0.05,25.15,0.910076,0.910076,0.0,0.956883,0.956883,0.0,0,-0.03,25.36,0.956883,0.956883,0.0,0,-0.03,25.36,0,0.05,25.15,3.810312,3.810194,0.0
2025-11-16 19:05:04,0,0.10,25.15,0.909565,0.909565,0.0,0.956285,0.956285,0.0,0,0.01,25.41,0.956285,0.956285,0.0,0,0.01,25.41,0,0.10,25.15,3.810161,3.810161,0.0
2025-11-16 19:07:04,0,0.14,25.15,0.908938,0.908938,0.0,0.956285,0.956285,0.0,0,0.06,25.46,0.956285,0.956285,0.0,0,0.06,25.46,0,0.14,25.15,3.810161,3.810161,0.0
2025-11-16 19:09:04,0,0.07,25.05,0.908938,0.908938,0.0,0.957218,0.957218,0.0,0,0.01,25.46,0.957218,0.957218,0.0,0,0.01,25.46,0,0.07,25.05,3.810318,3.810318,0.0
2025-11-16 19:11:04,0,0.10,24.99,0.90912,0.908938,0.0,0.957218,0.957218,0.0,0,-0.03,25.46,0.957218,0.957218,0.0,0,-0.03,25.46,0,0.10,24.99,3.810318,3.810318,0.0
2025-11-16 19:13:04,0,0.10,24.94,0.908196,0.908196,0.0,0.95674,0.95674,0.0,0,0.06,25.56,0.95674,0.95674,0.0,0,0.06,25.56,0,0.10,24.94,3.809875,3.809875,0.0
2025-11-16 19:15:04,0,0.07,24.81,0.907685,0.907685,0.0,0.956473,0.95674,0.0,0,0.06,25.56,0.956473,0.95674,0.0,0,0.06,25.56,0,0.07,24.81,3.809528,3.809528,0.0
2025-11-16 19:17:04,0,0.09,24.62,0.907378,0.907547,0.0,0.956867,0.956867,0.0,0,0.06,25.56,0.956867,0.956867,0.0,0,0.06,25.56,0,0.09,24.62,3.809365,3.809365,0.0
2025-11-16 19:19:04,0,0.14,24.53,0.907378,0.907378,0.0,0.956867,0.956867,0.0,0,-0.03,25.46,0.956867,0.956867,0.0,0,-0.03,25.46,0,0.14,24.53,3.35887,3.35887,0.45002200000000014
2025-11-16 19:21:04,0,0.06,24.53,0.90714,0.90714,0.0,0.956415,0.956415,0.0,0,0.01,25.46,0.956415,0.956415,0.0,0,0.01,25.46,0,0.06,24.53,3.154864,3.154864,0.0
2025-11-16 19:23:04,0,0.11,24.61,0.906507,0.906507,0.0,0.955852,0.955852,0.0,0,-0.00,25.39,0.955852,0.955852,0.0,0,-0.00,25.39,0,0.11,24.61,3.154864,3.154864,0.0
2025-11-16 19:25:04,0,0.06,24.64,0.905585,0.905585,0.0,0.95527,0.955488,0.0,0,0.01,25.30,0.95527,0.955488,0.0,0,0.01,25.30,0,0.06,24.64,3.154864,3.154864,0.0
2025-11-16 19:27:04,0,0.05,24.64,0.904345,0.904345,0.0,0.954967,0.95527,0.0,0,-0.01,25.25,0.954967,0.95527,0.0,0,-0.01,25.25,0,0.05,24.64,3.15472,3.15472,0.0
2025-11-16 19:29:04,0,0.05,24.64,0.904125,0.904125,0.0,0.954967,0.954967,0.0,0,0.06,25.25,0.954967,0.954967,0.0,0,0.06,25.25,0,0.05,24.64,3.154551,3.15472,0.0
2025-11-16 19:31:04,0,0.08,24.64,0.902508,0.902508,0.0,0.954821,0.955003,0.0,0,0.06,25.25,0.954821,0.955003,0.0,0,0.06,25.25,0,0.08,24.64,3.154551,3.154551,0.0
2025-11-16 19:33:04,0,0.09,24.58,0.901966,0.901966,0.0,0.955003,0.955026,0.0,0,0.05,25.24,0.955003,0.955026,0.0,0,0.05,25.24,0,0.09,24.58,3.154503,3.154503,0.0
2025-11-16 19:35:04,0,0.10,24.38,0.901966,0.901966,0.0,0.955059,0.955059,0.0,0,0.06,25.25,0.955059,0.955059,0.0,0,0.06,25.25,0,0.10,24.38,3.154305,3.154305,0.0
2025-11-16 19:37:04,0,0.12,24.15,0.902051,0.902051,0.0,0.955371,0.955371,0.0,0,0.06,25.25,0.955371,0.955371,0.0,0,0.06,25.25,0,0.12,24.15,3.154169,3.154169,0.0
2025-11-16 19:39:04,0,0.10,23.97,0.90139,0.90139,0.0,0.955725,0.955725,0.0,0,0.01,25.19,0.955725,0.955725,0.0,0,0.01,25.19,0,0.10,23.97,3.154074,3.154169,0.0
2025-11-16 19:41:04,0,0.09,23.86,0.901036,0.901036,0.0,0.955442,0.955442,0.0,0,0.01,25.15,0.955442,0.955442,0.0,0,0.01,25.15,0,0.09,23.86,3.154237,3.154074,0.0
2025-11-16 19:43:04,0,0.05,23.82,0.900519,0.900519,0.0,0.955211,0.955211,0.0,0,0.01,25.05,0.955211,0.955211,0.0,0,0.01,25.05,0,0.05,23.82,3.153441,3.153441,0.0
2025-11-16 19:45:04,0,0.05,23.82,0.899839,0.899839,0.0,0.954932,0.954932,0.0,0,-0.03,24.95,0.954932,0.954932,0.0,0,-0.03,24.95,0,0.05,23.82,3.153248,3.153248,0.0
2025-11-16 19:47:04,0,0.05,23.97,0.898664,0.898664,0.0,0.954454,0.95459,0.0,0,0.01,24.94,0.954454,0.95459,0.0,0,0.01,24.94,0,0.05,23.97,3.153136,3.153136,0.0
2025-11-16 19:49:04,0,0.10,24.17,0.897777,0.897777,0.0,0.95459,0.95459,0.0,0,-0.03,24.84,0.95459,0.95459,0.0,0,-0.03,24.84,0,0.10,24.17,3.152893,3.152893,0.0
2025-11-16 19:51:04,0,0.10,24.23,0.897533,0.897533,0.0,0.954733,0.954733,0.0,0,-0.03,24.84,0.954733,0.954733,0.0,0,-0.03,24.84,0,0.10,24.23,3.152769,3.152769,0.0
2025-11-16 19:53:04,0,0.14,24.37,0.896517,0.896517,0.0,0.954746,0.954746,0.0,0,-0.03,24.84,0.954746,0.954746,0.0,0,-0.03,24.84,0,0.14,24.37,3.151848,3.151848,0.0
2025-11-16 19:55:04,0,0.15,24.43,0.896483,0.896483,0.0,0.954776,0.954776,0.0,0,-0.03,24.84,0.954776,0.954776,0.0,0,-0.03,24.84,0,0.15,24.43,3.151848,3.151848,0.0
2025-11-16 19:57:04,0,0.15,24.43,0.896483,0.896483,0.0,0.954776,0.954776,0.0,0,-0.03,24.84,0.954776,0.954776,0.0,0,-0.03,24.84,0,0.15,24.43,3.152165,3.152165,0.0
2025-11-16 19:59:04,0,0.10,24.58,0.895831,0.895831,0.0,0.955257,0.955257,0.0,0,0.01,24.79,0.955257,0.955257,0.0,0,0.01,24.79,0,0.10,24.58,3.152076,3.152076,0.0
2025-11-16 20:01:04,0,0.12,24.76,0.895371,0.895371,0.0,0.955345,0.95527,0.0,0,0.10,24.74,0.955345,0.95527,0.0,0,0.10,24.74,0,0.12,24.76,3.151807,3.151807,0.0
2025-11-16 20:03:04,0,0.15,24.84,0.895273,0.895273,0.0,0.955257,0.955257,0.0,0,0.10,24.68,0.955257,0.955257,0.0,0,0.10,24.68,0,0.15,24.84,3.151591,3.151591,0.0
2025-11-16 20:05:04,0,0.06,24.84,0.894973,0.894973,0.0,0.955065,0.955065,0.0,0,0.06,24.64,0.955065,0.955065,0.0,0,0.06,24.64,0,0.06,24.84,3.151386,3.151386,0.0
2025-11-16 20:07:04,0,0.10,24.89,0.894406,0.894406,0.0,0.954981,0.954981,0.0,0,0.06,24.64,0.954981,0.954981,0.0,0,0.06,24.64,0,0.10,24.89,3.151262,3.151262,0.0
2025-11-16 20:09:04,0,0.14,24.94,0.894008,0.894008,0.0,0.954981,0.954981,0.0,0,0.06,24.64,0.954981,0.954981,0.0,0,0.06,24.64,0,0.14,24.94,3.151262,3.151262,0.0
2025-11-16 20:11:04,0,0.15,24.99,0.893566,0.893566,0.0,0.955052,0.955052,0.0,0,0.06,24.64,0.955052,0.955052,0.0,0,0.06,24.64,0,0.15,24.99,3.151434,3.151434,0.0
2025-11-16 20:13:04,1,0.15,25.30,0.893566,0.893566,0.0,0.955179,0.955052,0.0,0,0.06,24.64,0.955179,0.955052,0.0,0,0.06,24.64,1,0.15,25.30,3.151629,3.150883,0.0
2025-11-16 20:15:04,1,0.15,25.36,0.892908,0.892908,0.0,0.954825,0.954825,0.0,0,0.06,24.07,0.954825,0.954825,0.0,0,0.06,24.07,1,0.15,25.36,3.150655,3.150655,0.0
2025-11-16 20:17:04,1,0.15,25.56,0.892657,0.892657,0.0,0.574412,0.574412,0.0,0,0.10,24.02,0.574412,0.574412,0.0,0,0.10,24.02,1,0.15,25.56,3.150655,3.150655,0.0
2025-11-16 20:19:04,1,0.15,26.08,0.892212,0.892212,0.0,0.574412,0.574412,0.0,0,0.15,24.43,0.574412,0.574412,0.0,0,0.15,24.43,1,0.15,26.08,3.150339,3.150339,0.0
2025-11-16 20:21:04,1,0.15,26.49,0.892149,0.892149,0.0,0.574676,0.574676,0.0,0,0.11,24.74,0.574676,0.574676,0.0,0,0.11,24.74,1,0.15,26.49,3.150158,3.150158,0.0
2025-11-16 20:23:04,1,0.15,26.86,0.891579,0.891579,0.0,0.574676,0.574676,0.0,0,0.15,24.99,0.574676,0.574676,0.0,0,0.15,24.99,1,0.15,26.86,3.1499,3.1499,0.0
2025-11-16 20:25:04,1,0.15,27.12,0.890805,0.890805,0.0,0.574636,0.574636,0.0,0,0.15,25.40,0.574636,0.574636,0.0,0,0.15,25.40,1,0.15,27.12,3.1499,3.1499,0.0
2025-11-16 20:27:04,1,0.15,27.27,0.890736,0.890805,0.0,0.574636,0.574636,0.0,1,0.15,25.97,0.574636,0.574636,0.0,1,0.15,25.97,1,0.15,27.27,3.150199,3.150199,0.0
2025-11-16 20:29:04,1,0.15,27.48,0.890884,0.890884,0.0,0.574952,0.574952,0.0,1,0.15,26.44,0.574952,0.574952,0.0,1,0.15,26.44,1,0.15,27.48,3.150199,3.150199,0.0
2025-11-16 20:31:04,1,0.15,27.64,0.891379,0.891379,0.0,0.575339,0.575339,0.0,1,0.16,27.11,0.575339,0.575339,0.0,1,0.16,27.11,1,0.15,27.64,3.150087,3.150087,0.0
2025-11-16 20:33:04,1,0.15,27.80,0.891379,0.891379,0.0,0.575459,0.575459,0.0,1,0.17,27.88,0.575459,0.575459,0.0,1,0.17,27.88,1,0.15,27.80,3.149995,3.149995,0.0
2025-11-16 20:35:04,1,0.17,28.01,0.890752,0.890752,0.0,0.575459,0.575459,0.0,1,0.16,28.37,0.575459,0.575459,0.0,1,0.16,28.37,1,0.17,28.01,3.149995,3.149995,0.0
2025-11-16 20:37:04,1,0.15,28.16,0.890623,0.890623,0.0,0.574705,0.574705,0.0,1,0.16,28.86,0.574705,0.574705,0.0,1,0.16,28.86,1,0.15,28.16,3.149607,3.149607,0.0
2025-11-16 20:39:04,1,0.20,28.48,0.890464,0.890464,0.0,0.574584,0.574656,0.0,1,0.20,29.39,0.574584,0.574656,0.0,1,0.20,29.39,1,0.20,28.48,3.149534,3.149534,0.0
2025-11-16 20:41:04,1,0.15,28.75,0.889649,0.889649,0.0,0.574584,0.574584,0.0,1,0.20,29.97,0.574584,0.574584,0.0,1,0.20,29.97,1,0.15,28.75,3.149072,3.149072,0.0
2025-11-16 20:43:04,1,0.15,28.96,0.889301,0.889301,0.0,0.574584,0.574321,0.0,1,0.20,30.67,0.574584,0.574321,0.0,1,0.20,30.67,1,0.15,28.96,3.148453,3.148453,0.0
2025-11-16 20:45:04,1,0.15,29.02,0.889245,0.889245,0.0,0.574305,0.574584,0.0,1,0.26,31.49,0.574305,0.574584,0.0,1,0.26,31.49,1,0.15,29.02,3.148453,3.148453,0.0
2025-11-16 20:47:04,1,0.15,28.80,0.889013,0.889013,0.0,0.574627,0.574627,0.0,1,0.24,32.60,0.574627,0.574627,0.0,1,0.24,32.60,1,0.15,28.80,3.148787,3.148787,0.0
2025-11-16 20:49:04,1,0.15,28.59,0.888797,0.888797,0.0,0.574685,0.574685,0.0,1,0.27,33.36,0.574685,0.574685,0.0,1,0.27,33.36,1,0.15,28.59,3.149229,3.149229,0.0
2025-11-16 20:51:04,1,0.11,28.43,0.888352,0.888352,0.0,0.57463,0.574685,0.0,1,0.32,34.14,0.57463,0.574685,0.0,1,0.32,34.14,1,0.11,28.43,3.149223,3.149223,0.0
2025-11-16 20:53:04,1,0.06,28.06,0.88822,0.88822,0.0,0.574744,0.574744,0.0,1,0.32,34.88,0.574744,0.574744,0.0,1,0.32,34.88,1,0.06,28.06,3.149033,3.149033,0.0
2025-11-16 20:55:04,1,0.10,27.74,0.888026,0.88833,0.0,0.574744,0.574744,0.0,1,0.28,35.73,0.574744,0.574744,0.0,1,0.28,35.73,1,0.10,27.74,3.14853,3.14853,0.0
2025-11-16 20:57:04,1,0.10,27.54,0.88833,0.888214,0.0,0.574851,0.574936,0.0,1,0.38,36.83,0.574851,0.574936,0.0,1,0.38,36.83,1,0.10,27.54,3.14803,3.148204,0.0
