Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29434,Gradient EXACT 29434,Temperature EXACT 29434,Usage EXACT 29425,Gradient EXACT 29425,Temperature EXACT 29425
2025-11-22 12:35:13,0.798482,0.798482,0.0,0,0.84,73.09,0,0.12,27.22
2025-11-22 12:37:13,0.798011,0.798011,0.0,0,0.81,71.43,0,0.12,27.22
2025-11-22 12:39:13,0.798011,0.798011,0.0,0,0.77,69.70,0,0.09,27.22
2025-11-22 12:41:13,0.797461,0.797461,0.0,0,0.77,68.15,0,0.05,27.22
2025-11-22 12:43:13,0.796713,0.796713,0.0,0,0.73,66.87,0,0.05,27.22
2025-11-22 12:45:13,0.796852,0.796852,0.0,0,0.72,64.92,0,0.05,27.22
2025-11-22 12:47:13,0.797691,0.797691,0.0,0,0.69,63.71,0,0.10,27.27
2025-11-22 12:49:13,0.797709,0.797709,0.0,0,0.65,62.71,0,0.05,27.33
2025-11-22 12:51:13,0.798079,0.798079,0.0,0,0.67,61.63,0,0.12,27.48
2025-11-22 12:53:13,0.798784,0.798784,0.0,0,0.63,60.98,0,0.06,27.54
2025-11-22 12:55:13,0.799234,0.799234,0.0,0,0.58,60.89,0,0.05,27.54
2025-11-22 12:57:13,0.800199,0.800199,0.0,0,0.61,60.20,0,0.05,27.54
2025-11-22 12:59:13,0.800612,0.800612,0.0,0,0.65,59.63,0,0.05,27.54
2025-11-22 13:01:13,0.801376,0.800761,0.0,0,0.65,59.09,0,0.05,27.54
2025-11-22 13:03:13,0.800761,0.800761,0.0,0,0.59,58.31,0,0.08,27.54
2025-11-22 13:05:13,0.798613,0.798613,0.0,0,0.63,57.62,0,0.05,27.54
2025-11-22 13:07:13,0.796862,0.796862,0.0,0,0.63,57.01,0,0.13,27.63
2025-11-22 13:09:13,0.796834,0.796834,0.0,0,0.62,56.53,0,0.15,27.64
2025-11-22 13:11:13,0.796862,0.796862,0.0,0,0.59,56.50,0,0.15,27.64
2025-11-22 13:13:13,0.798247,0.798247,0.0,0,0.55,56.36,0,0.13,27.64
2025-11-22 13:15:13,0.798454,0.798454,0.0,0,0.61,56.03,0,0.06,27.65
2025-11-22 13:17:13,0.800131,0.800131,0.0,0,0.56,55.87,0,0.05,27.65
2025-11-22 13:19:13,0.800752,0.800752,0.0,0,0.53,55.38,0,0.14,27.75
2025-11-22 13:21:13,0.800727,0.800727,0.0,0,0.52,54.41,0,0.09,27.75
2025-11-22 13:23:13,0.799597,0.799597,0.0,0,0.52,54.17,0,0.05,27.75
2025-11-22 13:25:13,0.799597,0.799597,0.0,0,0.56,54.07,0,0.07,27.75
2025-11-22 13:27:13,0.800277,0.800277,0.0,0,0.52,54.02,0,0.06,27.75
2025-11-22 13:29:13,0.800702,0.800702,0.0,0,0.58,53.78,0,0.05,27.75
2025-11-22 13:31:13,0.800702,0.800702,0.0,0,0.45,53.07,0,0.10,27.85
2025-11-22 13:33:13,0.800637,0.800637,0.0,0,0.43,52.24,0,0.10,27.90
2025-11-22 13:35:13,0.80055,0.800637,0.0,0,0.42,51.55,0,0.14,27.96
2025-11-22 13:37:13,0.800637,0.80055,0.0,0,0.43,51.55,0,0.15,27.96
2025-11-22 13:39:13,0.800411,0.800411,0.0,0,0.56,51.32,0,0.10,27.96
2025-11-22 13:41:13,0.800299,0.800349,0.0,0,0.50,50.88,0,0.06,27.96
2025-11-22 13:43:13,0.800349,0.800299,0.0,0,0.42,49.93,0,0.09,27.96
2025-11-22 13:45:13,0.79884,0.79884,0.0,0,0.46,49.76,0,0.14,27.96
2025-11-22 13:47:13,0.798762,0.798762,0.0,0,0.41,49.50,0,0.06,27.96
2025-11-22 13:49:13,0.798762,0.798762,0.0,0,0.47,49.57,0,0.10,27.96
2025-11-22 13:51:13,0.798737,0.798737,0.0,0,0.43,49.64,0,0.14,27.96
2025-11-22 13:53:13,0.798265,0.798265,0.0,0,0.47,49.35,0,0.15,27.96
2025-11-22 13:55:13,0.798175,0.798175,0.0,0,0.42,48.99,0,0.10,27.91
2025-11-22 13:57:13,0.797719,0.797719,0.0,0,0.45,48.78,0,0.06,27.85
2025-11-22 13:59:13,0.797188,0.797188,0.0,0,0.48,48.42,0,0.05,27.85
2025-11-22 14:01:13,0.797005,0.797188,0.0,0,0.42,47.93,0,0.05,27.85
2025-11-22 14:03:13,0.797377,0.797377,0.0,0,0.50,47.45,0,0.08,27.88
2025-11-22 14:05:13,0.798216,0.798216,0.0,0,0.41,47.10,0,0.14,27.96
2025-11-22 14:07:13,0.797809,0.797809,0.0,0,0.40,46.76,0,0.15,27.96
2025-11-22 14:09:13,0.797747,0.797747,0.0,0,0.43,46.55,0,0.15,27.96
2025-11-22 14:11:13,0.797579,0.797579,0.0,0,0.45,46.35,0,0.15,27.96
2025-11-22 14:13:13,0.796691,0.796691,0.0,0,0.40,46.00,0,0.15,27.96
2025-11-22 14:15:13,0.796862,0.796862,0.0,0,0.39,45.74,0,0.15,27.96
2025-11-22 14:17:13,0.79743,0.79743,0.0,0,0.39,45.94,0,0.15,27.96
2025-11-22 14:19:13,0.79743,0.79743,0.0,0,0.43,46.01,0,0.15,27.96
2025-11-22 14:21:13,0.795139,0.795738,0.0,0,0.39,45.87,0,0.14,27.96
2025-11-22 14:23:13,0.795738,0.795139,0.0,0,0.39,45.87,0,0.11,27.96
2025-11-22 14:25:13,0.795738,0.795738,0.0,0,0.37,45.75,0,0.06,27.96
2025-11-22 14:27:13,0.796207,0.796232,0.0,0,0.39,45.54,0,0.05,27.96
2025-11-22 14:29:13,0.796232,0.796207,0.0,0,0.39,45.47,0,0.05,27.96
2025-11-22 14:31:13,0.795992,0.795992,0.0,0,0.39,44.94,0,0.05,27.96
2025-11-22 14:33:13,0.795992,0.795992,0.0,0,0.39,44.69,0,0.05,27.96
2025-11-22 14:35:13,0.796691,0.796691,0.0,0,0.39,44.60,0,0.05,27.96
2025-11-22 14:37:13,0.796691,0.796691,0.0,0,0.32,44.37,0,0.08,28.01
2025-11-22 14:39:13,0.797197,0.797197,0.0,0,0.37,44.40,0,0.06,28.08
2025-11-22 14:41:13,0.797914,0.797914,0.0,0,0.39,44.47,0,0.10,28.22
2025-11-22 14:43:13,0.79852,0.79852,0.0,0,0.36,44.41,0,0.05,28.27
2025-11-22 14:45:13,0.799653,0.799653,0.0,0,0.39,44.47,0,0.05,28.27
2025-11-22 14:47:13,0.799827,0.799827,0.0,0,0.39,44.54,0,0.05,28.27
2025-11-22 14:49:13,0.800494,0.800494,0.0,0,0.34,44.50,0,0.05,28.27
2025-11-22 14:51:13,0.800556,0.800556,0.0,0,0.31,44.40,0,0.05,28.27
2025-11-22 14:53:13,0.798979,0.798979,0.0,0,0.38,44.28,0,0.10,28.34
2025-11-22 14:55:13,0.798011,0.798392,0.0,0,0.27,44.15,0,0.14,28.37
2025-11-22 14:57:13,0.798392,0.798392,0.0,0,0.28,44.15,0,0.06,28.28
2025-11-22 14:59:13,0.798694,0.798694,0.0,0,0.32,44.08,0,0.05,28.27
2025-11-22 15:01:13,0.798774,0.798774,0.0,0,0.37,43.63,0,0.10,28.32
2025-11-22 15:03:13,0.799094,0.799094,0.0,0,0.34,43.37,0,0.14,28.38
2025-11-22 15:05:13,0.799436,0.799436,0.0,0,0.31,43.20,0,0.15,28.38
2025-11-22 15:07:13,0.799436,0.799436,0.0,0,0.36,43.03,0,0.15,28.38
2025-11-22 15:09:13,0.799026,0.799026,0.0,0,0.36,42.66,0,0.14,28.37
2025-11-22 15:11:13,0.798374,0.798374,0.0,0,0.29,42.22,0,0.09,28.30
2025-11-22 15:13:13,0.797182,0.797182,0.0,0,0.31,41.71,0,0.05,28.27
2025-11-22 15:15:13,0.796545,0.796545,0.0,0,0.36,41.40,0,0.05,28.27
2025-11-22 15:17:13,0.796545,0.796545,0.0,0,0.27,41.17,0,0.05,28.27
2025-11-22 15:19:13,0.797321,0.796983,0.0,0,0.31,41.03,0,0.05,28.27
2025-11-22 15:21:13,0.796983,0.796983,0.0,0,0.31,40.85,0,0.05,28.27
2025-11-22 15:23:13,0.796927,0.796927,0.0,0,0.32,41.02,0,0.06,28.27
2025-11-22 15:25:13,0.796455,0.796753,0.0,0,0.34,41.34,0,0.11,28.27
2025-11-22 15:27:13,0.796753,0.796753,0.0,0,0.29,41.49,0,0.06,28.27
2025-11-22 15:29:13,0.7973,0.797284,0.0,0,0.36,41.59,0,0.05,28.27
2025-11-22 15:31:13,0.797284,0.797284,0.0,0,0.32,41.53,0,0.05,28.27
2025-11-22 15:33:13,0.797172,0.797172,0.0,0,0.31,41.34,0,0.05,28.27
2025-11-22 15:35:13,0.79715,0.797172,0.0,0,0.31,41.03,0,0.05,28.27
2025-11-22 15:37:13,0.797225,0.797172,0.0,0,0.35,40.45,0,0.05,28.27
2025-11-22 15:39:13,0.797225,0.797225,0.0,0,0.26,39.74,0,0.05,28.27
2025-11-22 15:41:13,0.797225,0.797225,0.0,0,0.25,39.32,0,0.10,28.38
2025-11-22 15:43:13,0.796896,0.796784,0.0,0,0.34,39.14,0,0.10,28.43
2025-11-22 15:45:13,0.796744,0.796744,0.0,0,0.25,38.90,0,0.05,28.49
2025-11-22 15:47:13,0.796896,0.796896,0.0,0,0.26,38.86,0,0.08,28.49
2025-11-22 15:49:13,0.797557,0.797557,0.0,0,0.24,38.78,0,0.05,28.49
2025-11-22 15:51:13,0.797557,0.797253,0.0,0,0.24,38.72,0,0.05,28.49
2025-11-22 15:53:13,0.797219,0.797253,0.0,0,0.25,38.61,0,0.05,28.49
2025-11-22 15:55:13,0.797253,0.79698,0.0,0,0.24,38.48,0,0.10,28.59
2025-11-22 15:57:13,0.79698,0.797247,0.0,0,0.24,38.42,0,0.05,28.59
2025-11-22 15:59:13,0.797278,0.797278,0.0,0,0.24,38.42,0,0.10,28.59
2025-11-22 16:01:13,0.79743,0.79743,0.0,0,0.29,38.35,0,0.13,28.59
2025-11-22 16:03:13,0.798259,0.798259,0.0,0,0.24,38.30,0,0.14,28.59
2025-11-22 16:05:13,0.798268,0.798268,0.0,0,0.28,38.24,0,0.13,28.59
2025-11-22 16:07:13,0.798259,0.798259,0.0,0,0.24,38.18,0,0.14,28.59
2025-11-22 16:09:13,0.797809,0.797809,0.0,0,0.24,38.00,0,0.15,28.59
2025-11-22 16:11:13,0.797508,0.797508,0.0,0,0.24,37.89,0,0.15,28.59
2025-11-22 16:13:13,0.796505,0.796505,0.0,0,0.24,37.65,0,0.13,28.57
2025-11-22 16:15:13,0.796185,0.796185,0.0,0,0.24,37.30,0,0.06,28.49
2025-11-22 16:17:13,0.795971,0.796185,0.0,0,0.24,37.06,0,0.05,28.49
2025-11-22 16:19:13,0.795412,0.795412,0.0,0,0.24,36.83,0,0.05,28.49
2025-11-22 16:21:13,0.794378,0.794378,0.0,0,0.25,36.67,0,0.05,28.49
2025-11-22 16:23:13,0.793515,0.794378,0.0,0,0.24,36.54,0,0.05,28.49
2025-11-22 16:25:13,0.794794,0.794794,0.0,0,0.26,36.47,0,0.14,28.49
2025-11-22 16:27:13,0.794937,0.7949,0.0,0,0.24,36.42,0,0.15,28.49
2025-11-22 16:29:13,0.794794,0.794794,0.0,0,0.24,36.31,0,0.10,28.43
2025-11-22 16:31:13,0.794499,0.794499,0.0,0,0.24,36.31,0,0.06,28.38
2025-11-22 16:33:13,0.79453,0.79453,0.0,0,0.24,36.19,0,0.06,28.38
2025-11-22 16:35:13,0.79453,0.79453,0.0,0,0.24,36.13,0,0.14,28.38
2025-11-22 16:37:13,0.794387,0.794387,0.0,0,0.24,36.08,0,0.14,28.38
2025-11-22 16:39:13,0.794387,0.794378,0.0,0,0.24,36.13,0,0.06,28.38
2025-11-22 16:41:13,0.793987,0.793987,0.0,0,0.24,36.19,0,0.05,28.38
2025-11-22 16:43:13,0.793987,0.793987,0.0,0,0.23,36.13,0,0.07,28.38
2025-11-22 16:45:13,0.794459,0.794459,0.0,0,0.24,36.02,0,0.14,28.38
2025-11-22 16:47:13,0.794459,0.794459,0.0,0,0.24,35.79,0,0.15,28.38
2025-11-22 16:49:13,0.792804,0.792804,0.0,0,0.19,35.10,0,0.13,28.38
2025-11-22 16:51:13,0.792726,0.792726,0.0,0,0.23,34.76,0,0.15,28.38
2025-11-22 16:53:13,0.792726,0.792726,0.0,0,0.21,34.73,0,0.08,28.38
2025-11-22 16:55:13,0.792726,0.792726,0.0,0,0.24,34.87,0,0.05,28.38
2025-11-22 16:57:13,0.792906,0.792906,0.0,0,0.23,34.93,0,0.08,28.49
2025-11-22 16:59:13,0.793046,0.792906,0.0,0,0.24,35.05,0,0.10,28.49
2025-11-22 17:01:13,0.792506,0.793046,0.0,0,0.24,35.10,0,0.05,28.49
2025-11-22 17:03:13,0.792506,0.792506,0.0,0,0.24,35.16,0,0.05,28.49
2025-11-22 17:05:13,0.792295,0.792506,0.0,0,0.24,35.10,0,0.13,28.58
2025-11-22 17:07:13,0.792562,0.792562,0.0,0,0.24,34.93,0,0.15,28.59
2025-11-22 17:09:13,0.792562,0.792562,0.0,0,0.24,34.87,0,0.10,28.59
2025-11-22 17:11:13,0.791972,0.791972,0.0,0,0.19,34.59,0,0.10,28.59
2025-11-22 17:13:13,0.791258,0.791258,0.0,0,0.20,34.33,0,0.10,28.54
2025-11-22 17:15:13,0.791251,0.791258,0.0,0,0.24,33.92,0,0.06,28.49
2025-11-22 17:17:13,0.7914,0.7914,0.0,0,0.17,33.30,0,0.10,28.49
2025-11-22 17:19:13,0.7914,0.7914,0.0,0,0.19,32.92,0,0.14,28.49
2025-11-22 17:21:13,0.791618,0.7914,0.0,0,0.23,32.97,0,0.10,28.43
2025-11-22 17:23:13,0.791323,0.791068,0.0,0,0.19,33.08,0,0.06,28.38
2025-11-22 17:25:13,0.791068,0.791068,0.0,0,0.23,33.24,0,0.05,28.38
2025-11-22 17:27:13,0.790891,0.790891,0.0,0,0.19,33.25,0,0.14,28.38
2025-11-22 17:29:13,0.789929,0.79059,0.0,0,0.21,33.14,0,0.15,28.38
2025-11-22 17:31:13,0.79059,0.789929,0.0,0,0.14,33.03,0,0.08,28.30
2025-11-22 17:33:13,0.789727,0.789727,0.0,0,0.18,32.86,0,0.05,28.27
2025-11-22 17:35:13,0.789727,0.789727,0.0,0,0.23,32.81,0,0.05,28.27
2025-11-22 17:37:13,0.727687,0.727687,0.062039999999999984,0,0.24,32.81,0,0.05,28.27
2025-11-22 17:39:13,0.4654,0.4654,0.08294400000000007,0,0.19,32.81,0,0.10,28.32
2025-11-22 17:41:13,0.308499,0.308844,0.0,0,0.23,32.81,0,0.05,28.38
2025-11-22 17:43:13,0.308844,0.308844,0.0,0,0.24,32.75,0,0.05,28.38
2025-11-22 17:45:13,0.308844,0.308844,0.0,0,0.19,32.52,0,0.05,28.38
2025-11-22 17:47:13,0.30876,0.30876,0.0,0,0.14,32.25,0,0.09,28.38
2025-11-22 17:49:13,0.248328,0.248328,0.0,0,0.22,31.93,0,0.14,28.38
2025-11-22 17:51:13,0.24803,0.24803,0.0,0,0.24,31.93,0,0.15,28.38
2025-11-22 17:53:13,0.247856,0.247856,0.0,0,0.28,31.97,0,0.13,28.36
2025-11-22 17:55:13,0.247123,0.247123,0.0,1,0.34,32.75,0,0.06,28.27
2025-11-22 17:57:13,0.247123,0.247123,0.0,1,0.39,34.37,0,0.05,28.27
2025-11-22 17:59:13,0.247123,0.247123,0.0,1,0.52,36.72,0,0.05,28.27
2025-11-22 18:01:13,0.247213,0.247213,0.0,1,0.58,39.44,0,0.05,28.27
2025-11-22 18:03:13,0.247396,0.247396,0.0,1,0.67,42.41,0,0.05,28.27
2025-11-22 18:05:13,0.248437,0.247747,0.0,1,0.72,45.57,0,0.05,28.27
2025-11-22 18:07:13,0.247747,0.247747,0.0,1,0.81,48.85,0,0.05,28.27
2025-11-22 18:09:13,0.247176,0.24731,0.0,1,0.86,51.86,0,0.05,28.27
2025-11-22 18:11:13,0.24731,0.247176,0.0,1,0.96,54.97,0,0.05,28.27
2025-11-22 18:13:13,0.246952,0.246952,0.0,1,0.96,57.97,0,0.05,28.27
2025-11-22 18:15:13,0.246952,0.246952,0.0,1,1.06,61.27,0,0.05,28.27
2025-11-22 18:17:13,0.246952,0.246952,0.0,1,1.18,64.52,0,0.13,28.27
2025-11-22 18:19:13,0.247015,0.246912,0.0,1,1.26,66.98,0,0.15,28.27
2025-11-22 18:21:13,0.246446,0.246878,0.0,1,1.22,69.70,0,0.15,28.27
2025-11-22 18:23:13,0.247015,0.246446,0.0,1,1.28,72.25,0,0.14,28.26
2025-11-22 18:25:13,0.246127,0.246446,0.0,1,1.36,74.83,0,0.06,28.18
2025-11-22 18:27:13,0.246127,0.246127,0.0,1,1.40,75.99,0,0.05,28.17
2025-11-22 18:29:13,0.246127,0.246127,0.0,1,1.44,77.19,0,0.05,28.17
2025-11-22 18:31:13,0.246071,0.246071,0.0,1,1.37,78.17,0,0.05,28.17
2025-11-22 18:33:13,0.245974,0.246009,0.0,1,1.50,79.70,0,0.05,28.17
2025-11-22 18:35:13,0.246068,0.246009,0.0,1,1.60,82.21,0,0.10,28.17
2025-11-22 18:37:13,0.246009,0.246009,0.0,1,1.56,84.90,0,0.13,28.17
2025-11-22 18:39:13,0.245835,0.245835,0.0,1,1.63,87.07,0,0.15,28.17
2025-11-22 18:41:13,0.245835,0.245766,0.0,1,1.58,88.18,0,0.15,28.17
2025-11-22 18:43:13,0.245766,0.245766,0.0,1,1.54,89.02,0,0.15,28.17
2025-11-22 18:45:13,0.245884,0.245884,0.0,1,1.53,87.26,0,0.15,28.17
2025-11-22 18:47:13,0.246412,0.246412,0.0,1,1.46,86.39,0,0.15,28.17
2025-11-22 18:49:13,0.246524,0.246524,0.0,1,1.54,86.16,0,0.15,28.17
2025-11-22 18:51:13,0.246869,0.246869,0.0,1,1.46,86.34,0,0.10,28.17
2025-11-22 18:53:13,0.249616,0.249616,0.0,1,1.49,87.77,0,0.06,28.17
2025-11-22 18:55:13,0.249921,0.24971,0.0,1,1.44,88.75,0,0.05,28.17
2025-11-22 18:57:13,0.24971,0.24971,0.0,1,1.43,88.39,0,0.10,28.17
2025-11-22 18:59:13,0.24862,0.24862,0.0,1,1.49,87.77,0,0.13,28.17
2025-11-22 19:01:13,0.247986,0.247986,0.0,1,1.20,86.79,0,0.15,28.17
2025-11-22 19:03:13,0.246965,0.246965,0.0,1,1.30,86.05,0,0.12,28.17
2025-11-22 19:05:13,0.246965,0.246965,0.0,1,1.08,84.89,0,0.11,28.17
2025-11-22 19:07:13,0.247247,0.247247,0.0,1,1.13,84.73,0,0.11,28.17
2025-11-22 19:09:13,0.247303,0.247303,0.0,1,1.15,85.22,0,0.15,28.17
2025-11-22 19:11:13,0.247682,0.247682,0.0,1,1.15,85.22,0,0.15,28.17
2025-11-22 19:13:13,0.247682,0.247682,0.0,1,1.05,84.25,0,0.06,28.06
2025-11-22 19:15:13,0.247682,0.247682,0.0,1,0.94,82.83,0,0.05,28.06
2025-11-22 19:17:13,0.247549,0.247549,0.0,1,0.90,81.60,0,0.05,28.06
2025-11-22 19:19:13,0.247549,0.247549,0.0,1,0.69,78.85,0,0.10,28.06
2025-11-22 19:21:13,0.247524,0.247524,0.0,1,0.65,75.09,0,0.14,28.06
2025-11-22 19:23:13,0.246952,0.246952,0.0,1,0.61,71.19,0,0.15,28.06
2025-11-22 19:25:13,0.246633,0.246633,0.0,1,0.74,67.61,0,0.07,28.06
2025-11-22 19:27:13,0.246304,0.246304,0.0,1,0.73,65.73,0,0.05,28.06
2025-11-22 19:29:13,0.24535,0.245596,0.0,1,0.62,64.62,0,0.05,28.06
2025-11-22 19:31:13,0.245596,0.245596,0.0,1,0.69,63.73,0,0.05,28.06
2025-11-22 19:33:13,0.246297,0.246297,0.0,1,0.76,62.76,0,0.05,28.06
2025-11-22 19:35:13,0.246524,0.246297,0.0,1,0.71,62.13,0,0.05,28.06
2025-11-22 19:37:13,0.24621,0.24621,0.0,1,0.66,61.53,0,0.04,28.06
2025-11-22 19:39:13,0.246002,0.24594,0.0,1,0.57,60.53,0,0.04,28.06
2025-11-22 19:41:13,0.245608,0.246002,0.0,1,0.63,60.16,0,0.12,28.06
2025-11-22 19:43:13,0.246002,0.245608,0.0,1,0.51,59.32,0,0.14,28.06
2025-11-22 19:45:13,0.24549,0.24549,0.0,1,0.47,58.48,0,0.14,28.06
2025-11-22 19:47:13,0.245375,0.245444,0.0,1,0.69,59.18,0,0.14,28.06
2025-11-22 19:49:13,0.245444,0.245444,0.0,1,0.82,60.71,0,0.13,28.06
2025-11-22 19:51:13,0.246195,0.246189,0.0,1,0.86,63.15,0,0.13,28.06
2025-11-22 19:53:13,0.246195,0.246195,0.0,1,0.84,65.42,0,0.11,28.03
2025-11-22 19:55:13,0.246294,0.246294,0.0,1,0.76,67.08,0,0.05,27.97
2025-11-22 19:57:13,0.246732,0.246732,0.0,1,0.76,67.82,0,0.04,27.96
2025-11-22 19:59:13,0.246838,0.246838,0.0,0,0.65,67.29,0,0.03,27.96
2025-11-22 20:01:13,0.2468,0.2468,0.0,0,0.60,66.35,0,0.09,28.03
2025-11-22 20:03:13,0.2468,0.2468,0.0,0,0.39,64.82,0,0.13,28.06
2025-11-22 20:05:13,0.24635,0.246391,0.0,0,0.44,63.15,0,0.13,28.06
2025-11-22 20:07:13,0.24617,0.24617,0.0,0,0.35,61.26,0,0.13,28.06
2025-11-22 20:09:13,0.245999,0.245999,0.0,0,0.33,59.45,0,0.13,28.06
2025-11-22 20:11:13,0.245999,0.245999,0.0,0,0.34,57.61,0,0.05,28.06
2025-11-22 20:13:13,0.246033,0.246033,0.0,0,0.30,55.70,0,0.03,28.06
2025-11-22 20:15:13,0.246136,0.246136,0.0,0,0.22,54.02,0,0.03,28.06
2025-11-22 20:17:13,0.246176,0.246136,0.0,0,0.27,52.39,0,0.03,28.06
2025-11-22 20:19:13,0.245934,0.245934,0.0,0,0.27,50.88,0,0.03,28.06
2025-11-22 20:21:13,0.245779,0.245779,0.0,0,0.26,49.42,0,0.03,28.06
2025-11-22 20:23:13,0.245779,0.245779,0.0,0,0.19,48.07,0,0.03,28.07
2025-11-22 20:25:13,0.245565,0.245565,0.0,0,0.18,46.82,0,0.03,28.06
2025-11-22 20:27:13,0.245565,0.245565,0.0,0,0.17,45.60,0,0.07,28.11
2025-11-22 20:29:13,0.24522,0.24522,0.0,0,0.16,44.46,0,0.10,28.13
2025-11-22 20:31:13,0.244854,0.24522,0.0,0,0.21,43.37,0,0.07,28.11
2025-11-22 20:33:13,0.245338,0.245338,0.0,0,0.15,42.22,0,0.11,28.15
2025-11-22 20:35:13,0.245471,0.245338,0.0,0,0.15,41.22,0,0.13,28.17
2025-11-22 20:37:13,0.245329,0.245329,0.0,0,0.10,40.23,0,0.12,28.17
2025-11-22 20:39:13,0.244841,0.244841,0.0,0,0.10,39.26,0,0.12,28.17
2025-11-22 20:41:13,0.244335,0.244531,0.0,0,0.09,38.30,0,0.12,28.17
2025-11-22 20:43:13,0.244518,0.244335,0.0,0,0.09,37.41,0,0.12,28.17
2025-11-22 20:45:13,0.244329,0.244329,0.0,0,0.06,36.59,0,0.07,28.11
2025-11-22 20:47:13,0.244264,0.244264,0.0,0,0.03,35.90,0,0.03,28.07
2025-11-22 20:49:13,0.244261,0.244261,0.0,0,0.08,35.33,0,0.03,28.06
2025-11-22 20:51:13,0.244164,0.244164,0.0,0,0.04,34.76,0,0.03,28.06
2025-11-22 20:53:13,0.244242,0.244242,0.0,0,0.08,34.25,0,0.03,28.06
2025-11-22 20:55:13,0.244242,0.244242,0.0,0,0.09,33.80,0,0.03,28.06
2025-11-22 20:57:13,0.244143,0.244143,0.0,0,0.04,33.41,0,0.11,28.06
2025-11-22 20:59:13,0.24413,0.24413,0.0,0,0.07,33.06,0,0.12,28.06
2025-11-22 21:01:13,0.24413,0.24413,0.0,0,0.08,32.75,0,0.11,28.06
2025-11-22 21:03:13,0.243503,0.243503,0.0,0,-0.00,32.43,0,0.11,28.06
2025-11-22 21:05:13,0.243503,0.243503,0.0,0,0.07,32.19,0,0.11,28.06
2025-11-22 21:07:13,0.24395,0.24395,0.0,0,0.05,31.98,0,0.11,28.06
2025-11-22 21:09:13,0.243888,0.243888,0.0,0,-0.01,31.76,0,0.09,28.05
2025-11-22 21:11:13,0.243432,0.243463,0.0,0,0.02,31.58,0,0.03,27.97
2025-11-22 21:13:13,0.243463,0.243463,0.0,0,0.03,31.43,0,0.02,27.98
2025-11-22 21:15:13,0.243463,0.243463,0.0,0,0.03,31.28,0,0.01,27.96
2025-11-22 21:17:13,0.24345,0.24345,0.0,0,0.02,31.10,0,0.02,27.98
2025-11-22 21:19:13,0.243286,0.243286,0.0,0,0.06,31.00,0,0.01,27.96
2025-11-22 21:21:13,0.24332,0.24332,0.0,0,0.03,30.84,0,0.01,27.96
2025-11-22 21:23:13,0.243494,0.243469,0.0,0,0.02,30.73,0,0.01,27.96
2025-11-22 21:25:13,0.243935,0.24381,0.0,0,0.03,30.62,0,0.01,27.96
2025-11-22 21:27:13,0.24381,0.24381,0.0,0,0.01,30.51,0,0.01,27.96
2025-11-22 21:29:13,0.243084,0.243084,0.0,0,-0.01,30.42,0,0.01,27.96
2025-11-22 21:31:13,0.242898,0.243071,0.0,0,0.06,30.35,0,0.01,27.96
2025-11-22 21:33:13,0.243084,0.243084,0.0,0,-0.00,30.21,0,0.01,27.96
2025-11-22 21:35:13,0.243388,0.24314,0.0,0,0.03,30.13,0,0.00,27.96
2025-11-22 21:37:13,0.24314,0.243071,0.0,0,0.03,30.03,0,0.00,27.96
2025-11-22 21:39:13,0.242901,0.242901,0.0,0,0.03,29.98,0,0.02,27.96
2025-11-22 21:41:13,0.24259,0.242777,0.0,0,0.03,29.87,0,0.09,27.96
2025-11-22 21:43:13,0.242777,0.24259,0.0,0,0.02,29.76,0,0.10,27.96
2025-11-22 21:45:13,0.24259,0.24259,0.0,0,0.04,29.68,0,0.10,27.96
2025-11-22 21:47:13,0.242314,0.242345,0.0,0,0.02,29.59,0,0.07,27.93
2025-11-22 21:49:13,0.242345,0.242345,0.0,0,0.07,29.55,0,0.03,27.88
2025-11-22 21:51:13,0.242407,0.242407,0.0,0,0.03,29.44,0,0.00,27.85
2025-11-22 21:53:13,0.242407,0.242407,0.0,0,-0.01,29.33,0,0.00,27.85
2025-11-22 21:55:13,0.242302,0.242302,0.0,0,0.03,29.29,0,0.00,27.85
2025-11-22 21:57:13,0.242081,0.242081,0.0,0,0.03,29.23,0,0.00,27.85
2025-11-22 21:59:13,0.241923,0.241923,0.0,0,0.03,29.17,0,0.07,27.85
2025-11-22 22:01:13,0.241544,0.241612,0.0,0,0.03,29.12,0,0.10,27.85
2025-11-22 22:03:13,0.242631,0.241628,0.0,0,-0.02,29.02,0,0.10,27.85
2025-11-22 22:05:13,0.241867,0.241988,0.0,0,0.04,28.99,0,0.04,27.78
2025-11-22 22:07:13,0.241988,0.241988,0.0,0,-0.01,28.91,0,0.01,27.75
2025-11-22 22:09:13,0.242025,0.242025,0.0,0,0.03,28.85,0,0.01,27.75
2025-11-22 22:11:13,0.242221,0.242221,0.0,0,0.03,28.80,0,0.01,27.75
2025-11-22 22:13:13,0.242444,0.242221,0.0,0,-0.01,28.71,0,0.06,27.75
2025-11-22 22:15:13,0.242187,0.242205,0.0,0,0.03,28.70,0,0.10,27.75
2025-11-22 22:17:13,0.24236,0.242205,0.0,0,-0.02,28.60,0,0.10,27.75
2025-11-22 22:19:13,0.242174,0.242205,0.0,0,0.06,28.58,0,0.05,27.68
2025-11-22 22:21:13,0.242174,0.242174,0.0,0,-0.01,28.49,0,0.01,27.64
2025-11-22 22:23:13,0.241861,0.241861,0.0,0,0.03,28.44,0,0.01,27.64
