Timestamp,Usage EXACT 29545,Gradient EXACT 29545,Temperature EXACT 29545,Usage EXACT 29546,Gradient EXACT 29546,Temperature EXACT 29546,Usage EXACT 29551,Gradient EXACT 29551,Temperature EXACT 29551,Weight (kg),w_smooth,consumption (kg)
2025-11-12 13:13:15,0,-0.01,25.15,0,0.02,23.71,0,0.22,25.56,1.187912,1.187912,0.0
2025-11-12 13:15:15,0,-0.00,25.15,0,-0.01,23.71,0,0.27,25.56,1.188268,1.188209,0.0
2025-11-12 13:17:15,0,-0.00,25.15,0,0.05,23.78,0,0.22,25.46,1.188209,1.188209,0.0
2025-11-12 13:19:15,0,-0.00,25.15,0,0.09,23.82,0,0.22,25.46,1.187822,1.187822,0.0
2025-11-12 13:21:15,0,-0.00,25.15,0,0.09,23.82,0,0.22,25.46,1.187379,1.187379,0.0
2025-11-12 13:23:15,0,0.03,25.15,0,0.09,23.82,0,0.22,25.46,1.187379,1.187379,0.0
2025-11-12 13:25:15,0,0.08,25.14,0,0.09,23.82,0,0.22,25.46,1.187276,1.187276,0.0
2025-11-12 13:27:15,0,0.03,25.07,0,0.09,23.82,0,0.25,25.46,1.186904,1.186904,0.0
2025-11-12 13:29:15,0,0.00,25.05,0,0.08,23.81,0,0.24,25.38,1.186854,1.186854,0.0
2025-11-12 13:31:15,0,0.00,25.05,0,0.01,23.71,0,0.23,25.46,0.007723,0.007723,0.0
2025-11-12 13:33:15,0,0.00,25.05,0,0.04,23.71,1,0.27,25.92,0.007317,0.007317,0.0
2025-11-12 13:35:15,0,0.00,25.05,0,0.08,23.71,1,0.22,26.49,0.00688,0.00688,0.0
2025-11-12 13:37:15,0,0.00,25.05,0,0.09,23.71,1,0.27,26.44,0.006849,0.00688,0.0
2025-11-12 13:39:15,0,0.00,25.05,0,0.01,23.61,1,0.40,27.85,0.006849,0.006849,0.0
2025-11-12 13:41:15,0,0.00,25.05,0,0.06,23.61,1,0.46,30.08,0.006764,0.006764,0.0
2025-11-12 13:43:15,0,0.00,25.05,0,0.09,23.61,1,0.38,30.35,0.006764,0.006764,0.0
2025-11-12 13:45:15,0,0.00,25.05,0,0.04,23.56,1,0.33,30.30,0.006908,0.006764,0.0
2025-11-12 13:47:15,0,0.00,25.05,0,0.00,23.51,1,0.32,30.35,0.006686,0.006686,0.0
2025-11-12 13:49:15,0,0.00,25.05,0,0.08,23.51,1,0.38,30.94,0.006533,0.006543,0.0
2025-11-12 13:51:15,0,0.00,25.05,0,0.05,23.46,1,0.42,31.76,0.006543,0.006543,0.0
2025-11-12 13:53:15,0,0.00,25.05,0,0.02,23.41,1,0.53,33.19,0.006949,0.006949,0.0
2025-11-12 13:55:15,0,0.00,25.05,0,0.08,23.41,1,0.59,34.82,0.006949,0.006949,0.0
2025-11-12 13:57:15,0,0.03,25.08,0,0.09,23.41,1,0.63,36.62,0.006736,0.006752,0.0
2025-11-12 13:59:15,0,0.03,25.08,0,0.01,23.31,1,0.67,38.72,0.006752,0.006752,0.0
2025-11-12 14:01:15,0,0.00,25.05,0,-0.01,23.31,1,0.74,40.85,0.006677,0.006677,0.0
2025-11-12 14:03:15,0,0.00,25.05,0,0.04,23.31,1,0.86,43.29,0.006231,0.006231,0.0
2025-11-12 14:05:15,0,0.06,25.12,0,0.08,23.31,1,0.90,45.27,0.006224,0.006231,0.0
2025-11-12 14:07:15,0,0.09,25.13,0,0.09,23.31,1,0.99,47.31,0.006231,0.006231,0.0
2025-11-12 14:09:15,0,0.07,25.15,0,0.09,23.31,1,0.89,49.14,0.006259,0.006259,0.0
2025-11-12 14:11:15,0,0.03,25.15,0,0.06,23.27,1,0.97,51.10,0.006259,0.006259,0.0
2025-11-12 14:13:15,0,0.02,25.15,0,0.09,23.31,1,1.08,53.47,0.006396,0.006396,0.0
2025-11-12 14:15:15,0,0.00,25.15,0,0.09,23.31,1,1.25,56.42,0.005931,0.005931,0.0
2025-11-12 14:17:15,0,0.00,25.15,0,0.05,23.26,1,1.34,59.01,0.005887,0.005931,0.0
2025-11-12 14:19:15,0,0.00,25.15,0,0.08,23.30,1,1.24,61.45,0.006434,0.006434,0.0
2025-11-12 14:21:15,0,0.00,25.15,0,0.09,23.31,1,1.31,63.91,0.006434,0.006434,0.0
2025-11-12 14:23:15,0,0.00,25.15,0,0.09,23.31,1,1.29,65.73,0.006206,0.006206,0.0
2025-11-12 14:25:15,0,0.00,25.15,0,0.09,23.31,1,1.16,66.45,0.006125,0.006206,0.0
2025-11-12 14:27:15,0,0.00,25.15,0,0.09,23.31,1,1.25,67.72,0.006206,0.006096,0.0
2025-11-12 14:29:15,0,0.00,25.15,0,0.04,23.31,1,1.29,69.19,0.006096,0.006096,0.0
2025-11-12 14:31:15,0,0.00,25.15,0,0.04,23.36,1,1.26,69.92,0.006093,0.006093,0.0
2025-11-12 14:33:15,0,-0.02,25.15,0,0.05,23.41,1,1.22,70.37,0.006736,0.006736,0.0
2025-11-12 14:35:15,0,-0.08,25.15,0,-0.00,23.41,0,1.11,70.26,0.006802,0.006802,0.0
2025-11-12 14:37:15,0,-0.06,25.19,0,-0.00,23.42,0,1.08,70.07,0.007033,0.007033,0.0
2025-11-12 14:39:15,0,-0.02,25.24,0,0.02,23.43,0,1.19,69.58,0.007074,0.007074,0.0
2025-11-12 14:41:15,0,-0.00,25.25,0,0.06,23.48,0,1.14,68.69,0.007136,0.007136,0.0
2025-11-12 14:43:15,0,-0.00,25.25,0,0.09,23.51,0,1.09,67.75,0.007136,0.007136,0.0
2025-11-12 14:45:15,0,-0.00,25.25,0,0.02,23.51,0,1.08,67.03,0.006908,0.006908,0.0
2025-11-12 14:47:15,0,-0.00,25.25,0,0.06,23.58,0,1.12,66.64,0.006908,0.006896,0.0
2025-11-12 14:49:15,0,-0.00,25.25,0,0.05,23.61,0,1.12,65.73,0.006896,0.006896,0.0
2025-11-12 14:51:15,0,-0.00,25.25,0,-0.00,23.61,0,1.08,65.22,0.006896,0.006896,0.0
2025-11-12 14:53:15,0,0.04,25.29,0,0.04,23.67,0,1.10,64.52,0.00688,0.00688,0.0
2025-11-12 14:55:15,0,0.03,25.36,0,0.09,23.71,0,1.01,64.12,0.00688,0.00688,0.0
2025-11-12 14:57:15,0,0.00,25.36,0,0.07,23.71,0,1.00,64.32,0.007276,0.007276,0.0
2025-11-12 14:59:15,0,0.00,25.36,0,0.02,23.71,0,0.99,64.50,0.007311,0.007311,0.0
2025-11-12 15:01:15,0,0.00,25.36,0,0.00,23.72,0,0.92,63.94,0.007692,0.007692,0.0
2025-11-12 15:03:15,0,0.00,25.36,0,0.08,23.82,0,0.93,63.56,0.007417,0.007417,0.0
2025-11-12 15:05:15,0,0.00,25.36,0,0.06,23.82,0,0.92,63.08,0.007417,0.007417,0.0
2025-11-12 15:07:15,0,0.00,25.36,0,-0.00,23.82,0,0.97,62.86,0.008191,0.008191,0.0
2025-11-12 15:09:15,0,-0.03,25.41,0,0.06,23.90,0,1.01,62.57,0.008191,0.008191,0.0
2025-11-12 15:11:15,0,-0.00,25.46,0,0.02,23.92,0,0.89,62.68,0.007426,0.007426,0.0
2025-11-12 15:13:15,0,-0.00,25.46,0,0.07,24.01,0,0.87,62.19,0.007682,0.007682,0.0
2025-11-12 15:15:15,0,-0.00,25.46,0,0.09,24.02,0,0.95,61.37,0.008475,0.008253,0.0
2025-11-12 15:17:15,0,-0.00,25.46,0,0.04,24.02,0,0.89,61.46,0.008253,0.008253,0.0
2025-11-12 15:19:15,0,-0.00,25.46,0,-0.01,24.02,0,0.85,60.61,0.008475,0.008253,0.0
2025-11-12 15:21:15,0,0.04,25.51,0,0.07,24.11,0,0.85,59.98,0.008269,0.008269,0.0
2025-11-12 15:23:15,0,0.01,25.56,0,0.09,24.12,0,0.82,60.14,0.008269,0.008269,0.0
2025-11-12 15:25:15,0,0.00,25.56,0,0.09,24.12,0,0.85,59.98,0.00855,0.00855,0.0
2025-11-12 15:27:15,0,0.00,25.56,0,0.09,24.12,0,0.84,58.96,0.00855,0.00855,0.0
2025-11-12 15:29:15,0,0.00,25.56,0,0.09,24.12,0,0.76,58.83,0.008425,0.008425,0.0
2025-11-12 15:31:15,0,0.00,25.56,0,0.06,24.12,0,0.75,58.74,0.007763,0.007994,0.0
2025-11-12 15:33:15,0,0.00,25.56,0,0.02,24.14,0,0.82,58.57,0.007994,0.007994,0.0
2025-11-12 15:35:15,0,-0.08,25.56,0,0.01,24.14,0,0.83,58.22,0.008079,0.008079,0.0
2025-11-12 15:37:15,0,-0.01,25.66,0,0.00,24.13,0,0.72,57.70,0.00831,0.008288,0.0
2025-11-12 15:39:15,0,-0.00,25.66,0,-0.01,24.12,0,0.73,57.36,0.008288,0.008288,0.0
2025-11-12 15:41:15,0,-0.00,25.66,0,-0.00,24.12,0,0.81,57.03,0.008219,0.008219,0.0
2025-11-12 15:43:15,0,-0.00,25.66,0,0.08,23.97,0,0.69,56.53,0.008219,0.008219,0.0
2025-11-12 15:45:15,0,-0.00,25.66,0,0.09,23.82,0,0.72,56.11,0.008385,0.008385,0.0
2025-11-12 15:47:15,0,-0.00,25.66,0,0.09,23.71,0,0.72,55.79,0.008637,0.008385,0.0
2025-11-12 15:49:15,0,-0.01,25.75,0,0.04,23.61,0,0.72,55.62,0.008129,0.008129,0.0
2025-11-12 15:51:15,0,-0.00,25.77,0,0.01,23.46,0,0.65,55.46,0.008129,0.008129,0.0
2025-11-12 15:53:15,0,-0.00,25.77,0,0.08,23.41,0,0.72,55.39,0.008179,0.008019,0.0
2025-11-12 15:55:15,0,-0.00,25.77,0,0.05,23.31,0,0.72,55.38,0.007782,0.007832,0.0
2025-11-12 15:57:15,0,-0.00,25.77,0,0.01,23.21,0,0.64,54.97,0.007832,0.007832,0.0
2025-11-12 15:59:15,0,-0.00,25.77,0,0.08,23.21,0,0.70,54.17,0.008263,0.008104,0.0
2025-11-12 16:01:15,0,-0.00,25.77,0,0.06,23.17,0,0.64,53.70,0.008104,0.00821,0.0
2025-11-12 16:03:15,0,-0.00,25.77,0,0.01,23.11,0,0.62,53.15,0.00821,0.00821,0.0
2025-11-12 16:05:15,0,-0.00,25.77,0,0.04,23.10,0,0.62,52.46,0.00821,0.00821,0.0
2025-11-12 16:07:15,0,-0.02,25.84,0,-0.01,23.00,0,0.68,52.16,0.008166,0.008166,0.0
2025-11-12 16:09:15,0,-0.00,25.87,0,0.05,22.96,0,0.65,52.04,0.007954,0.008166,0.0
2025-11-12 16:11:15,0,-0.00,25.87,0,0.03,22.94,0,0.69,51.70,0.008166,0.007991,0.0
2025-11-12 16:13:15,0,-0.00,25.87,0,0.08,23.00,0,0.62,51.47,0.007991,0.007991,0.0
2025-11-12 16:15:15,0,-0.00,25.87,0,0.09,23.00,0,0.67,51.18,0.008581,0.007991,0.0
2025-11-12 16:17:15,0,-0.00,25.87,0,0.02,23.02,0,0.62,50.81,0.007944,0.007944,0.0
2025-11-12 16:19:15,0,-0.00,25.87,0,0.08,23.10,0,0.52,50.46,0.007944,0.007707,0.0
2025-11-12 16:21:15,0,-0.00,25.87,0,0.09,23.10,0,0.53,50.12,0.007545,0.007791,0.0
2025-11-12 16:23:15,0,-0.00,25.87,0,0.09,23.10,0,0.59,49.78,0.008307,0.007791,0.0
2025-11-12 16:25:15,0,-0.00,25.87,0,0.09,23.10,0,0.60,49.57,0.007791,0.008303,0.0
2025-11-12 16:27:15,0,0.06,25.97,0,0.09,23.10,0,0.60,49.42,0.008303,0.008147,0.0
2025-11-12 16:29:15,0,0.01,25.98,0,0.09,23.10,0,0.60,49.35,0.008147,0.008147,0.0
2025-11-12 16:31:15,0,0.00,25.98,0,0.09,23.10,0,0.66,49.57,0.008147,0.008147,0.0
2025-11-12 16:33:15,0,0.00,25.98,0,0.09,23.10,0,0.67,49.28,0.007645,0.007645,0.0
2025-11-12 16:35:15,0,0.00,25.98,0,0.07,23.08,0,0.61,48.85,0.007645,0.007645,0.0
2025-11-12 16:37:15,0,0.00,25.98,0,-0.00,23.00,0,0.60,48.78,0.007895,0.00767,0.0
2025-11-12 16:39:15,0,0.00,25.98,0,-0.01,23.00,0,0.67,49.13,0.00767,0.00767,0.0
2025-11-12 16:41:15,0,0.00,25.98,0,0.07,23.09,0,0.69,49.09,0.00767,0.00767,0.0
2025-11-12 16:43:15,0,0.00,25.98,0,-0.00,23.00,0,0.61,48.71,0.007651,0.007651,0.0
2025-11-12 16:45:15,0,0.00,25.98,0,-0.00,23.01,0,0.60,48.57,0.007027,0.007027,0.0
2025-11-12 16:47:15,0,0.00,25.98,0,0.07,23.09,0,0.60,48.35,0.007017,0.007017,0.0
2025-11-12 16:49:15,0,0.00,25.98,0,0.09,23.10,0,0.56,48.35,0.006892,0.007017,0.0
2025-11-12 16:51:15,0,0.00,25.98,0,0.09,23.10,0,0.60,48.42,0.007489,0.007489,0.0
2025-11-12 16:53:15,0,0.00,25.98,0,0.06,23.10,1,0.60,48.99,0.007489,0.007489,0.0
2025-11-12 16:55:15,0,0.00,25.98,0,0.01,23.11,1,0.73,49.78,0.007098,0.007414,0.0
2025-11-12 16:57:15,0,-0.01,25.98,0,0.08,23.21,1,0.69,50.29,0.007098,0.007098,0.0
2025-11-12 16:59:15,0,-0.01,25.98,0,0.07,23.21,1,0.70,50.46,0.007089,0.007089,0.0
2025-11-12 17:01:15,0,-0.03,25.98,0,-0.00,23.21,1,0.74,50.51,0.007089,0.007089,0.0
2025-11-12 17:03:15,0,-0.07,25.98,0,0.03,23.25,1,0.74,50.50,0.007295,0.007295,0.0
2025-11-12 17:05:15,0,-0.10,25.98,0,0.08,23.31,1,0.69,50.96,0.007295,0.007295,0.0
2025-11-12 17:07:15,0,-0.09,25.98,0,0.09,23.31,1,0.69,51.55,0.007295,0.00703,0.0
2025-11-12 17:09:15,0,-0.06,26.02,0,0.04,23.31,1,0.82,52.08,0.006877,0.006877,0.0
2025-11-12 17:11:15,0,-0.03,26.05,0,-0.00,23.31,1,0.78,52.08,0.006721,0.006721,0.0
2025-11-12 17:13:15,0,-0.00,26.08,0,0.01,23.32,1,0.77,51.86,0.006977,0.006977,0.0
2025-11-12 17:15:15,0,-0.00,26.08,0,0.05,23.36,1,0.76,51.78,0.007008,0.007008,0.0
2025-11-12 17:17:15,0,-0.00,26.08,0,0.04,23.41,1,0.76,51.70,0.007008,0.007008,0.0
2025-11-12 17:19:15,0,-0.00,26.08,0,0.06,23.48,1,0.63,51.40,0.007289,0.007008,0.0
2025-11-12 17:21:15,0,-0.00,26.08,0,0.01,23.51,1,0.75,51.18,0.006942,0.006942,0.0
2025-11-12 17:23:15,0,-0.00,26.08,0,0.06,23.57,1,0.71,51.25,0.006924,0.006924,0.0
2025-11-12 17:25:15,0,-0.00,26.08,0,0.05,23.61,1,0.76,51.33,0.006924,0.006924,0.0
2025-11-12 17:27:15,0,-0.00,26.08,0,0.04,23.66,1,0.84,52.77,0.006939,0.006924,0.0
2025-11-12 17:29:15,0,-0.00,26.08,0,0.04,23.71,1,1.01,54.75,0.006911,0.006911,0.0
2025-11-12 17:31:15,0,-0.00,26.08,0,0.00,23.71,1,1.53,61.29,0.006911,0.006911,0.0
2025-11-12 17:33:15,0,-0.00,26.08,0,-0.01,23.71,1,1.53,65.84,0.006221,0.006515,0.0
2025-11-12 17:35:15,0,-0.00,26.08,0,-0.01,23.71,1,1.31,68.25,0.006515,0.006515,0.0
2025-11-12 17:37:15,0,-0.00,26.08,0,-0.01,23.71,1,1.26,69.36,0.006708,0.006515,0.0
2025-11-12 17:39:15,0,-0.00,26.08,0,0.04,23.77,1,1.21,69.47,0.006708,0.006708,0.0
2025-11-12 17:41:15,0,-0.00,26.08,0,0.09,23.82,1,1.12,69.58,0.006677,0.006677,0.0
2025-11-12 17:43:15,0,-0.00,26.08,0,0.09,23.82,1,1.19,69.80,0.006674,0.006674,0.0
2025-11-12 17:45:15,0,-0.00,26.08,0,0.09,23.82,1,1.21,69.92,0.006674,0.006674,0.0
2025-11-12 17:47:15,0,0.02,26.14,0,0.08,23.81,1,1.18,69.34,0.006777,0.006777,0.0
2025-11-12 17:49:15,0,0.01,26.18,0,0.09,23.82,1,1.21,70.03,0.006608,0.006608,0.0
2025-11-12 17:51:15,0,0.00,26.18,0,0.09,23.82,1,1.10,69.47,0.006449,0.006449,0.0
2025-11-12 17:53:15,0,0.00,26.18,0,0.04,23.76,1,1.13,69.03,0.006218,0.006218,0.0
2025-11-12 17:55:15,0,0.00,26.18,0,0.02,23.74,1,1.19,69.25,0.006128,0.006218,0.0
2025-11-12 17:57:15,0,0.00,26.18,0,-0.01,23.71,1,1.23,69.47,0.006312,0.006312,0.0
2025-11-12 17:59:15,0,0.00,26.18,0,-0.01,23.71,1,1.22,70.48,0.006374,0.006312,0.0
2025-11-12 18:01:15,0,0.00,26.18,0,-0.01,23.71,1,1.13,70.15,0.00619,0.00619,0.0
2025-11-12 18:03:15,0,0.00,26.18,0,0.05,23.78,1,1.13,70.48,0.005597,0.005597,0.0
2025-11-12 18:05:15,0,0.00,26.18,0,0.09,23.82,1,1.22,70.83,0.005597,0.005597,0.0
2025-11-12 18:07:15,0,0.00,26.18,0,0.09,23.82,1,1.13,70.39,0.005903,0.005903,0.0
2025-11-12 18:09:15,0,0.00,26.18,0,0.09,23.82,1,1.19,71.37,0.006209,0.005903,0.0
2025-11-12 18:11:15,0,0.00,26.18,0,0.07,23.82,0,1.22,70.83,0.006209,0.006209,0.0
2025-11-12 18:13:15,0,0.00,26.18,0,0.09,23.82,0,1.02,69.83,0.006362,0.006312,0.0
2025-11-12 18:15:15,0,0.00,26.18,0,0.09,23.82,0,1.13,69.47,0.006312,0.006312,0.0
2025-11-12 18:17:15,0,-0.07,26.19,0,0.09,23.82,0,1.19,69.80,0.006268,0.006268,0.0
2025-11-12 18:19:15,0,-0.06,26.22,0,0.04,23.76,0,1.00,69.36,0.005531,0.005531,0.0
2025-11-12 18:21:15,0,-0.01,26.29,0,-0.00,23.71,0,1.01,67.77,0.005531,0.005531,0.0
2025-11-12 18:23:15,0,-0.00,26.29,0,-0.01,23.71,0,0.94,66.76,0.005678,0.005678,0.0
2025-11-12 18:25:15,0,-0.00,26.29,0,0.02,23.71,0,0.93,65.83,0.005728,0.005728,0.0
2025-11-12 18:27:15,0,-0.00,26.29,0,0.03,23.71,0,1.01,65.62,0.005728,0.005728,0.0
2025-11-12 18:29:15,0,-0.00,26.29,0,0.07,23.71,0,0.94,65.02,0.005968,0.005968,0.0
2025-11-12 18:31:15,0,-0.00,26.29,0,0.09,23.71,0,0.98,64.30,0.006028,0.006028,0.0
2025-11-12 18:33:15,0,-0.00,26.29,0,0.09,23.71,0,0.96,63.92,0.005769,0.005769,0.0
2025-11-12 18:35:15,0,-0.00,26.29,0,0.02,23.63,0,1.06,63.73,0.005538,0.005538,0.0
2025-11-12 18:37:15,0,0.04,26.33,0,0.06,23.68,0,1.00,63.73,0.005538,0.005538,0.0
2025-11-12 18:39:15,0,0.03,26.32,0,0.08,23.70,0,0.99,63.63,0.00536,0.00536,0.0
2025-11-12 18:41:15,0,0.00,26.39,0,0.09,23.71,0,0.90,63.63,0.004773,0.004773,0.0
2025-11-12 18:43:15,0,0.00,26.39,0,0.09,23.71,0,0.97,63.63,0.004773,0.004773,0.0
2025-11-12 18:45:15,0,0.00,26.39,0,0.03,23.64,0,0.84,62.55,0.004592,0.004623,0.0
2025-11-12 18:47:15,0,0.00,26.39,0,-0.01,23.61,0,0.87,61.72,0.004623,0.004623,0.0
2025-11-12 18:49:15,0,0.00,26.39,0,-0.01,23.61,0,0.86,60.98,0.005069,0.005069,0.0
2025-11-12 18:51:15,0,0.00,26.39,0,0.08,23.61,0,0.83,59.71,0.005069,0.005185,0.0
2025-11-12 18:53:15,0,0.00,26.39,0,0.04,23.56,0,0.76,58.65,0.005394,0.005263,0.0
2025-11-12 18:55:15,0,0.00,26.39,0,0.03,23.55,0,0.81,58.55,0.005263,0.005263,0.0
2025-11-12 18:57:15,0,0.00,26.39,0,-0.01,23.51,0,0.75,57.88,0.004648,0.004648,0.0
2025-11-12 18:59:15,0,0.00,26.39,0,-0.01,23.51,0,0.81,57.11,0.004345,0.004423,0.0
2025-11-12 19:01:15,0,0.00,26.39,0,-0.01,23.51,0,0.77,56.86,0.004423,0.004423,0.0
2025-11-12 19:03:15,0,0.00,26.39,0,-0.01,23.51,0,0.80,57.03,0.004629,0.004601,0.0
2025-11-12 19:05:15,0,0.00,26.39,0,-0.01,23.51,0,0.75,56.46,0.004601,0.004601,0.0
2025-11-12 19:07:15,0,0.00,26.39,0,-0.01,23.51,0,0.72,55.86,0.004601,0.004601,0.0
2025-11-12 19:09:15,0,0.00,26.39,0,-0.01,23.51,0,0.72,55.05,0.004286,0.004601,0.0
2025-11-12 19:11:15,0,-0.03,26.39,0,0.03,23.51,0,0.72,54.57,0.004789,0.004789,0.0
2025-11-12 19:13:15,0,-0.01,26.39,0,0.04,23.51,0,0.78,54.09,0.004764,0.004764,0.0
2025-11-12 19:15:15,0,-0.00,26.39,0,-0.01,23.51,0,0.78,53.86,0.004686,0.004686,0.0
2025-11-12 19:17:15,0,-0.00,26.39,0,0.02,23.54,1,1.27,57.38,0.004145,0.00427,0.0
2025-11-12 19:19:15,0,-0.00,26.39,0,0.06,23.58,1,1.41,62.30,0.00427,0.00427,0.0
2025-11-12 19:21:15,0,-0.00,26.39,0,0.09,23.61,1,1.32,65.02,0.004554,0.004554,0.0
2025-11-12 19:23:15,0,-0.00,26.39,0,0.08,23.60,1,1.26,66.03,0.004554,0.004554,0.0
2025-11-12 19:25:15,0,-0.00,26.39,0,0.02,23.53,1,1.14,66.14,0.004145,0.004145,0.0
2025-11-12 19:27:15,0,-0.00,26.39,0,-0.01,23.51,1,1.06,65.12,0.004096,0.004145,0.0
2025-11-12 19:29:15,0,-0.00,26.39,0,0.04,23.51,1,1.08,63.92,0.004511,0.004511,0.0
2025-11-12 19:31:15,0,-0.00,26.39,0,0.08,23.51,1,1.08,63.34,0.004901,0.004901,0.0
2025-11-12 19:33:15,0,-0.00,26.39,0,0.08,23.50,1,1.04,62.67,0.004901,0.004901,0.0
2025-11-12 19:35:15,0,-0.00,26.39,0,0.01,23.42,1,0.89,61.72,0.004401,0.004401,0.0
2025-11-12 19:37:15,0,-0.00,26.39,0,0.05,23.41,1,0.93,61.35,0.004401,0.004401,0.0
2025-11-12 19:39:15,0,-0.00,26.39,0,0.09,23.41,1,1.02,61.35,0.004554,0.004401,0.0
2025-11-12 19:41:15,0,-0.00,26.39,0,0.01,23.31,1,0.89,61.44,0.00403,0.004511,0.0
2025-11-12 19:43:15,0,-0.00,26.39,0,-0.01,23.31,1,1.03,61.53,0.004511,0.004511,0.0
2025-11-12 19:45:15,0,-0.00,26.39,0,0.04,23.31,1,1.05,61.17,0.004598,0.004598,0.0
2025-11-12 19:47:15,0,-0.01,26.38,0,0.09,23.31,1,1.02,61.26,0.004714,0.004714,0.0
2025-11-12 19:49:15,0,-0.00,26.39,0,0.03,23.24,1,1.05,61.54,0.004333,0.004333,0.0
2025-11-12 19:51:15,0,-0.00,26.39,0,-0.01,23.21,1,0.97,61.55,0.004314,0.004314,0.0
2025-11-12 19:53:15,0,-0.00,26.39,0,-0.01,23.21,1,0.95,61.27,0.004255,0.004255,0.0
2025-11-12 19:55:15,0,0.03,26.35,0,-0.01,23.21,1,0.89,61.27,0.00413,0.00413,0.0
2025-11-12 19:57:15,0,0.03,26.38,0,-0.01,23.21,1,1.04,61.72,0.003715,0.003715,0.0
2025-11-12 19:59:15,0,0.01,26.32,0,-0.00,23.21,0,1.05,61.63,0.00363,0.00363,0.0
2025-11-12 20:01:15,0,0.00,26.29,0,0.04,23.21,0,1.00,61.30,0.003421,0.00363,0.0
2025-11-12 20:03:15,0,0.00,26.29,0,0.04,23.05,0,0.87,61.17,0.004124,0.004124,0.0
2025-11-12 20:05:15,0,0.00,26.29,0,0.08,23.00,0,0.93,60.71,0.004124,0.004124,0.0
2025-11-12 20:07:15,0,0.00,26.29,0,0.04,22.90,0,0.88,59.74,0.003883,0.003883,0.0
2025-11-12 20:09:15,0,0.00,26.29,0,0.09,22.90,0,0.92,59.72,0.003677,0.003677,0.0
2025-11-12 20:11:15,0,0.00,26.29,0,0.05,22.86,0,0.86,59.64,0.003468,0.003677,0.0
2025-11-12 20:13:15,0,0.00,26.29,0,-0.00,22.80,0,0.84,59.54,0.00379,0.00379,0.0
2025-11-12 20:15:15,0,0.00,26.29,0,0.03,22.80,0,0.83,59.27,0.003865,0.00379,0.0
2025-11-12 20:17:15,0,0.00,26.29,0,0.06,22.80,0,0.81,58.66,0.003593,0.003593,0.0
2025-11-12 20:19:15,0,0.00,26.29,0,-0.00,22.80,0,0.82,58.22,0.003593,0.003593,0.0
2025-11-12 20:21:15,0,0.00,26.29,0,-0.01,22.80,0,0.89,57.70,0.003805,0.003805,0.0
2025-11-12 20:23:15,0,0.00,26.29,0,0.04,22.85,0,0.89,57.03,0.003805,0.003805,0.0
2025-11-12 20:25:15,0,0.00,26.29,0,0.08,22.90,0,0.81,56.28,0.003968,0.003968,0.0
2025-11-12 20:27:15,0,0.00,26.29,0,0.07,22.90,0,0.86,55.70,0.00398,0.003968,0.0
2025-11-12 20:29:15,0,0.00,26.29,0,0.08,22.90,0,0.81,54.98,0.003624,0.003624,0.0
2025-11-12 20:31:15,0,0.00,26.29,0,0.08,22.90,0,0.78,54.65,0.003493,0.003577,0.0
2025-11-12 20:33:15,0,0.00,26.29,0,-0.00,22.90,0,0.78,54.73,0.003577,0.003577,0.0
2025-11-12 20:35:15,0,0.00,26.29,0,0.01,22.91,0,0.78,54.09,0.003577,0.003577,0.0
2025-11-12 20:37:15,0,0.00,26.29,0,0.00,22.91,0,0.83,53.54,0.00383,0.003665,0.0
2025-11-12 20:39:15,0,0.00,26.29,0,-0.01,22.90,0,0.77,52.77,0.00383,0.003665,0.0
2025-11-12 20:41:15,0,0.00,26.29,0,-0.01,22.90,0,0.76,52.08,0.003665,0.003665,0.0
2025-11-12 20:43:15,0,0.00,26.29,0,-0.01,22.90,0,0.81,51.33,0.003584,0.003584,0.0
2025-11-12 20:45:15,0,0.00,26.29,0,-0.01,22.90,0,0.75,50.66,0.003415,0.003415,0.0
2025-11-12 20:47:15,0,0.00,26.29,0,0.02,22.93,0,0.74,50.07,0.00363,0.00363,0.0
2025-11-12 20:49:15,0,0.00,26.29,0,0.08,23.00,0,0.73,49.49,0.004133,0.00363,0.0
2025-11-12 20:51:15,0,0.00,26.29,0,0.09,23.00,0,0.73,48.92,0.003871,0.003871,0.0
2025-11-12 20:53:15,0,0.00,26.29,0,0.08,22.99,0,0.73,48.35,0.003746,0.003746,0.0
2025-11-12 20:55:15,0,0.00,26.29,0,0.07,22.98,0,0.72,48.00,0.003421,0.003421,0.0
2025-11-12 20:57:15,0,0.00,26.29,0,0.09,23.00,0,0.72,47.72,0.003746,0.003746,0.0
2025-11-12 20:59:15,0,0.00,26.29,0,0.09,23.00,0,0.78,47.52,0.004027,0.004027,0.0
2025-11-12 21:01:15,0,0.00,26.29,0,0.09,23.00,0,0.73,47.38,0.004027,0.004027,0.0
2025-11-12 21:03:15,0,0.02,26.38,0,0.02,23.00,0,0.74,47.52,0.003621,0.003996,0.0
2025-11-12 21:05:15,0,0.00,26.39,0,-0.01,23.00,0,0.72,47.72,0.003996,0.003646,0.0
2025-11-12 21:07:15,0,0.00,26.39,0,-0.01,23.00,0,0.72,48.14,0.003646,0.003646,0.0
2025-11-12 21:09:15,0,0.00,26.39,0,-0.01,23.00,0,0.73,48.28,0.003646,0.003646,0.0
2025-11-12 21:11:15,0,0.00,26.39,0,-0.00,23.00,0,0.73,48.42,0.003371,0.003399,0.0
